sal_7_lc2vs0_iate,olf_x0
-19168.86576681306,47.0
-29200.76793548576,58.0
-18916.289441592686,65.0
-36787.51934541271,33.0
-16646.216397412227,44.0
-32689.01179960995,44.0
-15999.210662219142,64.0
-27750.91275625091,36.0
-25981.878123408347,31.0
-26728.80036659502,44.0
-30154.364169578028,36.0
-35116.96639144739,25.0
-34737.936904525544,32.0
-35510.7994496623,78.0
-23580.87977095394,47.0
-29468.892015499554,50.0
-17668.1228167075,52.0
-22619.985597535055,38.0
-24549.027119936487,55.0
-31935.237195757247,60.0
-27786.31306748544,43.0
-37145.05148173139,71.0
-37237.491844167394,44.0
-25499.916566161493,59.0
-30556.43604681929,39.0
-28464.073876083297,63.0
-29516.56008441626,56.0
-22822.695488244375,21.0
-18569.621915899632,24.0
-18829.08343783649,22.0
-21830.06503370396,47.0
-29930.92589572414,32.0
-16936.316722404263,29.0
-34502.447930496586,26.0
-30022.802690656255,54.0
-18036.520178699287,30.0
-33605.743821166005,5.0
-32115.957431100684,57.0
-16996.183692510287,71.0
-25459.866023733488,42.0
-29896.185791076052,34.0
-16899.273308131305,19.0
-33043.793388847196,53.0
-35528.718388502355,58.0
-24803.521031462908,48.0
-20217.895979802674,66.0
-13120.928548929991,50.0
-19087.74189545209,14.0
-23199.757610382505,69.0
-37064.952127071774,63.0
-35253.43987452451,7.0
-17073.12254998118,32.0
-40511.53201090817,41.0
-30093.830047644653,60.0
-38445.759005085405,39.0
-29315.989324253183,48.0
-19544.036002583787,25.0
-15756.60212830366,60.0
-26606.761716108584,6.0
-28558.211327935394,24.0
-28207.93617057978,14.0
-28070.07173630986,56.0
-22465.97934476871,59.0
-41780.23126364168,50.0
-22685.48017147062,36.0
-39957.96850655146,18.0
-16294.158961582478,75.0
-36930.47184791532,19.0
-33199.3659573583,33.0
-22444.267682281905,29.0
-18254.243991757747,21.0
-37968.89954535086,16.0
-29269.426863460656,20.0
-27905.583280084484,29.0
-22032.7735189278,49.0
-27365.82269156706,55.0
-24924.959612825485,73.0
-37816.38480096188,26.0
-17392.929356518765,54.0
-37608.26426924073,30.0
-16504.336134203062,5.0
-23013.926023274038,8.0
-27311.40154888584,34.0
-19365.3813593521,57.0
-39121.29000106323,24.0
-28590.488923937275,38.0
-39000.22745709141,41.0
-30449.93751281427,15.0
-29485.977031178754,57.0
-19470.94989504882,25.0
-37007.33345931175,11.0
-33923.98729885814,33.0
-34900.50486087351,11.0
-20361.783180048897,46.0
-34918.93927572771,23.0
-35907.53039309668,75.0
-40731.26411956676,44.0
-33650.134955296475,12.0
-17441.6380780167,22.0
-20343.05116912035,17.0
-24376.960693972705,49.0
-28162.645768798102,60.0
-21496.294268895454,22.0
-21722.890221814894,2.0
-15845.654573516616,70.0
-25588.511157063745,55.0
-28202.508965000663,2.0
-37101.31957979842,35.0
-30939.232215378288,59.0
-33215.56069657327,30.0
-23407.549708230654,9.0
-21931.610816104534,61.0
-30590.64972509558,39.0
-33354.40894279873,21.0
-29789.53344299644,46.0
-41507.86363004116,24.0
-40207.43467080178,35.0
-19771.171968250146,70.0
-18627.805245707677,32.0
-34597.37054636009,32.0
-25422.65265098797,61.0
-22384.628897697043,55.0
-31224.753622358225,29.0
-17115.346590409183,63.0
-24920.302488586538,22.0
-28128.289872897312,42.0
-36222.37540792768,48.0
-17961.404002110954,27.0
-25551.887641500813,71.0
-26389.927956781627,45.0
-18912.947852101817,56.0
-23775.468983407125,4.0
-20774.297659546162,33.0
-27949.54000747907,47.0
-40017.405200541594,26.0
-20628.670580450125,64.0
-30780.620431339943,34.0
-37074.53223495637,52.0
-22649.218732110105,28.0
-18503.340973533486,5.0
-37361.8450021161,48.0
-18573.712366098447,46.0
-22410.212172374464,40.0
-22597.84306642217,54.0
-21811.57750388022,6.0
-38445.121751128725,42.0
-30135.324213597247,40.0
-39646.59119014406,54.0
-33349.8805254044,45.0
-30237.24924283757,47.0
-33424.09199160279,15.0
-26174.624524595758,35.0
-17618.249673263483,17.0
-36020.77022511601,25.0
-38573.81013444143,39.0
-28177.33031718753,62.0
-19475.41948974594,24.0
-17717.845327329327,81.0
-27261.753924693952,69.0
-32899.84698000156,28.0
-40141.80218367732,34.0
-16300.195043060041,56.0
-24489.383982491792,51.0
-28092.57690785786,59.0
-31451.451872539386,60.0
-24681.856215585616,40.0
-16793.18271004497,80.0
-33121.114293187806,32.0
-19166.35571983127,26.0
-25209.05403856347,58.0
-40272.52569025709,17.0
-23559.53295014079,43.0
-30242.030136137368,32.0
-32505.306378292513,56.0
-33518.05783453318,10.0
-21799.218430323926,52.0
-25349.942033083375,4.0
-23438.56018752188,28.0
-34485.48791039553,57.0
-28191.738867447497,23.0
-29801.12453841407,14.0
-28962.86902775936,19.0
-34686.2556973426,5.0
-29464.849534636574,47.0
-25221.56636959575,35.0
-34543.70455117502,40.0
-24895.50371787449,13.0
-35449.71839722891,24.0
-36218.8511051312,37.0
-34052.75323649971,54.0
-32825.51107604896,21.0
-38609.409596305515,58.0
-17478.078107103145,6.0
-31181.443841811655,57.0
-20914.414852103087,19.0
-27496.98387938223,53.0
-16566.61203808866,72.0
-27227.702223146833,66.0
-19758.555560310033,34.0
-20207.484393637424,1.0
-26585.357076364762,71.0
-31296.3992095219,62.0
-21934.526568828678,17.0
-27838.954679961545,70.0
-24312.72298306798,31.0
-19616.096391026593,51.0
-30106.913032918175,18.0
-18273.753541006477,41.0
-17356.118667686,84.0
-17080.06321052433,17.0
-27749.726494953553,19.0
-18742.042419995356,51.0
-31145.06596048367,17.0
-29813.226358540007,37.0
-37173.04472460153,64.0
-31402.1868924276,47.0
-25243.75895639651,59.0
-25311.66274156616,26.0
-25526.60498159737,87.0
-29245.561252324544,76.0
-20539.321935477903,4.0
-17098.755997314554,59.0
-32616.0733111475,18.0
-38572.64619590001,17.0
-16642.396593940764,43.0
-37601.322408599095,46.0
-34766.56351435272,41.0
-16493.99021644255,20.0
-18052.525769841428,52.0
-31269.894235332067,50.0
-28691.21629529453,52.0
-31814.941430401264,32.0
-21354.502564872884,27.0
-39581.82686715023,49.0
-24833.74542794977,71.0
-39826.01845025741,42.0
-26374.387970086682,28.0
-23578.000717706527,48.0
-28428.163327714385,21.0
-31551.25368087036,46.0
-20707.786327542475,49.0
-20178.44760585622,43.0
-28440.027475183768,2.0
-30821.74628854997,42.0
-36944.32367136222,12.0
-18091.89406483915,7.0
-20821.6710064709,48.0
-37967.46693026877,4.0
-26489.18086942347,17.0
-31798.46565039054,54.0
-19613.13125432864,14.0
-36226.387051105965,13.0
-20754.92366522938,10.0
-30419.28708546313,57.0
-27682.91323698707,28.0
-17895.19327258076,62.0
-24037.77798415498,57.0
-30769.800498938366,52.0
-20419.244617889548,52.0
-33365.153753990846,62.0
-22803.291857743567,39.0
-33830.75923197092,33.0
-19019.084742967243,30.0
-19908.817707171285,50.0
-41822.55327491978,4.0
-30184.670187929787,38.0
-20626.800062708033,18.0
-28827.475667175626,32.0
-24706.31146229171,65.0
-28708.9819418626,45.0
-43790.362809062426,44.0
-23760.725614624513,11.0
-33419.48944936943,5.0
-24219.6988236365,14.0
-35785.320666803455,30.0
-24870.759693608987,48.0
-16168.235488942064,57.0
-23404.032391114488,22.0
-35275.79879974044,20.0
-23906.999175114845,68.0
-21292.590758772443,34.0
-41886.51808283621,10.0
-20400.22350984212,33.0
-28225.504790813535,47.0
-30943.08713632361,43.0
-18998.565460021833,3.0
-15604.16274806283,56.0
-30412.866518069743,57.0
-24372.664940951683,38.0
-22531.201955682405,29.0
-31812.20027711241,37.0
-35095.13040351732,50.0
-36558.7380550699,38.0
-41098.90260962199,5.0
-28862.391338095993,64.0
-26305.71936456694,46.0
-35473.341924540146,7.0
-16862.37048154088,57.0
-27564.23667052696,16.0
-18415.626479216768,46.0
-29746.04038293399,14.0
-36666.72676143424,46.0
-38323.42106135725,26.0
-30044.991071770877,60.0
-29121.82728306864,8.0
-25686.840653375948,55.0
-21093.195852032713,54.0
-23121.907789807046,65.0
-23631.928534032522,54.0
-30332.586504694722,21.0
-20319.27882088594,27.0
-21465.704975765893,57.0
-16700.58305691937,62.0
-27991.40336312273,16.0
-35576.51431423852,53.0
-36216.734488638016,28.0
-29059.027029784447,34.0
-35649.71232590133,4.0
-16029.497773139621,34.0
-16785.008945862275,58.0
-30830.49022054486,64.0
-20089.299668983174,23.0
-31793.07493585675,41.0
-32963.30320498059,33.0
-33702.64323170933,1.0
-23129.254704544088,55.0
-24265.63636023708,26.0
-35446.67270128566,33.0
-22914.969308827356,5.0
-34165.951853629944,34.0
-19904.634270765928,49.0
-26757.55815446524,47.0
-19995.326637271988,58.0
-22313.38516479995,69.0
-26590.120408934465,55.0
-34522.534363446466,63.0
-18940.919743456103,10.0
-24338.19031853159,48.0
-35547.79667625328,49.0
-33149.22280644031,42.0
-27235.78723030473,4.0
-42650.74873616677,26.0
-22035.8662357516,56.0
-32834.25224074391,35.0
-31137.13307884054,69.0
-28216.557143076985,46.0
-30219.343815945795,62.0
-23870.602293606105,46.0
-17422.98439188793,73.0
-25197.043149238314,56.0
-31742.49440353685,41.0
-39619.988703072726,57.0
-29958.650864758652,54.0
-20521.861595287468,40.0
-22989.504410697828,51.0
-22974.033296349884,65.0
-24134.24361243983,60.0
-13889.906614447784,77.0
-32881.02084309873,26.0
-37122.15220548622,38.0
-17612.16467876973,46.0
-20743.37072735202,47.0
-28263.17567683018,12.0
-35463.951230444785,47.0
-18800.379296955995,57.0
-19032.495627708187,56.0
-29607.99775301455,75.0
-25208.684357176528,22.0
-18126.012340020752,45.0
-36147.41669659116,9.0
-21182.802586289563,13.0
-18592.36420252129,27.0
-23576.544772815338,43.0
-35682.63648977947,31.0
-27786.99229689414,21.0
-28135.5500632084,65.0
-20348.284347241908,65.0
-31634.75501677078,30.0
-24549.75471170095,66.0
-38456.859172423014,61.0
-17720.044803785746,13.0
-39385.28290798033,59.0
-31348.859356218454,46.0
-17203.67300384082,39.0
-34998.20668209523,34.0
-20328.178551247882,10.0
-28447.53094776921,29.0
-34229.60322930046,56.0
-24036.411706367384,24.0
-29056.553181721923,46.0
-18396.968253371844,6.0
-39809.441441285424,4.0
-29590.174887268815,45.0
-27257.596874208386,87.0
-19992.56008714956,44.0
-26842.942886420456,25.0
-29913.756874274757,23.0
-36985.87029411949,47.0
-27219.337154119865,19.0
-28317.966460432734,11.0
-32952.93349501726,38.0
-31719.152094550423,2.0
-34577.26503486509,77.0
-18652.995043690014,43.0
-35728.508416395765,39.0
-18129.47118321037,21.0
-26101.719292918948,22.0
-25120.311661846703,37.0
-27521.287235176802,55.0
-32167.109250674468,68.0
-42114.68522663892,4.0
-32667.594216457277,52.0
-21859.264398107374,47.0
-36860.20266206797,55.0
-27965.39450925272,29.0
-39595.786068152855,29.0
-41531.43392286175,31.0
-19347.418582290335,25.0
-28710.534708478062,41.0
-26887.037377530847,55.0
-20464.747398864434,53.0
-27283.11772645025,11.0
-16006.07799784187,84.0
-31057.048013100248,52.0
-27110.055627364174,12.0
-31470.668058327254,17.0
-38126.86249813063,14.0
-30672.48497422694,63.0
-30822.29055020975,69.0
-24420.82360872229,18.0
-37658.34603714896,57.0
-23991.569212921615,31.0
-29185.155985065834,25.0
-34888.34448417154,61.0
-35057.218606676666,35.0
-33104.0252085823,28.0
-29903.962102337937,29.0
-25239.158490395712,25.0
-38076.357198505386,40.0
-25380.581180170655,57.0
-37663.257925915816,38.0
-33025.5879934665,44.0
-19143.596473341688,35.0
-36996.52987967879,35.0
-31791.84174633771,25.0
-18482.75438486743,55.0
-29788.452577881653,10.0
-17461.807320103602,64.0
-25196.568822194677,70.0
-29558.517104442457,34.0
-15421.041004450011,49.0
-23039.267030529674,66.0
-30150.635902439913,4.0
-39104.369889558206,41.0
-36146.123744950644,47.0
-22440.66487461418,55.0
-36150.48469009871,19.0
-31554.40542694297,40.0
-19230.44871886574,59.0
-23119.234961170987,51.0
-35267.343356284866,63.0
-32859.777993428674,38.0
-32746.102974907368,15.0
-16159.124130897064,34.0
-27044.014392529265,25.0
-28909.7917978106,39.0
-39717.586926190765,54.0
-31986.932569484172,57.0
-20008.219738177486,21.0
-31121.607102040853,53.0
-40008.06976743479,46.0
-33863.94538597668,42.0
-24793.21321704774,14.0
-34445.49398051347,44.0
-20423.32050738772,34.0
-31077.069872730077,39.0
-30915.137798743042,57.0
-30574.571932152412,41.0
-30278.036744140238,53.0
-24667.274217631053,50.0
-33262.79237358682,37.0
-22301.611990002,35.0
-20534.520158629693,83.0
-33512.67330883475,62.0
-21265.20070337548,39.0
-26477.293092620537,37.0
-21569.029237519317,30.0
-18060.533253600373,11.0
-19442.710291958014,29.0
-27212.387022032504,35.0
-31684.85323636262,60.0
-23795.734004014485,35.0
-32695.690974873032,58.0
-19892.899014722527,19.0
-26584.670964500125,75.0
-38361.85080080098,12.0
-16808.916134578903,37.0
-28264.843853956078,26.0
-28479.121417178852,57.0
-26901.78249169589,63.0
-31673.713474777775,37.0
-18212.52685651274,39.0
-29867.8813720719,25.0
-27561.749211633574,5.0
-27258.893500855982,56.0
-36035.64209525391,1.0
-26749.007937214676,65.0
-30198.83986145095,13.0
-22699.38700887473,54.0
-18033.20120335224,40.0
-24575.581924502592,71.0
-28709.1503486304,45.0
-27840.420572162308,66.0
-26472.362961364684,44.0
-32583.678299514828,49.0
-23030.67453651086,29.0
-17102.495146779678,45.0
-33347.469193636236,20.0
-30743.666280841986,28.0
-22515.67661631774,68.0
-20083.79859077849,39.0
-20179.048499516924,20.0
-17314.479853956254,50.0
-28129.410826722382,18.0
-34182.35521715491,29.0
-33576.02104051451,50.0
-24262.765154408073,13.0
-32216.805787107423,47.0
-36001.471523526554,13.0
-25227.074114904117,50.0
-21822.34292096349,57.0
-25984.673925497955,27.0
-36442.645383293915,46.0
-19063.61368632267,30.0
-23658.838930605933,71.0
-29690.33170852841,17.0
-33324.08045403542,8.0
-23072.920768207972,23.0
-20756.059596999585,43.0
-29321.114308771146,39.0
-35555.33581907152,45.0
-31376.508139189486,34.0
-33573.35651393343,26.0
-17055.221693945707,50.0
-29677.254355177625,26.0
-28071.583862376654,48.0
-19841.838484772492,34.0
-22335.203850593993,37.0
-31949.936719203506,32.0
-23705.872690763917,20.0
-26149.049220525307,59.0
-37521.16331024103,17.0
-27995.89737048132,48.0
-19610.963883983335,62.0
-37256.69816481565,33.0
-37948.879991481066,17.0
-17011.98138158725,64.0
-15199.166846745778,13.0
-20187.69058884018,47.0
-32481.96599572052,11.0
-19049.374342839103,7.0
-34241.46007040635,30.0
-29654.59115140133,63.0
-30047.873915081527,72.0
-23300.004983328752,22.0
-46316.40940273543,50.0
-31046.0969094982,55.0
-20354.76033760055,26.0
-26693.89581161893,6.0
-38076.0559519923,50.0
-21319.888719544368,44.0
-33563.61743745068,16.0
-34178.069260895805,60.0
-29310.286811370326,35.0
-20622.52540228251,42.0
-20024.93418519559,10.0
-28979.02730298216,64.0
-34404.45460355269,5.0
-20160.874385954306,3.0
-21463.59282774613,60.0
-17987.91808714386,56.0
-25057.080159431054,52.0
-23238.669208023384,40.0
-16065.65378510658,46.0
-16324.111143805836,58.0
-43624.56927088561,57.0
-17559.986069946866,22.0
-16393.712611012917,47.0
-37568.98715739096,19.0
-16996.320967432934,21.0
-29029.103930834182,27.0
-24560.09422834693,40.0
-21959.849136846846,58.0
-16376.839582982007,47.0
-24976.55672337921,11.0
-26711.40310030193,31.0
-18596.249387891847,50.0
-26433.455927123592,33.0
-40724.03036536537,9.0
-27461.466392141716,34.0
-25162.151595622086,22.0
-20195.935649851683,10.0
-26727.328807477068,44.0
-32705.130686749446,57.0
-33386.09072450847,6.0
-16720.689479139884,8.0
-21960.371052876842,38.0
-17532.941652860005,66.0
