sal_3_lc2vs0_iate,age
-24565.71537230174,46.0
-23943.732043234573,49.0
-24115.059612363722,34.0
-28788.816788209282,33.0
-19546.063127652218,35.0
-36848.88781550061,37.0
-22772.63738969151,43.0
-37879.6648255126,34.0
-17354.740618976793,46.0
-33619.61077623952,45.0
-31869.820344982807,41.0
-22967.017856067738,49.0
-22824.806715543255,36.0
-34534.213815695955,48.0
-27715.249072412378,40.0
-24348.927465221677,33.0
-22231.626969785142,33.0
-30316.24188363444,36.0
-22721.190878003414,44.0
-35995.217743598616,39.0
-17255.39630397069,38.0
-33426.774623010926,46.0
-19457.802759642243,47.0
-21609.821407148076,49.0
-26590.316437940503,32.0
-18768.688448020497,38.0
-37349.85708507937,45.0
-24411.673560865456,49.0
-34965.562134762855,47.0
-29821.53247212224,33.0
-26246.59467129832,42.0
-21943.81417403247,39.0
-36189.051503583585,36.0
-33728.19581944037,48.0
-33061.97565420221,45.0
-17523.18072224964,44.0
-34040.66642688296,46.0
-33847.96178557559,49.0
-37250.19595595737,35.0
-34636.297413445594,35.0
-19106.821734897545,35.0
-19720.0042323152,33.0
-24023.310226123616,35.0
-27258.866064778515,32.0
-21261.541517398626,38.0
-24407.78562559196,30.0
-17043.267323540593,37.0
-23533.567429402297,41.0
-24969.47986074912,48.0
-34777.28899472863,35.0
-36672.59200903009,42.0
-33981.13771288451,45.0
-20760.000403141363,49.0
-19747.013230671746,32.0
-31350.189424955763,34.0
-27480.584478226905,31.0
-25161.569382340695,50.0
-40195.68917542165,49.0
-36912.20677233588,46.0
-19445.31832703194,49.0
-20581.561349000083,41.0
-34145.537257551834,39.0
-23477.333088036437,37.0
-23514.942519332235,37.0
-29999.44407342204,32.0
-18109.563951222495,45.0
-25125.937615838207,47.0
-25819.76202383475,36.0
-32730.051292864788,30.0
-16669.833983095552,41.0
-25489.69495573203,36.0
-27832.768816949436,44.0
-17174.61863051873,32.0
-21563.291440070705,32.0
-24644.28418367316,30.0
-27237.70961291191,32.0
-38218.05879927337,48.0
-20901.59008416457,46.0
-25047.21283141643,30.0
-33634.33516066231,46.0
-21340.926953322603,49.0
-19278.22211527507,47.0
-35320.80482533877,40.0
-18538.612236929534,37.0
-25059.70627646927,38.0
-21217.994645433486,34.0
-19851.079716475062,33.0
-34608.93080850868,47.0
-30852.285154871024,42.0
-33828.921816667455,34.0
-28022.1009578773,43.0
-25142.921330119643,40.0
-33074.27975698927,50.0
-27398.66895864672,41.0
-18225.931824018036,39.0
-35533.71531955847,43.0
-34172.349314818726,44.0
-26886.73487517306,40.0
-17646.310690535407,37.0
-19547.85629397474,34.0
-24635.56256526048,47.0
-34023.57204057347,37.0
-36193.38028757106,37.0
-18709.747123849098,47.0
-23152.375188069218,41.0
-26229.87834386127,44.0
-25522.847190435943,38.0
-24798.193220459223,50.0
-17245.916531184863,48.0
-33156.03756044054,38.0
-19820.227714601864,40.0
-24336.73745277909,45.0
-36399.76915556001,35.0
-23426.464540733316,45.0
-27027.838757866648,48.0
-30792.825904996287,31.0
-30617.816763591116,31.0
-22525.716509713773,48.0
-23160.875744155237,42.0
-22106.545917748423,44.0
-34836.099536141046,47.0
-27876.849113531833,33.0
-25058.31273713783,40.0
-27188.02692057826,46.0
-34893.83527522296,48.0
-27176.289954226057,30.0
-25563.189889551493,31.0
-34684.39267021869,45.0
-22733.477354484174,35.0
-35860.59710783876,35.0
-32446.740354625737,34.0
-33031.55965510177,46.0
-30292.396905925474,34.0
-36318.71627138833,38.0
-18477.77637173063,36.0
-27414.81871572235,38.0
-23282.712466783672,39.0
-26329.604266616167,40.0
-17752.34362524809,44.0
-26381.655331667196,32.0
-19656.539563336657,50.0
-19705.938409859693,31.0
-24141.45125845783,43.0
-32648.42370064257,45.0
-23195.050217198084,38.0
-26145.729329826678,42.0
-21831.939523839457,38.0
-20561.797537066544,36.0
-32092.200488737813,36.0
-20874.823888315812,32.0
-18390.444922036866,36.0
-17581.784620480816,46.0
-31994.417344983172,41.0
-20318.12273531877,36.0
-33013.62486471573,49.0
-29065.97282123175,33.0
-36189.09717835979,47.0
-26524.9340471557,36.0
-23618.74010676117,32.0
-27436.09691136128,44.0
-23529.69309151799,46.0
-29304.31604345957,40.0
-18870.69309256642,40.0
-17329.986524657812,35.0
-31330.304509894046,40.0
-35145.56324683412,46.0
-18292.315282843385,44.0
-34673.101195540265,47.0
-32392.813568759426,42.0
-16902.59745110951,48.0
-18513.455818153445,39.0
-25592.57481636578,50.0
-27122.551073176815,36.0
-27764.026061508965,36.0
-19362.81772390627,39.0
-35354.19253215493,37.0
-24718.8656739839,43.0
-35383.99046511985,39.0
-30520.847439826874,39.0
-22288.206341728815,36.0
-23322.78513840155,48.0
-32031.839411383742,35.0
-17500.054088385998,49.0
-18576.359571884987,33.0
-27130.01354719698,31.0
-30712.264106407332,46.0
-33293.16887275921,41.0
-18616.01432568999,42.0
-22657.363759202708,40.0
-37025.2061957037,42.0
-23561.831877217028,43.0
-25714.701988006564,44.0
-20914.68413166959,39.0
-31131.910216227174,46.0
-21766.080540189076,39.0
-24836.642954595347,33.0
-27627.044504809055,34.0
-17881.34361443851,34.0
-23933.6196049508,46.0
-29283.687777447325,43.0
-19161.817221421676,45.0
-31248.140383671387,42.0
-23843.708453736916,46.0
-34508.635288330624,50.0
-23902.656568940274,31.0
-19924.31452002137,39.0
-35265.424382860794,39.0
-33163.494242964945,37.0
-24396.079493323876,31.0
-28691.55356248495,38.0
-24892.581413547072,32.0
-25788.78857013103,41.0
-40122.26217986493,38.0
-21918.831368313004,38.0
-35335.72289416919,49.0
-25744.996218226,46.0
-35704.79592504735,45.0
-23825.84923834676,37.0
-20058.332982298103,47.0
-24087.983864640715,40.0
-33975.254606394374,42.0
-23387.159979339507,40.0
-18458.72739039635,34.0
-36840.366558956535,36.0
-19225.154392077675,31.0
-24327.74546190701,50.0
-27300.795344799728,47.0
-20309.425343041585,36.0
-16666.62567098889,47.0
-31806.32472182964,48.0
-22549.53494954626,41.0
-21073.922165787,45.0
-32530.086155525758,30.0
-33213.576352422286,42.0
-33967.563586151955,47.0
-39395.15362047124,46.0
-30133.147879516226,40.0
-24622.204056315008,38.0
-33841.5201794802,49.0
-18706.582763420585,50.0
-23064.00248450866,40.0
-17853.89375764822,31.0
-31990.8057558296,50.0
-34414.63114616088,41.0
-38696.85435655194,40.0
-31708.49710363929,46.0
-26509.63120082713,38.0
-23862.593904109148,44.0
-20823.587161951527,48.0
-22149.855809925648,36.0
-20804.271863633257,31.0
-24593.472112303854,49.0
-18427.609595157515,38.0
-21704.87707914246,50.0
-17295.763617252385,30.0
-24105.316370264787,42.0
-35290.5435402549,43.0
-32863.30315736786,41.0
-30995.5719774669,43.0
-33917.460181114075,31.0
-17377.566806081013,50.0
-16830.839846955034,39.0
-32126.146338209473,40.0
-17780.40702963592,37.0
-29941.34515704304,41.0
-32229.28158193575,31.0
-29546.432626699865,49.0
-21835.481728016268,44.0
-23468.200255225034,31.0
-38115.154761595244,49.0
-24811.559326158527,35.0
-33102.91861511736,34.0
-16837.574476877904,31.0
-24231.384110664687,48.0
-17562.83241462779,40.0
-21698.26530850362,43.0
-28108.577714393527,41.0
-34548.17527483622,34.0
-19147.351614342377,45.0
-22594.12156221504,47.0
-35659.56125445056,43.0
-31252.403261208736,35.0
-31822.726412354037,35.0
-36384.942654892046,36.0
-20282.118564069744,36.0
-25806.61890244519,35.0
-29258.954306932643,46.0
-32382.975194771858,49.0
-29673.74369886425,48.0
-24351.39134397173,42.0
-17561.8684366469,40.0
-25959.019187949278,39.0
-30101.129578727487,48.0
-36089.10773334112,44.0
-26709.359316208505,43.0
-20572.3078770536,39.0
-21030.28255006672,44.0
-24197.61140857963,48.0
-23202.16207505909,46.0
-16891.878507712685,40.0
-31801.437944558376,39.0
-33025.677117876585,34.0
-18534.441465393196,47.0
-21973.739011940896,44.0
-24574.08467265581,38.0
-35220.05767374178,43.0
-18172.829376982947,31.0
-20666.90755846084,49.0
-31465.393993875135,48.0
-23740.642598719533,39.0
-17504.37515263402,48.0
-32386.81143042783,34.0
-20422.86005534079,37.0
-19842.166912322216,45.0
-22895.012358950833,35.0
-34415.131977460245,48.0
-25516.899764170343,35.0
-27933.22702016573,32.0
-18670.535293125322,33.0
-30251.45880661429,48.0
-24552.78059330718,36.0
-33870.548549177576,34.0
-17539.59252343966,49.0
-37320.75867495291,42.0
-32112.32895903193,41.0
-17569.757961229454,44.0
-36667.52106492258,35.0
-19059.78874716233,33.0
-24614.036245125884,48.0
-33834.17869533495,39.0
-22850.53084253383,50.0
-28779.870145661655,33.0
-18337.760526054404,50.0
-35627.19278902715,38.0
-27477.678796554836,44.0
-25597.43631853904,30.0
-20993.054162186527,41.0
-26006.664028712985,42.0
-30701.086830027765,34.0
-32024.413950956303,40.0
-31002.42089147622,45.0
-23957.31772903278,48.0
-30747.478638941102,49.0
-29786.163990111334,47.0
-34622.4138394645,48.0
-20685.095385505483,41.0
-34342.65920710647,38.0
-18498.778800325665,43.0
-27514.23177224936,41.0
-24069.581192984137,36.0
-23886.024086512414,30.0
-33277.6991412755,38.0
-35776.48927959076,31.0
-31354.548998899627,35.0
-21626.41680210899,33.0
-33564.3729707742,32.0
-24742.570857717474,41.0
-34581.56386554417,34.0
-40121.310755390805,47.0
-22656.771029624462,31.0
-26678.40663257523,34.0
-23880.96785965487,46.0
-17475.586852033462,38.0
-22648.86716303358,40.0
-18661.276550745384,36.0
-30246.71163417388,32.0
-25562.44706700555,46.0
-25651.96894395953,32.0
-38087.796170957125,37.0
-27234.44420525523,50.0
-28654.22512834871,41.0
-19657.639400668206,39.0
-34932.434346408496,49.0
-22140.7201936181,34.0
-24690.532869898776,31.0
-35630.82591549419,45.0
-33098.61673814451,42.0
-33915.01011517286,34.0
-32124.455335516184,41.0
-25990.03536399454,44.0
-37169.60282394562,49.0
-24407.05470671395,39.0
-35999.81865827128,44.0
-30671.71633806545,46.0
-17187.185233370543,41.0
-36736.32782928317,45.0
-33810.16908897588,45.0
-18878.66472179385,37.0
-29699.48929929201,32.0
-20042.00850389083,44.0
-24313.24897441985,37.0
-25669.195889592942,43.0
-17515.323195079116,34.0
-24166.242844609893,35.0
-27209.757823672408,36.0
-38100.05957938755,45.0
-33270.322643754014,35.0
-22008.941192280035,50.0
-37162.99329030995,44.0
-29773.490337336832,31.0
-20901.246092109635,40.0
-21495.748804194933,48.0
-31743.424600578124,49.0
-30293.148680099097,43.0
-30482.19457624283,37.0
-17311.80545316977,49.0
-30261.31664094555,33.0
-24042.444286328486,35.0
-35535.376488914706,48.0
-29459.07754878894,44.0
-21413.654688278006,33.0
-28855.967858263255,44.0
-36357.0360753125,35.0
-31772.27182378189,41.0
-21407.549649292952,32.0
-37232.76404626262,49.0
-22707.53104032122,35.0
-32107.601784711747,39.0
-29464.220817560257,31.0
-29167.66108166614,34.0
-26192.501600501906,40.0
-23891.140392056746,33.0
-32140.182496400113,32.0
-24756.295748412576,50.0
-20457.906678709955,47.0
-32714.602910247744,44.0
-19657.17412328903,37.0
-27466.468110148286,41.0
-24008.564902570863,38.0
-19134.26474923469,43.0
-18217.615192872145,31.0
-28586.856993727368,41.0
-35838.69374846724,48.0
-24377.24417599177,43.0
-32085.77101240856,44.0
-24320.82510806209,44.0
-31379.31409716606,48.0
-33649.61031062663,34.0
-18281.30911929032,36.0
-22562.4144576099,50.0
-25331.095667139532,32.0
-27976.28917734041,40.0
-30932.16293639523,43.0
-17992.926506390468,49.0
-31925.561163848877,39.0
-23739.09993499513,43.0
-25805.87908033756,34.0
-34125.78536808559,36.0
-24790.428531610894,48.0
-26016.058184748104,34.0
-24932.529600008005,32.0
-17470.742848205075,34.0
-24744.33515022643,40.0
-32832.504792912485,50.0
-25787.706067459327,48.0
-22634.646398098164,31.0
-32065.20132827346,50.0
-20096.616314995663,45.0
-17541.81162142545,41.0
-32739.528674698253,40.0
-31634.996810879722,39.0
-24523.755433521244,30.0
-20459.67892261013,45.0
-16998.7518079543,31.0
-17278.041349849907,50.0
-25558.919069938744,50.0
-32122.997109882366,43.0
-34065.03589450614,42.0
-22789.922180810354,34.0
-28050.72953467199,44.0
-32762.46094631036,32.0
-26510.96210459141,39.0
-24243.750538624103,31.0
-23662.33807308253,49.0
-34700.31236931239,45.0
-20472.96121311992,42.0
-23565.336908046957,48.0
-25841.2303896359,45.0
-28289.725533786805,40.0
-24537.26277822051,45.0
-19941.58707114697,38.0
-29747.179902901033,30.0
-38221.24577332382,44.0
-30909.19056669616,42.0
-35927.1240793958,45.0
-18247.802341816023,40.0
-30995.382935179645,38.0
-25156.98388972086,37.0
-17446.249378129723,33.0
-19393.23064714574,33.0
-31012.639716113736,45.0
-21866.46223973889,39.0
-25110.572887043585,43.0
-36248.39900682035,39.0
-23927.340710195363,47.0
-19546.89919042666,37.0
-34254.26787459609,44.0
-33733.49315223694,37.0
-17213.560136640168,44.0
-17044.210952724352,49.0
-23781.45713643217,30.0
-31285.82283243459,46.0
-20676.225186935797,43.0
-32995.24550837299,43.0
-26595.636500593253,37.0
-31153.982879507163,46.0
-23576.296279662252,31.0
-39510.38616857021,41.0
-30188.647324184243,42.0
-16871.71010301556,33.0
-24932.775030952223,45.0
-32977.7708401807,47.0
-21244.700281667057,46.0
-32437.89435135167,48.0
-31370.375880493277,50.0
-27892.00536717032,45.0
-19660.118467224416,43.0
-17748.00278695475,36.0
-29092.65260541947,45.0
-33344.385939108106,49.0
-21560.119373151567,42.0
-21226.074963779243,35.0
-18971.799108470062,46.0
-23198.89163916453,46.0
-23256.9528420103,35.0
-19055.29900610202,43.0
-17341.844053126573,45.0
-38502.4626725418,36.0
-19448.36926062465,47.0
-18608.65914848511,49.0
-38275.43144244503,47.0
-18714.354574612444,35.0
-25055.619989245788,32.0
-24420.34184085841,31.0
-18613.167266257256,31.0
-17159.415520436934,37.0
-21675.125114425016,35.0
-29069.00570838557,42.0
-18319.943361500045,33.0
-24608.286294475416,50.0
-36260.859416832056,36.0
-24617.034604234635,32.0
-21266.086474765187,32.0
-18581.341390318717,44.0
-26174.191264751767,34.0
-29026.370979913372,47.0
-30034.302511694263,32.0
-17886.24668301154,42.0
-25341.934288770477,30.0
-17350.56882374557,35.0
