sal_avg_lc1vs0_iate,emplx1_3
-9451.040630731291,2.0
93.47101372796897,1.0
-915.5316926913898,2.0
-13203.22852541862,2.0
-8542.443471992334,1.0
-11755.0004357309,1.0
-10728.017803723185,1.0
-4820.271094648853,2.0
-5014.965581160821,3.0
-5736.63685391739,1.0
-12197.97238310924,2.0
-4411.591303861553,2.0
-8965.257763357766,2.0
-4581.807766112252,1.0
-5883.638922952283,2.0
-1220.4746276351075,1.0
785.5890665439154,1.0
-4930.2394592706505,1.0
-7355.3104714523215,2.0
-6842.912065521707,1.0
-8311.348487358666,1.0
-15470.406179081358,2.0
-1384.8947845838254,2.0
-5625.061268035523,2.0
-5395.67485102924,2.0
-15147.025265905453,1.0
-2822.5401888264714,2.0
-6903.310919547794,1.0
-423.39900864083916,1.0
-3055.2002107567846,1.0
-13555.96118554968,1.0
-3565.720696760329,1.0
-2868.266246380026,1.0
-4596.493203592745,1.0
-6738.5403138022575,2.0
-6028.078368799315,1.0
-14046.276332787986,2.0
-5652.72043934389,1.0
-6392.651848260659,1.0
-11651.224493031139,2.0
-5094.066725552313,1.0
-3774.519378786783,1.0
-11254.285114087923,2.0
-4794.233587543226,1.0
-2693.174591155995,1.0
-5392.059907346633,2.0
-986.6002414598258,2.0
-281.54675123060633,2.0
-9157.941354466155,1.0
-13578.04074563397,1.0
-7487.506792336428,1.0
-3109.370698012696,1.0
-3913.2121345586183,3.0
-14162.201534433103,2.0
-12089.657537156761,1.0
-4952.782302663369,1.0
-21019.058765765585,1.0
-14377.80278587337,1.0
-1768.7706594950723,1.0
-13032.786842559997,2.0
-1578.4339274905042,1.0
-2951.3700701380494,1.0
-15797.855253188935,2.0
-4429.474466530128,1.0
-4838.923590867564,2.0
-4005.9592596586826,1.0
-2919.7176323197973,1.0
-4806.106171835136,1.0
-3854.880291943179,1.0
-5716.18291391208,1.0
-1170.2571990466831,2.0
436.6982479815158,3.0
-3219.776626640809,1.0
-1996.0484140403523,2.0
-18129.880000110792,2.0
-18359.97289274449,1.0
-8083.324319560274,2.0
-1210.0758095611673,2.0
-8592.231622147412,2.0
-5871.968701092864,1.0
-11569.190347748565,2.0
-6968.749078568313,3.0
-3664.6796309003876,1.0
-5548.876307371849,1.0
-5627.451770555056,2.0
-8283.52835393668,2.0
-7160.9910878070605,1.0
-310.37168021049644,1.0
-1435.81757479522,1.0
-7042.406618480247,1.0
-4984.466581442169,1.0
-56.33232408046345,1.0
-890.7201069562046,2.0
-5623.532942652186,1.0
-5396.959513890426,1.0
-6354.2047238725245,2.0
-13081.173822566274,2.0
-3516.0683503919918,2.0
-13179.946094300194,2.0
-1402.111887458308,1.0
-5064.680268330811,2.0
-15142.03915054749,1.0
-12184.736648898739,3.0
-11721.25805756469,1.0
-3554.0336516271745,1.0
-2336.861100870028,1.0
-3087.421922571015,2.0
-8116.2432350993,1.0
-4256.0200047777635,1.0
-3166.2687227382407,2.0
-5083.098479900222,1.0
-7249.239492437258,1.0
-7654.06532204916,1.0
-5036.03412197274,1.0
-2927.630551073811,2.0
-1845.1371319304158,1.0
157.73924563196465,1.0
-1310.7774424573422,1.0
-3778.114919996483,2.0
-2314.6919275686764,1.0
-12962.884879629297,2.0
-3063.3670505006544,2.0
-20362.931802059928,1.0
-15476.810906670038,1.0
-7412.540871392797,1.0
-11445.4817573018,2.0
-2723.537583021282,2.0
-2675.1133827060294,2.0
-4006.180352637505,1.0
-3638.1642275587865,2.0
-1908.294428524015,1.0
-9689.44098313031,2.0
-2557.6141537202516,2.0
-16016.323432450354,1.0
-9480.106396580893,2.0
-6308.700603407122,3.0
-979.3349252982796,1.0
-3821.86625847277,3.0
-10013.19827576287,1.0
-6690.749180257396,1.0
-13466.165737206347,2.0
-4166.463158603381,2.0
-6964.490701030812,1.0
-5169.819878103175,1.0
-2257.6984564895297,2.0
-13247.345947612273,2.0
-1294.5215235593964,1.0
-4270.438668968396,1.0
-5388.595103984488,1.0
-17338.561453190447,2.0
-8050.913766130763,1.0
-3428.049271649319,2.0
-5141.046663683175,1.0
-9916.177181186193,1.0
-4320.656988476179,2.0
-4407.522207813248,1.0
-2230.1933231354724,1.0
-2217.3322666341087,3.0
-2434.1966156409608,2.0
-1330.1147751756966,1.0
-5202.01330874447,2.0
-5142.564051904001,2.0
-51.97855476979453,2.0
-16293.842130432646,1.0
-6083.449440380387,1.0
-1697.25343347294,2.0
-5329.038740216332,1.0
-10995.475890302167,2.0
-1936.9311912179614,2.0
-7147.902861578556,1.0
-5789.560563698852,2.0
-3384.6712028387556,1.0
-4309.1454297339005,1.0
-18055.148318792264,1.0
-12295.465366261202,1.0
-3357.19115057234,1.0
-96.74307384329427,2.0
-55.19507577970222,1.0
-3596.1298118226423,1.0
-4652.364577773316,2.0
-11656.60853093363,2.0
-6822.059793696728,2.0
-3062.0748199785485,1.0
-14704.13996861499,2.0
-22613.33495117436,1.0
-11681.714306483213,1.0
-2690.328832907178,1.0
-145.76452319616465,1.0
-9534.153239810177,2.0
-8783.251104575225,2.0
-11848.243754399995,3.0
-6825.626377529973,1.0
-5914.429739644209,1.0
-18599.305977015687,1.0
-11797.697044277511,2.0
-11779.350052012396,3.0
-1228.144689300819,1.0
-5070.627808423444,1.0
-2013.7771281006735,1.0
-4184.450382434787,1.0
-4429.686481721787,2.0
-15704.460182145112,1.0
-17538.792802188327,1.0
-15469.449232276142,2.0
-6605.8529427610465,1.0
-6822.9162540114085,2.0
-2804.1733946980526,2.0
-14581.692431403177,2.0
-2898.821256782981,1.0
-12532.896318914685,2.0
-9409.879074009157,3.0
-811.951978044432,1.0
-6835.83232084338,1.0
-7881.885374983099,2.0
-4014.51886706782,1.0
-8848.296479403356,1.0
-4922.656449051392,1.0
-7944.97828854921,1.0
-3316.8892568799674,2.0
-15515.62960784151,3.0
-20928.293569871956,1.0
-10876.75302727928,3.0
-15384.926845707749,1.0
-2208.539319741446,2.0
-4678.384697793139,2.0
-5325.26382253275,1.0
-20550.250884253855,1.0
-13565.752192353077,2.0
-13920.475668151386,2.0
-3002.2481816884783,1.0
-4031.360242911709,1.0
-8808.473852875817,2.0
-10102.307806520617,1.0
-5954.354116014112,1.0
-834.0120585124301,1.0
-8727.131418268327,2.0
-6971.425860202112,1.0
-18402.801206939464,1.0
-17242.613398071877,2.0
-14923.882998099945,1.0
-5249.849177096246,2.0
-6792.929377688577,2.0
-6525.790521230949,2.0
-15448.370582953497,1.0
-8992.764398352394,1.0
-7627.7835946544765,1.0
-8520.930671184014,1.0
-563.6565441697796,1.0
-11149.090747767623,1.0
-17383.33206356701,1.0
-7822.022903112245,2.0
-2240.4664548704013,1.0
-6999.3454986042525,1.0
854.0491751777736,2.0
-4172.757175669629,1.0
-4827.962497706103,2.0
-20328.30628333887,1.0
179.93305316258136,1.0
-7097.035159534632,1.0
-5106.777566478966,2.0
-4588.038865725401,1.0
-11884.86326199716,2.0
-6265.209999379702,1.0
-6140.083691610969,1.0
-9357.132773341014,1.0
-1077.826536331635,1.0
-10621.559893547777,1.0
-5028.92848210696,2.0
-7075.662948813216,2.0
-8751.812149945432,2.0
-3099.572125634313,1.0
-725.2681902015559,2.0
-4552.88559658112,1.0
-9775.89109350858,1.0
-8843.300149767407,2.0
-14507.234004725078,1.0
-5470.599287948854,1.0
-20249.100494719503,1.0
-7580.671063053526,2.0
-5677.719525156944,1.0
-2985.9782101468663,2.0
-4134.77720835058,1.0
-10102.496198394962,2.0
-4030.7429259494365,1.0
-12751.77322724172,1.0
-3534.2888404419527,2.0
-6909.004513306612,2.0
-1383.0933088536685,2.0
-4719.557733115278,2.0
-20228.16106050703,1.0
-20154.06996006283,1.0
-5407.687868960819,1.0
-9282.951957435827,1.0
-1685.250217339345,1.0
-8002.189413050945,1.0
-1505.1932702048953,2.0
-163.1673253667782,2.0
-3364.229114852491,1.0
-12382.373611012477,2.0
-785.2656016715882,2.0
-11640.28117251274,1.0
-11242.977710466548,1.0
-9273.244449386284,2.0
-3677.4248579031373,1.0
-6716.901219636151,2.0
-10287.624947000357,2.0
-11098.278693646747,1.0
-2152.3303372994674,2.0
-12967.934148519556,1.0
-7838.683888259628,1.0
-10298.123622814575,2.0
-3768.7738584967756,1.0
-5105.713567523018,1.0
-5395.137279406862,1.0
-5842.417922098269,2.0
-3478.2529983768654,2.0
-16469.919254384844,2.0
-5090.7367118510465,1.0
-6412.188938437743,1.0
-2126.6436903543436,1.0
-18716.298248804593,1.0
-18466.448424001956,1.0
-12797.577331980196,2.0
-13327.799092772619,1.0
-4226.485652105521,1.0
-4804.748310744681,1.0
1194.0434589090614,2.0
-5720.66564614251,3.0
-3357.9227056011405,2.0
-13508.648013609103,2.0
-1349.949124080772,2.0
-5661.023288830345,1.0
-3564.0472339018597,1.0
-5505.914221874664,1.0
-2140.77813731048,1.0
-3790.6347991416933,1.0
-6906.446417577072,2.0
-4191.59070648288,2.0
-217.50414105855657,1.0
-324.4153535022249,1.0
-13033.596202381646,2.0
-2802.519107376115,3.0
-11595.110095012258,2.0
-7061.107339875247,1.0
-4335.72016988378,3.0
-9068.693718997742,1.0
-6376.66007604625,2.0
-5077.695211014554,3.0
-1851.369301939516,1.0
-5424.4691883584,2.0
-7440.315465169034,1.0
-466.8693287251152,3.0
-6076.861719903968,1.0
-15158.08268129647,1.0
-345.9548637861244,3.0
-4566.201747230991,1.0
-4279.348258360926,2.0
259.818097261558,3.0
-1072.0231667021515,1.0
-5737.331406914178,1.0
-6026.481655128593,2.0
-3107.4482519535068,2.0
-3074.1106843205566,1.0
-11671.155414348235,1.0
-5123.687208246411,1.0
-3733.63496940585,1.0
-5090.046314249408,2.0
-5203.400546725425,3.0
-3704.2742463124423,2.0
-6210.365746286256,1.0
-966.6440061212469,1.0
-9224.913670956226,1.0
-18670.561969752744,1.0
-13722.053139772592,1.0
-14444.355520263085,1.0
-8999.65545879015,1.0
-3843.336820733084,1.0
-17227.20553377229,1.0
-10321.073220665112,2.0
-6285.26855740175,3.0
-13660.553946703412,2.0
-3921.7643673284892,2.0
-12904.248237718628,2.0
-15071.090992090803,1.0
-6644.231587323618,2.0
-1951.4879162243396,2.0
-1958.8129126163522,1.0
-1954.431860891429,1.0
-956.7519150471438,1.0
-4764.917144147628,1.0
-3156.678973509528,2.0
-13636.844949685137,1.0
-5089.585021288243,1.0
-381.75481818053504,3.0
-16280.71806828749,1.0
-4190.076540213204,2.0
-4515.327060372217,1.0
-16278.173398129758,2.0
-6629.478277144476,2.0
-3943.0299898050603,1.0
-9866.98087712207,1.0
-5617.872243598027,2.0
-15395.508036094405,1.0
-5511.373599534315,2.0
-11911.48166490336,2.0
-16546.23974872805,2.0
-9389.747995401638,2.0
-2490.5231286882863,1.0
-5290.95325076227,1.0
-1789.832532866987,1.0
-8350.629791368505,2.0
-12565.851097279392,1.0
-3611.368895360154,1.0
-3160.4273083338785,1.0
-4092.3266513059525,1.0
-14305.763846117105,2.0
-329.22132879383275,2.0
-3641.7268438915253,2.0
-8604.512730170918,2.0
-1812.4775095178616,2.0
-18515.041897015977,2.0
-4339.65173636213,1.0
-14006.05656187819,1.0
-8249.955986238187,1.0
-3936.6379086953975,1.0
-3724.7312005067997,1.0
-4839.155920789715,1.0
-8941.267333289972,2.0
-10027.808965388951,2.0
-1116.7150087366201,1.0
-3096.2155559747735,1.0
-2746.0566670300395,1.0
-10720.364400572636,2.0
-4473.279735240896,3.0
-14705.375014209054,1.0
-9730.080563925556,1.0
-6880.833047391676,2.0
-2419.6823100288384,2.0
-5873.9574890492695,2.0
-5730.993447162773,1.0
-7084.483078169513,2.0
-1069.3471572078292,2.0
-2345.675361204915,2.0
-3319.6144811151657,2.0
-15521.48440904756,1.0
-16406.390510099984,1.0
-2767.2507136746462,1.0
-18705.528106170586,2.0
783.8205406733853,2.0
-2382.6443541126837,1.0
-4313.4433853111605,2.0
-1563.4847888858574,1.0
-2858.1618198331325,1.0
-6762.923043735171,1.0
-12463.632193904388,1.0
-7638.508927584453,1.0
-17188.782326051616,2.0
-11369.334139864824,2.0
-4119.110626717643,2.0
-18992.844319271117,1.0
-4578.749643905232,2.0
-2579.96198903777,1.0
-2965.953557012483,2.0
-3855.2505830849577,1.0
-14958.29205856573,1.0
-4054.2127688174496,2.0
-8067.13580148413,2.0
-1006.2162749109589,1.0
-3836.3663616426747,2.0
-5634.116962650967,3.0
-18348.01718697778,2.0
-9342.519633761462,1.0
-5079.603196041396,2.0
-9184.157053538038,2.0
-6495.098039064708,2.0
-11251.926781849654,2.0
-3260.026322308977,2.0
-12543.555167161436,2.0
-2844.3496622563966,1.0
-15563.392937498336,1.0
-4088.5696819064224,2.0
-13841.827821018851,1.0
-1109.3245971653341,1.0
-5299.953273290589,2.0
-3448.9450884103057,2.0
-945.2162192501019,2.0
-1258.2975223978383,2.0
-254.78076998738788,1.0
-11649.573455353051,2.0
-20649.850181952814,1.0
420.39327705958493,1.0
-3164.6208812525797,1.0
-8574.631855224217,2.0
-14767.521795574252,1.0
-5021.566986475802,1.0
-799.9948775184605,1.0
-5698.792051681788,1.0
-3565.114789417295,3.0
-1901.6343314241012,2.0
-16762.88744233713,2.0
-12868.90106118521,2.0
-635.8986662509295,1.0
-6140.4906402727775,2.0
-2127.5440853736654,1.0
-6572.773337574739,2.0
-5295.141076184427,2.0
-3377.5145524417076,1.0
-2407.924195593372,1.0
-6588.662780477194,1.0
-3455.426665905634,1.0
-371.26488676510735,1.0
-8556.520639013868,1.0
-2754.7909325634046,3.0
-2682.1624889750346,1.0
-11796.552501780558,2.0
-13969.842588507103,2.0
-3927.733335006027,1.0
-5255.988148959441,1.0
-2584.1351879408485,2.0
-6311.568973418749,1.0
-7912.399043235382,2.0
-17552.859763443717,1.0
-3418.994828319377,1.0
-6454.937226118989,2.0
-2172.3382869399557,1.0
-2416.042198883538,1.0
-19453.168489302567,2.0
-15638.424688628531,1.0
-14245.456100122716,2.0
-9626.084246129867,1.0
-5763.03907763655,2.0
-8674.384727513097,2.0
-3102.2337217859204,2.0
-11405.421282696272,1.0
-14384.035086786567,2.0
-6487.989134462951,2.0
-4102.771674107285,1.0
-15275.907712442808,1.0
-14077.53188084977,1.0
-5949.318314520016,1.0
-19805.34713905475,1.0
-17846.138204066796,1.0
-15233.524305527219,2.0
-4811.730053179519,1.0
-10359.605493926145,1.0
-17919.722050939527,2.0
-7937.676237930578,1.0
-6009.106275202472,2.0
-15472.750588417177,2.0
-5945.986877815684,2.0
-3360.8295278863925,1.0
-6956.90262835911,1.0
-2046.7535187907233,1.0
-5368.296531277281,2.0
-3437.7596246061926,1.0
-10732.58486714787,1.0
-11359.553572837627,1.0
-3825.9752090761976,3.0
-1336.984132399859,1.0
-5615.322207070289,1.0
-13205.616897701198,1.0
-5290.836014980232,1.0
-15153.633203338137,1.0
-3655.175989096482,3.0
-16169.361967732735,1.0
-15135.510108805789,2.0
-4771.949467961926,3.0
-3028.49186554453,1.0
-12971.791516916337,2.0
-3309.571277842748,1.0
-3918.672717957141,2.0
-11583.46980423159,1.0
-1922.5718819330837,2.0
-14188.265867126851,1.0
-2652.057164398164,2.0
-7379.305587682102,1.0
-6981.4435278078545,1.0
-1247.4708126816731,1.0
-2872.3175539031245,1.0
-3414.276141268537,2.0
-1695.503693065273,1.0
-5679.082997104733,1.0
-14698.484170428215,1.0
-13660.97192894674,1.0
-21740.211177806133,1.0
-7266.30183218813,1.0
-16573.189335640953,1.0
-15184.438251208678,2.0
-1924.4791151258273,1.0
-3799.1964429037325,1.0
-4820.368538620203,1.0
-4441.810448074274,1.0
-7166.968812804069,1.0
-1386.9502094847285,1.0
-8019.997209089301,2.0
-6678.8689579282745,1.0
-5086.248013597291,1.0
-12302.107758479102,1.0
-6190.457907944236,1.0
-1554.9492896951342,1.0
-19549.702743126127,1.0
-5213.834295295968,1.0
-12520.036304014451,2.0
-10279.804662293851,2.0
-6404.71208967454,1.0
-5811.9528774994415,1.0
-6622.333483545698,1.0
-19803.051719232488,1.0
-3486.0685416798005,3.0
-4205.009179847081,2.0
-6620.442156486022,2.0
-1496.87620306619,1.0
-428.1619432814498,2.0
-2973.522419416826,1.0
-8721.083702069336,2.0
-5757.828312046535,3.0
-4691.857219136406,2.0
-9513.222637004255,2.0
-9349.293195736622,1.0
-4058.4473319383533,2.0
-13327.397358745782,1.0
-2795.4446538236107,1.0
-5122.333873568321,2.0
-3119.002704632814,1.0
-4332.069156000227,3.0
-21262.861672225048,1.0
-984.8781735162906,2.0
-8493.509881976222,1.0
-6938.316765904692,2.0
-4883.7095847546,2.0
-5253.480508985378,2.0
-374.0206653624866,1.0
-6483.455364128824,1.0
-10549.22172831805,2.0
-6563.175372267879,1.0
-19789.52383785443,1.0
-3457.5589492878676,1.0
-14709.857492581239,1.0
-5772.762763671866,2.0
-4331.578456666606,1.0
-4248.588113030772,2.0
-11074.029993724704,3.0
-1601.9803741750657,1.0
-13849.02507245442,1.0
-5107.611310350421,2.0
-4087.3210545438837,2.0
544.8374280693383,2.0
-5372.222446589054,1.0
-3426.965964454421,2.0
-4715.491237914976,1.0
-10281.784853299785,1.0
-3650.6164803315983,2.0
-1340.6023296253918,1.0
-2297.381267799099,1.0
-5916.031685397796,1.0
-3677.0326745399543,2.0
-17085.34743070876,2.0
-4081.1446036816214,1.0
-21849.70478534106,1.0
-4670.244612803565,1.0
-7265.630455902802,1.0
-4136.103038934867,2.0
-4665.773283002163,1.0
-772.1119051960127,1.0
-1280.2304890467703,1.0
-11458.962607555373,1.0
-13999.491212898167,1.0
-5560.484453035747,1.0
-7241.466399271394,1.0
-7798.153064510587,1.0
-11983.928384394807,2.0
-4137.918357821405,1.0
-4020.2867639935157,2.0
-1283.0588670912439,2.0
-6500.485513826188,1.0
-13246.312250346666,1.0
-1681.4903384375143,1.0
-7000.425658280499,1.0
-12300.18658565263,2.0
-4765.791340128106,2.0
-1553.7581559798218,3.0
-3539.6048208689754,1.0
-2111.8377310044175,3.0
-4339.091480324526,1.0
-16565.223725541273,1.0
-20538.381279543974,1.0
883.7483588400612,2.0
14.915914707861248,2.0
-5621.0154831279015,2.0
-11649.463023053087,2.0
-11822.249357163855,2.0
-4922.013556863056,2.0
-5826.535394452257,2.0
-4136.539848117782,2.0
-6169.259721941997,1.0
-8121.707399347002,1.0
-4456.009565439326,1.0
-2659.835028649275,2.0
-2405.3079907805295,3.0
-8869.027991217246,1.0
-7089.700935000616,1.0
-10401.340893501718,2.0
-12897.961781745998,1.0
-9694.219732915035,2.0
-4039.24389345667,2.0
-2816.844450434426,1.0
-3234.0539972448278,2.0
-10816.225282454812,2.0
-12625.060229941739,1.0
-2756.765736514082,1.0
-1359.6645540776722,2.0
-1628.9007030021253,1.0
-6332.009762289664,2.0
-9751.881814556324,2.0
48.85369645740286,1.0
-10127.95061104236,1.0
-8445.012694981944,2.0
-7587.817802123413,1.0
-13974.630081638497,2.0
-2597.88370253436,2.0
-15365.274425858766,1.0
-6883.752579227993,1.0
-7761.238494949788,1.0
