sal_5_lc2vs0_iate,region
-32836.279766912296,67.0
-28102.446351187573,34.0
-52988.10257254014,17.0
-34396.28496183982,30.0
-42145.32242601464,39.0
-32948.94718686836,72.0
-41277.73494444862,66.0
-31640.075481812386,24.0
-43250.48640211301,37.0
-42544.2053776624,79.0
-62501.94591845115,48.0
-47980.29364726345,67.0
-53438.377904608744,39.0
-29290.476062290163,25.0
-40546.710595450146,71.0
-38466.564150677725,50.0
-58702.82115932193,65.0
-58480.35948481484,31.0
-43224.34900652067,6.0
-36467.44082863019,79.0
-31234.721557889618,69.0
-57692.2191531752,17.0
-58933.429036826215,61.0
-43052.079457583815,48.0
-36144.89034667432,5.0
-42214.54912260525,3.0
-55598.190261799464,73.0
-60489.820082307764,76.0
-43678.24247446909,65.0
-31059.280225307033,13.0
-41466.58461700556,42.0
-30396.022349913856,62.0
-28635.090241840837,47.0
-38522.59997101303,11.0
-59679.207332003585,51.0
-52001.59498246189,35.0
-43279.976685717025,84.0
-55735.579058566946,84.0
-32517.952751827776,37.0
-60948.49754062819,25.0
-57910.79032323443,63.0
-60047.05667860758,17.0
-44375.274649755076,73.0
-41835.65035885676,40.0
-32099.662672253806,10.0
-40572.73983736985,30.0
-34874.36897592294,74.0
-47894.74336803074,80.0
-30640.564736759137,15.0
-55694.53685918315,79.0
-46928.419750739704,36.0
-29451.477646693093,5.0
-53387.2926030589,53.0
-49018.378567729254,13.0
-34647.489120397804,60.0
-36416.55378650219,55.0
-28602.969904015903,66.0
-40356.53827605245,77.0
-32861.93896005655,80.0
-51773.38234393599,39.0
-52914.134541173975,50.0
-46610.17439979459,76.0
-42091.33639710627,36.0
-30901.25374034355,4.0
-42254.26043688933,36.0
-54559.34706519151,8.0
-48434.188882046095,41.0
-41089.78652528753,19.0
-57994.803080189304,36.0
-45271.04561853029,4.0
-59000.98318400991,54.0
-44551.60134630702,71.0
-30699.257014785835,2.0
-40867.407607107816,19.0
-42890.84254643809,41.0
-56053.220023682836,68.0
-29172.57395128511,7.0
-30911.275691296134,62.0
-46553.30568968046,33.0
-43091.510091269876,41.0
-52589.69361914155,25.0
-33073.934661387924,14.0
-40211.809132907656,20.0
-46709.67457756543,45.0
-41235.67204959024,63.0
-57446.30800250353,24.0
-44978.97043082993,60.0
-42441.75253404424,36.0
-39111.03979245308,54.0
-51023.83075267968,82.0
-49158.68133972831,60.0
-53444.65370381455,78.0
-31211.562510322357,72.0
-57197.768549515924,7.0
-37638.24378512871,34.0
-56827.72270338197,52.0
-51702.140276086866,9.0
-61536.27535225736,35.0
-47661.78979147467,33.0
-41538.310929720974,17.0
-38724.72872240059,12.0
-28345.34405806085,74.0
-35423.81633280586,5.0
-29489.681943211075,48.0
-32283.70054510025,33.0
-36648.904079690066,65.0
-40183.8112355442,46.0
-54739.494656630384,69.0
-40804.43216133442,30.0
-30865.740233437988,22.0
-49137.74947826976,31.0
-30770.33991342102,30.0
-57221.720096307996,3.0
-48374.752544266186,1.0
-39472.80878213661,28.0
-30113.647786057812,17.0
-43678.168887176675,55.0
-30492.88979396741,84.0
-62394.962290977186,37.0
-32844.58450105405,59.0
-53778.402417827136,39.0
-29416.97331835586,6.0
-51640.03909077295,33.0
-38100.54585587649,16.0
-38716.86419690672,78.0
-47432.51331535808,65.0
-52590.755146406475,29.0
-55283.71172597821,24.0
-57588.0175394682,54.0
-40835.42107034305,51.0
-56230.997156075886,56.0
-32108.687433816194,14.0
-41665.96768080083,34.0
-37091.895350255145,4.0
-55393.85574817416,74.0
-39768.27373576281,68.0
-59654.66018840205,35.0
-54862.47144879312,17.0
-35904.919956558624,77.0
-53188.78302240845,33.0
-52179.4785917725,12.0
-47839.017962302605,27.0
-39661.335889040995,37.0
-36504.93909631015,30.0
-34944.140136400194,58.0
-33154.1693532854,37.0
-52792.358715127586,55.0
-29592.551486973047,72.0
-53809.2910297924,34.0
-55000.2768898955,59.0
-29516.09798359116,43.0
-55981.956006518194,21.0
-50112.936006178934,27.0
-29259.307018205003,36.0
-45002.17922186604,47.0
-54754.7027833786,11.0
-34389.54761327584,11.0
-49723.4364518629,38.0
-52768.1673290622,67.0
-42425.58400365441,12.0
-37570.21938458023,10.0
-28472.308416532305,18.0
-30114.880036727518,82.0
-40323.382812038064,38.0
-57457.67453208958,42.0
-59261.76396676236,35.0
-31544.546256429418,6.0
-59340.20684653721,30.0
-46655.08680652478,47.0
-59855.99484700586,8.0
-43940.46728764572,71.0
-33448.758327223804,16.0
-28547.111844440024,79.0
-40628.025873931634,21.0
-40179.49948740159,23.0
-40004.44462582783,78.0
-48605.05193896657,19.0
-32800.47844276104,36.0
-61458.45340528108,19.0
-37926.99866039834,76.0
-59312.741641132416,85.0
-30095.31346054504,72.0
-57081.62389825001,38.0
-53924.9432359274,20.0
-39714.15294658809,77.0
-39060.71759872597,23.0
-58091.291094483706,57.0
-46598.446418889675,56.0
-41357.419881096386,66.0
-38398.87458567514,78.0
-51214.274847945955,77.0
-38786.03791666984,62.0
-59321.105338665424,78.0
-29570.952444463488,30.0
-55278.103360590016,46.0
-32423.41376551493,54.0
-36423.93983286583,16.0
-45907.26079526348,52.0
-31291.63266771402,54.0
-60198.040457002586,28.0
-40463.4296919785,75.0
-59170.14352073849,21.0
-50604.24959689607,25.0
-44454.15328465455,73.0
-37169.72063225992,63.0
-61624.87148928823,11.0
-55297.115788342126,74.0
-56503.24917597134,77.0
-29661.295179314067,75.0
-57106.71227553868,16.0
-56878.68832367925,52.0
-62571.09028741787,34.0
-56824.61751413417,37.0
-32566.676156568567,3.0
-33087.65492750659,83.0
-41098.876448567375,25.0
-46416.10675486471,25.0
-34942.599213359346,6.0
-42136.37532263064,66.0
-29012.46081650983,63.0
-39411.25071214297,5.0
-40957.55190465215,18.0
-57931.4702327622,33.0
-61133.07143552332,5.0
-56754.89757311215,64.0
-34126.764463420506,18.0
-33723.452751928635,60.0
-52684.48111925079,46.0
-45743.34077222516,31.0
-42614.01679202673,78.0
-62348.68389286651,18.0
-61345.427192399635,12.0
-32775.027344966446,5.0
-34644.23233149899,20.0
-56913.95208181525,84.0
-40279.27318815654,37.0
-40308.256563922165,25.0
-50900.75793288994,21.0
-29745.72295111011,54.0
-43208.85033972498,7.0
-43809.04564549462,41.0
-55601.23466366978,81.0
-28562.791957960697,38.0
-43297.01656956543,67.0
-47598.614053236524,72.0
-29651.551457340523,41.0
-35573.98099352649,75.0
-42278.20123251068,63.0
-46459.70596401504,37.0
-61886.60003349921,2.0
-35385.3304859285,15.0
-42261.630529210066,46.0
-56073.20737384665,31.0
-35270.43753358656,19.0
-32460.124632256735,15.0
-58329.696420916334,9.0
-30617.744754724474,58.0
-42660.842742513356,81.0
-35435.117614879746,10.0
-32998.25278978597,2.0
-58870.24593319163,65.0
-51848.76994035659,36.0
-57414.95878929569,25.0
-47305.49116749143,69.0
-42089.09539758311,69.0
-55194.444349652826,15.0
-46491.523419242614,54.0
-30868.435195398994,2.0
-59230.896315726604,26.0
-56816.90861544682,76.0
-45936.893478505124,14.0
-29588.14626187977,9.0
-33122.61379781825,69.0
-41891.34139270513,29.0
-57241.86872776687,80.0
-60133.12793348129,41.0
-30941.967418355238,53.0
-38298.63214125367,31.0
-45031.077418078254,47.0
-43397.4289647315,36.0
-42228.12389730721,55.0
-29314.08739513091,52.0
-55655.827195942155,37.0
-34376.63965992061,25.0
-40606.59001563627,40.0
-59826.695383703816,60.0
-39496.92660681013,52.0
-45716.90820735856,82.0
-52742.22828010362,7.0
-51881.19746850149,61.0
-37831.01415456553,84.0
-38020.9462169527,54.0
-37580.57730498747,46.0
-58794.90444650003,32.0
-47451.81512729968,38.0
-41770.478032521496,20.0
-46278.75026657763,70.0
-58291.966797193396,2.0
-47262.224216189206,66.0
-44256.194867907914,15.0
-57903.44619185267,52.0
-38280.594791170275,35.0
-59422.3113879769,47.0
-54857.44537705304,48.0
-56003.39030603291,34.0
-51332.15384342345,16.0
-60777.23570885285,27.0
-31415.223924911697,38.0
-45730.64164606569,40.0
-40036.08581669844,33.0
-45114.4542843823,78.0
-30122.887076611783,51.0
-45178.811044988644,54.0
-33757.78722655882,79.0
-33700.9849804248,78.0
-41095.35207475719,69.0
-54689.02754297521,34.0
-39457.97726596416,64.0
-44567.62244716339,38.0
-36914.39809055797,76.0
-35011.368470435744,58.0
-53385.72789583863,49.0
-34876.738905298465,19.0
-30655.33798489353,3.0
-29867.495367373915,14.0
-52104.693431448126,42.0
-34682.2095932011,11.0
-54070.98478063929,21.0
-49395.5452714828,31.0
-60099.912775303485,23.0
-43845.32770523433,75.0
-40656.284383220125,32.0
-46687.10991851188,12.0
-39894.49989854714,63.0
-49314.688127778354,28.0
-31195.148221065814,2.0
-29055.13214266577,51.0
-52862.599872880724,17.0
-59393.538316733386,25.0
-30459.958614468356,72.0
-58158.16200888911,29.0
-54455.542640374726,64.0
-28132.514864401997,41.0
-31163.95477265943,64.0
-43714.69913804914,27.0
-45993.05718947068,31.0
-46755.33933842633,39.0
-32791.070628040936,59.0
-57489.66640325301,40.0
-42284.26966539349,66.0
-57751.52469971366,15.0
-50986.28904637742,18.0
-38496.39904388262,35.0
-40086.35243170708,42.0
-54428.811015913714,79.0
-29801.022876045037,74.0
-31213.482376492735,16.0
-45941.11600332495,9.0
-51617.38637578163,8.0
-55590.842434643535,76.0
-31379.39160853366,1.0
-38738.03472557543,54.0
-61140.48238111929,56.0
-38647.62468337738,8.0
-43856.843645898785,65.0
-35628.290294684266,80.0
-52543.06059409766,73.0
-37094.95714940418,24.0
-41676.931625074736,61.0
-46944.84741815773,3.0
-30055.926715542595,71.0
-41027.86296014085,38.0
-50079.776211411474,83.0
-31848.898251873336,42.0
-52286.541703258925,50.0
-40570.06607990937,81.0
-57524.15774742741,71.0
-41211.92979070471,30.0
-33262.86617186158,37.0
-59255.3123572071,73.0
-54904.80673709672,71.0
-41626.57440455166,48.0
-48027.338548099375,19.0
-42495.74152248328,81.0
-44293.91420560164,61.0
-63136.40417358858,77.0
-37863.55387913956,55.0
-59784.522197168066,14.0
-44364.715989204466,43.0
-58695.71432177103,16.0
-40152.7479599348,63.0
-33643.26433914254,21.0
-41529.60729493818,51.0
-57764.258900834575,68.0
-40063.10147741955,15.0
-31061.252274238363,4.0
-60311.01127834335,37.0
-32428.56126342717,57.0
-41411.46207904068,39.0
-46290.91424731545,78.0
-34554.43641083324,48.0
-28181.581083253626,23.0
-52919.598128372534,56.0
-37694.94209062123,66.0
-35633.601543700075,73.0
-54163.35228722531,8.0
-56327.62741445499,12.0
-56603.248297797145,78.0
-61695.849133878044,18.0
-50953.1331665301,58.0
-42128.9172384798,39.0
-56928.92212958918,10.0
-32104.69309751664,14.0
-37586.596702971416,49.0
-29586.452068087816,78.0
-53789.90213767087,36.0
-57213.47849218123,39.0
-60597.15447946911,83.0
-53010.54438498499,53.0
-43405.737443548394,40.0
-40655.86590436488,80.0
-34790.530833523495,3.0
-37243.27297861661,73.0
-35850.49701573914,33.0
-41389.8575835389,11.0
-30373.147772494667,40.0
-37250.49397954746,24.0
-29000.068278536288,6.0
-41597.22148764268,35.0
-60189.69767609934,47.0
-55489.172935806695,54.0
-52124.606513647486,45.0
-56528.86127177224,68.0
-29087.917159182984,47.0
-28843.05147751742,85.0
-53924.504476558395,76.0
-29849.73331100489,39.0
-50563.38290537672,14.0
-54504.16078027396,35.0
-50600.31834238082,72.0
-36420.64667911112,2.0
-40192.467695807616,9.0
-62633.94716439305,11.0
-41949.03096969674,40.0
-56327.286304475245,51.0
-29222.059340936117,45.0
-41057.525252924686,49.0
-30364.784644981948,79.0
-36793.098364106525,68.0
-47977.75221551909,34.0
-57851.48644218047,81.0
-32186.71411075066,7.0
-38111.937912450514,74.0
-58437.21122217857,58.0
-53095.59691229256,12.0
-52769.648712329494,59.0
-59515.12103572427,69.0
-34696.55781776325,62.0
-43169.098698826434,32.0
-49197.21741432236,60.0
-53016.21038241127,71.0
-50448.978294125096,16.0
-41373.45292150728,47.0
-30116.75172363628,10.0
-43545.49912575201,3.0
-51005.86411111688,84.0
-61182.9443832249,53.0
-45463.6518478011,61.0
-34683.3041338681,6.0
-35865.29092028302,22.0
-40894.848424005744,53.0
-39160.984654124906,27.0
-28666.921177091066,4.0
-52707.953657615304,13.0
-56028.57422641719,24.0
-30649.15190284695,55.0
-37306.65380609137,82.0
-40962.56531427613,33.0
-59297.43225146084,76.0
-30981.202626034163,35.0
-34733.24213834223,48.0
-53355.56396390565,8.0
-40925.071702328736,59.0
-29666.13173000049,3.0
-54144.05789355774,48.0
-34736.071551001085,12.0
-33422.242274194716,59.0
-39632.696065426135,14.0
-58222.24505050633,84.0
-43926.079514576086,39.0
-47955.38733690642,7.0
-31957.436445183164,32.0
-51312.65571756703,81.0
-41967.48114891373,65.0
-56339.75393070998,48.0
-29584.319346140826,69.0
-59704.52708303983,56.0
-53890.674562661006,1.0
-30044.089432774574,47.0
-60998.174999088944,36.0
-32379.304546408843,78.0
-42881.040397029996,27.0
-56801.04251753871,30.0
-39465.41482008598,79.0
-49290.87062931832,24.0
-31261.053190312363,5.0
-60048.60366686444,44.0
-46711.45725184028,33.0
-44330.86231181479,35.0
-35258.10951588306,49.0
-44448.7214880229,38.0
-51194.4850547089,16.0
-53381.31050958007,61.0
-51610.46220065802,37.0
-39566.74162832049,43.0
-52076.43678097206,60.0
-49394.92536013533,60.0
-57475.5622617165,29.0
-34811.152774574046,41.0
-57069.9394562371,9.0
-30556.6127855463,63.0
-46602.9649567614,18.0
-40822.64442115769,20.0
-40302.587742435964,53.0
-55496.392829345845,62.0
-60673.72611993522,31.0
-52368.28312667586,9.0
-36973.696449559095,85.0
-55779.41123524647,75.0
-41361.314962524084,15.0
-57607.95717829147,21.0
-62330.08579784866,67.0
-38999.61262179143,78.0
-44630.997926779644,42.0
-39783.371318995356,19.0
-30137.881528279075,69.0
-37879.07915036447,12.0
-31505.795690998686,58.0
-51474.15481921501,12.0
-43648.31640147758,2.0
-43117.75040256385,32.0
-60972.111146908894,77.0
-46767.49739782015,61.0
-48518.24833265154,73.0
-32715.272000276324,24.0
-58670.60852992089,19.0
-37995.45828715647,68.0
-40757.37161570125,62.0
-57146.689624757695,17.0
-55047.096697255925,39.0
-56591.100009490394,45.0
-53243.052550053864,6.0
-44774.867277395526,77.0
-61316.69459749997,35.0
-41876.65774107484,68.0
-59694.307005920506,34.0
-51053.528296513934,83.0
-29263.216641459367,7.0
-62147.515336233046,13.0
-56452.31534291728,55.0
-31288.258172117603,75.0
-50648.85076897752,59.0
-34015.60604774245,56.0
-41443.19506393777,69.0
-43905.26787592901,74.0
-29607.009075047736,6.0
-41144.74306419524,61.0
-44612.4504411819,48.0
-63327.56559056968,7.0
-55675.67747754898,63.0
-36957.650159676385,30.0
-60998.94131029574,18.0
-50296.63926617308,82.0
-35109.70719122664,31.0
-36145.37021157051,37.0
-53675.57322811529,61.0
-51434.1513072168,31.0
-52032.28914270199,42.0
-29814.718586259103,56.0
-50818.21355016026,26.0
-40096.331550601055,60.0
-59684.00691924698,41.0
-48750.39751880299,31.0
-36820.725052440066,10.0
-48632.07238982694,22.0
-60885.557183906305,3.0
-54188.47839516563,19.0
-35765.316317452,50.0
-61437.05968409229,24.0
-39549.712829560245,45.0
-53930.05493462998,67.0
-50414.55621730928,82.0
-48863.22117807697,37.0
-44262.26770409985,44.0
-41054.656856096415,69.0
-54218.752208038386,35.0
-41821.255672233856,85.0
-34684.81952911309,57.0
-55248.12590375973,71.0
-32617.74471106852,59.0
-46663.89251867071,23.0
-41076.201551169004,78.0
-32216.486633662207,13.0
-30077.18979270423,41.0
-47749.53354992129,30.0
-60318.85143148237,80.0
-41619.731288322415,40.0
-54017.64295740879,43.0
-41642.08847682504,77.0
-52201.546113125594,50.0
-56986.98501494508,50.0
-30401.58099343131,10.0
-37899.14210268888,22.0
-43880.79439051767,22.0
-47847.64418360652,65.0
-51970.819901541996,64.0
-29974.40445428997,32.0
-54136.10049551939,43.0
-39525.1697086324,59.0
-44620.079797467515,70.0
-57764.06540848039,12.0
-42677.73897178548,16.0
-43525.687136654655,66.0
-42790.2895974976,2.0
-29749.903136275047,56.0
-42547.869623778475,66.0
-55220.760282175615,14.0
-43871.3351871872,21.0
-37868.30495576351,61.0
-53456.75359537687,44.0
-33366.03381046423,5.0
-29357.38768363239,47.0
-55038.68055934127,70.0
-52916.04293296448,7.0
-41694.029263026954,44.0
-34745.25905415698,45.0
-29132.89157954266,35.0
-29734.835686139646,77.0
-44312.32180593303,51.0
-55001.68149841634,24.0
-56631.11934437495,42.0
-38835.849579667076,24.0
-47415.480418878695,22.0
-54771.44103876272,17.0
-45229.854434295405,53.0
-41941.724742676044,57.0
-40213.42462544196,49.0
-58233.92691546774,9.0
-34532.925327425735,34.0
-40569.70204217987,65.0
-43026.874857665425,50.0
-47813.10832983931,5.0
-41930.63422733403,36.0
-33225.31035405608,23.0
-50416.68131683417,43.0
-61389.233316300466,37.0
-52150.08964299034,29.0
-57910.869588645,18.0
-30584.77339087687,13.0
-52271.377553655664,68.0
-41820.24334329481,76.0
-29763.653680915475,25.0
-32187.933404216048,83.0
-50658.569394129256,44.0
-37416.78930498458,41.0
-43128.224557383,33.0
-59594.52586530019,69.0
-40536.54875358819,73.0
-33748.16583940909,26.0
-57001.55147638193,56.0
-57921.965568468004,26.0
-29194.354847583214,34.0
-29233.0941249408,11.0
-41089.10855675669,14.0
-51515.744350004796,38.0
-35726.56830128621,2.0
-55617.922899304875,78.0
-45179.24933312709,74.0
-52583.51013381921,71.0
-40987.06323109731,26.0
-62057.24582342802,41.0
-51023.417170484056,83.0
-29245.180382453644,57.0
-42272.3721533256,58.0
-54456.114402048195,10.0
-35389.681282716716,3.0
-53984.218501884665,33.0
-52581.31617701188,30.0
-47253.05070474728,79.0
-33367.59400298639,51.0
-29900.09900756424,62.0
-49597.80915013063,65.0
-54768.8289321431,49.0
-36447.22847971148,10.0
-35950.02780735348,55.0
-31589.06575877381,27.0
-38766.65400398582,49.0
-39733.905611522525,44.0
-31905.231416335595,41.0
-29163.573941335013,67.0
-60668.24775782879,58.0
-32656.354922438935,13.0
-31697.37927449724,26.0
-61805.224440487276,48.0
-31549.371916569777,18.0
-42277.77784816994,46.0
-41611.53545441438,76.0
-31088.775240082596,43.0
-29245.933176019087,82.0
-35319.681160190026,30.0
-48562.484330278676,46.0
-31672.591743038258,43.0
-41367.91286004792,73.0
-60369.05867978756,44.0
-41537.56480516104,19.0
-35386.27948603261,28.0
-30785.93981490973,20.0
-45221.364325060305,7.0
-49200.80920559433,5.0
-51055.8589144166,39.0
-30620.405658507192,36.0
-43372.84456490308,11.0
-30247.81032886587,63.0
