empl_ttl_lc1vs0_iate,olf_x0
-4.149337294975304,69.0
-2.4455956673903776,55.0
-3.5938970168129813,29.0
0.12389493903963,7.0
1.0171740108050566,3.0
6.390183591814025,9.0
-3.450569901201286,62.0
-3.8400120684612906,38.0
-4.406178341738958,54.0
-2.9490994516832165,69.0
-1.9759975006251942,5.0
-3.1223764769021933,54.0
-3.9963374702913477,49.0
1.3313914137511298,28.0
5.8144092617826555,29.0
-0.6622089022793183,33.0
3.849187277029741,35.0
0.09658460201370977,57.0
-4.6117175715266345,25.0
-4.449272870511718,47.0
-2.736970506720067,64.0
7.193584233035986,14.0
-3.8302579895709554,66.0
3.20544308579557,24.0
-2.5526540996384313,63.0
-2.186318953991026,57.0
-1.2875165043921646,20.0
-4.0054989881365115,57.0
-0.09933864261648351,48.0
-4.973522661912384,54.0
-1.5365758327191974,59.0
-3.9842499680379646,71.0
3.976228403146549,58.0
-3.481802111213266,65.0
2.051912397968515,38.0
1.209600134149532,14.0
3.6863759561993543,47.0
-0.7506920493004086,38.0
2.7223543517259374,14.0
3.47577607850244,28.0
2.347982875400124,18.0
-3.835688449799336,69.0
-2.294756710314047,57.0
-5.388084664678197,75.0
-2.5804622695616173,41.0
-5.825823605192124,82.0
-2.945849181596061,34.0
-3.3863182264720795,27.0
5.302877003082863,15.0
1.9493689406136316,34.0
4.7848177038834745,57.0
-3.422833772512836,58.0
2.0196300685915873,45.0
-4.789290297255821,28.0
-3.1225787908962204,75.0
-2.7542017409301556,43.0
-2.1347439539077815,67.0
3.0914216505186207,23.0
-4.795990592082758,47.0
-4.998245575217604,75.0
-4.278209409956684,76.0
-4.092050333249997,47.0
-3.2722100341891887,43.0
2.443892398087218,58.0
-2.5676675061993346,36.0
-0.39525542153435855,42.0
-2.2361339405144123,11.0
-3.3962974403455943,15.0
4.671032224318577,26.0
-2.583898500732019,5.0
-2.990697211185264,30.0
-2.0414398987498465,23.0
4.806125932089195,21.0
6.748201447424043,11.0
3.7894679019779454,23.0
-3.3856079351713264,43.0
2.075202057958157,48.0
2.5151356119067643,54.0
-1.7045473165222553,2.0
-1.736027195568866,35.0
1.9544020158678408,29.0
-4.195100790939596,45.0
-2.9251161280755014,21.0
-3.9771125514851056,26.0
0.7804339915306638,12.0
-4.196207775703746,83.0
-5.963996222178753,65.0
-2.9154894476629343,62.0
-4.819217837848504,72.0
0.6434907489571391,14.0
-2.2451766695921678,20.0
-5.40333234578869,63.0
-1.8240732902348062,33.0
5.839423864447731,7.0
-3.8809808342433607,64.0
-2.9357525134036044,82.0
-3.4082253853417237,50.0
-1.9240905170665115,22.0
-6.525376664134832,65.0
-2.8982356651317174,46.0
-3.7689013057658336,15.0
-3.657351657002427,53.0
1.1054301236187065,34.0
-3.9635794062600826,40.0
-0.6575358761725973,57.0
-1.0549530169501642,6.0
-4.859357644660357,63.0
2.695967769142177,46.0
-3.789473198961394,75.0
-5.312958761372919,70.0
-3.001068757194064,64.0
1.8580197523462871,23.0
-3.3267697586820573,43.0
-4.710930827280663,76.0
-5.672662178698555,9.0
3.119279809118429,27.0
1.2334641111728715,56.0
-1.5464767859255493,17.0
0.8846024877090359,42.0
0.5483731527076205,15.0
-3.5872585767655596,62.0
-6.129132733428465,62.0
2.586055586019465,21.0
-3.006482736183037,58.0
-5.360154867782068,24.0
-3.2754358296285417,49.0
-0.12242576165035746,60.0
-1.8321317005955065,57.0
6.778383269599431,13.0
-3.430757263444404,38.0
0.3988516534721058,32.0
3.7985075210144816,31.0
-0.3532012074791677,46.0
-0.06712805079224937,22.0
-4.69465637484021,42.0
5.4014671529013665,11.0
1.9933471088557306,4.0
2.257628118216031,32.0
5.3328510216888105,22.0
-3.599926475514914,27.0
-6.02580791672063,44.0
-4.087424262173296,22.0
-4.456120488328173,34.0
-2.098928599130648,4.0
-4.7293451343931,69.0
-0.8199923672674787,60.0
-3.5422539254069783,23.0
-2.0795152595447846,20.0
-3.5123309224653827,16.0
5.42985163057913,5.0
-1.7224151203419693,17.0
6.297568714241242,14.0
5.497706146338965,35.0
3.0398059508032005,22.0
-3.2829535308042677,71.0
-4.6963646787342235,52.0
-1.8270437227196439,32.0
-1.3276463083995922,46.0
-5.096880742352144,59.0
-3.1109981298720415,42.0
-3.8806701846481606,56.0
-4.229016315321572,23.0
-5.167740311578169,72.0
-4.617690634643842,43.0
3.61852053702568,11.0
-0.34936895270848556,14.0
-0.33789798830967177,44.0
-1.562689292787315,33.0
-4.150981198349912,58.0
-5.312215122395466,40.0
-4.0104100369286115,35.0
-1.1677762421445999,39.0
2.753601345696985,43.0
-5.238522494668645,71.0
5.7820500802829775,19.0
-2.9990774924327823,54.0
-1.5436167052238092,74.0
-2.253680882207651,37.0
-5.492204650527715,79.0
-5.338695764190625,33.0
0.4099257629961537,19.0
0.272103813581142,54.0
2.8716747633084747,53.0
-4.618145775944324,21.0
-0.6383058514248776,58.0
1.2733468422469771,45.0
6.077324551980071,26.0
1.4980953252309934,21.0
5.6278964487955445,12.0
-2.4331686039356297,37.0
-1.211143157242677,38.0
-2.71974968245827,67.0
-3.25652839817716,28.0
-5.498342312152808,54.0
-4.512683429882857,41.0
-1.214815143765771,39.0
-0.7286531190889631,45.0
-3.8195246641595273,21.0
-5.192844139742523,31.0
-3.908385187422441,24.0
2.4218161281265935,28.0
3.3886111716437974,45.0
-4.397670991452435,28.0
1.9370400293385381,56.0
-3.202072738343905,29.0
-3.9989631905078067,84.0
-1.9372031175391091,60.0
4.407895465923728,20.0
-3.6213206799207627,42.0
6.50490757232947,10.0
-6.140164103639021,52.0
-3.397623742570224,36.0
2.312671255111637,11.0
0.6156473137367242,28.0
-4.508205524360792,39.0
-5.639502430004038,49.0
-3.5012230893579055,59.0
1.7473986232546723,43.0
-6.05360458925263,39.0
-2.011956465865725,16.0
0.6994977974461709,19.0
3.614430014115727,30.0
-4.391876464007556,46.0
-3.5505560028175864,45.0
-5.43002291255682,62.0
-3.050202636778661,60.0
6.860859059223523,6.0
-1.3674241686841095,78.0
2.3812630022863575,26.0
-5.6440124312781155,39.0
-3.8127222396058302,85.0
-0.9817240845532977,60.0
1.7797336484081074,54.0
-5.3324492497838945,67.0
-2.6564966269549344,54.0
-5.428848085752703,26.0
-2.75491906747549,64.0
-3.00600139768932,16.0
1.898242702390692,28.0
-1.9563687013520346,26.0
-3.9440501010710864,48.0
1.8049284025555874,30.0
1.3433489028328995,15.0
-4.259617813032691,43.0
-3.550084653640216,12.0
-3.6228194831355234,50.0
-3.116118090076659,40.0
-3.9048051214527986,45.0
-0.8751615828624315,53.0
-4.091898712751072,9.0
-2.598807015951532,51.0
3.749472592947343,8.0
-3.7134513464925525,80.0
0.848398272740899,58.0
3.2305918712099384,33.0
-4.2484042290120625,39.0
-4.06591157167027,47.0
2.773470761133646,51.0
1.8953602894806894,7.0
2.4588556120175236,24.0
-1.5142385898266997,67.0
-0.5583808084974462,29.0
1.5309932795307508,27.0
-5.77137815649188,40.0
-3.89380444054099,23.0
1.2726261861978991,41.0
0.7657928968474046,5.0
4.420137802344582,11.0
-0.20833921090816832,53.0
-3.3979648313726942,29.0
-2.9375737524152665,17.0
-2.313691915140936,24.0
3.452202523243396,3.0
-3.9079294954897437,53.0
0.45903167775348885,38.0
-2.77765069060186,22.0
-3.7929227759504416,62.0
-5.097856488795054,55.0
-5.428756865698443,27.0
-2.779708523699015,47.0
0.8650434400063216,6.0
-1.3470609903713058,22.0
1.2717397511267414,42.0
5.449298550811998,57.0
-4.1057441937885555,25.0
-2.2799147158558646,26.0
-2.4356890442447425,60.0
1.4733173941328142,43.0
-4.410599476829763,44.0
-1.7726505402608712,50.0
-5.344425811761387,26.0
-3.7059000003996307,39.0
3.845983467653297,50.0
-5.629497611626541,41.0
-5.253804065167406,45.0
-2.827327361383268,61.0
-0.47007927100044755,51.0
0.13419640107677688,59.0
1.9924686873941257,37.0
-3.107887949508968,17.0
-2.9392552614380136,38.0
3.513910483094543,15.0
-1.0474647228894423,44.0
-3.3161580064317686,41.0
0.8318671556681245,35.0
-2.4883231285211695,26.0
-2.836182655243464,17.0
-2.495592100483428,56.0
-3.881747748499915,27.0
-4.460986804424421,53.0
1.4885993862159717,13.0
0.3871114629349366,48.0
-0.9283323616781565,28.0
-2.7475427986454206,40.0
-3.4720384049100517,3.0
7.165042003869438,36.0
-0.14182548375193615,16.0
-4.782358551443862,53.0
5.4904617972008545,18.0
3.3237574702387005,59.0
-3.8533116225894,21.0
5.994489675214532,31.0
-4.705798512424085,10.0
-3.7959424836531843,7.0
3.6281310348992304,7.0
-1.5696255674299642,59.0
-5.052254530003686,38.0
-2.719143221421075,17.0
-2.732141786903701,52.0
-3.3638409835578162,19.0
-3.6408245958348546,53.0
-1.626316485960896,38.0
-4.524585730301871,66.0
-5.051062862716848,69.0
-3.3979934600027084,61.0
-4.009990335206917,58.0
4.503346306299948,14.0
4.681498620133462,12.0
-0.178536285328331,18.0
-4.431796354834315,84.0
2.6915488630994475,32.0
-2.1162114354187995,58.0
0.2888266760580791,42.0
-1.521947889752776,23.0
-2.583617080601151,62.0
-4.5387099717820565,55.0
-2.1474045761101834,24.0
-1.967445884071581,1.0
-1.1046360661382306,11.0
-5.126955936879025,73.0
-4.1414185129873005,79.0
-1.0970368027807986,50.0
-2.649066681806379,50.0
-4.3366027133896035,21.0
-4.296951352318446,60.0
-2.482744980674674,58.0
-2.1945666035991374,49.0
-2.293724311162114,49.0
5.187010374084466,30.0
-4.079695300872553,46.0
2.4329041790555648,2.0
-4.292889717739166,38.0
-4.616842139614132,44.0
3.4681787631576935,35.0
2.578898393798064,56.0
3.703916004016473,60.0
-3.780278801189927,48.0
-4.256311078161298,40.0
-6.464689102106623,49.0
2.0391583239979196,58.0
-4.385537074471456,73.0
-3.6442650070495746,57.0
-3.303239482818933,25.0
-1.870682324025188,31.0
-2.3565598636369844,24.0
-1.763862204513741,23.0
-2.9956929437293,18.0
-3.893078748278193,75.0
-4.827950781659995,30.0
-5.1243009569213305,50.0
-1.9767936963148445,58.0
-4.1454069838724985,38.0
4.349936090885312,26.0
-3.272371853332306,30.0
5.721475891080037,16.0
6.39292893295946,34.0
1.1921423072844162,13.0
1.539048705091383,42.0
-3.9191634859331215,50.0
-5.04763094193383,70.0
-4.768518833712657,34.0
-3.1279763025301346,67.0
-3.9237546696381704,47.0
0.7026998173411971,58.0
-2.671430749056292,65.0
1.6934921192716477,33.0
3.225705777327759,44.0
-1.7304030225112719,44.0
-4.112629741582362,64.0
-3.741588768969919,36.0
1.5564816217025448,31.0
0.017174327457958327,44.0
1.786508404388957,36.0
-3.607887499093878,25.0
-4.299352180623878,32.0
-4.963660183051558,78.0
-3.9290132368769037,47.0
1.7641385702599393,50.0
-4.902020921330533,52.0
-2.1690190795704964,38.0
-1.727463905348996,55.0
2.9074210880405884,60.0
1.2257991417298666,43.0
-4.838452930126771,71.0
-2.7338926437613713,44.0
1.534454123719523,59.0
-3.1158861668446165,39.0
-4.051497485628115,63.0
-4.676303285157022,56.0
-4.164956267573654,21.0
-4.97259073053099,24.0
-4.60330157887548,22.0
-0.7558592707129586,47.0
-2.4940792212042604,32.0
-4.031645712540168,29.0
3.2933451460579217,26.0
-3.2510272973711993,54.0
-3.266146887587328,30.0
-2.826754556005829,5.0
0.40106234434740395,57.0
-2.216552392717929,71.0
-1.1364372188384961,42.0
-2.8163271223985333,34.0
-2.7888310916726704,19.0
-3.9057182993895565,53.0
4.474577271989352,58.0
3.40534350617678,48.0
-3.2871155195634847,66.0
-4.637658769350547,50.0
-4.4271112724197215,14.0
-4.20265405792476,69.0
-3.0814904724970713,63.0
0.2881758014122098,7.0
0.6719255423346691,32.0
-6.568161889442717,41.0
3.4601606511106544,60.0
5.282020500861752,39.0
2.6174073053069526,48.0
-4.0366410812684475,25.0
-4.582837895846126,60.0
2.3478792578762073,6.0
1.0865331381424488,24.0
3.496863474794425,14.0
-2.0893506864101488,56.0
-0.16243927690797033,59.0
2.64846132185768,50.0
3.401071222852516,36.0
-0.04547200251367256,18.0
-3.80992078553577,75.0
-4.9323263910287185,19.0
-5.514590856616369,33.0
-1.7959273190793446,29.0
-2.41617721069741,21.0
2.6892679935071317,16.0
6.052856520440151,20.0
5.268377685239561,29.0
-2.4086291442618633,49.0
-2.5478843843157835,55.0
-3.954108595859961,73.0
1.357244247124426,26.0
-2.979168257618822,54.0
1.1278060212057381,30.0
3.2942345871902647,5.0
-4.582024462815156,8.0
-1.6897827082749757,34.0
1.6589515785164877,57.0
-6.373647269674371,24.0
1.9622659363756714,38.0
-3.8832787097165946,41.0
-1.4285230057525895,15.0
-3.685893706218857,57.0
6.570548108712626,25.0
4.597736320773852,11.0
0.6963286392553258,33.0
2.498433506603069,11.0
-3.1298083500482434,46.0
-3.344742678192409,23.0
-4.528799661946982,75.0
4.496361032875733,44.0
1.8204775325576117,12.0
6.868244083353314,22.0
-3.3135215966017486,17.0
-2.9758542915930457,49.0
-0.1262482386038284,60.0
1.825375877544806,22.0
-2.0557323475345015,2.0
-4.620388939137838,70.0
0.37260871520707495,55.0
-0.05996062702057969,2.0
4.012743138073272,35.0
3.1016642057424324,59.0
1.7565328173522823,30.0
-0.7324011617215809,9.0
-0.9909784664961091,61.0
-2.319476992690084,39.0
3.784431388732647,21.0
1.0086881187071666,46.0
-3.3018082382553815,24.0
-1.3154411757510225,35.0
-5.49959160026593,70.0
2.827376241167716,32.0
3.091618288378948,32.0
-0.7012388210445643,61.0
-5.415163772243275,55.0
-1.1939734200590362,29.0
-4.490096122337092,63.0
-2.5305333317049015,22.0
-2.7813089576165506,42.0
4.526101552720037,48.0
-5.257726061442645,27.0
-1.0879998676815426,71.0
-2.9347539051269527,45.0
-2.0907224166523393,56.0
3.6266866753599123,4.0
-2.7384929561613554,33.0
-2.7312336184240094,47.0
-0.8824166413796628,26.0
-5.257663166660087,64.0
2.227952886094991,34.0
-3.5278245581385717,52.0
-0.44307625044962995,28.0
2.5442679856999173,5.0
-6.004665757045915,48.0
-3.800415545129083,46.0
-3.1115328183205184,40.0
1.5459529010717303,54.0
1.5985059135738493,6.0
1.3543080205909495,42.0
-2.68605012228058,40.0
4.754924624547002,54.0
-0.16081504738744323,45.0
-1.1229224735945462,47.0
-5.283555918558607,15.0
-2.5310567818621337,35.0
3.4491467446243265,17.0
-5.0073556961677195,25.0
0.4929477007014551,39.0
-3.7662759388281044,62.0
1.4379886024903044,24.0
-4.2599297720800084,81.0
-2.2496413650663367,69.0
5.089357546104323,28.0
4.204123124346394,34.0
-0.06430039491045525,56.0
1.2214580701477937,51.0
-5.465210883681552,59.0
-0.17542656148847557,60.0
-4.259540116598308,40.0
-4.50976393231336,80.0
-5.4223542761839,32.0
4.812823358491759,26.0
-4.855095621064352,58.0
0.15841868451744823,17.0
3.1009067571218636,43.0
0.29262625022115696,32.0
-4.183149163591842,56.0
-2.693586499229308,10.0
2.3280661252016155,52.0
2.8792836897527248,4.0
-4.226646877101689,28.0
0.5870748677372064,57.0
-0.4163972456516343,23.0
1.889138264303508,14.0
-2.414539023561926,19.0
-4.578230930412071,5.0
-3.512463730766281,47.0
-1.9942837301306084,35.0
-5.274694874512052,40.0
6.094628445687494,13.0
-5.898084529935444,24.0
-2.3018638774314897,37.0
-6.603442928097429,54.0
5.630116212740459,21.0
3.1496391316589847,58.0
6.295598787187169,6.0
3.096863788161045,57.0
-2.1166968607054075,19.0
-2.8847109576155354,53.0
-4.5191034188833346,72.0
-2.6519265540683605,66.0
-2.6717384497036916,34.0
5.677310165785743,1.0
-4.426798242511768,71.0
-3.9127731576940104,62.0
-3.2834900855775535,17.0
-1.6908441150195217,70.0
-4.498093332932674,31.0
-3.445839681468159,51.0
-1.4553344418542595,18.0
-4.0506810033792116,41.0
-4.215397800178413,84.0
-4.199465155162877,17.0
1.9724954844297633,19.0
-4.185442356137267,51.0
1.285402876376132,17.0
-0.8697966752399457,37.0
-5.5094072108581855,64.0
1.0486381470348118,47.0
-1.803053167129896,59.0
-2.204360219389142,26.0
-4.060083736358665,87.0
-3.4345651038673846,76.0
1.1533941148629254,4.0
-3.8354394189333245,59.0
-1.764126881877653,18.0
2.3473561225208526,17.0
-4.403571085487387,43.0
-4.77592527191818,46.0
-3.922201960081952,41.0
-4.1313556866511085,20.0
-5.103462778387858,52.0
-0.8555543545693531,50.0
-2.4253469928092652,52.0
-3.813203861001538,32.0
-3.0703999341768884,27.0
-0.03486795811430943,49.0
-1.8632702984078333,71.0
-4.718002002322483,42.0
-4.164315656491606,28.0
-2.5923083224887664,48.0
-2.7805457050187634,21.0
-3.5590655468351557,46.0
-4.279246053847592,49.0
2.459416165362348,43.0
6.933864714430991,2.0
2.244727974509967,42.0
2.725740928959718,12.0
2.672692676704007,7.0
-4.06447447476577,48.0
3.235083425557784,4.0
2.1753656612516084,17.0
-0.8895874407032909,54.0
5.259121056123862,14.0
-3.3761384954354794,13.0
4.712534739596363,10.0
4.415589188476834,57.0
-1.4522867706837872,28.0
-2.8313361507901345,62.0
-3.5745979200061804,57.0
-4.552315732934243,52.0
-5.546053014606726,52.0
-2.084474819371826,62.0
-3.098097424318858,39.0
0.4980390937887891,33.0
-3.3545013525588776,30.0
-4.761363216701895,50.0
3.4201506616566135,4.0
-4.167926148788123,38.0
-3.904452404247317,18.0
4.151059745535479,32.0
-2.204601101908631,65.0
-2.4965589568720796,45.0
-2.1369326300855085,44.0
-1.6490824149874799,11.0
2.2665808343634186,5.0
-1.6566229367925231,14.0
0.6856338272390512,30.0
5.958954866039089,48.0
2.60011750178995,57.0
-3.626460928976835,22.0
-2.855376841873995,20.0
-4.919573395820627,68.0
1.752835496549883,34.0
-0.15516440721868552,10.0
-3.937604800979748,33.0
-2.9152957606648195,47.0
-2.941278682494433,43.0
5.9951819025697874,3.0
-4.445462478092577,56.0
-3.528671774881948,57.0
0.4929528363720912,38.0
-4.129705187956702,29.0
4.304325027493724,37.0
-4.842494406320793,50.0
1.1631983003406186,38.0
-2.56231027974892,5.0
-4.371613841943724,64.0
-3.601876406765669,46.0
-5.0049652609036075,7.0
2.7749260390238693,57.0
2.243997385739581,16.0
-5.0477798345646665,46.0
-5.227159698876707,14.0
-4.033441411562128,46.0
-0.9372087955972894,26.0
-3.6783800671651945,60.0
4.781497130965573,8.0
1.2914656699632983,55.0
-0.5883151516164742,54.0
-4.338142791997398,65.0
-1.9116634071140641,54.0
-1.0140964941236157,21.0
1.1474629439390072,27.0
-4.986262116950782,57.0
-2.4725896384416317,62.0
-2.7761054496162116,16.0
2.1245391423944664,53.0
3.0149245611024043,28.0
-4.200012363309174,34.0
4.684040760599509,4.0
-4.912250985725811,34.0
-2.738032382830116,58.0
-4.723717262323453,64.0
-3.877702873822643,23.0
-5.233646031980636,41.0
-1.5355212471785347,33.0
2.1381094402700542,1.0
0.03373519699493088,55.0
7.140707962671426,26.0
-0.33957270370413006,33.0
-2.5495572609760764,5.0
4.222735137550789,34.0
-0.8305039704737567,49.0
-3.5382141246021575,47.0
-1.8870128010795093,58.0
-2.4656310169581497,69.0
3.393976396318651,55.0
-5.338189854924592,63.0
1.9237414271090283,10.0
-4.768848052246385,48.0
-5.182555763626831,49.0
-3.6364896855678075,42.0
4.515313583733087,4.0
-0.29383034354479065,26.0
-2.597188335683062,56.0
1.1859264297729855,35.0
-2.0344254802457273,69.0
-0.2796613648050035,46.0
-3.808773461643332,62.0
3.4507322022022584,46.0
-2.8487865586625114,73.0
5.195053141572877,56.0
-3.118162084458607,41.0
0.9659271115683143,57.0
-4.146635706475787,54.0
-2.39620574719957,40.0
-3.2090474582149646,51.0
-4.987883393459942,65.0
-4.918922901654716,60.0
-5.205698368591528,77.0
0.6302220833949059,26.0
5.317020161126713,38.0
-4.733038837480167,46.0
-3.392239927397201,47.0
0.9900284908068713,12.0
1.4786786624034436,47.0
-1.5959109427591711,57.0
-5.549805071377704,56.0
-2.8149180644257967,75.0
-2.474467532883889,22.0
-2.681714176917369,45.0
3.1727977439587587,9.0
4.178849378987126,13.0
-4.4272637594065385,27.0
-1.7980862068706809,43.0
-4.69829235918634,31.0
-1.036833233080804,21.0
-3.6679408215960336,65.0
-2.6985009868512195,65.0
-5.110087333780245,30.0
-1.137396236751668,66.0
-4.222975636162368,61.0
-4.14252334098035,13.0
-1.5857807612116277,59.0
-4.8321938879430055,46.0
-2.7725907563097416,39.0
0.023547521320716136,34.0
6.061643981241941,10.0
-3.036643842836355,29.0
-3.65982040332739,56.0
-2.940051433162132,24.0
-1.8523727970790147,46.0
2.2888266713869685,6.0
4.236892058501377,4.0
-2.9519893361204277,45.0
-1.6936900874516585,87.0
-5.101399250909944,44.0
-3.716375124053755,25.0
5.326358141127221,23.0
2.5479966680692128,47.0
3.040873551998176,19.0
1.8259739344102885,11.0
-3.465309718507436,38.0
-0.025329566356314892,2.0
-5.012393344373582,77.0
4.378641969443403,43.0
1.609954263738139,39.0
0.611052961685445,21.0
-3.665150800828557,22.0
5.134359202954388,37.0
4.377760788802407,55.0
-4.354843196838144,68.0
5.274377302486443,4.0
3.9332243352260687,52.0
6.2059200732994455,47.0
-3.813619515130979,55.0
2.1361532416704545,29.0
3.3038785577059007,29.0
-3.2368329888208316,31.0
-2.8972359759250725,25.0
3.5418304382233976,41.0
-1.5094748912137341,55.0
-2.5487066560637306,53.0
-0.41987172819249086,11.0
-4.110053276803089,84.0
-3.332747439467362,52.0
-2.992611157644661,12.0
2.056322111350471,17.0
-0.3182059289320449,14.0
-2.870447577731101,63.0
-4.938661338665397,69.0
-0.36220321557425716,18.0
0.7500169374882,57.0
-2.2571754929607573,31.0
4.555288226421181,25.0
-4.928699860598675,61.0
2.6965090066973403,35.0
1.7620558424087647,28.0
-2.93173672281089,29.0
-3.0919302099313515,25.0
0.5583588201189764,40.0
-3.7356263895038566,57.0
-6.655212542053753,38.0
0.7357160119327779,44.0
-3.18645064868861,35.0
1.3286041622186504,35.0
-3.881312523180976,25.0
1.4731654130413205,55.0
-0.7645276353348445,10.0
-5.631874227218446,64.0
-3.3208300377576006,70.0
-3.1493218898440194,34.0
-3.8427721963640025,49.0
-1.768826460344338,66.0
4.083617846626088,4.0
0.9904568670271465,41.0
5.281561065245274,47.0
0.28511181423998444,55.0
2.9335533326044665,19.0
2.6422594459892648,40.0
-5.315015336441778,59.0
-1.8951374603832867,51.0
-4.098469621036708,63.0
-3.163159495398601,38.0
-1.3159365168880546,15.0
-3.66228776544186,34.0
-0.9430543278354624,25.0
-1.8634320984711668,39.0
-3.922180911296234,54.0
1.5152438929868872,57.0
-1.8504436054156683,21.0
-4.430422371291685,53.0
4.033017913527991,46.0
-3.328643545639727,42.0
3.8571844535982738,14.0
-1.086964205665665,44.0
-1.9480934178126688,34.0
-2.402990739524772,39.0
-2.4922555499285703,57.0
6.188500579654237,41.0
-3.6671800431640906,53.0
-3.576786378703322,50.0
-3.184404725449941,37.0
-5.0322160821290085,35.0
-5.564928101308001,83.0
-5.789096156401348,62.0
1.057864246831892,39.0
-2.993544186994429,37.0
-2.8151851167112194,30.0
2.7032148231288566,11.0
2.8111796911471396,29.0
-4.270189495303227,35.0
0.7853303116207151,60.0
-2.9052596588680526,35.0
-3.5831539891236774,58.0
-2.6406135594675684,19.0
-2.5787404130824,75.0
5.790011169804853,12.0
-4.195155749669959,37.0
0.7423567168980285,26.0
-1.3188051483578598,57.0
-2.9425232281412566,63.0
-1.8914289265606294,37.0
-4.425609811980419,39.0
-4.083785918014666,25.0
1.9359278603434285,5.0
-1.3641915790213783,56.0
5.730039139788198,1.0
-2.669317415044541,65.0
4.2489000748380885,13.0
-2.920491607662772,54.0
-2.286368162367915,40.0
-2.626022481016757,71.0
-0.0014921717493887598,45.0
-4.620301458999122,66.0
3.9496153477386207,44.0
-3.097352240342386,49.0
-2.197169920827773,29.0
-4.9193975331987865,45.0
-2.050272740386348,20.0
-4.57837732462193,28.0
-3.266650153206836,68.0
2.78158209317433,39.0
-1.2713908164688643,20.0
-3.443093005614631,50.0
-3.1856512044866987,18.0
-4.543885470281109,29.0
-3.28170910744082,50.0
7.289783145410791,13.0
-3.003862290615729,47.0
6.226541330086663,13.0
-3.2960778107884825,50.0
-0.9222330739054352,57.0
-2.600453275682445,27.0
-4.796593799140942,46.0
-5.4190079558301365,30.0
-4.7603069281691175,71.0
3.1147707072723896,17.0
3.6141004251715727,8.0
-1.4041545293485573,23.0
0.48718650972664146,43.0
-0.997545831507876,39.0
0.0733479950044087,45.0
-4.196698102993355,34.0
-5.21675800050677,26.0
-4.103434863906529,50.0
-1.8082222518816948,26.0
3.1229748387554244,48.0
-4.981961118859707,34.0
1.255831519395938,37.0
1.1137795085205808,32.0
-2.397750895029304,20.0
-4.834386753841398,59.0
-5.798727270849879,17.0
-3.9768858330842476,48.0
-2.592077886750452,62.0
2.780424501544593,33.0
4.917592922835414,17.0
-6.153293331538096,64.0
-3.8600393305231293,13.0
-3.132468009077958,47.0
0.7155902542130694,11.0
4.06856156380612,7.0
-4.074397056627178,30.0
-2.096643527363712,63.0
-4.632859048231376,72.0
-2.2502133952655012,22.0
-2.5300398987915727,50.0
-2.469929344441072,55.0
-1.8704779355069163,26.0
-3.6226425968490226,6.0
-1.2000464665831618,50.0
0.030097019400272096,44.0
-0.11840102980952949,16.0
1.2113250294936613,60.0
-0.21340621446883157,35.0
-1.020295791838948,42.0
-2.8312897415884914,10.0
-5.1707534539992395,64.0
0.8301133756234216,5.0
4.70368038933373,3.0
-4.487083992421025,60.0
-4.95549322899591,56.0
-4.957338189952118,52.0
-1.997893903356383,40.0
3.23278600199146,46.0
-5.38047866332978,58.0
-1.3605140782720189,57.0
1.5207922614499358,22.0
2.0142294177177957,47.0
1.2534553763912606,19.0
-2.8673178821035528,21.0
5.4105244058591895,27.0
-1.1939900419156904,40.0
