sal_avg_lc2vs0_iate,emplx2_4
-22996.786836439438,2.0
-25194.30986287372,2.0
-26495.608471545682,2.0
-18967.243459742313,2.0
-32906.52791241366,2.0
-15595.923276975818,2.0
-26006.708949388463,2.0
-19949.88646185769,2.0
-24149.701223659205,1.0
-28827.057227093566,2.0
-37558.16132703054,2.0
-23615.794395418707,2.0
-22903.99275995343,2.0
-23971.32061310987,2.0
-34951.024234676224,2.0
-24856.34655788912,2.0
-30712.495340904294,2.0
-22083.471784304882,2.0
-16280.555911134583,2.0
-38690.193023618616,2.0
-24820.84939391016,2.0
-22265.50085643446,2.0
-39643.53726013872,2.0
-32386.712739364208,1.0
-18149.42113489645,2.0
-34614.620138708335,2.0
-22935.569703250032,2.0
-31917.765575666468,2.0
-17131.56329754962,2.0
-36592.81123959896,2.0
-17667.16735614381,2.0
-27048.647871332203,2.0
-28336.851488953493,2.0
-24592.207608266577,2.0
-19188.704671069718,2.0
-25142.454828780526,2.0
-21452.201741686025,2.0
-15914.020896727834,2.0
-27092.73638242851,2.0
-36393.784425947335,2.0
-34847.00440868997,2.0
-26545.55701991854,2.0
-23739.77530190979,2.0
-22342.753090209582,2.0
-21275.32834713556,2.0
-17776.011586303943,2.0
-32699.23994713073,2.0
-25787.331841825657,2.0
-21089.134052159174,2.0
-36801.13288991453,2.0
-35213.37167934694,2.0
-33118.46824460874,2.0
-29700.447818946992,2.0
-26215.04794754248,2.0
-31888.81380557554,2.0
-25475.709768191155,2.0
-24141.145470035863,2.0
-35775.20049015316,2.0
-18902.993821136508,2.0
-16498.136481589532,2.0
-31760.081319548146,2.0
-24126.41647285673,2.0
-25498.990501211236,2.0
-21843.888044807143,2.0
-27028.79672183872,2.0
-19560.943119344756,2.0
-25950.31117585249,2.0
-24903.76837979076,2.0
-40442.09411025612,2.0
-31096.71863844701,2.0
-33587.2382435644,2.0
-18177.856802325783,2.0
-23490.06897353833,2.0
-26609.487556364522,1.0
-35306.99695054395,2.0
-38560.36890862882,2.0
-25321.20725820155,2.0
-23043.52428684503,2.0
-18908.34259162932,2.0
-35490.4424064608,2.0
-37977.53488233023,2.0
-24447.743496203802,2.0
-23505.04920923013,2.0
-28725.56654503194,2.0
-36703.234259337114,2.0
-36384.350482469665,2.0
-25417.081983871292,2.0
-18544.258397917438,2.0
-24935.78975201024,2.0
-19358.182194575453,2.0
-16426.5108327767,2.0
-25996.728331803366,2.0
-36927.85309459378,1.0
-30611.639949824807,2.0
-25568.94558702049,2.0
-34975.04214417301,2.0
-18758.109270040353,2.0
-43304.84816584768,2.0
-36733.58645941966,2.0
-39748.17998963261,2.0
-30517.587392638077,1.0
-26544.745542719662,2.0
-18989.965225829103,2.0
-24818.528811764227,1.0
-22585.015880196923,2.0
-31550.863171574838,2.0
-17951.441319244936,2.0
-34144.85211126547,2.0
-27017.131212758766,2.0
-17043.06104528744,2.0
-34028.115807072536,2.0
-29824.88655264509,2.0
-21235.875460348274,2.0
-22176.50218317831,2.0
-15904.44685903991,2.0
-22958.127842095495,2.0
-18733.46404638364,2.0
-32207.338668108023,2.0
-36009.74527077329,2.0
-31639.333201395566,2.0
-25169.201853262286,2.0
-17778.667904258196,2.0
-25022.198493973305,2.0
-32416.170940516007,2.0
-29447.473777423453,2.0
-23264.26479889019,2.0
-35071.65277572242,2.0
-26695.416927939208,2.0
-38356.629369519316,2.0
-25771.744349390792,2.0
-18148.49067014993,2.0
-22333.40851996324,2.0
-23878.4024652924,2.0
-36709.10323187383,2.0
-19294.667248390626,2.0
-18540.288144167203,2.0
-27078.281493816943,2.0
-24037.370747841,2.0
-30892.279915720494,2.0
-20574.30290901512,2.0
-25201.827761626504,2.0
-27192.524957671863,2.0
-23949.49444181974,2.0
-35599.96907882359,2.0
-31764.019001848894,2.0
-29621.59405036147,2.0
-23284.375768833925,2.0
-31843.55922078922,2.0
-30769.202166434865,2.0
-32399.530318657948,2.0
-18372.518807606146,2.0
-33599.303275693834,2.0
-21705.979241546498,2.0
-34867.05946818067,2.0
-30283.4558606422,2.0
-43261.47993795763,2.0
-27860.107649001126,2.0
-25197.338633762047,2.0
-22823.397315127004,2.0
-17606.142662566857,2.0
-22109.89856912088,2.0
-17764.925590821793,2.0
-20662.413122158636,2.0
-23438.198454366193,2.0
-22656.497988404994,2.0
-38704.82620848698,2.0
-25440.857558524986,2.0
-21118.264241824643,2.0
-29144.521505761124,2.0
-18262.089882403656,2.0
-35929.86243840441,2.0
-30066.96727066627,2.0
-23401.004957723293,2.0
-18497.271669617312,2.0
-28273.462207719225,2.0
-18162.636717321187,2.0
-40117.49429852633,2.0
-18328.48944784974,2.0
-32820.65764115315,2.0
-16398.487351958804,2.0
-30742.770082801864,2.0
-25389.62277019666,2.0
-25223.664968641486,2.0
-31947.951263903073,2.0
-33669.34742476268,2.0
-34779.40833901757,2.0
-36526.891716926286,2.0
-23569.855811048485,2.0
-32123.124701590936,2.0
-18103.84014331036,2.0
-23648.603685584792,2.0
-24458.11718485281,2.0
-33883.288565926196,2.0
-25956.281980164025,2.0
-37302.68016504716,2.0
-36028.47024729699,2.0
-24752.94284550479,2.0
-31033.34019263919,2.0
-29808.2541328202,2.0
-28716.04380670385,2.0
-24326.23160844118,2.0
-21559.821383999984,2.0
-19811.120732761374,2.0
-21842.824536444463,2.0
-30265.27917865021,2.0
-17453.43170576711,2.0
-34297.64668766115,2.0
-31646.851013432133,2.0
-18047.825642867745,2.0
-33928.35126815824,2.0
-32050.04782682535,2.0
-16881.198409055814,2.0
-25564.539933169624,2.0
-32103.571128735075,2.0
-19771.105017235852,2.0
-31023.949571477602,2.0
-36319.775518985305,2.0
-26091.057142215388,2.0
-21297.597166191747,2.0
-15210.303348372343,2.0
-18887.030462180814,1.0
-24453.81325365517,2.0
-35355.36427490685,2.0
-35893.16871320657,2.0
-18448.4610925473,2.0
-39920.83146312573,2.0
-31762.64901740518,2.0
-40237.427159379404,1.0
-28791.991657652354,2.0
-19867.887504621536,2.0
-16235.121550184478,2.0
-26600.58521905744,2.0
-27953.3255848946,2.0
-28412.754062925498,2.0
-28764.495358170858,2.0
-21927.516707522012,2.0
-41801.46670909636,2.0
-23210.396232604202,2.0
-40637.80080053439,2.0
-16582.711751716808,2.0
-36630.63956780231,2.0
-33737.72842194168,2.0
-22670.47675465238,2.0
-21938.56083272559,2.0
-37491.35176389892,2.0
-29097.833312872783,2.0
-27860.9175104542,2.0
-21741.354289219074,2.0
-29283.351689942003,2.0
-22706.62403303678,2.0
-37572.44457116662,2.0
-17337.887644966908,2.0
-35856.55973708676,2.0
-18824.357001006076,2.0
-23339.852071908568,2.0
-27171.45307069756,2.0
-19718.277027234475,2.0
-38525.3838910746,2.0
-26838.314168458914,2.0
-38025.29118321724,2.0
-30138.618929891796,2.0
-28107.04264644006,2.0
-22129.658228851356,2.0
-40687.0519198197,2.0
-34448.39482182628,2.0
-36228.346960952156,2.0
-18738.77369296232,2.0
-33920.21633211932,2.0
-36355.85285330193,2.0
-42139.58857569232,2.0
-36634.44939577872,2.0
-19178.5161998645,1.0
-20835.165003833845,2.0
-25276.482413051563,2.0
-28074.689011683527,2.0
-22184.65401576698,2.0
-23892.661422286244,2.0
-16380.013183115816,2.0
-25547.992544528744,2.0
-27252.48411252592,2.0
-37889.389535188326,2.0
-35716.797446470286,2.0
-35114.583168742334,2.0
-23280.69839989029,2.0
-21167.663750695534,2.0
-31302.6295527529,2.0
-32379.960438166294,2.0
-28277.031637831664,2.0
-42595.24857305233,2.0
-41795.25858835492,2.0
-19686.442055584786,2.0
-20667.644634644777,2.0
-36758.620643141636,2.0
-23367.753371505023,2.0
-24303.407789295263,2.0
-30060.407216552252,2.0
-18033.406224420367,2.0
-24372.581203406255,2.0
-27716.065619779598,2.0
-36681.556898175564,2.0
-17947.691747996905,2.0
-25189.012253804634,2.0
-27441.955733462826,2.0
-17987.84599819153,2.0
-24575.449165715938,2.0
-23168.856228127763,2.0
-27426.545981379415,2.0
-42729.10941167855,2.0
-20834.797746375203,2.0
-29629.381814699584,2.0
-35828.95791833682,2.0
-23164.779128400445,2.0
-19607.980259171643,2.0
-37268.40171723941,2.0
-18945.176872014457,2.0
-23822.06188242852,2.0
-22864.949915124034,2.0
-22351.140707802835,2.0
-39382.720539419744,2.0
-29647.253913779474,2.0
-39694.57353046854,2.0
-32639.44135666156,2.0
-29518.55554672575,2.0
-34114.85840298449,2.0
-27114.675540774573,2.0
-18762.12308172781,2.0
-35686.59930634359,2.0
-38244.756421001424,2.0
-27312.962237130097,2.0
-19437.455144827858,2.0
-19952.648654967496,2.0
-25460.697350802147,2.0
-36335.383883937044,2.0
-41064.18055486011,2.0
-17662.069466417917,2.0
-25107.728887324403,2.0
-27421.785716022143,2.0
-30528.681694376588,2.0
-25373.791292887166,2.0
-17134.79829172809,2.0
-34517.03950860063,2.0
-20723.23943486749,1.0
-25089.32917826325,2.0
-41308.994557842394,2.0
-24781.3625360149,2.0
-30333.001611000866,2.0
-32317.966988884364,2.0
-34090.83812517508,2.0
-22582.823878146257,2.0
-24908.361315245656,2.0
-22789.422365551196,1.0
-37160.65731205658,2.0
-28228.080722564308,2.0
-28636.07800674237,2.0
-28510.870999833685,2.0
-35612.60998644424,2.0
-29328.7021233806,2.0
-26374.500523810013,2.0
-36396.346831081864,2.0
-24622.34288408547,2.0
-36170.72149386241,2.0
-34827.39192052431,2.0
-35634.668522159634,2.0
-33462.92826981176,1.0
-39887.263182313516,2.0
-19381.604100957626,2.0
-30664.349784826903,2.0
-22698.479934319985,3.0
-25856.52819689595,2.0
-17538.840411361278,2.0
-27127.641768237278,2.0
-19701.243675240734,2.0
-21335.11962877374,2.0
-26252.366944201796,2.0
-32789.30213101095,2.0
-23184.918887403823,2.0
-26541.687011958446,2.0
-23800.5487441215,2.0
-19840.55615350826,2.0
-30347.57040497702,2.0
-20548.290301788868,2.0
-18189.19287436378,2.0
-17729.715417249918,2.0
-30268.36517855433,2.0
-20224.083197205808,2.0
-31822.7704198266,2.0
-28915.08785761232,2.0
-37658.84680168717,2.0
-30634.99753672995,2.0
-24379.26536702248,2.0
-26908.043939870957,2.0
-23382.901504242614,2.0
-29685.636727359233,2.0
-20628.292738122786,2.0
-16995.7870022433,2.0
-31887.67808899811,1.0
-39534.52156999067,2.0
-18065.81997733895,2.0
-37074.067851128835,2.0
-33119.33768817183,2.0
-16999.362413224295,2.0
-18271.672274050732,2.0
-29454.605780162266,2.0
-28344.72225964162,2.0
-31519.608106509302,2.0
-20572.50246331128,2.0
-40142.10340456237,2.0
-24151.224952621124,2.0
-37298.27214202427,2.0
-29622.767737689934,2.0
-23222.292368221006,2.0
-25518.186735651325,2.0
-32719.375219049234,2.0
-18916.09385552632,2.0
-19818.17875862393,2.0
-29834.721436869208,2.0
-32635.889001693242,2.0
-35878.62109782304,2.0
-18843.056712616624,2.0
-21203.007390661136,2.0
-39155.70630237989,2.0
-25817.278782438552,2.0
-30854.371974286456,2.0
-21710.629509675426,2.0
-33962.88340368181,2.0
-22797.54417734879,2.0
-28374.90544467837,1.0
-28199.216479475795,2.0
-18091.320620001174,2.0
-23926.819826806877,2.0
-31594.675915558844,2.0
-19598.570464477438,1.0
-31081.91475062297,2.0
-23007.437759835768,2.0
-36209.25396059962,2.0
-22260.152095427948,2.0
-20201.073469942152,2.0
-39526.38428312626,2.0
-32358.869900537014,2.0
-24038.980355560714,2.0
-30224.439964539837,2.0
-24636.930955693733,2.0
-27597.906014126547,2.0
-44546.564057694704,2.0
-23060.12090218522,2.0
-36908.0440136065,2.0
-24959.385748148456,2.0
-36064.01239576409,2.0
-26021.924159024817,2.0
-18747.445053431908,2.0
-24285.7783818664,2.0
-35843.263733854394,2.0
-22952.885329176712,2.0
-20719.602741329898,2.0
-41892.487956355006,2.0
-20018.521849845773,2.0
-25445.94222812366,2.0
-27640.32967536078,2.0
-20989.855352147944,2.0
-16315.678667928225,2.0
-31762.76172013089,2.0
-24821.933252672385,2.0
-21719.43408510835,2.0
-34611.91546403951,2.0
-34623.702984404255,2.0
-37039.01513384678,2.0
-40750.28870631154,2.0
-30116.418819170507,2.0
-25407.917067153678,2.0
-35206.47946258455,2.0
-18537.99140697308,2.0
-26231.93749268056,2.0
-18959.04369814082,2.0
-31115.808109150646,2.0
-36461.37183796498,1.0
-39771.01989367428,2.0
-31580.126265441806,2.0
-28863.167129201775,2.0
-25042.84282513161,2.0
-22131.0336165852,2.0
-23497.52728905621,2.0
-22027.24555414774,1.0
-29147.63056183878,2.0
-19949.838333247655,2.0
-21487.304847480107,2.0
-16691.294425744796,2.0
-26850.403565812827,2.0
-38741.5126856966,2.0
-36117.303444155856,2.0
-31176.36792333746,2.0
-36495.710693562156,2.0
-17270.385384370966,2.0
-16446.878968539124,2.0
-32467.637272159423,2.0
-19296.975031525297,2.0
-32179.105912789957,2.0
-32573.14434071765,2.0
-33651.073595996946,2.0
-23123.13584572587,2.0
-25662.91435749388,2.0
-39872.127666898545,2.0
-25056.5034852958,2.0
-36556.70452304551,2.0
-18109.347443698436,2.0
-25725.048802350648,2.0
-18666.900198182804,2.0
-21309.26569856132,2.0
-29157.7739605836,2.0
-35973.58653782534,2.0
-19636.92914000929,2.0
-23316.953401587256,2.0
-36479.14555216015,2.0
-33280.41386973279,2.0
-30969.44123979729,2.0
-42178.50755355124,2.0
-20728.132824674303,2.0
-30821.56174820439,2.0
-29518.539055986992,2.0
-31049.62343896227,3.0
-31039.793859730293,2.0
-25255.219612392793,2.0
-17578.7766506773,2.0
-27234.34561479508,2.0
-31801.635324798073,2.0
-40746.77130470479,2.0
-30013.497198654284,2.0
-19993.740878567056,2.0
-21206.16174318217,2.0
-23479.47090166181,2.0
-23378.50484591045,2.0
-15672.53981812955,2.0
-33463.313213636226,2.0
-37604.759686124424,2.0
-18125.514667946933,2.0
-20920.882924351776,2.0
-28091.55172272107,2.0
-37447.28578727484,2.0
-18508.028734503274,2.0
-19901.646655324686,2.0
-30939.078436926113,2.0
-25823.836234141494,2.0
-17066.89346284312,2.0
-35736.96788992213,2.0
-22455.775015878822,2.0
-19446.32114789565,2.0
-23131.630936543763,2.0
-36632.23226333657,2.0
-26910.79067480845,2.0
-28015.235852449558,2.0
-19173.890416197723,2.0
-31612.626149488642,2.0
-24259.39351820352,2.0
-36955.893412985126,2.0
-17992.874192827967,2.0
-41474.99695107937,2.0
-33277.62575713794,2.0
-17393.639617220415,2.0
-39744.6789088489,2.0
-20945.32824711163,2.0
-25939.605314914617,2.0
-34617.140866256406,2.0
-23173.453721307837,2.0
-29004.484172974684,2.0
-19146.631361798693,2.0
-39852.03978956337,2.0
-27722.33882791733,2.0
-26252.75281363372,2.0
-20327.53207864884,2.0
-28193.13760412635,2.0
-32039.88204961417,2.0
-35817.77199791495,2.0
-29258.1416111793,1.0
-27877.601720874147,2.0
-32447.94780428159,2.0
-32478.925865666177,2.0
-36756.947420827186,2.0
-20662.032736923244,2.0
-35823.494904963125,1.0
-19193.22209126515,2.0
-26736.006743816757,2.0
-25848.84706557913,2.0
-27461.032030763876,2.0
-33511.24704765743,2.0
-41617.24385067751,2.0
-34579.91005404314,2.0
-23341.689240411753,2.0
-36411.23844519297,2.0
-26751.934847700224,2.0
-38682.97999119366,2.0
-43420.03644446274,2.0
-22108.148012114973,2.0
-29712.214048760383,2.0
-26921.774013477803,2.0
-18915.134932917623,2.0
-25860.61313134829,2.0
-17342.91673387162,2.0
-31627.7567942195,2.0
-26811.942885215853,2.0
-29709.79811313864,2.0
-40350.86192901482,2.0
-29242.42381205699,2.0
-31987.245641567246,2.0
-22924.820934652857,2.0
-38167.726060574416,2.0
-23225.63038991531,2.0
-28496.18587597757,2.0
-36846.16688703694,2.0
-35434.44867631808,2.0
-35462.355982352645,2.0
-31049.16963366978,2.0
-26074.360844739356,2.0
-38734.228330425554,2.0
-24652.07037987676,2.0
-37859.532740220515,2.0
-33187.941297696416,2.0
-17784.099968118182,2.0
-39879.832826649,2.0
-33946.6314149397,2.0
-19361.092126482687,2.0
-29986.291576514366,2.0
-18956.111327579198,2.0
-25487.014634560208,2.0
-28475.564575170847,2.0
-16256.002825699476,1.0
-23440.09054587091,2.0
-30206.357603297554,2.0
-40681.74783747911,2.0
-37134.453611075376,2.0
-22612.813560652277,2.0
-39312.08738882069,2.0
-32910.44494747124,2.0
-20183.967117699813,2.0
-23096.343077805628,2.0
-33526.361669646925,1.0
-32054.77840725411,2.0
-31841.53610469676,2.0
-16663.215138537686,2.0
-28192.81874163873,2.0
-28442.29408261294,2.0
-38667.33545832512,2.0
-32161.356599517152,2.0
-21558.61790088036,2.0
-31443.644211522274,2.0
-41376.88738529604,1.0
-33223.91228630687,2.0
-25146.79621605944,2.0
-38799.46050518623,2.0
-21990.18714089757,2.0
-31514.97345155264,2.0
-31018.67901046312,2.0
-31911.576387323643,2.0
-28733.48800447645,2.0
-24778.792300894434,2.0
-33999.66998903391,2.0
-23944.1184904621,2.0
-20411.11806307797,2.0
-34565.71075612836,2.0
-21141.661696228024,2.0
-26466.62469471379,2.0
-23059.74170610592,2.0
-19128.88774087778,2.0
-19495.60221780472,2.0
-28231.078383927845,2.0
-36138.35088244836,1.0
-24520.488152381167,2.0
-32832.68659300996,2.0
-22828.974186417494,1.0
-28510.472835973913,2.0
-39239.33240833558,2.0
-18102.181111481485,2.0
-25826.14547158606,2.0
-26962.212303257882,2.0
-26719.601918298096,2.0
-29279.901334401882,2.0
-18004.278448777997,2.0
-31527.43231709935,2.0
-26456.754040660286,2.0
-26481.512012490297,2.0
-37059.4356633599,2.0
-25817.80557923759,2.0
-31194.863290279598,2.0
-25546.977464969466,1.0
-17920.313956019734,2.0
-24155.269909910465,2.0
-32889.02325697219,2.0
-27175.413426901796,2.0
-25806.338905657143,2.0
-32283.42176976217,2.0
-22779.7909912571,2.0
-17531.146011403518,2.0
-32532.565138985636,1.0
-31784.273949243085,2.0
-23993.747102595495,2.0
-20845.465049506245,2.0
-18729.628440251854,2.0
-16764.575412920374,2.0
-26989.849551715026,2.0
-34266.110086839835,2.0
-34656.40089266417,2.0
-25639.13614277879,2.0
-29975.179607146463,2.0
-36560.09906275505,2.0
-25556.369004031727,2.0
-23451.227573597662,2.0
-24035.430575774622,2.0
-36106.6733669778,2.0
-20659.69736671001,2.0
-23575.443750182312,2.0
-28152.407244870657,2.0
-32442.687776886247,2.0
-23441.90871002415,2.0
-21209.903464050654,2.0
-29603.932665490443,2.0
-39257.49199836543,2.0
-31227.031585445075,2.0
-35374.59984490552,2.0
-17724.808878506203,2.0
-30901.97550325904,2.0
-27706.19389620253,2.0
-19153.31843447115,2.0
-21188.34413214285,2.0
-31688.109959445297,2.0
-22767.37878580708,2.0
-25686.020243083094,2.0
-37010.577228283495,2.0
-25474.30377109224,2.0
-19512.512614500556,2.0
-37118.15399110031,2.0
-38646.95979685773,2.0
-17346.457694312558,2.0
-16982.499735729867,2.0
-23567.524051925266,2.0
-32466.546546136182,2.0
-21358.84953313719,2.0
-33458.78015847996,2.0
-28611.59566313665,2.0
-30930.224929580494,2.0
-23887.323064978526,1.0
-44531.61944691643,2.0
-29957.090303506728,2.0
-19108.452622460354,2.0
-26687.08690492891,2.0
-37070.08084048215,2.0
-22258.37876516972,2.0
-33356.57217794,2.0
-34671.869822055116,2.0
-29965.300868335235,2.0
-20836.94710765492,2.0
-18663.413995010935,2.0
-29048.391009439514,2.0
-33764.50426628422,2.0
-22188.55226002986,2.0
-21266.2019207255,2.0
-18356.035224974516,2.0
-24390.08931179869,2.0
-23152.85672234549,2.0
-18091.594007024923,2.0
-16881.105154187102,2.0
-42730.26391309936,2.0
-19001.01516897813,2.0
-17914.905309637397,2.0
-39633.73383185431,2.0
-18819.39270063679,2.0
-28799.59629621238,2.0
-24305.743270244348,2.0
-20813.975406942358,2.0
-17004.36976549897,2.0
-24616.718539960348,2.0
-28511.781951973808,2.0
-19000.445519694367,1.0
-25988.068438512175,2.0
-41101.475260380816,2.0
-27519.268821314647,2.0
-25120.159070648864,2.0
-19969.29991488416,2.0
-27175.57436677636,2.0
-31439.53442838675,3.0
-31248.895949809765,2.0
-18147.570396537358,2.0
-26169.0913619575,2.0
