sal_4_lc1vs0_iate,age
-34453.01301041088,43.0
-39245.560911569206,31.0
-21058.28451624984,42.0
-27059.492039323108,47.0
-22329.537025067926,32.0
-40677.47048939929,40.0
-42114.35105164358,41.0
-29155.983707613646,36.0
-25267.370773927894,46.0
-20196.570771984498,41.0
-43669.55660682203,50.0
-41747.228867544625,45.0
-28722.25753711182,30.0
-23938.35011768847,39.0
-28706.105873410223,49.0
-38541.21459915723,45.0
-44195.736952245,50.0
-31069.070459533716,43.0
-21802.186089941686,42.0
-27853.756893897815,39.0
-22743.85045331503,43.0
-20925.505018833945,44.0
-27335.894530108148,46.0
-44863.320396048985,48.0
-37659.1910594485,33.0
-29340.440829206083,42.0
-38662.9389500654,50.0
-17711.839851636345,38.0
-45562.64730045789,34.0
-44144.28610612233,49.0
-42804.080362049834,36.0
-29931.939487459087,35.0
-29594.700768273226,48.0
-17590.91219229244,35.0
-29028.61566245497,45.0
-25289.139173844876,31.0
-33396.35111292011,30.0
-20345.901293804734,33.0
-43117.70537658542,44.0
-33762.38988991499,48.0
-18936.41417521768,35.0
-38239.74623458701,30.0
-36996.23134613551,42.0
-23714.928223317787,36.0
-26487.733015829515,39.0
-20612.6612755187,47.0
-27245.941492187874,43.0
-22728.160976886516,49.0
-35676.237814925094,31.0
-36418.654693117445,34.0
-32747.933620292646,46.0
-29776.757178518208,47.0
-19263.973118286955,42.0
-29268.975420836214,39.0
-39383.65267168774,50.0
-35832.352998916984,36.0
-28306.237780723837,42.0
-43262.76280001052,44.0
-31316.796462450562,42.0
-46081.42228051112,46.0
-30000.608735333197,34.0
-20465.466842758717,48.0
-28875.06767191633,46.0
-27834.62487539811,37.0
-40807.69960356036,49.0
-22325.97394760153,38.0
-22583.77340211707,40.0
-34138.17392002584,30.0
-29415.15951715407,35.0
-41421.589638202495,47.0
-18440.329639830856,33.0
-28693.269175443005,35.0
-33430.528334409006,41.0
-29251.79872407082,42.0
-44447.94359844486,37.0
-28579.771519867365,33.0
-26442.35653590579,33.0
-24421.88422023161,48.0
-36365.83923357779,49.0
-35153.71417194936,50.0
-39387.16573051498,39.0
-18334.25300291037,41.0
-42550.80750376953,45.0
-26630.562840538063,42.0
-40593.02111463494,32.0
-37950.95660028995,32.0
-45919.48305232431,42.0
-32228.482534850482,39.0
-27794.81628569432,50.0
-25319.052593697837,42.0
-19933.157750701743,47.0
-25318.807434474445,49.0
-19824.956796267652,35.0
-23301.034741446514,30.0
-22437.78549116754,38.0
-29852.857604378463,48.0
-37637.952772146135,33.0
-24448.402472075155,40.0
-20814.88111836168,38.0
-35264.75956328018,49.0
-22754.560369328057,30.0
-41688.961305195226,47.0
-35857.58338216719,34.0
-27846.318513301645,46.0
-19428.366133991323,43.0
-30227.120826992214,50.0
-20781.713641239643,43.0
-48013.85329865324,49.0
-21160.38261591832,45.0
-38132.876473476346,33.0
-20355.597894853003,43.0
-38400.21136747592,31.0
-24365.666542039537,40.0
-25328.304251573776,50.0
-33069.50643750736,31.0
-39101.523742772275,46.0
-41436.27930753569,37.0
-43028.64802497358,50.0
-30152.079841393454,42.0
-41906.21255595223,45.0
-23092.578553105748,50.0
-27922.613422226743,50.0
-26871.225191333877,50.0
-41661.181311340246,37.0
-26544.73255246225,49.0
-43371.95411228192,47.0
-39373.79495530925,46.0
-22065.708328268265,32.0
-40106.94147953268,45.0
-37936.68086503794,38.0
-34335.54232777476,40.0
-28518.493047256954,39.0
-26207.17620523012,31.0
-24616.583863948814,45.0
-23770.110402196908,38.0
-38970.326633549004,39.0
-22024.404152457617,44.0
-39868.8438076005,43.0
-41874.23294734505,42.0
-20259.830137652832,47.0
-39210.85405947942,43.0
-35946.60144007737,40.0
-20102.843664704378,46.0
-29274.77711224478,36.0
-43460.6477162258,46.0
-24738.282508226534,35.0
-35311.84269624554,40.0
-34378.65599842353,32.0
-28201.486287045638,47.0
-25029.423498511456,48.0
-21074.94380822943,46.0
-22908.81432726892,41.0
-28611.366841276857,32.0
-43588.11329833626,47.0
-41573.6059025221,49.0
-21755.91638996641,45.0
-44818.58528130455,46.0
-31272.01950165176,30.0
-43070.74815747272,32.0
-29691.02773067803,41.0
-24098.869097162747,36.0
-20810.835782306363,44.0
-26582.064139457612,46.0
-27602.4173000675,49.0
-25578.53228238145,34.0
-35642.04232705073,33.0
-21768.38201052913,35.0
-45103.23247297295,37.0
-25391.846632180546,43.0
-44707.48083792646,34.0
-20138.225277716298,46.0
-41705.924716108275,45.0
-36828.50160655051,41.0
-27757.176573920515,49.0
-28758.174078057178,36.0
-42406.942534008114,48.0
-30197.039291783818,40.0
-26804.450999468878,33.0
-25735.510347105974,33.0
-37229.8786864749,36.0
-27099.08986643657,44.0
-45914.10539065878,39.0
-20291.14353514948,38.0
-40103.18255422703,46.0
-20342.54638146928,47.0
-26389.456648051964,49.0
-30225.27004624711,32.0
-21143.738778591276,38.0
-44511.610557751,45.0
-27990.285508031844,49.0
-41782.44374589195,47.0
-37166.54401621483,33.0
-31650.54875688633,42.0
-21569.932712561287,39.0
-45751.2174449324,36.0
-39893.88457797471,48.0
-40795.57836060568,45.0
-20679.767352964656,44.0
-42917.028534419536,46.0
-42178.98410072906,49.0
-45200.572064166234,35.0
-40921.84512827015,35.0
-17828.927960740413,35.0
-22803.0029927551,33.0
-28842.483685040315,35.0
-32465.221937152644,32.0
-22005.485267604497,38.0
-28700.944118109714,30.0
-19621.316090942953,37.0
-26230.902771264722,41.0
-29894.240456578053,48.0
-42099.02079519378,35.0
-47434.4551104977,42.0
-43349.71905057876,45.0
-25028.418243112686,49.0
-22196.85191801146,32.0
-39048.475047906344,34.0
-27674.043092500367,31.0
-27376.35874692785,50.0
-46484.84966575346,49.0
-44360.242239265644,46.0
-21929.915569016965,49.0
-23197.545925939034,41.0
-42797.90143989192,39.0
-26173.038306764378,37.0
-27901.810227022765,37.0
-35788.62610254032,32.0
-22917.05394149132,45.0
-29899.12104999814,47.0
-30548.57747050171,36.0
-39325.47906019613,30.0
-20185.684317616106,41.0
-28189.669320098146,36.0
-35297.30746493934,44.0
-19639.91283943217,32.0
-23744.06856412102,32.0
-28012.653493428817,30.0
-32558.060480233857,32.0
-45700.4735608394,48.0
-23207.6436697267,46.0
-27475.097301459664,30.0
-43715.59811181195,46.0
-25880.896956938737,49.0
-21506.54822466073,47.0
-42550.77849537633,40.0
-22763.989779374977,37.0
-31109.273833275707,38.0
-21262.287398322347,34.0
-21664.71150761796,33.0
-43292.3603314174,47.0
-37151.217645098164,42.0
-40572.94434724057,34.0
-35922.11604902991,43.0
-28723.25798498122,40.0
-40754.01609495783,50.0
-31986.4386480519,41.0
-19469.182168166797,39.0
-41609.105000239266,43.0
-42263.61491833304,44.0
-33192.599603196424,40.0
-19488.2787895446,37.0
-23300.443114972062,34.0
-29391.279624475443,47.0
-41541.02168937638,37.0
-45089.77853713343,37.0
-21258.458195556235,47.0
-26404.194791838367,41.0
-31268.709455601507,44.0
-28815.518411451143,38.0
-30191.305667986187,50.0
-20473.6828687645,48.0
-40532.99802110017,38.0
-20595.383981558527,40.0
-29375.74381807878,45.0
-43596.66694340369,35.0
-26291.835006950576,45.0
-33377.32091649714,48.0
-37069.01862317867,31.0
-37477.426627200904,31.0
-24798.230011974254,48.0
-25924.02878214891,42.0
-27194.3772826598,44.0
-41835.192010248305,47.0
-31959.66216517458,33.0
-29955.315761768004,40.0
-31487.868545446152,46.0
-41945.22762684085,48.0
-33301.03934360719,30.0
-29305.37456698898,31.0
-43396.767861510554,45.0
-23032.701150476772,35.0
-45000.438727072265,35.0
-38871.361702821225,34.0
-39889.41344871923,46.0
-36687.43455529345,34.0
-45907.82426484424,38.0
-18120.92867658468,36.0
-30423.699088789635,38.0
-28841.538997234387,39.0
-31234.11372336343,40.0
-22062.971580651454,44.0
-30087.52957291775,32.0
-24011.040331716238,50.0
-18771.46882595959,31.0
-29567.907010131486,43.0
-41444.42256144469,45.0
-27339.285482112693,38.0
-30116.063682014617,42.0
-24903.569650195426,38.0
-23878.82353832208,36.0
-39996.102927547676,36.0
-25177.978810677552,32.0
-22309.962472844825,36.0
-21146.098052944893,46.0
-38176.03548517957,41.0
-24240.017351933166,36.0
-38504.168446987365,49.0
-34973.12534529639,33.0
-44608.66609424502,47.0
-29457.2361033438,36.0
-27701.7251644648,32.0
-34394.14017704629,44.0
-26049.3346553509,46.0
-36284.993902192706,40.0
-21198.219184849055,40.0
-20604.885992489548,35.0
-36362.10973841205,40.0
-44552.856176498375,46.0
-23150.203787437647,44.0
-43219.21330497047,47.0
-40802.936248488695,42.0
-20860.542213747598,48.0
-21791.43892915864,39.0
-29552.254396730037,50.0
-31110.995676550432,36.0
-32499.321643191222,36.0
-22846.012905363015,39.0
-41326.73787598619,37.0
-29107.723549093178,43.0
-42781.325232897405,39.0
-37904.77443949462,39.0
-26637.703421840117,36.0
-28839.191701556527,48.0
-40802.5644118125,35.0
-19411.70226408805,49.0
-18356.67043447253,33.0
-29983.950550989284,31.0
-37349.26850320335,46.0
-38747.34841504166,41.0
-19709.242079168973,42.0
-25322.318616027806,40.0
-43259.033786981665,42.0
-25544.379492886852,43.0
-31327.949079019065,44.0
-21848.04576787555,39.0
-36921.141721819746,46.0
-22985.64246541721,39.0
-23743.67346947314,33.0
-33003.6417048423,34.0
-21526.638494284227,34.0
-28464.255572962335,46.0
-36417.050210929105,43.0
-21462.821869868425,45.0
-39168.3619557787,42.0
-30373.42497471105,46.0
-43105.10178945559,50.0
-26810.668724753035,31.0
-24103.60894633986,39.0
-40030.69859099759,39.0
-42136.826342272114,37.0
-30317.09472600562,31.0
-34515.964037977596,38.0
-28092.543777790757,32.0
-28113.549697950883,41.0
-47083.56983858807,38.0
-26801.811808555412,38.0
-45168.180396375516,49.0
-31907.48536282693,46.0
-44260.11652187489,45.0
-24577.32312144685,37.0
-22221.51130406415,47.0
-29341.249045735658,40.0
-40388.520795107805,42.0
-26962.545975915313,40.0
-20175.91381792434,34.0
-44234.86681020308,36.0
-23128.331199117143,31.0
-26673.359443671434,50.0
-31993.702493357472,47.0
-19460.43685016898,36.0
-20272.01401818407,47.0
-40559.5236375262,48.0
-24863.12058646299,41.0
-26273.934087459624,45.0
-37489.049809963166,30.0
-41699.14896045308,42.0
-43168.745893888365,47.0
-45389.71108995944,46.0
-37277.069310838924,40.0
-26141.17227668938,38.0
-41211.46629691192,49.0
-20097.490484061487,50.0
-25225.804021972748,40.0
-21544.889576990572,31.0
-39820.17393444791,50.0
-38594.58120697059,41.0
-48138.88820513411,40.0
-40330.3627170089,46.0
-26716.032735990746,38.0
-24964.989895769686,44.0
-24367.60104613431,48.0
-26510.965024133322,36.0
-23876.007348945983,31.0
-27678.11835133181,49.0
-20864.297026562323,38.0
-26852.200156248866,50.0
-20723.052942878225,30.0
-29594.025779698426,42.0
-45721.2104412328,43.0
-38616.47713569768,41.0
-39194.605121549626,43.0
-39526.98730241514,31.0
-22058.232007641476,50.0
-19758.445920203147,39.0
-41199.55714465658,40.0
-21442.557768627437,37.0
-37206.065837169175,41.0
-40164.40262472202,31.0
-36925.29351313903,49.0
-24231.227777811582,44.0
-23170.407823813624,31.0
-49358.06968717286,49.0
-28426.180846059888,35.0
-40093.835361854166,34.0
-19256.414665058488,31.0
-28230.2134098269,48.0
-20209.761841623684,40.0
-23812.282542005283,43.0
-33977.541813561525,41.0
-41142.731750550345,34.0
-20264.495081370038,45.0
-26066.69029072214,47.0
-44857.90237638081,43.0
-40496.05531904312,35.0
-37043.38162806835,35.0
-42246.553037434736,36.0
-23807.654749846646,36.0
-30202.577185280214,35.0
-37776.01046315156,46.0
-39071.80202794154,49.0
-37757.61655454735,48.0
-25837.531023171316,42.0
-19860.668641260476,40.0
-27255.670899930617,39.0
-36092.84738135025,48.0
-43678.9807817364,44.0
-31942.289665946042,43.0
-22986.555691123787,39.0
-24650.32362219762,44.0
-30044.02460838862,48.0
-28822.413279350647,46.0
-19067.68317517954,40.0
-36122.272486149435,39.0
-39962.265695661634,34.0
-22948.536090270718,47.0
-25842.2311683039,44.0
-28012.135587100624,38.0
-45934.9574780133,43.0
-20751.101217127172,31.0
-24171.524449329925,49.0
-39884.30439886832,48.0
-29355.091295500843,39.0
-20702.19091684509,48.0
-37636.30662169355,34.0
-22298.977800009496,37.0
-23636.759558610996,45.0
-28605.780028924353,35.0
-39483.439816833656,48.0
-27767.430422569818,35.0
-34516.773389780945,32.0
-22012.155937312105,33.0
-37721.240117292604,48.0
-28431.82917200706,36.0
-39141.40368919769,34.0
-22109.854713378954,49.0
-44417.94844103438,42.0
-39734.148347943956,41.0
-20410.13546353471,44.0
-43924.187313286944,35.0
-18943.551175724948,33.0
-30168.15735381844,48.0
-40739.97689915111,39.0
-28213.73897534917,50.0
-34464.65506882274,33.0
-21181.60381860774,50.0
-41165.85710409176,38.0
-33368.527368601615,44.0
-26484.841523656516,30.0
-24710.208516555947,41.0
-31296.810278867386,42.0
-36520.12081014064,34.0
-38012.013607194385,40.0
-36128.2901502672,45.0
-28891.22394516455,48.0
-40429.236751357166,49.0
-37428.80629724256,47.0
-43200.60213948658,48.0
-20865.520991707286,41.0
-41860.63848706351,38.0
-20580.545825570138,43.0
-32440.047583583437,41.0
-25717.24797052951,36.0
-23807.45419563837,30.0
-42680.99572592327,38.0
-41131.9683833322,31.0
-37103.19041330172,35.0
-20618.133684997847,33.0
-38710.68369983249,32.0
-26181.547082393612,41.0
-43779.568996119866,34.0
-47481.44205930493,47.0
-27468.461740675684,31.0
-28495.169872390245,34.0
-27498.587457238653,46.0
-20245.400896133375,38.0
-26348.82638045706,40.0
-21481.70778516931,36.0
-37741.619643350125,32.0
-30147.899086992846,46.0
-27566.652090646578,32.0
-43770.59267177581,37.0
-31919.188908001976,50.0
-33814.50095213871,41.0
-22870.253872729503,39.0
-43391.69162489451,49.0
-26278.759427778758,34.0
-23544.45749659783,31.0
-42804.844582622274,45.0
-40975.36056969315,42.0
-40392.507854813244,34.0
-40025.48970412972,41.0
-32174.60341216452,44.0
-47773.623719988645,49.0
-28310.666225371097,39.0
-44849.718864030394,44.0
-37522.72274708624,46.0
-20397.231625099885,41.0
-46042.71676420359,45.0
-40065.622954271974,45.0
-19941.297089719515,37.0
-35139.11354684013,32.0
-23002.16124246902,44.0
-28566.961482541297,37.0
-29093.57109837699,43.0
-20728.656613290197,34.0
-27175.563845205354,35.0
-29044.84137794243,36.0
-47067.38234784539,45.0
-39894.49215724885,35.0
-23666.3905248465,50.0
-45173.821353287916,44.0
-35520.402387290684,31.0
-24540.003540843754,40.0
-24302.86334370265,48.0
-39878.791279172074,49.0
-36971.250437387054,43.0
-36841.86952850965,37.0
-20060.584408030252,49.0
-37903.16543216625,33.0
-25578.511434515633,35.0
-44093.91498657164,48.0
-34725.50149300729,44.0
-25509.741837139503,33.0
-34621.47232377527,44.0
-43567.06685924686,35.0
-38723.23104636303,41.0
-22550.48061807497,32.0
-46202.15060245171,49.0
-27060.380544546184,35.0
-38966.105404937254,39.0
-36273.10787711645,31.0
-32248.63466492441,34.0
-29462.72509285484,40.0
-28456.311813193206,33.0
-41449.15889844555,32.0
-30335.205411776442,50.0
-24134.02582153167,47.0
-41209.41387665264,44.0
-21376.345076613714,37.0
-35107.62675476296,41.0
-27415.80686959408,38.0
-19969.26217803968,43.0
-18782.65876926721,31.0
-33841.2513525487,41.0
-45584.23011704926,48.0
-28287.012861303065,43.0
-40860.970412015755,44.0
-29475.97061871241,44.0
-38888.68327987785,48.0
-39487.41836913081,34.0
-23271.17138325241,36.0
-26994.80155669745,50.0
-28589.58015039774,32.0
-34045.77095701285,40.0
-38209.20561798166,43.0
-21021.25934296698,49.0
-40583.8268941154,39.0
-27071.95804418539,43.0
-28208.06628456023,34.0
-39694.262439377395,36.0
-28439.385821001793,48.0
-26422.9298828436,34.0
-28951.250202815747,32.0
-19731.63211023706,34.0
-29052.144667451084,40.0
-40653.863829108515,50.0
-30628.48233844801,48.0
-22600.825735738967,31.0
-39577.55677110195,50.0
-24133.026176686377,45.0
-21368.833976373262,41.0
-39835.139590643244,40.0
-39742.35601268189,39.0
-27017.627905103553,30.0
-22919.31901822343,45.0
-19437.445327631678,31.0
-20508.43794074638,50.0
-30520.96148764974,50.0
-40913.63048056147,43.0
-41400.49835540807,42.0
-23602.637083541907,34.0
-34375.75354738756,44.0
-38936.819230572786,32.0
-31957.50386172797,39.0
-27601.06557539983,31.0
-28784.68497000679,49.0
-43117.99762782108,45.0
-25110.61708198218,42.0
-28329.114921861907,48.0
-27546.506191544446,45.0
-33546.0841344543,40.0
-28546.494433667525,45.0
-20192.667737730757,38.0
-36794.385156078,30.0
-47353.07561648484,44.0
-38088.08518781574,42.0
-43554.189307657645,45.0
-21689.707749936955,40.0
-38976.2216532684,38.0
-24763.86115335136,37.0
-20522.46206273243,33.0
-22042.766176771795,33.0
-36266.447315289384,45.0
-26901.95973362381,39.0
-30444.04772215838,43.0
-41192.66956782328,39.0
-28464.891130892658,47.0
-23394.731328755566,37.0
-42039.61635559119,44.0
-41220.72845668774,37.0
-21089.65357121769,44.0
-21527.068152217907,49.0
-28273.137006414676,30.0
-38659.202800024,46.0
-22167.742381525706,43.0
-41068.7286860508,43.0
-30648.87104935212,37.0
-39201.72897967779,46.0
-27708.647301357934,31.0
-45645.61972526307,41.0
-37296.537618214,42.0
-19529.220469023305,33.0
-30623.179834645787,45.0
-40620.83547831161,47.0
-24199.98373690074,46.0
-37204.15831687158,48.0
-37128.51801269712,50.0
-33950.22812576093,45.0
-22973.168046466562,43.0
-21201.771715791623,36.0
-36029.86842600902,45.0
-39255.64550785602,49.0
-23567.69168134919,42.0
-25828.910134416918,35.0
-22591.633321957845,46.0
-27170.93342025054,46.0
-26555.875843917333,35.0
-21107.594490038555,43.0
-20136.068746830548,45.0
-45457.2355870643,36.0
-21478.353588861522,47.0
-20320.05013039594,49.0
-48276.49349748416,47.0
-22744.221449236757,35.0
-26074.975092611927,32.0
-26857.53073909037,31.0
-19264.242145182667,31.0
-22006.587069053094,37.0
-22244.26234202274,35.0
-33636.40267867224,42.0
-21465.462920853388,33.0
-28985.469423917704,50.0
-41395.23664114475,36.0
-22909.899333015364,32.0
-23433.497175189987,32.0
-22376.372299618728,44.0
-32021.44144092718,34.0
-35795.45477707451,47.0
-35536.22890011518,32.0
-19325.63905203221,42.0
-31435.693193012787,30.0
-19719.31089789912,35.0
