sal_avg_lc1vs0_iate,reg_pro
-16753.22068041909,33.465850046515826
-8524.629155095867,20.63169958684676
-5975.722087964356,34.78150641425992
-9125.532586995547,26.716134404846965
-7619.046303009428,25.442805384741487
-2855.586163825934,38.30479248816428
-3025.8097797928276,25.6381268714252
-2497.1665053223387,26.716134404846965
-7184.193202091382,39.16550782865332
-2807.523195563472,30.93066410111383
-3080.209531283679,24.043591501893573
-5494.654000863124,38.77222685532345
-1819.1616023078786,26.55757221818568
-13599.512198976117,20.146641489655405
-4661.803029523228,33.465850046515826
-4762.071432685161,30.518765731198098
-5145.8303435802845,35.46200090328086
-21717.09240546481,34.78150641425992
-3919.964005010719,27.682115880587865
-4024.195172315309,23.634277318491872
-2932.832439347376,36.021807982956105
-4971.014798354618,32.14515376327497
-2767.8809390932056,29.98075197420983
-5493.866697337418,36.021807982956105
-3395.332213811672,25.9568290114522
-2909.1529854074083,20.12142523431465
-9920.038541856886,26.111065750636296
-4852.356244613504,32.03486507724899
-5584.926950041488,24.75709700399736
-7964.870549707955,32.14515376327497
1188.264489757641,24.75709700399736
-10620.14815116794,33.2979334027342
-1895.3452563455148,30.019946390682776
-797.0658975308497,20.98878429639096
-2664.5307177555405,24.043591501893573
-14399.804235434925,24.48031723822925
-2840.982919313621,37.01842441720488
-294.82386166505825,36.021807982956105
-3326.16243834518,24.75709700399736
-17341.001304706522,35.48794104479353
-13342.804826578384,36.59621121258517
-6679.770675387857,38.14609730811835
-10378.034609233018,37.21455824969987
-7586.032266469161,33.9596994808174
-2138.3843792674666,37.21455824969987
-2962.947797366007,28.60821615898056
-9445.061591712045,24.043591501893573
-4628.850483957177,27.66410460043495
-2371.945529551689,36.36929448528463
-2504.6642034590986,25.9568290114522
-7650.088853001283,39.63041727705111
-10049.364534438411,20.63169958684676
-16409.512754677424,37.21455824969987
-2227.1544694534746,27.23029492891736
-7726.152897312457,38.35574790404051
-14604.01587291501,22.876594638877435
-6757.192295640221,24.48031723822925
-7165.033228111048,30.518765731198098
-996.4244833159028,31.436060620423927
-13969.073750347066,30.518765731198098
-11130.593381398496,24.043591501893573
-11059.005339752526,23.84441056974409
-20418.00601613143,36.18644355251131
-4505.262376376644,28.179167977526696
-2650.541807093163,35.30285648719705
-4300.2829864926025,38.14609730811835
-4476.765153839629,30.09949130920913
-5152.243767786587,37.01842441720488
-2561.134512646271,37.424879126959546
-7682.127741808816,30.019946390682776
-1111.2948748196618,22.876594638877435
-4978.012447428833,30.93066410111383
-2407.823753415889,34.78150641425992
-12672.240773153246,25.46180534860576
-6232.158946257013,25.91532590252785
-18260.908580148935,33.465850046515826
-12529.22791783786,23.89434844644075
-14267.555802736057,20.98878429639096
-3386.4387374681355,23.84441056974409
-2321.113462848197,30.221990924441656
-6625.325877134188,28.179167977526696
-6255.207636035607,38.30479248816428
-2312.351440555054,24.377349804657285
-4528.12110400387,34.24810373671474
-2136.024496009291,32.585451779770615
-3797.049319575912,39.689354456040704
-2549.244477343338,28.937925992166647
-1035.8719310758015,27.20170607688317
-16020.440062487536,26.716134404846965
-7332.0449117115495,35.30285648719705
-12498.667019472758,25.6381268714252
-7674.683263877325,27.66410460043495
-5373.937467221862,27.66410460043495
-686.1375662136179,28.179167977526696
-2780.854156387918,33.465850046515826
-7917.3120189264855,25.46180534860576
-15153.016100497083,38.061462197476885
-2322.729195925518,30.93066410111383
-13659.446268026304,34.24810373671474
-6929.011200109049,36.895008747355305
-4178.24318679288,29.98075197420983
-6760.580360149945,36.66915348581493
129.0258704716989,38.59436571998607
-3188.3456954588783,38.061462197476885
-9516.46720148789,29.0419683726385
-12148.93119437116,38.35574790404051
-17467.404146722078,21.445839558321627
-99.55215731127976,20.12142523431465
-9954.110087712743,20.12142523431465
-12340.991839544762,26.28022836679576
-22115.340534184277,33.9596994808174
-13646.644695816767,36.59621121258517
-19331.30150918461,30.93066410111383
-5221.6323170013475,24.377349804657285
-9035.514445965619,20.12142523431465
-5633.825468059045,30.88527758713494
-3150.3597379570047,35.46200090328086
61.60349985900598,28.937925992166647
-809.3600076635769,23.89434844644075
-5088.28188985917,32.02921160100115
-9845.0089091722,25.9568290114522
-2325.1764468510314,39.70178544635895
-1401.3863216818309,30.09949130920913
-5462.314517675968,33.2979334027342
-9208.440692572243,34.87097908415335
-12060.361812287852,29.98075197420983
-1877.1333062559233,27.11781509568906
-7939.821816474209,32.02921160100115
-4289.047389677109,38.59436571998607
-4329.475988185808,27.682115880587865
-6057.285302540814,24.82275449516596
-12858.643002236695,24.82275449516596
-3233.468108602967,36.66915348581493
-15721.164024572408,27.66410460043495
-4019.193578120883,25.6381268714252
-4551.624874001085,33.2979334027342
-12667.710940098934,30.019946390682776
-7407.42116595402,37.21455824969987
-791.8595690477705,38.59436571998607
-516.7286420895107,30.93066410111383
-4374.179819366849,25.91532590252785
-9612.92341891613,37.79198604260468
-3124.1194900100436,25.46180534860576
-4393.087762808688,38.77222685532345
-9281.123888493767,25.975826758331387
-13369.916645841364,37.21455824969987
-332.6247287640011,36.59621121258517
-4420.848347727806,37.01842441720488
843.4764231047986,24.75709700399736
-4501.6520178244255,25.46180534860576
-14574.756331154886,36.021807982956105
-5898.811925904288,25.442805384741487
-10915.62995720756,20.146641489655405
-3393.5474613805527,38.061462197476885
-1790.2938023615297,36.36929448528463
-6779.62190486842,38.061462197476885
-11186.295105876992,36.18644355251131
-2072.3387249033312,32.03486507724899
-4728.134292884335,24.48031723822925
-2464.544454967063,23.634277318491872
-4890.754711351303,38.061462197476885
-1975.4436891613843,25.6381268714252
-14353.168442913953,39.63041727705111
-5248.791732272066,30.09949130920913
-3258.65984380615,36.021807982956105
-14484.53520635545,37.424879126959546
-13719.42061313944,34.0840234334754
418.7795160312018,35.43969589984596
-5820.403460492718,25.91532590252785
-3923.809481553683,24.377349804657285
-6012.458123978593,23.634277318491872
-1908.310015637578,35.48794104479353
-9083.872791494337,34.59482682258063
-998.0694382643395,26.55757221818568
-6671.742299915236,26.28022836679576
-12379.881014613524,27.11781509568906
-4216.2192773216475,20.12142523431465
-6693.013615916121,26.55757221818568
-11071.2085680109,34.59482682258063
-2478.543754149246,39.63041727705111
-488.413374051133,25.9568290114522
-13691.72052806198,27.11781509568906
-14128.533776318436,20.146641489655405
-15912.337258743926,25.91532590252785
-6756.4589075064405,32.03486507724899
-8183.009400915584,20.146641489655405
-9451.040630731291,30.93066410111383
93.47101372796897,24.75709700399736
-915.5316926913898,27.682115880587865
-13203.22852541862,39.63041727705111
-8542.443471992334,34.0840234334754
-11755.0004357309,27.66410460043495
-10728.017803723185,27.20170607688317
-4820.271094648853,39.70178544635895
-5014.965581160821,23.84441056974409
-5736.63685391739,39.53053733424087
-12197.97238310924,25.6381268714252
-4411.591303861553,35.43969589984596
-8965.257763357766,37.424879126959546
-4581.807766112252,33.465850046515826
-5883.638922952283,20.98878429639096
-1220.4746276351075,24.82275449516596
785.5890665439154,20.63169958684676
-4930.2394592706505,30.93066410111383
-7355.3104714523215,24.75709700399736
-6842.912065521707,34.24810373671474
-8311.348487358666,27.682115880587865
-15470.406179081358,25.6381268714252
-1384.8947845838254,20.146641489655405
-5625.061268035523,26.111065750636296
-5395.67485102924,34.084023433475394
-15147.025265905453,32.03486507724899
-2822.5401888264714,24.82275449516596
-6903.310919547794,34.24810373671474
-423.39900864083916,20.12142523431465
-3055.2002107567846,35.43969589984596
-13555.96118554968,32.14515376327497
-3565.720696760329,30.221990924441656
-2868.266246380026,25.975826758331387
-4596.493203592745,28.937925992166647
-6738.5403138022575,34.0840234334754
-6028.078368799315,32.02921160100115
-14046.276332787986,30.93066410111383
-5652.72043934389,38.30479248816428
-6392.651848260659,32.03486507724899
-11651.224493031139,24.043591501893573
-5094.066725552313,27.20170607688317
-3774.519378786783,31.436060620423927
-11254.285114087923,37.01842441720488
-4794.233587543226,30.221990924441656
-2693.174591155995,35.30285648719705
-5392.059907346633,36.18644355251131
-986.6002414598258,33.9596994808174
-281.54675123060633,24.48031723822925
-9157.941354466155,21.445839558321627
-13578.04074563397,38.061462197476885
-7487.506792336428,38.59436571998607
-3109.370698012696,39.53053733424087
-3913.2121345586183,39.53053733424087
-14162.201534433103,26.111065750636296
-12089.657537156761,20.12142523431465
-4952.782302663369,34.59482682258063
-21019.058765765585,30.93066410111383
-14377.80278587337,31.436060620423927
-1768.7706594950723,27.66410460043495
-13032.786842559997,30.09949130920913
-1578.4339274905042,24.75709700399736
-2951.3700701380494,38.14609730811835
-15797.855253188935,39.689354456040704
-4429.474466530128,35.48794104479353
-4838.923590867564,34.0840234334754
-4005.9592596586826,29.199819087564737
-2919.7176323197973,24.043591501893573
-4806.106171835136,29.0419683726385
-3854.880291943179,35.30285648719705
-5716.18291391208,22.876594638877435
-1170.2571990466831,38.296041677123725
436.6982479815158,25.6381268714252
-3219.776626640809,33.190710519682085
-1996.0484140403523,39.689354456040704
-18129.880000110792,34.24810373671474
-18359.97289274449,32.14515376327497
-8083.324319560274,37.01842441720488
-1210.0758095611673,29.199819087564737
-8592.231622147412,30.518765731198098
-5871.968701092864,29.199819087564737
-11569.190347748565,35.46200090328086
-6968.749078568313,28.179167977526696
-3664.6796309003876,25.91532590252785
-5548.876307371849,29.199819087564737
-5627.451770555056,30.518765731198098
-8283.52835393668,34.78150641425992
-7160.9910878070605,35.43969589984596
-310.37168021049644,28.60821615898056
-1435.81757479522,25.91532590252785
-7042.406618480247,28.179167977526696
-4984.466581442169,36.021807982956105
-56.33232408046345,37.31673442662566
-890.7201069562046,33.9596994808174
-5623.532942652186,36.66915348581493
-5396.959513890426,28.179167977526696
-6354.2047238725245,20.12142523431465
-13081.173822566274,23.84441056974409
-3516.0683503919918,39.63041727705111
-13179.946094300194,36.895008747355305
-1402.111887458308,34.59482682258063
-5064.680268330811,20.146641489655405
-15142.03915054749,22.876594638877435
-12184.736648898739,29.199819087564737
-11721.25805756469,34.78150641425992
-3554.0336516271745,36.3573875871551
-2336.861100870028,22.876594638877435
-3087.421922571015,33.2979334027342
-8116.2432350993,27.682115880587865
-4256.0200047777635,37.31673442662566
-3166.2687227382407,20.63169958684676
-5083.098479900222,20.98878429639096
-7249.239492437258,33.465850046515826
-7654.06532204916,38.59436571998607
-5036.03412197274,36.66915348581493
-2927.630551073811,30.93066410111383
-1845.1371319304158,37.424879126959546
157.73924563196465,38.14609730811835
-1310.7774424573422,24.043591501893573
-3778.114919996483,32.03486507724899
-2314.6919275686764,36.66915348581493
-12962.884879629297,30.221990924441656
-3063.3670505006544,32.585451779770615
-20362.931802059928,32.02921160100115
-15476.810906670038,24.75709700399736
-7412.540871392797,38.77222685532345
-11445.4817573018,25.975826758331387
-2723.537583021282,24.75709700399736
-2675.1133827060294,27.20170607688317
-4006.180352637505,26.716134404846965
-3638.1642275587865,26.55757221818568
-1908.294428524015,30.93066410111383
-9689.44098313031,38.296041677123725
-2557.6141537202516,39.53053733424087
-16016.323432450354,26.111065750636296
-9480.106396580893,38.35574790404051
-6308.700603407122,34.24810373671474
-979.3349252982796,28.937925992166647
-3821.86625847277,36.66915348581493
-10013.19827576287,37.12391018969001
-6690.749180257396,33.2979334027342
-13466.165737206347,30.221990924441656
-4166.463158603381,23.89434844644075
-6964.490701030812,20.146641489655405
-5169.819878103175,34.78150641425992
-2257.6984564895297,38.061462197476885
-13247.345947612273,27.23029492891736
-1294.5215235593964,23.84441056974409
-4270.438668968396,20.63169958684676
-5388.595103984488,30.518765731198098
-17338.561453190447,38.14609730811835
-8050.913766130763,36.021807982956105
-3428.049271649319,38.59436571998607
-5141.046663683175,30.93066410111383
-9916.177181186193,33.190710519682085
-4320.656988476179,36.66915348581493
-4407.522207813248,37.424879126959546
-2230.1933231354724,37.21455824969987
-2217.3322666341087,26.111065750636296
-2434.1966156409608,24.75709700399736
-1330.1147751756966,36.59621121258517
-5202.01330874447,26.111065750636296
-5142.564051904001,38.296041677123725
-51.97855476979453,27.682115880587865
-16293.842130432646,20.63169958684676
-6083.449440380387,38.35574790404051
-1697.25343347294,25.442805384741487
-5329.038740216332,24.377349804657285
-10995.475890302167,37.21455824969987
-1936.9311912179614,29.199819087564737
-7147.902861578556,24.48031723822925
-5789.560563698852,21.445839558321627
-3384.6712028387556,21.445839558321627
-4309.1454297339005,23.634277318491872
-18055.148318792264,24.82275449516596
-12295.465366261202,37.424879126959546
-3357.19115057234,30.09949130920913
-96.74307384329427,25.9568290114522
-55.19507577970222,36.3573875871551
-3596.1298118226423,23.634277318491872
-4652.364577773316,36.18644355251131
-11656.60853093363,38.59436571998607
-6822.059793696728,28.937925992166647
-3062.0748199785485,24.75709700399736
-14704.13996861499,24.48031723822925
-22613.33495117436,35.46200090328086
-11681.714306483213,35.43969589984596
-2690.328832907178,37.12391018969001
-145.76452319616465,34.0840234334754
-9534.153239810177,24.377349804657285
-8783.251104575225,25.46180534860576
-11848.243754399995,33.2979334027342
-6825.626377529973,25.91532590252785
-5914.429739644209,29.199819087564737
-18599.305977015687,25.91532590252785
-11797.697044277511,37.01842441720488
-11779.350052012396,27.11781509568906
-1228.144689300819,27.682115880587865
-5070.627808423444,23.634277318491872
-2013.7771281006735,39.63041727705111
-4184.450382434787,33.190710519682085
-4429.686481721787,25.46180534860576
-15704.460182145112,35.47153369004087
-17538.792802188327,27.23029492891736
-15469.449232276142,25.6381268714252
-6605.8529427610465,33.2979334027342
-6822.9162540114085,33.190710519682085
-2804.1733946980526,33.9596994808174
-14581.692431403177,33.2979334027342
-2898.821256782981,24.75709700399736
-12532.896318914685,32.585451779770615
-9409.879074009157,34.78150641425992
-811.951978044432,37.12391018969001
-6835.83232084338,20.98878429639096
-7881.885374983099,34.78150641425992
-4014.51886706782,26.55757221818568
-8848.296479403356,30.88527758713494
-4922.656449051392,24.377349804657285
-7944.97828854921,20.12142523431465
-3316.8892568799674,31.436060620423927
-15515.62960784151,34.59482682258063
-20928.293569871956,21.445839558321627
-10876.75302727928,38.14609730811835
-15384.926845707749,33.190710519682085
-2208.539319741446,30.88527758713494
-4678.384697793139,37.12391018969001
-5325.26382253275,20.98878429639096
-20550.250884253855,20.63169958684676
-13565.752192353077,26.111065750636296
-13920.475668151386,27.20170607688317
-3002.2481816884783,39.70178544635895
-4031.360242911709,20.12142523431465
-8808.473852875817,20.12142523431465
-10102.307806520617,28.937925992166647
-5954.354116014112,25.6381268714252
-834.0120585124301,34.59482682258063
-8727.131418268327,24.043591501893573
-6971.425860202112,25.9568290114522
-18402.801206939464,36.66915348581493
-17242.613398071877,24.043591501893573
-14923.882998099945,34.87097908415335
-5249.849177096246,25.9568290114522
-6792.929377688577,22.876594638877435
-6525.790521230949,32.585451779770615
-15448.370582953497,25.975826758331387
-8992.764398352394,33.2979334027342
-7627.7835946544765,25.9568290114522
-8520.930671184014,37.424879126959546
-563.6565441697796,24.043591501893573
-11149.090747767623,39.63041727705111
-17383.33206356701,39.53053733424087
-7822.022903112245,26.111065750636296
-2240.4664548704013,20.12142523431465
-6999.3454986042525,24.377349804657285
854.0491751777736,34.78150641425992
-4172.757175669629,37.31673442662566
-4827.962497706103,28.179167977526696
-20328.30628333887,29.98075197420983
179.93305316258136,23.634277318491872
-7097.035159534632,24.82275449516596
-5106.777566478966,27.682115880587865
-4588.038865725401,28.179167977526696
-11884.86326199716,30.88527758713494
-6265.209999379702,34.59482682258063
-6140.083691610969,26.111065750636296
-9357.132773341014,28.60821615898056
-1077.826536331635,35.48794104479353
-10621.559893547777,32.585451779770615
-5028.92848210696,25.975826758331387
-7075.662948813216,25.91532590252785
-8751.812149945432,35.48794104479353
-3099.572125634313,33.465850046515826
-725.2681902015559,36.59621121258517
-4552.88559658112,29.98075197420983
-9775.89109350858,30.09949130920913
-8843.300149767407,28.60821615898056
-14507.234004725078,30.221990924441656
-5470.599287948854,29.199819087564737
-20249.100494719503,20.12142523431465
-7580.671063053526,32.02921160100115
-5677.719525156944,32.02921160100115
-2985.9782101468663,35.48794104479353
-4134.77720835058,34.78150641425992
-10102.496198394962,28.60821615898056
-4030.7429259494365,36.36929448528463
-12751.77322724172,37.01842441720488
-3534.2888404419527,23.84441056974409
-6909.004513306612,33.465850046515826
-1383.0933088536685,32.02921160100115
-4719.557733115278,23.89434844644075
-20228.16106050703,39.689354456040704
-20154.06996006283,28.179167977526696
-5407.687868960819,29.0419683726385
-9282.951957435827,25.975826758331387
-1685.250217339345,24.48031723822925
-8002.189413050945,29.199819087564737
-1505.1932702048953,38.296041677123725
-163.1673253667782,20.98878429639096
-3364.229114852491,26.111065750636296
-12382.373611012477,20.12142523431465
-785.2656016715882,27.66410460043495
-11640.28117251274,22.876594638877435
-11242.977710466548,20.98878429639096
-9273.244449386284,36.3573875871551
-3677.4248579031373,37.31673442662566
-6716.901219636151,38.30479248816428
-10287.624947000357,39.53053733424087
-11098.278693646747,34.78150641425992
-2152.3303372994674,32.585451779770615
-12967.934148519556,37.79198604260468
-7838.683888259628,23.634277318491872
-10298.123622814575,39.63041727705111
-3768.7738584967756,39.16550782865332
-5105.713567523018,28.60821615898056
-5395.137279406862,25.6381268714252
-5842.417922098269,35.48794104479353
-3478.2529983768654,20.98878429639096
-16469.919254384844,38.59436571998607
-5090.7367118510465,24.48031723822925
-6412.188938437743,32.03486507724899
-2126.6436903543436,20.63169958684676
-18716.298248804593,37.12391018969001
-18466.448424001956,37.21455824969987
-12797.577331980196,23.634277318491872
-13327.799092772619,27.66410460043495
-4226.485652105521,36.66915348581493
-4804.748310744681,33.2979334027342
1194.0434589090614,38.061462197476885
-5720.66564614251,34.78150641425992
-3357.9227056011405,34.0840234334754
-13508.648013609103,33.2979334027342
-1349.949124080772,32.02921160100115
-5661.023288830345,20.63169958684676
-3564.0472339018597,34.87097908415335
-5505.914221874664,23.634277318491872
-2140.77813731048,37.01842441720488
-3790.6347991416933,36.59621121258517
-6906.446417577072,26.28022836679576
-4191.59070648288,25.91532590252785
-217.50414105855657,27.20170607688317
-324.4153535022249,23.84441056974409
-13033.596202381646,36.18644355251131
-2802.519107376115,21.445839558321627
-11595.110095012258,24.377349804657285
-7061.107339875247,25.975826758331387
-4335.72016988378,25.46180534860576
-9068.693718997742,30.88527758713494
-6376.66007604625,37.79198604260468
-5077.695211014554,37.424879126959546
-1851.369301939516,34.59482682258063
-5424.4691883584,26.55757221818568
-7440.315465169034,28.60821615898056
-466.8693287251152,38.061462197476885
-6076.861719903968,30.93066410111383
-15158.08268129647,20.12142523431465
-345.9548637861244,27.682115880587865
-4566.201747230991,23.89434844644075
-4279.348258360926,34.87097908415335
259.818097261558,28.179167977526696
-1072.0231667021515,34.87097908415335
-5737.331406914178,37.21455824969987
-6026.481655128593,25.975826758331387
-3107.4482519535068,34.24810373671474
-3074.1106843205566,38.35574790404051
-11671.155414348235,27.66410460043495
-5123.687208246411,25.6381268714252
-3733.63496940585,35.48794104479353
-5090.046314249408,25.9568290114522
-5203.400546725425,38.59436571998607
-3704.2742463124423,36.18644355251131
-6210.365746286256,34.0840234334754
-966.6440061212469,38.14609730811835
-9224.913670956226,37.12391018969001
-18670.561969752744,33.465850046515826
-13722.053139772592,35.46200090328086
-14444.355520263085,37.01842441720488
-8999.65545879015,26.716134404846965
-3843.336820733084,34.78150641425992
-17227.20553377229,27.23029492891736
-10321.073220665112,35.46200090328086
-6285.26855740175,30.221990924441656
-13660.553946703412,39.689354456040704
-3921.7643673284892,31.436060620423927
-12904.248237718628,20.146641489655405
-15071.090992090803,38.30479248816428
-6644.231587323618,27.20170607688317
-1951.4879162243396,35.43969589984596
-1958.8129126163522,23.634277318491872
-1954.431860891429,39.70178544635895
-956.7519150471438,36.18644355251131
-4764.917144147628,32.14515376327497
-3156.678973509528,29.98075197420983
-13636.844949685137,35.43969589984596
-5089.585021288243,24.75709700399736
-381.75481818053504,26.111065750636296
-16280.71806828749,31.436060620423927
-4190.076540213204,35.43969589984596
-4515.327060372217,32.03486507724899
-16278.173398129758,25.91532590252785
-6629.478277144476,29.98075197420983
-3943.0299898050603,38.30479248816428
-9866.98087712207,33.190710519682085
-5617.872243598027,38.296041677123725
-15395.508036094405,23.84441056974409
-5511.373599534315,25.442805384741487
-11911.48166490336,37.12391018969001
-16546.23974872805,34.59482682258063
-9389.747995401638,24.377349804657285
-2490.5231286882863,38.061462197476885
-5290.95325076227,36.021807982956105
-1789.832532866987,35.48794104479353
-8350.629791368505,30.518765731198098
-12565.851097279392,26.111065750636296
-3611.368895360154,35.47153369004087
-3160.4273083338785,34.24810373671474
-4092.3266513059525,33.2979334027342
-14305.763846117105,32.03486507724899
-329.22132879383275,25.46180534860576
-3641.7268438915253,27.23029492891736
-8604.512730170918,25.6381268714252
-1812.4775095178616,31.436060620423927
-18515.041897015977,35.46200090328086
-4339.65173636213,37.424879126959546
-14006.05656187819,33.2979334027342
-8249.955986238187,25.9568290114522
-3936.6379086953975,36.59621121258517
-3724.7312005067997,34.24810373671474
-4839.155920789715,30.09949130920913
-8941.267333289972,23.84441056974409
-10027.808965388951,26.28022836679576
-1116.7150087366201,33.2979334027342
-3096.2155559747735,29.199819087564737
-2746.0566670300395,34.24810373671474
-10720.364400572636,39.70178544635895
-4473.279735240896,29.0419683726385
-14705.375014209054,27.66410460043495
-9730.080563925556,39.689354456040704
-6880.833047391676,27.20170607688317
-2419.6823100288384,31.436060620423927
-5873.9574890492695,36.66915348581493
-5730.993447162773,21.445839558321627
-7084.483078169513,27.66410460043495
-1069.3471572078292,20.146641489655405
-2345.675361204915,28.937925992166647
-3319.6144811151657,38.59436571998607
-15521.48440904756,24.48031723822925
-16406.390510099984,34.78150641425992
-2767.2507136746462,36.895008747355305
-18705.528106170586,36.021807982956105
783.8205406733853,24.48031723822925
-2382.6443541126837,27.11781509568906
-4313.4433853111605,37.01842441720488
-1563.4847888858574,34.24810373671474
-2858.1618198331325,23.84441056974409
-6762.923043735171,38.59436571998607
-12463.632193904388,27.682115880587865
-7638.508927584453,28.60821615898056
-17188.782326051616,33.465850046515826
-11369.334139864824,21.445839558321627
-4119.110626717643,27.66410460043495
-18992.844319271117,38.061462197476885
-4578.749643905232,36.895008747355305
-2579.96198903777,26.28022836679576
-2965.953557012483,34.0840234334754
-3855.2505830849577,36.021807982956105
-14958.29205856573,20.63169958684676
-4054.2127688174496,29.98075197420983
-8067.13580148413,37.31673442662566
-1006.2162749109589,38.14609730811835
-3836.3663616426747,36.59621121258517
-5634.116962650967,37.424879126959546
-18348.01718697778,38.35574790404051
-9342.519633761462,32.02921160100115
-5079.603196041396,33.9596994808174
-9184.157053538038,37.79198604260468
-6495.098039064708,22.876594638877435
-11251.926781849654,35.43969589984596
