sal_avg_lc2vs0_iate,earnx2
-34913.4243953576,2633.6063210511697
-31324.465814273106,699.0685334540223
-24643.352065466468,0.0
-34167.82833060961,1705.2582123461875
-26266.789805814446,0.0
-40553.43342052563,0.0
-39023.01614091758,1132.9039613223463
-36567.2246080028,2640.2721960852095
-23045.762129317056,0.0
-27610.435096710058,0.0
-25269.50389083322,0.0
-33901.52563773919,0.0
-35525.09039154211,0.0
-19869.859132097088,0.0
-43880.42596083478,0.0
-17493.64347227204,538.6953569978818
-26581.1086796325,0.0
-22466.61351013029,1451.6083540411623
-35441.21780563553,0.0
-32655.39258897854,633.9318655038511
-37242.50323138517,0.0
-38585.44062505931,0.0
-19131.326591545007,0.0
-43380.470754980095,3003.620893822808
-32880.425182940824,656.5404183941457
-40802.2467422669,1266.0853273362427
-38771.48167544647,1801.4722207871707
-34235.08868136223,744.1086245818839
-30164.551624088344,0.0
-37257.14820319899,735.9705037806676
-34096.64847562288,0.0
-28572.0951926436,978.1741140227848
-20031.704229482773,394.52324898737396
-17498.706842812084,256.5804258287065
-28519.303670002693,1301.0831671302458
-40461.72755278963,850.2231842540162
-22179.27617083556,0.0
-24200.7903589361,0.0
-33315.88489321414,0.0
-20152.968965099077,0.0
-23593.033576900758,0.0
-28760.500778879352,0.0
-19935.48908363587,721.8755474551101
-33934.29700068016,0.0
-23567.84862945768,1494.5540729688337
-23697.814544547284,0.0
-24488.300297774043,0.0
-20015.435117656016,715.8136729796
-23286.965548322056,0.0
-32805.474930274606,0.0
-31607.855194685333,0.0
-34124.521260430665,0.0
-23723.76176099517,422.36150597713214
-23422.412450932483,0.0
-25040.277629889293,0.0
-33284.63070269166,0.0
-20922.173926357034,0.0
-37974.99419453096,3673.8582424822325
-22996.786836439438,0.0
-25194.30986287372,1421.3071937559473
-26495.608471545682,0.0
-18967.243459742313,352.1912812924824
-32906.52791241366,2042.6359787888468
-15595.923276975818,0.0
-26006.708949388463,0.0
-19949.88646185769,0.0
-24149.701223659205,1781.8137551224943
-28827.057227093566,539.9527828866876
-37558.16132703054,3267.9827425633694
-23615.794395418707,0.0
-22903.99275995343,0.0
-23971.32061310987,0.0
-34951.024234676224,0.0
-24856.34655788912,0.0
-30712.495340904294,0.0
-22083.471784304882,0.0
-16280.555911134583,0.0
-38690.193023618616,0.0
-24820.84939391016,0.0
-22265.50085643446,377.5995993715868
-39643.53726013872,951.9915527412505
-32386.712739364208,1991.1898452486744
-18149.42113489645,0.0
-34614.620138708335,0.0
-22935.569703250032,806.5204729314742
-31917.765575666468,0.0
-17131.56329754962,0.0
-36592.81123959896,844.42618195624
-17667.16735614381,0.0
-27048.647871332203,0.0
-28336.851488953493,0.0
-24592.207608266577,652.1753604395842
-19188.704671069718,378.3503918406682
-25142.454828780526,1405.2006951488643
-21452.201741686025,1012.2540576198717
-15914.020896727834,458.0356918913136
-27092.73638242851,0.0
-36393.784425947335,0.0
-34847.00440868997,0.0
-26545.55701991854,553.2138190789691
-23739.77530190979,1695.1411440483835
-22342.753090209582,0.0
-21275.32834713556,0.0
-17776.011586303943,263.3899983262577
-32699.23994713073,0.0
-25787.331841825657,1424.0844393946008
-21089.134052159174,0.0
-36801.13288991453,0.0
-35213.37167934694,0.0
-33118.46824460874,0.0
-29700.447818946992,1058.628529942495
-26215.04794754248,824.9937129262921
-31888.81380557554,0.0
-25475.709768191155,0.0
-24141.145470035863,597.7315074716307
-35775.20049015316,0.0
-18902.993821136508,0.0
-16498.136481589532,0.0
-31760.081319548146,776.2667749255043
-24126.41647285673,0.0
-25498.990501211236,0.0
-21843.888044807143,0.0
-27028.79672183872,0.0
-19560.943119344756,0.0
-25950.31117585249,0.0
-24903.76837979076,775.1763170679648
-40442.09411025612,0.0
-31096.71863844701,612.153964683479
-33587.2382435644,0.0
-18177.856802325783,0.0
-23490.06897353833,813.8614971512975
-26609.487556364522,492.9809723928516
-35306.99695054395,0.0
-38560.36890862882,1401.6752077760002
-25321.20725820155,0.0
-23043.52428684503,0.0
-18908.34259162932,0.0
-35490.4424064608,1914.8452316411199
-37977.53488233023,1434.0031356755173
-24447.743496203802,0.0
-23505.04920923013,0.0
-28725.56654503194,0.0
-36703.234259337114,0.0
-36384.350482469665,0.0
-25417.081983871292,0.0
-18544.258397917438,0.0
-24935.78975201024,0.0
-19358.182194575453,0.0
-16426.5108327767,0.0
-25996.728331803366,737.1027614265195
-36927.85309459378,1880.9824180617138
-30611.639949824807,0.0
-25568.94558702049,0.0
-34975.04214417301,0.0
-18758.109270040353,0.0
-43304.84816584768,0.0
-36733.58645941966,821.3766886324837
-39748.17998963261,0.0
-30517.587392638077,2138.7356960417346
-26544.745542719662,488.885370195165
-18989.965225829103,321.3416376344925
-24818.528811764227,3018.5362906115365
-22585.015880196923,0.0
-31550.863171574838,0.0
-17951.441319244936,0.0
-34144.85211126547,0.0
-27017.131212758766,0.0
-17043.06104528744,0.0
-34028.115807072536,0.0
-29824.88655264509,0.0
-21235.875460348274,663.889248800303
-22176.50218317831,0.0
-15904.44685903991,394.2225725337736
-22958.127842095495,0.0
-18733.46404638364,0.0
-32207.338668108023,726.3269560507644
-36009.74527077329,658.8549270750572
-31639.333201395566,868.3062994677798
-25169.201853262286,1284.823877730027
-17778.667904258196,0.0
-25022.198493973305,0.0
-32416.170940516007,1603.567105328944
-29447.473777423453,0.0
-23264.26479889019,0.0
-35071.65277572242,0.0
-26695.416927939208,0.0
-38356.629369519316,0.0
-25771.744349390792,2094.0035755902236
-18148.49067014993,0.0
-22333.40851996324,0.0
-23878.4024652924,0.0
-36709.10323187383,0.0
-19294.667248390626,0.0
-18540.288144167203,0.0
-27078.281493816943,0.0
-24037.370747841,0.0
-30892.279915720494,1092.659670616979
-20574.30290901512,0.0
-25201.827761626504,0.0
-27192.524957671863,0.0
-23949.49444181974,0.0
-35599.96907882359,0.0
-31764.019001848894,0.0
-29621.59405036147,0.0
-23284.375768833925,0.0
-31843.55922078922,0.0
-30769.202166434865,0.0
-32399.530318657948,0.0
-18372.518807606146,0.0
-33599.303275693834,1385.0909227372895
-21705.979241546498,0.0
-34867.05946818067,1376.4134058675409
-30283.4558606422,0.0
-43261.47993795763,0.0
-27860.107649001126,589.512942490898
-25197.338633762047,1268.5164937753902
-22823.397315127004,0.0
-17606.142662566857,0.0
-22109.89856912088,0.0
-17764.925590821793,266.8035236545937
-20662.413122158636,0.0
-23438.198454366193,0.0
-22656.497988404994,0.0
-38704.82620848698,0.0
-25440.857558524986,0.0
-21118.264241824643,0.0
-29144.521505761124,683.2387889682651
-18262.089882403656,0.0
-35929.86243840441,0.0
-30066.96727066627,0.0
-23401.004957723293,0.0
-18497.271669617312,480.8493165361532
-28273.462207719225,0.0
-18162.636717321187,0.0
-40117.49429852633,0.0
-18328.48944784974,0.0
-32820.65764115315,0.0
-16398.487351958804,0.0
-30742.770082801864,0.0
-25389.62277019666,0.0
-25223.664968641486,1590.8089503515948
-31947.951263903073,0.0
-33669.34742476268,0.0
-34779.40833901757,0.0
-36526.891716926286,3831.01461899733
-23569.855811048485,0.0
-32123.124701590936,0.0
-18103.84014331036,0.0
-23648.603685584792,1735.2072708009177
-24458.11718485281,0.0
-33883.288565926196,0.0
-25956.281980164025,796.5083948269998
-37302.68016504716,0.0
-36028.47024729699,0.0
-24752.94284550479,0.0
-31033.34019263919,0.0
-29808.2541328202,1210.1907961290758
-28716.04380670385,589.0088094954743
-24326.23160844118,516.1502408882993
-21559.821383999984,571.639501688788
-19811.120732761374,402.1617188737177
-21842.824536444463,0.0
-30265.27917865021,1792.0955831507426
-17453.43170576711,0.0
-34297.64668766115,2783.9660542110646
-31646.851013432133,0.0
-18047.825642867745,1359.5701280426956
-33928.35126815824,0.0
-32050.04782682535,0.0
-16881.198409055814,362.0211059202678
-25564.539933169624,1409.6029484311784
-32103.571128735075,836.4374215507286
-19771.105017235852,0.0
-31023.949571477602,0.0
-36319.775518985305,1062.2755200927127
-26091.057142215388,0.0
-21297.597166191747,1508.8997173393739
-15210.303348372343,0.0
-18887.030462180814,662.7623583060706
-24453.81325365517,0.0
-35355.36427490685,1978.9370961159823
-35893.16871320657,0.0
-18448.4610925473,0.0
-39920.83146312573,0.0
-31762.64901740518,0.0
-40237.427159379404,868.2193634656414
-28791.991657652354,0.0
-19867.887504621536,0.0
-16235.121550184478,0.0
-26600.58521905744,835.7909103312975
-27953.3255848946,0.0
-28412.754062925498,745.8915662685522
-28764.495358170858,0.0
-21927.516707522012,0.0
-41801.46670909636,2187.923068464504
-23210.396232604202,0.0
-40637.80080053439,2609.571015871101
-16582.711751716808,0.0
-36630.63956780231,0.0
-33737.72842194168,723.0500132799784
-22670.47675465238,816.0822331234493
-21938.56083272559,0.0
-37491.35176389892,744.8686264190144
-29097.833312872783,988.1642640651852
-27860.9175104542,1361.0487055683352
-21741.354289219074,0.0
-29283.351689942003,0.0
-22706.62403303678,0.0
-37572.44457116662,0.0
-17337.887644966908,0.0
-35856.55973708676,0.0
-18824.357001006076,0.0
-23339.852071908568,0.0
-27171.45307069756,0.0
-19718.277027234475,316.6660317030843
-38525.3838910746,0.0
-26838.314168458914,877.0187594318281
-38025.29118321724,0.0
-30138.618929891796,0.0
-28107.04264644006,0.0
-22129.658228851356,0.0
-40687.0519198197,0.0
-34448.39482182628,0.0
-36228.346960952156,0.0
-18738.77369296232,0.0
-33920.21633211932,949.4557121151184
-36355.85285330193,1308.9963732474994
-42139.58857569232,1472.6943675752875
-36634.44939577872,0.0
-19178.5161998645,354.1294925801518
-20835.165003833845,678.6796906359712
-25276.482413051563,889.1672602235473
-28074.689011683527,1828.7448767802875
-22184.65401576698,598.951288360673
-23892.661422286244,0.0
-16380.013183115816,0.0
-25547.992544528744,1354.3722204340802
-27252.48411252592,0.0
-37889.389535188326,840.0229664138395
-35716.797446470286,873.763018141362
-35114.583168742334,1881.6824598791677
-23280.69839989029,0.0
-21167.663750695534,445.5813244868363
-31302.6295527529,0.0
-32379.960438166294,1013.7841999121922
-28277.031637831664,0.0
-42595.24857305233,2549.900693408002
-41795.25858835492,2105.2121332650713
-19686.442055584786,0.0
-20667.644634644777,0.0
-36758.620643141636,0.0
-23367.753371505023,449.02833060116956
-24303.407789295263,0.0
-30060.407216552252,723.7484269676022
-18033.406224420367,0.0
-24372.581203406255,1879.797350464551
-27716.065619779598,0.0
-36681.556898175564,729.6425039509949
-17947.691747996905,0.0
-25189.012253804634,2767.3333670260463
-27441.955733462826,0.0
-17987.84599819153,0.0
-24575.449165715938,0.0
-23168.856228127763,826.0725856922787
-27426.545981379415,996.9168294799003
-42729.10941167855,2887.102853596417
-20834.797746375203,1469.9751751820945
-29629.381814699584,0.0
-35828.95791833682,0.0
-23164.779128400445,0.0
-19607.980259171643,0.0
-37268.40171723941,1461.168444556858
-18945.176872014457,344.95622118455066
-23822.06188242852,847.274340657734
-22864.949915124034,0.0
-22351.140707802835,0.0
-39382.720539419744,0.0
-29647.253913779474,1097.9494773421163
-39694.57353046854,0.0
-32639.44135666156,0.0
-29518.55554672575,854.9920768696253
-34114.85840298449,0.0
-27114.675540774573,0.0
-18762.12308172781,0.0
-35686.59930634359,0.0
-38244.756421001424,1189.9487052498866
-27312.962237130097,0.0
-19437.455144827858,0.0
-19952.648654967496,574.1019214951542
-25460.697350802147,2654.653419388008
-36335.383883937044,1311.1484479445076
-41064.18055486011,1322.9400992596336
-17662.069466417917,0.0
-25107.728887324403,535.4662616611943
-27421.785716022143,0.0
-30528.681694376588,0.0
-25373.791292887166,0.0
-17134.79829172809,289.9422819365928
-34517.03950860063,0.0
-20723.23943486749,968.7457428658271
-25089.32917826325,0.0
-41308.994557842394,0.0
-24781.3625360149,0.0
-30333.001611000866,0.0
-32317.966988884364,0.0
-34090.83812517508,0.0
-22582.823878146257,0.0
-24908.361315245656,0.0
-22789.422365551196,426.8840136216606
-37160.65731205658,0.0
-28228.080722564308,1011.8234694562648
-28636.07800674237,0.0
-28510.870999833685,1976.1555547581033
-35612.60998644424,0.0
-29328.7021233806,0.0
-26374.500523810013,0.0
-36396.346831081864,1220.5616761560632
-24622.34288408547,2015.9273901886359
-36170.72149386241,0.0
-34827.39192052431,0.0
-35634.668522159634,720.777172551025
-33462.92826981176,685.8045186281422
-39887.263182313516,0.0
-19381.604100957626,0.0
-30664.349784826903,0.0
-22698.479934319985,0.0
-25856.52819689595,0.0
-17538.840411361278,0.0
-27127.641768237278,0.0
-19701.243675240734,0.0
-21335.11962877374,0.0
-26252.366944201796,0.0
-32789.30213101095,0.0
-23184.918887403823,1462.3938398415053
-26541.687011958446,0.0
-23800.5487441215,1457.1448960598395
-19840.55615350826,0.0
-30347.57040497702,730.8570143179923
-20548.290301788868,0.0
-18189.19287436378,0.0
-17729.715417249918,0.0
-30268.36517855433,0.0
-20224.083197205808,1086.8687223221143
-31822.7704198266,0.0
-28915.08785761232,0.0
-37658.84680168717,0.0
-30634.99753672995,0.0
-24379.26536702248,556.6582561434636
-26908.043939870957,857.8575984297534
-23382.901504242614,0.0
-29685.636727359233,0.0
-20628.292738122786,0.0
-16995.7870022433,293.4766482508065
-31887.67808899811,2372.1888745685424
-39534.52156999067,3632.8176682702397
-18065.81997733895,0.0
-37074.067851128835,835.47802498387
-33119.33768817183,0.0
-16999.362413224295,0.0
-18271.672274050732,0.0
-29454.605780162266,0.0
-28344.72225964162,0.0
-31519.608106509302,0.0
-20572.50246331128,0.0
-40142.10340456237,0.0
-24151.224952621124,913.777604823224
-37298.27214202427,2645.516435321124
-29622.767737689934,1604.604071268217
-23222.292368221006,0.0
-25518.186735651325,0.0
-32719.375219049234,0.0
-18916.09385552632,0.0
-19818.17875862393,0.0
-29834.721436869208,0.0
-32635.889001693242,0.0
-35878.62109782304,0.0
-18843.056712616624,0.0
-21203.007390661136,0.0
-39155.70630237989,1525.950399703308
-25817.278782438552,0.0
-30854.371974286456,625.9647654743661
-21710.629509675426,499.529171862227
-33962.88340368181,0.0
-22797.54417734879,0.0
-28374.90544467837,1468.0572993578494
-28199.216479475795,0.0
-18091.320620001174,0.0
-23926.819826806877,0.0
-31594.675915558844,0.0
-19598.570464477438,401.33804156097375
-31081.91475062297,0.0
-23007.437759835768,0.0
-36209.25396059962,1216.550397242804
-22260.152095427948,0.0
-20201.073469942152,0.0
-39526.38428312626,0.0
-32358.869900537014,785.7229557537999
-24038.980355560714,0.0
-30224.439964539837,3029.2255238760454
-24636.930955693733,594.9944246077117
-27597.906014126547,0.0
-44546.564057694704,0.0
-23060.12090218522,0.0
-36908.0440136065,0.0
-24959.385748148456,0.0
-36064.01239576409,3815.0066204489212
-26021.924159024817,0.0
-18747.445053431908,0.0
-24285.7783818664,0.0
-35843.263733854394,0.0
-22952.885329176712,0.0
-20719.602741329898,856.5295963992303
-41892.487956355006,0.0
-20018.521849845773,0.0
-25445.94222812366,0.0
-27640.32967536078,1039.1775956232752
-20989.855352147944,0.0
-16315.678667928225,622.8212714826191
-31762.76172013089,0.0
-24821.933252672385,0.0
-21719.43408510835,0.0
-34611.91546403951,1644.4747913204765
-34623.702984404255,1357.9974017284558
-37039.01513384678,0.0
-40750.28870631154,3798.7337540179583
-30116.418819170507,1599.5906693458246
-25407.917067153678,0.0
-35206.47946258455,0.0
-18537.99140697308,0.0
-26231.93749268056,475.4387398732242
-18959.04369814082,0.0
-31115.808109150646,2181.5801987717937
-36461.37183796498,809.923929462648
-39771.01989367428,992.0498462940237
-31580.126265441806,0.0
-28863.167129201775,563.7878558284217
-25042.84282513161,857.587266241508
-22131.0336165852,0.0
-23497.52728905621,403.9177859331995
-22027.24555414774,456.9901299670146
-29147.63056183878,0.0
-19949.838333247655,408.73411784718485
-21487.304847480107,412.4598509357972
-16691.294425744796,275.3878178720976
-26850.403565812827,0.0
-38741.5126856966,0.0
-36117.303444155856,0.0
-31176.36792333746,0.0
-36495.710693562156,0.0
-17270.385384370966,0.0
-16446.878968539124,431.41920007868464
-32467.637272159423,710.389634546671
-19296.975031525297,0.0
-32179.105912789957,3142.2542137189193
-32573.14434071765,750.3857507140408
-33651.073595996946,0.0
-23123.13584572587,0.0
-25662.91435749388,614.1151226436463
-39872.127666898545,0.0
-25056.5034852958,0.0
-36556.70452304551,0.0
-18109.347443698436,0.0
-25725.048802350648,0.0
-18666.900198182804,0.0
-21309.26569856132,1143.5434919391362
-29157.7739605836,0.0
-35973.58653782534,0.0
-19636.92914000929,0.0
-23316.953401587256,0.0
-36479.14555216015,0.0
-33280.41386973279,0.0
-30969.44123979729,0.0
-42178.50755355124,1871.6360834181319
-20728.132824674303,0.0
-30821.56174820439,633.464119688404
-29518.539055986992,0.0
-31049.62343896227,2881.3143619102316
-31039.793859730293,649.0934052395953
-25255.219612392793,0.0
-17578.7766506773,784.9763117137622
-27234.34561479508,633.3319643845437
-31801.635324798073,678.9626922600446
-40746.77130470479,0.0
-30013.497198654284,0.0
-19993.740878567056,1038.343432116746
-21206.16174318217,0.0
-23479.47090166181,0.0
-23378.50484591045,0.0
-15672.53981812955,501.3523318931356
-33463.313213636226,731.4768952231292
-37604.759686124424,1198.2621367082852
-18125.514667946933,0.0
-20920.882924351776,501.7200321496126
-28091.55172272107,0.0
-37447.28578727484,1367.9081123737765
-18508.028734503274,0.0
-19901.646655324686,406.2125906568983
-30939.078436926113,0.0
-25823.836234141494,0.0
-17066.89346284312,244.6682580158579
-35736.96788992213,0.0
-22455.775015878822,0.0
-19446.32114789565,0.0
-23131.630936543763,0.0
-36632.23226333657,0.0
-26910.79067480845,0.0
-28015.235852449558,0.0
-19173.890416197723,0.0
-31612.626149488642,2195.521965827358
-24259.39351820352,889.9345665810528
-36955.893412985126,1295.1237776494297
-17992.874192827967,0.0
-41474.99695107937,2119.7523103473795
-33277.62575713794,0.0
-17393.639617220415,0.0
-39744.6789088489,0.0
-20945.32824711163,0.0
-25939.605314914617,0.0
-34617.140866256406,0.0
-23173.453721307837,0.0
-29004.484172974684,0.0
-19146.631361798693,0.0
-39852.03978956337,0.0
-27722.33882791733,2037.3572474212156
-26252.75281363372,0.0
-20327.53207864884,0.0
-28193.13760412635,0.0
-32039.88204961417,0.0
-35817.77199791495,1111.3571978433306
-29258.1416111793,1445.7931993558911
-27877.601720874147,0.0
-32447.94780428159,0.0
-32478.925865666177,0.0
-36756.947420827186,0.0
-20662.032736923244,418.127666643164
-35823.494904963125,2975.3764744465607
-19193.22209126515,0.0
-26736.006743816757,0.0
-25848.84706557913,849.0916038184464
-27461.032030763876,0.0
-33511.24704765743,1259.723191522996
-41617.24385067751,0.0
-34579.91005404314,0.0
-23341.689240411753,0.0
-36411.23844519297,2212.2546788140853
-26751.934847700224,0.0
-38682.97999119366,2223.838059637168
-43420.03644446274,0.0
-22108.148012114973,1119.3491480668908
-29712.214048760383,0.0
-26921.774013477803,0.0
-18915.134932917623,0.0
-25860.61313134829,650.406833108822
-17342.91673387162,949.6060684293765
-31627.7567942195,0.0
-26811.942885215853,1440.8772839937783
-29709.79811313864,905.3785630911834
-40350.86192901482,0.0
-29242.42381205699,0.0
-31987.245641567246,0.0
-22924.820934652857,538.9778896706507
-38167.726060574416,1912.5210345193782
-23225.63038991531,0.0
-28496.18587597757,1319.6617206261062
-36846.16688703694,0.0
-35434.44867631808,3568.6085789174376
-35462.355982352645,0.0
-31049.16963366978,0.0
-26074.360844739356,0.0
-38734.228330425554,901.23860640917
-24652.07037987676,0.0
-37859.532740220515,0.0
-33187.941297696416,0.0
-17784.099968118182,0.0
-39879.832826649,0.0
-33946.6314149397,814.817047900685
-19361.092126482687,0.0
-29986.291576514366,0.0
-18956.111327579198,361.0792720729743
-25487.014634560208,875.8842675559397
-28475.564575170847,1329.5726415239383
-16256.002825699476,198.16597447841556
-23440.09054587091,1704.0553647350853
-30206.357603297554,572.0773999444225
-40681.74783747911,0.0
-37134.453611075376,0.0
-22612.813560652277,1403.1487816103179
-39312.08738882069,1568.6571523773232
-32910.44494747124,646.666446369967
-20183.967117699813,0.0
-23096.343077805628,0.0
-33526.361669646925,1604.8101543097987
-32054.77840725411,682.8273927778921
-31841.53610469676,0.0
-16663.215138537686,0.0
-28192.81874163873,1679.8937472268435
-28442.29408261294,741.0615504409672
-38667.33545832512,0.0
-32161.356599517152,2011.8114110478937
-21558.61790088036,0.0
-31443.644211522274,600.665400729849
-41376.88738529604,3473.1354905443695
-33223.91228630687,0.0
-25146.79621605944,0.0
-38799.46050518623,0.0
-21990.18714089757,0.0
-31514.97345155264,0.0
-31018.67901046312,0.0
-31911.576387323643,1003.6073239650304
-28733.48800447645,1769.5913827405536
-24778.792300894434,0.0
-33999.66998903391,0.0
-23944.1184904621,0.0
-20411.11806307797,0.0
-34565.71075612836,1177.5799570744553
-21141.661696228024,0.0
-26466.62469471379,0.0
-23059.74170610592,1131.6373129868198
-19128.88774087778,228.466049397733
-19495.60221780472,0.0
-28231.078383927845,1939.7021226697896
-36138.35088244836,930.4720237992525
-24520.488152381167,0.0
-32832.68659300996,0.0
-22828.974186417494,1390.647142237964
-28510.472835973913,731.822863103016
