earn_x0_lc2vs0_iate,lmp_cw
124.06332117077804,1.0
-3.503103128152901,4.0
197.1934933445655,1.0
311.4473962815957,2.0
351.15007823257105,3.0
310.2887340102926,4.0
298.5427843275675,4.0
193.74625331995443,3.0
85.99889046168056,4.0
324.4064517557798,2.0
188.20492577064624,3.0
267.7863228520638,4.0
186.40511540329322,4.0
295.0186030594172,2.0
150.49245747908873,4.0
123.7685095521474,2.0
198.1113572359581,3.0
216.38167101369817,1.0
154.05175586907302,4.0
223.3538506518871,2.0
127.62244080061942,3.0
-16.67260726254642,4.0
263.4214774023095,4.0
237.05686356747592,1.0
319.35336451845245,4.0
210.36195063498548,3.0
211.8159861735437,3.0
34.73659537463459,3.0
183.64189624327182,3.0
475.9596437447233,1.0
225.55191062487262,3.0
143.35363454996082,1.0
203.87726225451138,2.0
336.0380317445515,1.0
71.27023489963828,4.0
336.41373030434033,1.0
192.2331361821383,4.0
323.5100640329045,4.0
66.14385443246476,1.0
48.0759062747469,3.0
237.22214163584854,4.0
224.2300844841237,1.0
167.06868814064558,2.0
243.38074461799204,3.0
262.6788761646626,4.0
42.288277501986954,4.0
289.9153737977954,4.0
158.13815484926295,3.0
204.39212571333167,4.0
189.26759548031725,3.0
163.14532087801172,2.0
205.8023699402297,1.0
337.0323285105784,1.0
152.69444632259572,2.0
217.49139572827912,1.0
216.7414417073485,2.0
39.63719786622195,1.0
176.68858473917123,3.0
-32.94649220523536,3.0
147.92317840952643,2.0
169.38007554215886,3.0
61.23010305330814,2.0
260.87605613116574,2.0
184.8306107685978,4.0
118.91284411570794,1.0
238.87017216343514,3.0
312.66501949880205,2.0
37.06046026757895,3.0
29.96109019965263,2.0
381.2286849050996,4.0
-9.934125489194315,4.0
356.98339036331265,1.0
308.66857471541516,2.0
101.62522545763358,4.0
458.98010257883254,1.0
7.6330414484534685,4.0
147.70773059014766,2.0
160.31698394662203,2.0
113.44610150790699,4.0
87.73524788753241,3.0
129.81067409332775,1.0
100.10909237817549,4.0
134.34301242511066,4.0
203.35729308697412,4.0
23.93789901377886,1.0
-21.69749025848199,3.0
192.3801330750312,1.0
209.73385758212606,3.0
217.2712668035835,3.0
267.73074313399377,3.0
66.06349788712629,4.0
166.99474098445836,3.0
168.16986550120794,3.0
173.6546887475015,4.0
283.04755389007363,1.0
88.92437474174974,4.0
145.57563156631,3.0
192.15824729038204,2.0
129.89562564436713,4.0
48.20537688831598,3.0
341.69243270777525,1.0
233.07061692118992,3.0
68.21543182023063,4.0
416.78697372117813,1.0
142.8806451824321,4.0
127.93821312478269,1.0
141.72456669765262,2.0
169.8324697893163,3.0
128.99498105579553,2.0
229.62927118217883,3.0
233.67636333676853,4.0
209.51771467019768,4.0
297.73502029014776,4.0
203.61617544110157,2.0
95.87663404735247,4.0
307.6320990668363,4.0
100.28666576500618,4.0
162.72304094735082,4.0
55.05513790059808,4.0
497.3229507290706,3.0
98.64444600887543,1.0
50.578238574346585,3.0
97.98566145624883,3.0
174.77250375282733,2.0
274.66608760704173,3.0
237.66143727303054,1.0
405.92127464020746,1.0
82.13413237366444,1.0
230.36232746953448,3.0
-20.37068678832952,3.0
140.13287076701232,3.0
210.9031253177926,3.0
365.28337140939516,1.0
44.58112196273373,4.0
235.31346767160827,4.0
124.20255843350631,4.0
549.741662673833,3.0
94.03267922699354,2.0
495.12268048312853,4.0
426.1789554565928,1.0
187.25584428207986,3.0
285.8955601440962,4.0
195.38238747397372,3.0
33.6165560171637,3.0
175.5777522000214,3.0
55.11817176891938,4.0
148.524408513771,2.0
378.30458720535876,3.0
246.36470304247877,3.0
125.76434386839776,3.0
201.9129840722885,1.0
170.4439175382563,4.0
153.03634414023492,1.0
299.95401174827964,2.0
179.10599036885046,3.0
394.7255998703974,1.0
86.32273315271232,4.0
134.68497332613998,1.0
321.7790651593608,4.0
317.7914072683354,2.0
259.28955808285974,1.0
209.37933244051123,1.0
284.57091591183496,1.0
155.2732739363469,4.0
462.81571694186414,1.0
132.86738094759914,3.0
66.31970279387203,1.0
131.47333539683711,4.0
150.90682922883477,3.0
70.03846849312606,4.0
127.99874823061438,4.0
200.50608895968844,3.0
203.29371182389463,2.0
253.02164508529376,4.0
486.73265653798,3.0
187.7411437335739,2.0
76.07351979356588,4.0
58.38600035873333,3.0
359.48877022592956,4.0
110.92022905898011,4.0
280.0038749632433,3.0
204.52778758938513,2.0
161.69842918881537,2.0
184.46959972727663,3.0
264.70077076773407,4.0
366.25730029259194,3.0
240.59350508686504,1.0
152.34682086791952,3.0
101.24511403220818,3.0
115.53297793214631,1.0
324.38256510664684,3.0
122.39460858328515,1.0
139.0928710586158,2.0
87.12925155256681,4.0
81.82433795327796,2.0
114.13960212182573,3.0
283.28087211460917,4.0
298.6839311774312,2.0
25.815238404515867,3.0
187.11581009976035,4.0
178.8890066372183,1.0
379.75860352103984,3.0
130.87619579992213,4.0
112.54424037539582,4.0
131.4124075006741,4.0
128.9439955565989,4.0
231.25888742744638,3.0
324.93597533856814,2.0
114.1961188180272,3.0
244.9796136117439,2.0
180.62480780563448,3.0
22.366080265534038,3.0
131.00260540926416,1.0
78.82302628851822,4.0
150.47473151231117,4.0
230.6431540225055,1.0
7.3549346706722645,2.0
104.19026542142194,4.0
151.36156865123718,1.0
263.1933967920986,1.0
138.25679514897985,4.0
345.00064493718025,2.0
152.14339539903975,4.0
140.69376806401226,1.0
457.3851470047015,1.0
375.5917435895125,1.0
35.98283669227362,4.0
89.10483554994318,3.0
340.5207795659952,4.0
220.40346074955727,1.0
199.9387755931839,4.0
112.96180746903462,1.0
321.8898842467919,4.0
25.805516117645375,4.0
199.2344689712062,2.0
206.12332638351182,4.0
376.7522009084567,2.0
211.84227303600423,3.0
46.64909313966848,2.0
282.503730474873,4.0
172.11058622055964,4.0
269.4711431110817,3.0
378.74498954917794,4.0
261.12086586465006,2.0
130.89818995021693,4.0
96.2709483823881,3.0
211.11968811324545,2.0
115.42347241247353,4.0
198.0202275655048,1.0
98.79206833304619,3.0
92.53749335310685,4.0
72.38162744292714,1.0
197.99665561084618,4.0
286.2804669546726,4.0
274.6865052367848,4.0
138.42376292082008,2.0
64.46731764167163,1.0
97.08419314752263,3.0
509.46065599753683,2.0
268.6592966549738,3.0
315.7471981209212,3.0
164.74875119180552,4.0
333.9300018793833,3.0
116.61527213373097,1.0
375.30742898083656,1.0
207.83327919576723,3.0
117.24103991237408,3.0
83.68134700738528,3.0
219.37262912898433,3.0
330.5895656493051,3.0
132.83608062296165,3.0
320.35368903678426,4.0
106.92942097730145,1.0
211.03810208669972,2.0
73.55035530321584,3.0
134.332012953512,1.0
303.35171046692903,3.0
85.16593106329074,4.0
228.6545757962697,4.0
76.24917301715634,3.0
417.9543449543353,3.0
233.4745258738454,3.0
269.48633448946475,2.0
52.57593545743462,3.0
84.31633217706016,1.0
142.6049147737213,4.0
222.0078425032117,2.0
257.8779002476473,3.0
400.3283368318404,2.0
11.277267623986972,4.0
120.3404698840503,2.0
62.20596977697119,4.0
323.14967330214205,4.0
197.8736963270397,3.0
-8.394594209922957,3.0
307.4684037434898,4.0
178.47843999455148,1.0
239.02837800590984,1.0
257.4875577863282,2.0
148.96210401535404,3.0
173.880142470369,4.0
404.44119872780715,3.0
73.71597223767057,4.0
148.64042039381326,4.0
108.4780508292178,4.0
439.85441827630535,3.0
331.15829746430427,3.0
364.69063708243567,2.0
126.01829027566973,3.0
164.58706549833502,4.0
312.7956991829872,1.0
204.72221582811443,4.0
-41.04298837446731,4.0
126.46008726385338,4.0
245.44346431044013,3.0
205.03697814853695,3.0
147.74575973292212,3.0
128.8653803469038,2.0
207.96029480347812,2.0
177.81251229331673,3.0
188.21947895617956,3.0
112.28293932500358,3.0
171.1365896910213,1.0
159.04584533307846,4.0
189.41754806278269,1.0
168.41028298647132,3.0
113.4755796291195,3.0
120.29753911882426,4.0
265.1406663167949,3.0
185.2362783423171,1.0
269.8556201675845,4.0
227.14295693414525,1.0
163.13508273074154,3.0
123.47523790310777,1.0
211.95759395727072,4.0
176.1468131465956,3.0
225.41385242992786,3.0
368.91868831514125,3.0
202.82458977692767,4.0
-40.981814078924685,3.0
59.38383166000574,3.0
174.71774364633868,1.0
-0.6958999740741092,4.0
370.6962360952436,2.0
62.25038906148694,1.0
196.42203089092956,4.0
310.3844419140791,2.0
323.24588566643024,2.0
85.37745300804932,1.0
355.4710155417963,1.0
108.5645004158992,3.0
284.553906156621,2.0
87.84638285041939,3.0
298.6500794579955,3.0
307.3902826458218,1.0
332.08597892497244,3.0
23.33896275076512,4.0
92.43610699402012,3.0
181.60497947702981,3.0
248.86977020966376,2.0
142.60867535293943,2.0
184.0536964434311,1.0
476.44250579942053,3.0
201.84772271981302,1.0
374.3667406922148,2.0
171.5528944960471,4.0
95.59425314120608,4.0
259.7148591126237,4.0
13.341274378856298,4.0
192.9830551225301,4.0
348.03225068275344,4.0
99.40728752914441,1.0
255.1427437936415,1.0
-87.24713676724343,3.0
72.82689374251959,4.0
190.52450717567302,4.0
63.37420449869535,1.0
285.54970861221346,3.0
184.77336355924336,2.0
199.01570624179976,4.0
197.03827194243058,4.0
39.36336194132247,4.0
181.18132655860205,2.0
208.33872663272015,3.0
39.05543662808083,4.0
54.568519589102834,1.0
263.91946507783143,1.0
323.2195956883802,1.0
118.87122122313443,1.0
97.80643420372735,4.0
293.0078191142527,1.0
175.8106476243373,2.0
59.586021721138025,1.0
348.1538191296056,2.0
361.87685264931497,2.0
78.27353532727506,3.0
202.16912333860793,1.0
273.97570331017573,2.0
148.07272033718243,4.0
28.132167286481533,3.0
448.93067096531024,1.0
240.6849567746454,1.0
124.8312879575632,1.0
150.55035912365824,3.0
27.66093005051141,4.0
-22.530893706549534,3.0
196.68556213504607,4.0
313.01427480644304,3.0
187.771116200983,3.0
330.79111868635147,1.0
28.568068702300934,1.0
154.0245604929903,1.0
147.9271491389018,4.0
172.75401017495074,3.0
312.48087952083745,3.0
85.30647496662601,3.0
309.1156015531418,3.0
77.65506494228536,1.0
350.81905319216963,4.0
289.24082447754824,3.0
410.4626323976404,2.0
153.27277790390988,1.0
189.51070448039957,1.0
-10.07968508490535,3.0
141.7498853721538,3.0
165.76329792919282,4.0
89.84415335324184,3.0
269.68125648200925,4.0
101.67887049072579,3.0
276.5839283671331,3.0
97.62509014069099,3.0
410.76014558817945,1.0
508.61773792646704,1.0
76.50776295529954,3.0
97.27293090878791,1.0
20.02167756675621,1.0
358.9706693637575,4.0
94.35911703155314,3.0
120.34700214727422,4.0
172.89889216919073,2.0
266.2346896112584,4.0
57.941929927871115,2.0
154.58740303459265,3.0
209.2813021329598,4.0
367.9905182776091,4.0
323.8628484911929,2.0
85.82904681256466,3.0
128.6950241525745,1.0
53.433502249347725,1.0
135.93042251567294,4.0
28.09167228123428,4.0
119.1950791173138,3.0
147.73883521915792,4.0
313.56900943402167,3.0
176.36173640487152,2.0
111.482048086697,3.0
255.22053749779462,2.0
131.55492622711432,4.0
187.28359725266932,4.0
176.6047080058569,3.0
243.49688414141076,4.0
284.564187880183,1.0
396.9754359620813,3.0
192.311354724475,4.0
275.3658033865477,3.0
109.19018677246092,3.0
191.74725276362506,4.0
96.54858853817721,1.0
238.89816329094805,4.0
93.18362932438598,3.0
16.252365183087704,4.0
67.03252627114762,3.0
224.85994590855825,1.0
-31.052168443647872,4.0
296.8917419794872,1.0
68.70901092322845,3.0
204.92662939890647,1.0
94.9931622637348,4.0
100.18904556398891,2.0
85.62216791180072,1.0
257.0748029340115,3.0
13.258811811685499,3.0
187.81983416239933,2.0
153.4495839753482,3.0
319.81679707918704,4.0
441.51535162972385,1.0
189.8825108315361,3.0
432.0956051856325,1.0
230.34336123389966,4.0
48.60616950610802,3.0
203.81760180227468,1.0
98.04603683519511,3.0
160.13491731477063,4.0
273.8613119863629,3.0
103.66652264749166,1.0
303.565063426248,3.0
160.2688917153298,1.0
135.37623686201255,4.0
336.46846523719887,3.0
503.54005214401747,2.0
33.27480392413571,4.0
99.51328830731472,1.0
-53.13647611756073,3.0
151.00922058240565,3.0
328.6833265942233,2.0
258.4049216327609,3.0
127.52710529726312,4.0
184.32656946435463,4.0
475.86655164623835,2.0
487.5297359916284,3.0
206.60642365838328,3.0
6.218206782126003,4.0
449.91309068336056,3.0
143.63963127475466,4.0
245.13328083309796,4.0
360.5260966302095,4.0
209.81201251526173,3.0
119.16913261546215,4.0
286.1312660924999,1.0
344.8002536560762,4.0
142.16416775326846,4.0
77.36956621848907,2.0
39.97759088177716,3.0
96.30074157966067,1.0
256.51447392698924,3.0
458.6015317954533,3.0
23.96676346897351,3.0
209.42100872349658,4.0
245.00803832736523,1.0
157.81065406815,3.0
101.79654334224057,4.0
268.02612049551794,4.0
265.7220849838509,4.0
110.24161366783521,1.0
139.591749084944,2.0
224.79981070258697,3.0
288.4201266879399,4.0
397.7786882103477,4.0
229.36884689770403,4.0
286.3459819552428,2.0
71.82898378944702,2.0
278.2874880567721,1.0
349.237257451653,1.0
82.11935727600599,4.0
150.0429349094668,4.0
206.56030142530744,3.0
155.87687506961475,1.0
84.8267079841159,3.0
128.70760934889174,4.0
107.0914881700725,1.0
237.72902683420415,4.0
141.01830019554592,3.0
196.12761761248743,4.0
217.2649555008853,2.0
55.3237914382116,2.0
352.1218977046743,1.0
61.8798471235487,3.0
75.64452408533134,4.0
237.2112976911481,2.0
168.02532707129689,4.0
329.90261081208484,3.0
196.53671287087687,3.0
358.2048053896615,3.0
310.55564191586734,4.0
155.92304489547956,4.0
112.48880421990532,4.0
234.71824213864295,2.0
389.9421307417447,1.0
73.28359347468569,3.0
73.33901667403057,2.0
105.78730568637496,4.0
150.35379699701832,1.0
278.20393190811126,1.0
239.50353666901586,3.0
295.1042279810733,3.0
412.1739455990929,3.0
29.73203706283354,4.0
391.0579180485532,1.0
60.32443152655014,3.0
183.47497112439436,4.0
117.18606337110339,3.0
97.30907363827016,4.0
181.68630073518003,1.0
35.606190696495105,4.0
344.93286611434314,3.0
122.52224321318624,2.0
50.00749808538305,4.0
129.86736701299276,1.0
61.29732690060496,1.0
100.48519658826348,4.0
121.96333475967202,1.0
161.80281621425956,1.0
142.80803484585516,3.0
198.79463885214648,1.0
399.1396551530488,3.0
213.85380267187708,4.0
198.3536380674437,3.0
334.3090318655113,4.0
376.35639226413326,2.0
258.3142120014287,4.0
0.176243940150016,4.0
173.70859076515276,4.0
124.16456102737416,2.0
319.61735725006537,1.0
68.87156223035058,4.0
208.7747193637398,3.0
198.58667623987094,3.0
194.38375017321493,1.0
140.11650932549634,2.0
145.36114348506766,1.0
57.9143096299793,4.0
170.6576952124714,3.0
382.5256885731835,2.0
101.08669002252009,4.0
293.395479062301,3.0
87.96783742604725,2.0
380.10655643175227,2.0
106.3830181397322,4.0
227.86338115901376,1.0
106.04264534152989,1.0
172.8348561735395,3.0
12.756506759905164,3.0
302.7824811117051,3.0
169.24931398453054,4.0
-80.5704039030166,3.0
194.55012629323193,4.0
355.8824889021658,1.0
89.63278930311048,4.0
311.601643420722,2.0
307.16882337119375,3.0
275.1029435251821,3.0
228.00938998804477,4.0
343.750836247563,4.0
351.59168301503513,4.0
224.108330141701,3.0
130.22535791702845,3.0
257.3407408191481,4.0
129.44023318979964,4.0
170.04672530034657,4.0
327.90649359169754,1.0
258.6044906648222,2.0
280.2090163009318,4.0
191.48256051380696,2.0
190.53709040869012,3.0
240.83135894338804,3.0
157.96277516492296,1.0
244.44719241051018,4.0
238.25797624435288,3.0
324.5635593322937,2.0
148.90364423134832,2.0
267.2217614522191,1.0
147.02943268661465,4.0
129.6949782552402,4.0
375.5095218901841,4.0
130.5655244807633,4.0
329.069588263249,3.0
532.6529517529345,3.0
191.00336698162218,4.0
292.9830867956345,4.0
114.68249976876723,4.0
419.2005855704343,1.0
395.37995136557254,2.0
312.7638323825335,4.0
104.89915186770352,3.0
76.24116008977819,1.0
145.95636218200025,1.0
302.89722092373916,4.0
145.01896840724703,3.0
139.47618914175212,4.0
344.7789576739333,4.0
253.87414353228172,3.0
513.7912672511193,1.0
166.24998403889106,4.0
196.51163258464544,2.0
308.81838693303166,4.0
141.36835064160698,1.0
295.02018150606375,4.0
132.39102357148442,3.0
155.30535103416094,4.0
-6.42556765187058,1.0
244.53844423806243,3.0
169.26154888854887,3.0
322.00115625894114,1.0
181.0314407750862,1.0
263.6530107555136,1.0
245.04977693617258,4.0
248.1429913027639,4.0
302.7174127031101,4.0
63.60872150985472,2.0
98.41852295095802,3.0
303.79206952279594,4.0
254.0490995819916,3.0
83.8529292163144,3.0
139.6186843387631,2.0
237.80588477549557,1.0
151.9141099305299,2.0
118.23740571563405,3.0
196.74223514135116,1.0
283.36509070598396,1.0
103.57704115704986,1.0
147.7070787536939,3.0
35.67162025978786,3.0
-31.709101305609465,4.0
452.1067811856759,1.0
301.4496393575919,1.0
220.9950157505674,3.0
340.0051560459473,1.0
160.27719281237313,2.0
6.867161948679154,2.0
383.07886126900644,2.0
107.70413734834587,4.0
160.7516153767584,2.0
164.5147950544898,1.0
342.14626670650676,4.0
122.24943992196913,4.0
97.55243164629843,4.0
90.97959673470606,4.0
268.54754931804666,3.0
157.30863098692254,1.0
96.0159436157087,4.0
143.4146638335702,1.0
287.66589116879607,4.0
245.64341847300062,2.0
195.13871264265916,3.0
-26.88928570152393,4.0
202.69829815405362,2.0
-27.801827640763463,4.0
191.67990194304508,4.0
257.0545502393396,4.0
158.04900508724478,3.0
168.20761353337485,4.0
346.0405233439602,2.0
267.6697747125215,1.0
162.43819564528397,3.0
92.13165351089437,3.0
352.091652689478,4.0
207.24357418276688,2.0
87.03073309212974,1.0
219.35408057604306,2.0
131.3003198458282,3.0
139.3669966742616,1.0
107.95244238048346,3.0
31.683786701985923,1.0
418.72908127432197,2.0
316.25288311372645,2.0
202.24862477868103,4.0
121.32412159439559,4.0
134.09958970810982,3.0
183.18666470021788,2.0
213.11311020544093,4.0
354.92975191409465,1.0
119.94694950353764,1.0
30.06250478528625,3.0
133.33162651166953,2.0
145.3898327307623,1.0
64.33930171922876,3.0
120.3436447917411,1.0
120.10390409504515,4.0
341.60867760739194,3.0
21.933268164189087,4.0
188.88898897807513,2.0
110.49437135401621,1.0
215.7218349343542,3.0
160.6800521796379,1.0
82.25375239924227,3.0
442.2206039442138,2.0
114.86454138966883,3.0
345.41849884565477,3.0
134.08146960387631,3.0
453.87367910063756,3.0
272.18610259068373,4.0
414.21887494804326,1.0
285.89475695912876,3.0
305.4259295948177,1.0
181.20809821279255,2.0
135.43165629634,4.0
60.08596234790996,4.0
122.9456558104409,2.0
136.15048178505026,3.0
264.49677322461685,4.0
165.0511733510269,2.0
530.0658788546465,2.0
138.6264145400221,4.0
398.19044046916287,1.0
311.00561874989245,3.0
207.98678421235388,1.0
68.09956661659481,4.0
71.88288475958723,3.0
427.5037640562212,4.0
86.31642902357481,1.0
101.17421109232362,1.0
134.11295865561488,4.0
59.466033834050805,1.0
452.543299301624,2.0
274.31266197869763,2.0
198.79394387681307,1.0
183.69671969696913,4.0
94.60947925239515,4.0
106.21385613858841,3.0
113.11321210162043,3.0
424.3527112668717,2.0
277.269665001803,4.0
105.64166722010873,1.0
285.2430641074533,3.0
132.39929567630136,2.0
151.84205752300363,4.0
287.90562377318685,4.0
279.5511918883557,4.0
35.63763055307927,4.0
90.08767467358669,4.0
320.0964228816903,1.0
535.6185307542455,1.0
98.29050746432061,2.0
172.22249325166143,3.0
127.17867852785521,3.0
76.85593811178649,1.0
219.96773870669188,3.0
15.179061480849555,4.0
276.25877728634146,4.0
122.75901695419593,4.0
166.74622572499112,3.0
118.88169596013496,3.0
137.19710210610978,1.0
174.94172292533116,2.0
53.63298653845891,1.0
300.915457662356,1.0
181.13261788514617,4.0
46.39239144425699,2.0
364.25169219853126,3.0
184.50332956705867,3.0
149.79337181465849,1.0
325.5796866384658,1.0
305.2575977784546,1.0
244.36510106542687,3.0
309.0497726127059,3.0
187.17706665107528,4.0
81.97336862791747,4.0
41.4373258058905,4.0
337.17846405402867,3.0
188.34652513491704,1.0
145.94737008325825,2.0
285.37216751190005,3.0
286.3202297739797,4.0
441.06386880001867,1.0
217.33176182703738,4.0
461.0108514748489,1.0
179.23020055889265,3.0
352.6398230634654,3.0
263.2850758998271,4.0
136.10165308614123,1.0
59.50511847412281,4.0
161.09549160595668,1.0
268.75977445195866,2.0
85.42986968027469,4.0
98.34742070045445,4.0
47.50127393629962,4.0
246.0708374213365,4.0
157.35832846644473,2.0
256.0869506343738,3.0
274.4538965516691,2.0
48.43295386097907,3.0
294.90826380426955,4.0
207.2771829555629,4.0
237.1228066909547,4.0
300.86831113416406,3.0
190.83965255871718,3.0
138.5364030762209,2.0
421.7635444066161,1.0
417.12916448923323,3.0
244.47526424306045,4.0
140.42275724654982,1.0
195.33037655160553,4.0
4.871153486010996,3.0
198.35480318486887,4.0
237.74445908080153,3.0
170.510599166542,1.0
181.03653795667185,2.0
312.49934505580893,4.0
360.6054532265827,1.0
92.44424996373007,2.0
435.3712071378685,2.0
33.17809029298107,3.0
123.54557221210501,1.0
95.12199662559004,1.0
374.46405039555634,3.0
415.40694360069324,3.0
282.2022630887517,2.0
106.12228631034876,4.0
225.73905573166988,1.0
459.340307489996,4.0
517.7321157942256,3.0
442.520021738986,1.0
327.5891490646094,3.0
208.92906444628332,3.0
361.307643568804,4.0
298.3011013424192,3.0
245.59859944762263,1.0
395.57070685472945,4.0
191.91785956566554,4.0
271.49352444192283,4.0
125.66795574878472,1.0
16.8296826884997,3.0
131.47746265973603,4.0
315.80899821258186,1.0
338.5346478965257,1.0
274.3247925696819,4.0
117.81443403173819,2.0
129.0086669325883,2.0
384.9127550742111,2.0
159.83017838161817,3.0
232.0501099549573,2.0
96.31048745427626,2.0
224.84520420101882,4.0
166.6474301163687,1.0
111.86800499115341,4.0
351.96624789397396,4.0
242.81527791872162,1.0
467.81363697862133,2.0
311.4036349308697,4.0
68.64485591193414,4.0
12.75472011629165,3.0
157.85269566535476,4.0
156.04945574698206,2.0
145.13840404991507,1.0
155.89854492878573,1.0
451.0597294404069,1.0
136.7788617655669,1.0
53.14956674421531,2.0
247.38028772859826,4.0
349.48818871475027,1.0
126.7176793105447,2.0
308.5098427060204,1.0
94.16504116996933,3.0
99.97991156215062,3.0
185.97997059218932,3.0
99.67427598740215,3.0
113.16431106608837,1.0
142.7492787550335,1.0
57.1171534338302,4.0
123.9102067076459,1.0
116.348730416921,4.0
187.24095754051226,2.0
125.16647400610745,3.0
310.4334735240616,2.0
149.0373876557764,3.0
132.96379799578943,2.0
74.56371838079693,1.0
456.99182007212465,4.0
158.4307192511792,4.0
253.27428171313957,4.0
276.12908090923185,1.0
251.40115844210544,2.0
404.8793043582907,4.0
309.04516742153425,3.0
117.14196780847436,1.0
215.82128951243067,2.0
149.43802217027104,2.0
259.1570952320974,2.0
411.668007570402,3.0
240.37866981695413,3.0
141.15395607141207,1.0
228.32990998059284,3.0
172.0871075191066,4.0
266.59948379666145,1.0
414.909489503882,3.0
72.81676786375458,3.0
-15.717904548106773,4.0
77.89865885269316,1.0
188.06668545287283,4.0
75.52315967925475,4.0
164.12806166136775,4.0
398.10678228590257,4.0
143.28629013474136,3.0
167.55518203876488,3.0
144.52877705733442,4.0
180.33218147183644,4.0
303.118711949132,4.0
106.3302807982797,2.0
349.0760349965678,3.0
79.33230852070051,4.0
49.664626950771975,1.0
56.97992768213658,4.0
230.5608735944453,3.0
408.12422952519717,2.0
264.4220358364044,2.0
194.76604060687222,3.0
90.9319068365075,1.0
151.85752962072672,1.0
266.41456373152,3.0
116.09940313797722,2.0
73.12416812360048,3.0
377.45702350386966,2.0
104.86415701773356,1.0
41.68592353002123,4.0
