earn_x0_lc2vs0_iate,unem_x0
497.177163855852,2.0
153.08892373356437,23.0
94.79256953157926,10.0
290.4133318400806,20.0
97.27040452183832,4.0
192.86804834893394,18.0
342.696026950566,10.0
290.1987328032491,21.0
47.98883166490941,18.0
377.330470930885,11.0
240.09609706119426,12.0
107.82357832707424,3.0
149.47240411986186,14.0
15.824284030847934,20.0
42.682811049945485,15.0
381.9070795811854,23.0
178.49516117961394,17.0
140.19827262283036,11.0
78.30135617481835,4.0
122.29830008611549,24.0
200.01583776166478,2.0
223.99290645574288,3.0
88.74764315345824,23.0
453.92102781419123,7.0
163.69594761525258,21.0
317.4607551799055,1.0
142.45304812785145,19.0
240.41486042402988,20.0
354.92941692532486,19.0
-80.40801446225566,15.0
96.40326342945428,13.0
373.76938832674017,14.0
-59.77753456770467,17.0
264.86829740756673,15.0
321.38861178441243,22.0
27.361643489165544,1.0
138.6910328137334,18.0
77.29043950227617,8.0
376.9674999400562,19.0
44.98990574416166,13.0
90.53178378284409,6.0
139.12402871353356,17.0
284.1018261269279,8.0
294.3994760438756,14.0
164.227664018221,20.0
276.3745147857674,7.0
71.5737627660493,6.0
224.82759926436634,18.0
124.06332117077804,7.0
-3.503103128152901,14.0
197.1934933445655,17.0
311.4473962815957,15.0
351.15007823257105,21.0
310.2887340102926,23.0
298.5427843275675,6.0
193.74625331995443,20.0
85.99889046168056,0.0
324.4064517557798,14.0
188.20492577064624,17.0
267.7863228520638,21.0
186.40511540329322,15.0
295.0186030594172,14.0
150.49245747908873,0.0
123.7685095521474,19.0
198.1113572359581,12.0
216.38167101369817,3.0
154.05175586907302,23.0
223.3538506518871,16.0
127.62244080061942,0.0
-16.67260726254642,15.0
263.4214774023095,21.0
237.05686356747592,24.0
319.35336451845245,20.0
210.36195063498548,1.0
211.8159861735437,24.0
34.73659537463459,21.0
183.64189624327182,16.0
475.9596437447233,22.0
225.55191062487262,23.0
143.35363454996082,19.0
203.87726225451138,22.0
336.0380317445515,23.0
71.27023489963828,15.0
336.41373030434033,22.0
192.2331361821383,0.0
323.5100640329045,8.0
66.14385443246476,13.0
48.0759062747469,20.0
237.22214163584854,21.0
224.2300844841237,17.0
167.06868814064558,15.0
243.38074461799204,16.0
262.6788761646626,7.0
42.288277501986954,5.0
289.9153737977954,17.0
158.13815484926295,10.0
204.39212571333167,12.0
189.26759548031725,5.0
163.14532087801172,0.0
205.8023699402297,19.0
337.0323285105784,6.0
152.69444632259572,20.0
217.49139572827912,3.0
216.7414417073485,23.0
39.63719786622195,9.0
176.68858473917123,11.0
-32.94649220523536,12.0
147.92317840952643,23.0
169.38007554215886,20.0
61.23010305330814,18.0
260.87605613116574,23.0
184.8306107685978,6.0
118.91284411570794,6.0
238.87017216343514,15.0
312.66501949880205,14.0
37.06046026757895,22.0
29.96109019965263,20.0
381.2286849050996,11.0
-9.934125489194315,24.0
356.98339036331265,17.0
308.66857471541516,16.0
101.62522545763358,16.0
458.98010257883254,9.0
7.6330414484534685,1.0
147.70773059014766,22.0
160.31698394662203,23.0
113.44610150790699,5.0
87.73524788753241,23.0
129.81067409332775,19.0
100.10909237817549,18.0
134.34301242511066,18.0
203.35729308697412,10.0
23.93789901377886,4.0
-21.69749025848199,21.0
192.3801330750312,9.0
209.73385758212606,13.0
217.2712668035835,10.0
267.73074313399377,19.0
66.06349788712629,23.0
166.99474098445836,9.0
168.16986550120794,9.0
173.6546887475015,5.0
283.04755389007363,16.0
88.92437474174974,15.0
145.57563156631,2.0
192.15824729038204,19.0
129.89562564436713,15.0
48.20537688831598,5.0
341.69243270777525,23.0
233.07061692118992,17.0
68.21543182023063,6.0
416.78697372117813,14.0
142.8806451824321,5.0
127.93821312478269,24.0
141.72456669765262,23.0
169.8324697893163,15.0
128.99498105579553,17.0
229.62927118217883,14.0
233.67636333676853,7.0
209.51771467019768,12.0
297.73502029014776,2.0
203.61617544110157,18.0
95.87663404735247,7.0
307.6320990668363,19.0
100.28666576500618,11.0
162.72304094735082,2.0
55.05513790059808,13.0
497.3229507290706,4.0
98.64444600887543,18.0
50.578238574346585,8.0
97.98566145624883,5.0
174.77250375282733,20.0
274.66608760704173,22.0
237.66143727303054,17.0
405.92127464020746,3.0
82.13413237366444,20.0
230.36232746953448,4.0
-20.37068678832952,15.0
140.13287076701232,8.0
210.9031253177926,18.0
365.28337140939516,2.0
44.58112196273373,5.0
235.31346767160827,14.0
124.20255843350631,24.0
549.741662673833,9.0
94.03267922699354,23.0
495.12268048312853,11.0
426.1789554565928,4.0
187.25584428207986,17.0
285.8955601440962,15.0
195.38238747397372,24.0
33.6165560171637,11.0
175.5777522000214,3.0
55.11817176891938,8.0
148.524408513771,24.0
378.30458720535876,14.0
246.36470304247877,15.0
125.76434386839776,15.0
201.9129840722885,6.0
170.4439175382563,12.0
153.03634414023492,16.0
299.95401174827964,15.0
179.10599036885046,18.0
394.7255998703974,6.0
86.32273315271232,14.0
134.68497332613998,11.0
321.7790651593608,4.0
317.7914072683354,13.0
259.28955808285974,10.0
209.37933244051123,17.0
284.57091591183496,6.0
155.2732739363469,21.0
462.81571694186414,20.0
132.86738094759914,10.0
66.31970279387203,1.0
131.47333539683711,22.0
150.90682922883477,19.0
70.03846849312606,22.0
127.99874823061438,8.0
200.50608895968844,19.0
203.29371182389463,12.0
253.02164508529376,24.0
486.73265653798,1.0
187.7411437335739,11.0
76.07351979356588,17.0
58.38600035873333,10.0
359.48877022592956,17.0
110.92022905898011,2.0
280.0038749632433,2.0
204.52778758938513,20.0
161.69842918881537,7.0
184.46959972727663,12.0
264.70077076773407,17.0
366.25730029259194,22.0
240.59350508686504,23.0
152.34682086791952,2.0
101.24511403220818,6.0
115.53297793214631,15.0
324.38256510664684,20.0
122.39460858328515,12.0
139.0928710586158,11.0
87.12925155256681,18.0
81.82433795327796,14.0
114.13960212182573,2.0
283.28087211460917,14.0
298.6839311774312,11.0
25.815238404515867,6.0
187.11581009976035,18.0
178.8890066372183,20.0
379.75860352103984,5.0
130.87619579992213,21.0
112.54424037539582,0.0
131.4124075006741,4.0
128.9439955565989,15.0
231.25888742744638,12.0
324.93597533856814,15.0
114.1961188180272,5.0
244.9796136117439,7.0
180.62480780563448,14.0
22.366080265534038,21.0
131.00260540926416,6.0
78.82302628851822,4.0
150.47473151231117,20.0
230.6431540225055,10.0
7.3549346706722645,21.0
104.19026542142194,9.0
151.36156865123718,8.0
263.1933967920986,7.0
138.25679514897985,8.0
345.00064493718025,1.0
152.14339539903975,18.0
140.69376806401226,14.0
457.3851470047015,19.0
375.5917435895125,17.0
35.98283669227362,6.0
89.10483554994318,6.0
340.5207795659952,8.0
220.40346074955727,11.0
199.9387755931839,11.0
112.96180746903462,14.0
321.8898842467919,4.0
25.805516117645375,11.0
199.2344689712062,20.0
206.12332638351182,21.0
376.7522009084567,2.0
211.84227303600423,1.0
46.64909313966848,19.0
282.503730474873,5.0
172.11058622055964,18.0
269.4711431110817,10.0
378.74498954917794,22.0
261.12086586465006,8.0
130.89818995021693,10.0
96.2709483823881,10.0
211.11968811324545,10.0
115.42347241247353,1.0
198.0202275655048,6.0
98.79206833304619,2.0
92.53749335310685,11.0
72.38162744292714,2.0
197.99665561084618,17.0
286.2804669546726,5.0
274.6865052367848,5.0
138.42376292082008,6.0
64.46731764167163,4.0
97.08419314752263,14.0
509.46065599753683,5.0
268.6592966549738,20.0
315.7471981209212,18.0
164.74875119180552,9.0
333.9300018793833,22.0
116.61527213373097,15.0
375.30742898083656,18.0
207.83327919576723,7.0
117.24103991237408,4.0
83.68134700738528,4.0
219.37262912898433,17.0
330.5895656493051,4.0
132.83608062296165,1.0
320.35368903678426,21.0
106.92942097730145,2.0
211.03810208669972,2.0
73.55035530321584,16.0
134.332012953512,8.0
303.35171046692903,5.0
85.16593106329074,3.0
228.6545757962697,16.0
76.24917301715634,16.0
417.9543449543353,3.0
233.4745258738454,10.0
269.48633448946475,4.0
52.57593545743462,0.0
84.31633217706016,16.0
142.6049147737213,15.0
222.0078425032117,9.0
257.8779002476473,9.0
400.3283368318404,10.0
11.277267623986972,7.0
120.3404698840503,21.0
62.20596977697119,3.0
323.14967330214205,9.0
197.8736963270397,15.0
-8.394594209922957,6.0
307.4684037434898,22.0
178.47843999455148,7.0
239.02837800590984,14.0
257.4875577863282,2.0
148.96210401535404,16.0
173.880142470369,23.0
404.44119872780715,15.0
73.71597223767057,15.0
148.64042039381326,22.0
108.4780508292178,18.0
439.85441827630535,21.0
331.15829746430427,2.0
364.69063708243567,2.0
126.01829027566973,6.0
164.58706549833502,3.0
312.7956991829872,7.0
204.72221582811443,22.0
-41.04298837446731,8.0
126.46008726385338,14.0
245.44346431044013,11.0
205.03697814853695,3.0
147.74575973292212,4.0
128.8653803469038,13.0
207.96029480347812,15.0
177.81251229331673,24.0
188.21947895617956,24.0
112.28293932500358,6.0
171.1365896910213,6.0
159.04584533307846,2.0
189.41754806278269,0.0
168.41028298647132,24.0
113.4755796291195,1.0
120.29753911882426,8.0
265.1406663167949,1.0
185.2362783423171,21.0
269.8556201675845,7.0
227.14295693414525,6.0
163.13508273074154,23.0
123.47523790310777,22.0
211.95759395727072,5.0
176.1468131465956,2.0
225.41385242992786,20.0
368.91868831514125,23.0
202.82458977692767,3.0
-40.981814078924685,4.0
59.38383166000574,5.0
174.71774364633868,12.0
-0.6958999740741092,13.0
370.6962360952436,5.0
62.25038906148694,13.0
196.42203089092956,0.0
310.3844419140791,13.0
323.24588566643024,11.0
85.37745300804932,13.0
355.4710155417963,2.0
108.5645004158992,1.0
284.553906156621,4.0
87.84638285041939,11.0
298.6500794579955,4.0
307.3902826458218,2.0
332.08597892497244,9.0
23.33896275076512,20.0
92.43610699402012,22.0
181.60497947702981,10.0
248.86977020966376,0.0
142.60867535293943,3.0
184.0536964434311,4.0
476.44250579942053,3.0
201.84772271981302,24.0
374.3667406922148,13.0
171.5528944960471,14.0
95.59425314120608,9.0
259.7148591126237,12.0
13.341274378856298,8.0
192.9830551225301,24.0
348.03225068275344,21.0
99.40728752914441,15.0
255.1427437936415,18.0
-87.24713676724343,6.0
72.82689374251959,1.0
190.52450717567302,23.0
63.37420449869535,18.0
285.54970861221346,3.0
184.77336355924336,13.0
199.01570624179976,17.0
197.03827194243058,3.0
39.36336194132247,23.0
181.18132655860205,10.0
208.33872663272015,8.0
39.05543662808083,9.0
54.568519589102834,10.0
263.91946507783143,11.0
323.2195956883802,20.0
118.87122122313443,2.0
97.80643420372735,19.0
293.0078191142527,3.0
175.8106476243373,18.0
59.586021721138025,17.0
348.1538191296056,2.0
361.87685264931497,9.0
78.27353532727506,3.0
202.16912333860793,23.0
273.97570331017573,3.0
148.07272033718243,21.0
28.132167286481533,16.0
448.93067096531024,6.0
240.6849567746454,13.0
124.8312879575632,22.0
150.55035912365824,13.0
27.66093005051141,16.0
-22.530893706549534,17.0
196.68556213504607,3.0
313.01427480644304,13.0
187.771116200983,14.0
330.79111868635147,6.0
28.568068702300934,14.0
154.0245604929903,16.0
147.9271491389018,11.0
172.75401017495074,15.0
312.48087952083745,15.0
85.30647496662601,9.0
309.1156015531418,5.0
77.65506494228536,6.0
350.81905319216963,6.0
289.24082447754824,3.0
410.4626323976404,2.0
153.27277790390988,21.0
189.51070448039957,22.0
-10.07968508490535,18.0
141.7498853721538,8.0
165.76329792919282,12.0
89.84415335324184,6.0
269.68125648200925,5.0
101.67887049072579,3.0
276.5839283671331,24.0
97.62509014069099,18.0
410.76014558817945,21.0
508.61773792646704,1.0
76.50776295529954,18.0
97.27293090878791,3.0
20.02167756675621,21.0
358.9706693637575,8.0
94.35911703155314,5.0
120.34700214727422,19.0
172.89889216919073,3.0
266.2346896112584,17.0
57.941929927871115,9.0
154.58740303459265,15.0
209.2813021329598,11.0
367.9905182776091,18.0
323.8628484911929,5.0
85.82904681256466,18.0
128.6950241525745,15.0
53.433502249347725,18.0
135.93042251567294,19.0
28.09167228123428,5.0
119.1950791173138,19.0
147.73883521915792,3.0
313.56900943402167,11.0
176.36173640487152,5.0
111.482048086697,17.0
255.22053749779462,19.0
131.55492622711432,14.0
187.28359725266932,5.0
176.6047080058569,20.0
243.49688414141076,5.0
284.564187880183,22.0
396.9754359620813,20.0
192.311354724475,23.0
275.3658033865477,2.0
109.19018677246092,11.0
191.74725276362506,1.0
96.54858853817721,13.0
238.89816329094805,15.0
93.18362932438598,6.0
16.252365183087704,1.0
67.03252627114762,19.0
224.85994590855825,7.0
-31.052168443647872,6.0
296.8917419794872,15.0
68.70901092322845,1.0
204.92662939890647,9.0
94.9931622637348,17.0
100.18904556398891,4.0
85.62216791180072,14.0
257.0748029340115,6.0
13.258811811685499,14.0
187.81983416239933,0.0
153.4495839753482,10.0
319.81679707918704,10.0
441.51535162972385,1.0
189.8825108315361,11.0
432.0956051856325,20.0
230.34336123389966,10.0
48.60616950610802,1.0
203.81760180227468,11.0
98.04603683519511,1.0
160.13491731477063,5.0
273.8613119863629,8.0
103.66652264749166,1.0
303.565063426248,2.0
160.2688917153298,19.0
135.37623686201255,10.0
336.46846523719887,21.0
503.54005214401747,12.0
33.27480392413571,10.0
99.51328830731472,6.0
-53.13647611756073,17.0
151.00922058240565,11.0
328.6833265942233,2.0
258.4049216327609,4.0
127.52710529726312,1.0
184.32656946435463,24.0
475.86655164623835,16.0
487.5297359916284,22.0
206.60642365838328,0.0
6.218206782126003,19.0
449.91309068336056,13.0
143.63963127475466,3.0
245.13328083309796,24.0
360.5260966302095,19.0
209.81201251526173,9.0
119.16913261546215,21.0
286.1312660924999,9.0
344.8002536560762,8.0
142.16416775326846,1.0
77.36956621848907,17.0
39.97759088177716,7.0
96.30074157966067,15.0
256.51447392698924,11.0
458.6015317954533,9.0
23.96676346897351,6.0
209.42100872349658,6.0
245.00803832736523,15.0
157.81065406815,7.0
101.79654334224057,11.0
268.02612049551794,4.0
265.7220849838509,24.0
110.24161366783521,20.0
139.591749084944,19.0
224.79981070258697,12.0
288.4201266879399,5.0
397.7786882103477,14.0
229.36884689770403,12.0
286.3459819552428,16.0
71.82898378944702,19.0
278.2874880567721,2.0
349.237257451653,6.0
82.11935727600599,0.0
150.0429349094668,19.0
206.56030142530744,17.0
155.87687506961475,3.0
84.8267079841159,5.0
128.70760934889174,22.0
107.0914881700725,6.0
237.72902683420415,19.0
141.01830019554592,4.0
196.12761761248743,2.0
217.2649555008853,3.0
55.3237914382116,15.0
352.1218977046743,6.0
61.8798471235487,3.0
75.64452408533134,7.0
237.2112976911481,17.0
168.02532707129689,21.0
329.90261081208484,12.0
196.53671287087687,16.0
358.2048053896615,10.0
310.55564191586734,3.0
155.92304489547956,24.0
112.48880421990532,4.0
234.71824213864295,11.0
389.9421307417447,6.0
73.28359347468569,16.0
73.33901667403057,10.0
105.78730568637496,1.0
150.35379699701832,11.0
278.20393190811126,17.0
239.50353666901586,13.0
295.1042279810733,0.0
412.1739455990929,1.0
29.73203706283354,2.0
391.0579180485532,20.0
60.32443152655014,21.0
183.47497112439436,24.0
117.18606337110339,17.0
97.30907363827016,4.0
181.68630073518003,23.0
35.606190696495105,9.0
344.93286611434314,8.0
122.52224321318624,5.0
50.00749808538305,10.0
129.86736701299276,8.0
61.29732690060496,19.0
100.48519658826348,16.0
121.96333475967202,18.0
161.80281621425956,13.0
142.80803484585516,0.0
198.79463885214648,9.0
399.1396551530488,20.0
213.85380267187708,23.0
198.3536380674437,19.0
334.3090318655113,15.0
376.35639226413326,16.0
258.3142120014287,14.0
0.176243940150016,11.0
173.70859076515276,2.0
124.16456102737416,8.0
319.61735725006537,19.0
68.87156223035058,14.0
208.7747193637398,15.0
198.58667623987094,19.0
194.38375017321493,8.0
140.11650932549634,16.0
145.36114348506766,6.0
57.9143096299793,7.0
170.6576952124714,9.0
382.5256885731835,21.0
101.08669002252009,2.0
293.395479062301,4.0
87.96783742604725,24.0
380.10655643175227,17.0
106.3830181397322,4.0
227.86338115901376,22.0
106.04264534152989,3.0
172.8348561735395,21.0
12.756506759905164,22.0
302.7824811117051,23.0
169.24931398453054,1.0
-80.5704039030166,2.0
194.55012629323193,15.0
355.8824889021658,21.0
89.63278930311048,4.0
311.601643420722,8.0
307.16882337119375,1.0
275.1029435251821,12.0
228.00938998804477,24.0
343.750836247563,3.0
351.59168301503513,19.0
224.108330141701,21.0
130.22535791702845,16.0
257.3407408191481,4.0
129.44023318979964,9.0
170.04672530034657,12.0
327.90649359169754,1.0
258.6044906648222,18.0
280.2090163009318,2.0
191.48256051380696,4.0
190.53709040869012,16.0
240.83135894338804,11.0
157.96277516492296,22.0
244.44719241051018,16.0
238.25797624435288,8.0
324.5635593322937,19.0
148.90364423134832,16.0
267.2217614522191,1.0
147.02943268661465,5.0
129.6949782552402,0.0
375.5095218901841,5.0
130.5655244807633,20.0
329.069588263249,4.0
532.6529517529345,4.0
191.00336698162218,24.0
292.9830867956345,21.0
114.68249976876723,23.0
419.2005855704343,14.0
395.37995136557254,9.0
312.7638323825335,19.0
104.89915186770352,11.0
76.24116008977819,7.0
145.95636218200025,7.0
302.89722092373916,2.0
145.01896840724703,2.0
139.47618914175212,19.0
344.7789576739333,7.0
253.87414353228172,16.0
513.7912672511193,14.0
166.24998403889106,21.0
196.51163258464544,16.0
308.81838693303166,23.0
141.36835064160698,1.0
295.02018150606375,10.0
132.39102357148442,13.0
155.30535103416094,1.0
-6.42556765187058,6.0
244.53844423806243,20.0
169.26154888854887,14.0
322.00115625894114,19.0
181.0314407750862,10.0
263.6530107555136,6.0
245.04977693617258,16.0
248.1429913027639,3.0
302.7174127031101,21.0
63.60872150985472,6.0
98.41852295095802,23.0
303.79206952279594,9.0
254.0490995819916,8.0
83.8529292163144,23.0
139.6186843387631,12.0
237.80588477549557,23.0
151.9141099305299,6.0
118.23740571563405,8.0
196.74223514135116,22.0
283.36509070598396,5.0
103.57704115704986,21.0
147.7070787536939,23.0
35.67162025978786,19.0
-31.709101305609465,13.0
452.1067811856759,8.0
301.4496393575919,12.0
220.9950157505674,17.0
340.0051560459473,23.0
160.27719281237313,15.0
6.867161948679154,14.0
383.07886126900644,16.0
107.70413734834587,21.0
160.7516153767584,13.0
164.5147950544898,13.0
342.14626670650676,9.0
122.24943992196913,17.0
97.55243164629843,0.0
90.97959673470606,5.0
268.54754931804666,3.0
157.30863098692254,18.0
96.0159436157087,17.0
143.4146638335702,18.0
287.66589116879607,24.0
245.64341847300062,1.0
195.13871264265916,6.0
-26.88928570152393,20.0
202.69829815405362,21.0
-27.801827640763463,19.0
191.67990194304508,22.0
257.0545502393396,14.0
158.04900508724478,6.0
168.20761353337485,16.0
346.0405233439602,23.0
267.6697747125215,9.0
162.43819564528397,14.0
92.13165351089437,5.0
352.091652689478,15.0
207.24357418276688,22.0
87.03073309212974,7.0
219.35408057604306,21.0
131.3003198458282,1.0
139.3669966742616,22.0
107.95244238048346,16.0
31.683786701985923,15.0
418.72908127432197,13.0
316.25288311372645,0.0
202.24862477868103,23.0
121.32412159439559,23.0
134.09958970810982,13.0
183.18666470021788,17.0
213.11311020544093,22.0
354.92975191409465,2.0
119.94694950353764,22.0
30.06250478528625,16.0
133.33162651166953,5.0
145.3898327307623,15.0
64.33930171922876,5.0
120.3436447917411,15.0
120.10390409504515,7.0
341.60867760739194,16.0
21.933268164189087,22.0
188.88898897807513,7.0
110.49437135401621,12.0
215.7218349343542,4.0
160.6800521796379,10.0
82.25375239924227,20.0
442.2206039442138,22.0
114.86454138966883,4.0
345.41849884565477,4.0
134.08146960387631,16.0
453.87367910063756,3.0
272.18610259068373,22.0
414.21887494804326,12.0
285.89475695912876,0.0
305.4259295948177,11.0
181.20809821279255,20.0
135.43165629634,9.0
60.08596234790996,6.0
122.9456558104409,21.0
136.15048178505026,1.0
264.49677322461685,1.0
165.0511733510269,18.0
530.0658788546465,14.0
138.6264145400221,9.0
398.19044046916287,22.0
311.00561874989245,13.0
207.98678421235388,10.0
68.09956661659481,20.0
71.88288475958723,12.0
427.5037640562212,18.0
86.31642902357481,6.0
101.17421109232362,17.0
134.11295865561488,10.0
59.466033834050805,9.0
452.543299301624,6.0
274.31266197869763,18.0
198.79394387681307,14.0
183.69671969696913,18.0
94.60947925239515,16.0
106.21385613858841,4.0
113.11321210162043,23.0
424.3527112668717,3.0
277.269665001803,22.0
105.64166722010873,6.0
285.2430641074533,15.0
132.39929567630136,17.0
151.84205752300363,11.0
287.90562377318685,21.0
279.5511918883557,13.0
35.63763055307927,15.0
90.08767467358669,15.0
320.0964228816903,8.0
535.6185307542455,10.0
98.29050746432061,23.0
172.22249325166143,19.0
127.17867852785521,17.0
76.85593811178649,7.0
219.96773870669188,7.0
15.179061480849555,4.0
276.25877728634146,18.0
122.75901695419593,23.0
166.74622572499112,6.0
118.88169596013496,1.0
137.19710210610978,8.0
174.94172292533116,23.0
53.63298653845891,10.0
300.915457662356,1.0
181.13261788514617,10.0
46.39239144425699,19.0
364.25169219853126,21.0
184.50332956705867,4.0
149.79337181465849,3.0
325.5796866384658,12.0
305.2575977784546,10.0
244.36510106542687,1.0
309.0497726127059,24.0
187.17706665107528,18.0
81.97336862791747,12.0
41.4373258058905,13.0
337.17846405402867,11.0
188.34652513491704,1.0
145.94737008325825,11.0
285.37216751190005,13.0
286.3202297739797,11.0
441.06386880001867,10.0
217.33176182703738,11.0
461.0108514748489,23.0
179.23020055889265,19.0
352.6398230634654,3.0
263.2850758998271,24.0
136.10165308614123,22.0
59.50511847412281,4.0
161.09549160595668,10.0
268.75977445195866,8.0
85.42986968027469,15.0
98.34742070045445,6.0
47.50127393629962,12.0
246.0708374213365,9.0
157.35832846644473,20.0
256.0869506343738,21.0
274.4538965516691,16.0
48.43295386097907,17.0
294.90826380426955,19.0
207.2771829555629,14.0
237.1228066909547,16.0
300.86831113416406,12.0
190.83965255871718,6.0
138.5364030762209,21.0
421.7635444066161,15.0
417.12916448923323,10.0
244.47526424306045,23.0
140.42275724654982,1.0
195.33037655160553,20.0
4.871153486010996,23.0
198.35480318486887,11.0
237.74445908080153,7.0
170.510599166542,4.0
181.03653795667185,0.0
312.49934505580893,7.0
360.6054532265827,20.0
92.44424996373007,10.0
435.3712071378685,1.0
33.17809029298107,10.0
123.54557221210501,18.0
95.12199662559004,21.0
374.46405039555634,14.0
415.40694360069324,21.0
282.2022630887517,8.0
106.12228631034876,19.0
225.73905573166988,19.0
459.340307489996,5.0
517.7321157942256,4.0
442.520021738986,18.0
327.5891490646094,17.0
208.92906444628332,3.0
361.307643568804,6.0
298.3011013424192,3.0
245.59859944762263,5.0
395.57070685472945,11.0
191.91785956566554,13.0
271.49352444192283,12.0
125.66795574878472,8.0
16.8296826884997,23.0
131.47746265973603,3.0
315.80899821258186,3.0
338.5346478965257,14.0
274.3247925696819,19.0
117.81443403173819,6.0
129.0086669325883,8.0
384.9127550742111,21.0
159.83017838161817,1.0
232.0501099549573,16.0
96.31048745427626,3.0
224.84520420101882,16.0
166.6474301163687,3.0
111.86800499115341,18.0
351.96624789397396,15.0
242.81527791872162,8.0
467.81363697862133,14.0
311.4036349308697,21.0
68.64485591193414,14.0
12.75472011629165,15.0
157.85269566535476,20.0
156.04945574698206,9.0
145.13840404991507,22.0
155.89854492878573,9.0
451.0597294404069,7.0
136.7788617655669,8.0
53.14956674421531,4.0
247.38028772859826,1.0
349.48818871475027,20.0
126.7176793105447,10.0
308.5098427060204,13.0
94.16504116996933,19.0
99.97991156215062,23.0
185.97997059218932,9.0
99.67427598740215,21.0
113.16431106608837,23.0
142.7492787550335,11.0
57.1171534338302,14.0
123.9102067076459,6.0
116.348730416921,24.0
187.24095754051226,0.0
125.16647400610745,6.0
310.4334735240616,24.0
149.0373876557764,12.0
132.96379799578943,6.0
74.56371838079693,7.0
456.99182007212465,16.0
158.4307192511792,5.0
253.27428171313957,19.0
276.12908090923185,10.0
251.40115844210544,22.0
404.8793043582907,22.0
309.04516742153425,0.0
117.14196780847436,4.0
215.82128951243067,11.0
149.43802217027104,0.0
259.1570952320974,16.0
411.668007570402,14.0
240.37866981695413,12.0
141.15395607141207,0.0
228.32990998059284,19.0
172.0871075191066,12.0
266.59948379666145,7.0
414.909489503882,8.0
72.81676786375458,21.0
-15.717904548106773,14.0
77.89865885269316,6.0
188.06668545287283,3.0
75.52315967925475,19.0
164.12806166136775,23.0
398.10678228590257,15.0
143.28629013474136,18.0
167.55518203876488,9.0
144.52877705733442,23.0
180.33218147183644,19.0
303.118711949132,18.0
106.3302807982797,17.0
349.0760349965678,19.0
79.33230852070051,6.0
49.664626950771975,11.0
56.97992768213658,2.0
230.5608735944453,6.0
408.12422952519717,18.0
264.4220358364044,22.0
194.76604060687222,10.0
90.9319068365075,19.0
151.85752962072672,17.0
266.41456373152,24.0
116.09940313797722,2.0
73.12416812360048,6.0
377.45702350386966,13.0
104.86415701773356,18.0
41.68592353002123,18.0
49.039118917283645,14.0
