earn_x0_lc2vs0_iate,region
47.98883166490941,1.0
377.330470930885,41.0
240.09609706119426,27.0
107.82357832707424,70.0
149.47240411986186,52.0
15.824284030847934,66.0
42.682811049945485,9.0
381.9070795811854,36.0
178.49516117961394,84.0
140.19827262283036,74.0
78.30135617481835,42.0
122.29830008611549,45.0
200.01583776166478,26.0
223.99290645574288,32.0
88.74764315345824,34.0
453.92102781419123,56.0
163.69594761525258,8.0
317.4607551799055,63.0
142.45304812785145,9.0
240.41486042402988,34.0
354.92941692532486,54.0
-80.40801446225566,1.0
96.40326342945428,43.0
373.76938832674017,61.0
-59.77753456770467,1.0
264.86829740756673,70.0
321.38861178441243,17.0
27.361643489165544,5.0
138.6910328137334,22.0
77.29043950227617,28.0
376.9674999400562,24.0
44.98990574416166,4.0
90.53178378284409,8.0
139.12402871353356,54.0
284.1018261269279,72.0
294.3994760438756,38.0
164.227664018221,68.0
276.3745147857674,50.0
71.5737627660493,81.0
224.82759926436634,68.0
124.06332117077804,18.0
-3.503103128152901,25.0
197.1934933445655,37.0
311.4473962815957,48.0
351.15007823257105,30.0
310.2887340102926,50.0
298.5427843275675,30.0
193.74625331995443,78.0
85.99889046168056,44.0
324.4064517557798,52.0
188.20492577064624,5.0
267.7863228520638,47.0
186.40511540329322,76.0
295.0186030594172,68.0
150.49245747908873,30.0
123.7685095521474,15.0
198.1113572359581,58.0
216.38167101369817,74.0
154.05175586907302,27.0
223.3538506518871,62.0
127.62244080061942,27.0
-16.67260726254642,2.0
263.4214774023095,5.0
237.05686356747592,40.0
319.35336451845245,26.0
210.36195063498548,18.0
211.8159861735437,20.0
34.73659537463459,34.0
183.64189624327182,27.0
475.9596437447233,56.0
225.55191062487262,59.0
143.35363454996082,60.0
203.87726225451138,47.0
336.0380317445515,4.0
71.27023489963828,73.0
336.41373030434033,4.0
192.2331361821383,5.0
323.5100640329045,14.0
66.14385443246476,42.0
48.0759062747469,41.0
237.22214163584854,13.0
224.2300844841237,74.0
167.06868814064558,10.0
243.38074461799204,76.0
262.6788761646626,12.0
42.288277501986954,44.0
289.9153737977954,60.0
158.13815484926295,17.0
204.39212571333167,54.0
189.26759548031725,23.0
163.14532087801172,19.0
205.8023699402297,9.0
337.0323285105784,29.0
152.69444632259572,52.0
217.49139572827912,14.0
216.7414417073485,65.0
39.63719786622195,41.0
176.68858473917123,61.0
-32.94649220523536,21.0
147.92317840952643,39.0
169.38007554215886,46.0
61.23010305330814,80.0
260.87605613116574,6.0
184.8306107685978,3.0
118.91284411570794,1.0
238.87017216343514,13.0
312.66501949880205,66.0
37.06046026757895,40.0
29.96109019965263,40.0
381.2286849050996,41.0
-9.934125489194315,9.0
356.98339036331265,23.0
308.66857471541516,51.0
101.62522545763358,17.0
458.98010257883254,39.0
7.6330414484534685,45.0
147.70773059014766,81.0
160.31698394662203,33.0
113.44610150790699,35.0
87.73524788753241,51.0
129.81067409332775,53.0
100.10909237817549,59.0
134.34301242511066,11.0
203.35729308697412,25.0
23.93789901377886,25.0
-21.69749025848199,49.0
192.3801330750312,62.0
209.73385758212606,58.0
217.2712668035835,17.0
267.73074313399377,21.0
66.06349788712629,25.0
166.99474098445836,75.0
168.16986550120794,8.0
173.6546887475015,6.0
283.04755389007363,29.0
88.92437474174974,69.0
145.57563156631,18.0
192.15824729038204,83.0
129.89562564436713,10.0
48.20537688831598,78.0
341.69243270777525,64.0
233.07061692118992,81.0
68.21543182023063,85.0
416.78697372117813,69.0
142.8806451824321,35.0
127.93821312478269,72.0
141.72456669765262,67.0
169.8324697893163,67.0
128.99498105579553,33.0
229.62927118217883,40.0
233.67636333676853,66.0
209.51771467019768,78.0
297.73502029014776,44.0
203.61617544110157,27.0
95.87663404735247,35.0
307.6320990668363,17.0
100.28666576500618,19.0
162.72304094735082,32.0
55.05513790059808,23.0
497.3229507290706,22.0
98.64444600887543,31.0
50.578238574346585,27.0
97.98566145624883,58.0
174.77250375282733,76.0
274.66608760704173,30.0
237.66143727303054,23.0
405.92127464020746,68.0
82.13413237366444,43.0
230.36232746953448,24.0
-20.37068678832952,51.0
140.13287076701232,26.0
210.9031253177926,51.0
365.28337140939516,42.0
44.58112196273373,48.0
235.31346767160827,47.0
124.20255843350631,38.0
549.741662673833,51.0
94.03267922699354,20.0
495.12268048312853,10.0
426.1789554565928,68.0
187.25584428207986,12.0
285.8955601440962,79.0
195.38238747397372,71.0
33.6165560171637,19.0
175.5777522000214,21.0
55.11817176891938,78.0
148.524408513771,38.0
378.30458720535876,15.0
246.36470304247877,63.0
125.76434386839776,28.0
201.9129840722885,49.0
170.4439175382563,85.0
153.03634414023492,25.0
299.95401174827964,28.0
179.10599036885046,63.0
394.7255998703974,20.0
86.32273315271232,18.0
134.68497332613998,85.0
321.7790651593608,24.0
317.7914072683354,19.0
259.28955808285974,48.0
209.37933244051123,24.0
284.57091591183496,17.0
155.2732739363469,30.0
462.81571694186414,72.0
132.86738094759914,20.0
66.31970279387203,79.0
131.47333539683711,40.0
150.90682922883477,3.0
70.03846849312606,83.0
127.99874823061438,14.0
200.50608895968844,84.0
203.29371182389463,66.0
253.02164508529376,71.0
486.73265653798,12.0
187.7411437335739,9.0
76.07351979356588,52.0
58.38600035873333,67.0
359.48877022592956,34.0
110.92022905898011,17.0
280.0038749632433,30.0
204.52778758938513,39.0
161.69842918881537,72.0
184.46959972727663,66.0
264.70077076773407,24.0
366.25730029259194,37.0
240.59350508686504,79.0
152.34682086791952,48.0
101.24511403220818,67.0
115.53297793214631,39.0
324.38256510664684,25.0
122.39460858328515,71.0
139.0928710586158,50.0
87.12925155256681,65.0
81.82433795327796,31.0
114.13960212182573,6.0
283.28087211460917,79.0
298.6839311774312,69.0
25.815238404515867,17.0
187.11581009976035,61.0
178.8890066372183,48.0
379.75860352103984,5.0
130.87619579992213,3.0
112.54424037539582,73.0
131.4124075006741,76.0
128.9439955565989,65.0
231.25888742744638,13.0
324.93597533856814,42.0
114.1961188180272,62.0
244.9796136117439,47.0
180.62480780563448,11.0
22.366080265534038,51.0
131.00260540926416,35.0
78.82302628851822,84.0
150.47473151231117,84.0
230.6431540225055,37.0
7.3549346706722645,25.0
104.19026542142194,63.0
151.36156865123718,17.0
263.1933967920986,73.0
138.25679514897985,40.0
345.00064493718025,10.0
152.14339539903975,30.0
140.69376806401226,74.0
457.3851470047015,80.0
375.5917435895125,15.0
35.98283669227362,79.0
89.10483554994318,36.0
340.5207795659952,5.0
220.40346074955727,53.0
199.9387755931839,13.0
112.96180746903462,60.0
321.8898842467919,55.0
25.805516117645375,66.0
199.2344689712062,77.0
206.12332638351182,80.0
376.7522009084567,39.0
211.84227303600423,50.0
46.64909313966848,76.0
282.503730474873,36.0
172.11058622055964,4.0
269.4711431110817,36.0
378.74498954917794,8.0
261.12086586465006,41.0
130.89818995021693,19.0
96.2709483823881,36.0
211.11968811324545,4.0
115.42347241247353,54.0
198.0202275655048,71.0
98.79206833304619,2.0
92.53749335310685,19.0
72.38162744292714,41.0
197.99665561084618,68.0
286.2804669546726,7.0
274.6865052367848,62.0
138.42376292082008,33.0
64.46731764167163,41.0
97.08419314752263,25.0
509.46065599753683,14.0
268.6592966549738,20.0
315.7471981209212,45.0
164.74875119180552,63.0
333.9300018793833,24.0
116.61527213373097,60.0
375.30742898083656,36.0
207.83327919576723,54.0
117.24103991237408,82.0
83.68134700738528,60.0
219.37262912898433,78.0
330.5895656493051,72.0
132.83608062296165,7.0
320.35368903678426,34.0
106.92942097730145,52.0
211.03810208669972,9.0
73.55035530321584,35.0
134.332012953512,33.0
303.35171046692903,17.0
85.16593106329074,12.0
228.6545757962697,74.0
76.24917301715634,5.0
417.9543449543353,48.0
233.4745258738454,33.0
269.48633448946475,65.0
52.57593545743462,46.0
84.31633217706016,69.0
142.6049147737213,30.0
222.0078425032117,22.0
257.8779002476473,31.0
400.3283368318404,30.0
11.277267623986972,3.0
120.3404698840503,1.0
62.20596977697119,17.0
323.14967330214205,55.0
197.8736963270397,84.0
-8.394594209922957,37.0
307.4684037434898,59.0
178.47843999455148,39.0
239.02837800590984,6.0
257.4875577863282,33.0
148.96210401535404,16.0
173.880142470369,78.0
404.44119872780715,65.0
73.71597223767057,29.0
148.64042039381326,24.0
108.4780508292178,54.0
439.85441827630535,51.0
331.15829746430427,56.0
364.69063708243567,14.0
126.01829027566973,34.0
164.58706549833502,4.0
312.7956991829872,74.0
204.72221582811443,68.0
-41.04298837446731,35.0
126.46008726385338,17.0
245.44346431044013,77.0
205.03697814853695,33.0
147.74575973292212,12.0
128.8653803469038,27.0
207.96029480347812,37.0
177.81251229331673,30.0
188.21947895617956,58.0
112.28293932500358,37.0
171.1365896910213,55.0
159.04584533307846,72.0
189.41754806278269,34.0
168.41028298647132,59.0
113.4755796291195,43.0
120.29753911882426,21.0
265.1406663167949,27.0
185.2362783423171,47.0
269.8556201675845,11.0
227.14295693414525,11.0
163.13508273074154,38.0
123.47523790310777,67.0
211.95759395727072,12.0
176.1468131465956,10.0
225.41385242992786,18.0
368.91868831514125,82.0
202.82458977692767,38.0
-40.981814078924685,42.0
59.38383166000574,35.0
174.71774364633868,6.0
-0.6958999740741092,30.0
370.6962360952436,47.0
62.25038906148694,8.0
196.42203089092956,71.0
310.3844419140791,16.0
323.24588566643024,79.0
85.37745300804932,21.0
355.4710155417963,78.0
108.5645004158992,19.0
284.553906156621,36.0
87.84638285041939,19.0
298.6500794579955,76.0
307.3902826458218,85.0
332.08597892497244,72.0
23.33896275076512,38.0
92.43610699402012,20.0
181.60497947702981,77.0
248.86977020966376,23.0
142.60867535293943,57.0
184.0536964434311,56.0
476.44250579942053,66.0
201.84772271981302,78.0
374.3667406922148,77.0
171.5528944960471,62.0
95.59425314120608,78.0
259.7148591126237,30.0
13.341274378856298,46.0
192.9830551225301,54.0
348.03225068275344,16.0
99.40728752914441,52.0
255.1427437936415,54.0
-87.24713676724343,28.0
72.82689374251959,75.0
190.52450717567302,21.0
63.37420449869535,25.0
285.54970861221346,73.0
184.77336355924336,63.0
199.01570624179976,11.0
197.03827194243058,74.0
39.36336194132247,77.0
181.18132655860205,75.0
208.33872663272015,16.0
39.05543662808083,52.0
54.568519589102834,34.0
263.91946507783143,37.0
323.2195956883802,3.0
118.87122122313443,83.0
97.80643420372735,25.0
293.0078191142527,25.0
175.8106476243373,6.0
59.586021721138025,66.0
348.1538191296056,63.0
361.87685264931497,5.0
78.27353532727506,18.0
202.16912333860793,33.0
273.97570331017573,5.0
148.07272033718243,64.0
28.132167286481533,18.0
448.93067096531024,60.0
240.6849567746454,46.0
124.8312879575632,31.0
150.55035912365824,78.0
27.66093005051141,18.0
-22.530893706549534,12.0
196.68556213504607,5.0
313.01427480644304,20.0
187.771116200983,84.0
330.79111868635147,37.0
28.568068702300934,25.0
154.0245604929903,21.0
147.9271491389018,54.0
172.75401017495074,7.0
312.48087952083745,41.0
85.30647496662601,81.0
309.1156015531418,38.0
77.65506494228536,67.0
350.81905319216963,72.0
289.24082447754824,41.0
410.4626323976404,75.0
153.27277790390988,63.0
189.51070448039957,37.0
-10.07968508490535,2.0
141.7498853721538,15.0
165.76329792919282,46.0
89.84415335324184,31.0
269.68125648200925,15.0
101.67887049072579,9.0
276.5839283671331,58.0
97.62509014069099,81.0
410.76014558817945,10.0
508.61773792646704,2.0
76.50776295529954,65.0
97.27293090878791,36.0
20.02167756675621,25.0
358.9706693637575,69.0
94.35911703155314,69.0
120.34700214727422,15.0
172.89889216919073,54.0
266.2346896112584,2.0
57.941929927871115,26.0
154.58740303459265,76.0
209.2813021329598,14.0
367.9905182776091,9.0
323.8628484911929,69.0
85.82904681256466,29.0
128.6950241525745,80.0
53.433502249347725,41.0
135.93042251567294,53.0
28.09167228123428,31.0
119.1950791173138,47.0
147.73883521915792,36.0
313.56900943402167,55.0
176.36173640487152,52.0
111.482048086697,37.0
255.22053749779462,25.0
131.55492622711432,40.0
187.28359725266932,60.0
176.6047080058569,52.0
243.49688414141076,82.0
284.564187880183,7.0
396.9754359620813,61.0
192.311354724475,84.0
275.3658033865477,54.0
109.19018677246092,46.0
191.74725276362506,32.0
96.54858853817721,38.0
238.89816329094805,20.0
93.18362932438598,70.0
16.252365183087704,2.0
67.03252627114762,66.0
224.85994590855825,15.0
-31.052168443647872,52.0
296.8917419794872,35.0
68.70901092322845,47.0
204.92662939890647,48.0
94.9931622637348,34.0
100.18904556398891,16.0
85.62216791180072,27.0
257.0748029340115,38.0
13.258811811685499,40.0
187.81983416239933,33.0
153.4495839753482,78.0
319.81679707918704,51.0
441.51535162972385,54.0
189.8825108315361,79.0
432.0956051856325,78.0
230.34336123389966,69.0
48.60616950610802,34.0
203.81760180227468,64.0
98.04603683519511,38.0
160.13491731477063,76.0
273.8613119863629,58.0
103.66652264749166,49.0
303.565063426248,19.0
160.2688917153298,3.0
135.37623686201255,14.0
336.46846523719887,42.0
503.54005214401747,11.0
33.27480392413571,21.0
99.51328830731472,31.0
-53.13647611756073,23.0
151.00922058240565,75.0
328.6833265942233,32.0
258.4049216327609,12.0
127.52710529726312,63.0
184.32656946435463,28.0
475.86655164623835,2.0
487.5297359916284,51.0
206.60642365838328,17.0
6.218206782126003,25.0
449.91309068336056,72.0
143.63963127475466,29.0
245.13328083309796,64.0
360.5260966302095,41.0
209.81201251526173,64.0
119.16913261546215,27.0
286.1312660924999,31.0
344.8002536560762,39.0
142.16416775326846,59.0
77.36956621848907,40.0
39.97759088177716,66.0
96.30074157966067,15.0
256.51447392698924,18.0
458.6015317954533,35.0
23.96676346897351,79.0
209.42100872349658,74.0
245.00803832736523,16.0
157.81065406815,9.0
101.79654334224057,8.0
268.02612049551794,76.0
265.7220849838509,1.0
110.24161366783521,54.0
139.591749084944,56.0
224.79981070258697,8.0
288.4201266879399,65.0
397.7786882103477,80.0
229.36884689770403,73.0
286.3459819552428,24.0
71.82898378944702,61.0
278.2874880567721,3.0
349.237257451653,71.0
82.11935727600599,38.0
150.0429349094668,83.0
206.56030142530744,42.0
155.87687506961475,50.0
84.8267079841159,81.0
128.70760934889174,71.0
107.0914881700725,30.0
237.72902683420415,37.0
141.01830019554592,73.0
196.12761761248743,71.0
217.2649555008853,48.0
55.3237914382116,19.0
352.1218977046743,81.0
61.8798471235487,61.0
75.64452408533134,77.0
237.2112976911481,55.0
168.02532707129689,14.0
329.90261081208484,43.0
196.53671287087687,16.0
358.2048053896615,63.0
310.55564191586734,21.0
155.92304489547956,51.0
112.48880421990532,68.0
234.71824213864295,15.0
389.9421307417447,4.0
73.28359347468569,37.0
73.33901667403057,57.0
105.78730568637496,39.0
150.35379699701832,78.0
278.20393190811126,48.0
239.50353666901586,23.0
295.1042279810733,56.0
412.1739455990929,66.0
29.73203706283354,73.0
391.0579180485532,8.0
60.32443152655014,12.0
183.47497112439436,78.0
117.18606337110339,18.0
97.30907363827016,58.0
181.68630073518003,39.0
35.606190696495105,10.0
344.93286611434314,49.0
122.52224321318624,78.0
50.00749808538305,36.0
129.86736701299276,39.0
61.29732690060496,83.0
100.48519658826348,53.0
121.96333475967202,40.0
161.80281621425956,80.0
142.80803484585516,3.0
198.79463885214648,73.0
399.1396551530488,33.0
213.85380267187708,11.0
198.3536380674437,40.0
334.3090318655113,24.0
376.35639226413326,6.0
258.3142120014287,35.0
0.176243940150016,47.0
173.70859076515276,54.0
124.16456102737416,45.0
319.61735725006537,68.0
68.87156223035058,47.0
208.7747193637398,85.0
198.58667623987094,76.0
194.38375017321493,39.0
140.11650932549634,14.0
145.36114348506766,35.0
57.9143096299793,72.0
170.6576952124714,2.0
382.5256885731835,9.0
101.08669002252009,11.0
293.395479062301,40.0
87.96783742604725,51.0
380.10655643175227,45.0
106.3830181397322,49.0
227.86338115901376,79.0
106.04264534152989,68.0
172.8348561735395,34.0
12.756506759905164,81.0
302.7824811117051,7.0
169.24931398453054,74.0
-80.5704039030166,58.0
194.55012629323193,12.0
355.8824889021658,59.0
89.63278930311048,69.0
311.601643420722,62.0
307.16882337119375,32.0
275.1029435251821,60.0
228.00938998804477,71.0
343.750836247563,16.0
351.59168301503513,47.0
224.108330141701,10.0
130.22535791702845,3.0
257.3407408191481,84.0
129.44023318979964,53.0
170.04672530034657,61.0
327.90649359169754,6.0
258.6044906648222,22.0
280.2090163009318,53.0
191.48256051380696,27.0
190.53709040869012,4.0
240.83135894338804,13.0
157.96277516492296,24.0
244.44719241051018,55.0
238.25797624435288,82.0
324.5635593322937,33.0
148.90364423134832,76.0
267.2217614522191,35.0
147.02943268661465,48.0
129.6949782552402,8.0
375.5095218901841,59.0
130.5655244807633,3.0
329.069588263249,48.0
532.6529517529345,12.0
191.00336698162218,59.0
292.9830867956345,14.0
114.68249976876723,84.0
419.2005855704343,39.0
395.37995136557254,7.0
312.7638323825335,32.0
104.89915186770352,81.0
76.24116008977819,65.0
145.95636218200025,48.0
302.89722092373916,69.0
145.01896840724703,56.0
139.47618914175212,1.0
344.7789576739333,47.0
253.87414353228172,36.0
513.7912672511193,78.0
166.24998403889106,27.0
196.51163258464544,30.0
308.81838693303166,79.0
141.36835064160698,24.0
295.02018150606375,5.0
132.39102357148442,44.0
155.30535103416094,33.0
-6.42556765187058,35.0
244.53844423806243,49.0
169.26154888854887,38.0
322.00115625894114,16.0
181.0314407750862,61.0
263.6530107555136,37.0
245.04977693617258,43.0
248.1429913027639,60.0
302.7174127031101,60.0
63.60872150985472,29.0
98.41852295095802,41.0
303.79206952279594,9.0
254.0490995819916,63.0
83.8529292163144,18.0
139.6186843387631,20.0
237.80588477549557,53.0
151.9141099305299,62.0
118.23740571563405,31.0
196.74223514135116,9.0
283.36509070598396,85.0
103.57704115704986,75.0
147.7070787536939,15.0
35.67162025978786,21.0
-31.709101305609465,67.0
452.1067811856759,78.0
301.4496393575919,42.0
220.9950157505674,19.0
340.0051560459473,69.0
160.27719281237313,12.0
6.867161948679154,58.0
383.07886126900644,12.0
107.70413734834587,2.0
160.7516153767584,32.0
164.5147950544898,77.0
342.14626670650676,61.0
122.24943992196913,73.0
97.55243164629843,24.0
90.97959673470606,19.0
268.54754931804666,68.0
157.30863098692254,62.0
96.0159436157087,17.0
143.4146638335702,39.0
287.66589116879607,45.0
245.64341847300062,6.0
195.13871264265916,77.0
-26.88928570152393,35.0
202.69829815405362,68.0
-27.801827640763463,34.0
191.67990194304508,83.0
257.0545502393396,7.0
158.04900508724478,13.0
168.20761353337485,55.0
346.0405233439602,75.0
267.6697747125215,59.0
162.43819564528397,56.0
92.13165351089437,69.0
352.091652689478,74.0
207.24357418276688,6.0
87.03073309212974,61.0
219.35408057604306,48.0
131.3003198458282,7.0
139.3669966742616,63.0
107.95244238048346,30.0
31.683786701985923,18.0
418.72908127432197,82.0
316.25288311372645,31.0
202.24862477868103,37.0
121.32412159439559,61.0
134.09958970810982,31.0
183.18666470021788,42.0
213.11311020544093,56.0
354.92975191409465,26.0
119.94694950353764,60.0
30.06250478528625,41.0
133.33162651166953,31.0
145.3898327307623,10.0
64.33930171922876,22.0
120.3436447917411,3.0
120.10390409504515,19.0
341.60867760739194,50.0
21.933268164189087,24.0
188.88898897807513,45.0
110.49437135401621,67.0
215.7218349343542,82.0
160.6800521796379,37.0
82.25375239924227,44.0
442.2206039442138,69.0
114.86454138966883,35.0
345.41849884565477,57.0
134.08146960387631,71.0
453.87367910063756,59.0
272.18610259068373,23.0
414.21887494804326,78.0
285.89475695912876,13.0
305.4259295948177,41.0
181.20809821279255,30.0
135.43165629634,80.0
60.08596234790996,40.0
122.9456558104409,43.0
136.15048178505026,77.0
264.49677322461685,50.0
165.0511733510269,50.0
530.0658788546465,10.0
138.6264145400221,22.0
398.19044046916287,22.0
311.00561874989245,65.0
207.98678421235388,64.0
68.09956661659481,32.0
71.88288475958723,43.0
427.5037640562212,59.0
86.31642902357481,70.0
101.17421109232362,12.0
134.11295865561488,16.0
59.466033834050805,66.0
452.543299301624,2.0
274.31266197869763,56.0
198.79394387681307,66.0
183.69671969696913,14.0
94.60947925239515,21.0
106.21385613858841,61.0
113.11321210162043,44.0
424.3527112668717,5.0
277.269665001803,47.0
105.64166722010873,70.0
285.2430641074533,7.0
132.39929567630136,44.0
151.84205752300363,45.0
287.90562377318685,35.0
279.5511918883557,77.0
35.63763055307927,51.0
90.08767467358669,24.0
320.0964228816903,42.0
535.6185307542455,24.0
98.29050746432061,22.0
172.22249325166143,17.0
127.17867852785521,53.0
76.85593811178649,57.0
219.96773870669188,49.0
15.179061480849555,9.0
276.25877728634146,34.0
122.75901695419593,65.0
166.74622572499112,50.0
118.88169596013496,5.0
137.19710210610978,36.0
174.94172292533116,23.0
53.63298653845891,43.0
300.915457662356,37.0
181.13261788514617,29.0
46.39239144425699,18.0
364.25169219853126,13.0
184.50332956705867,68.0
149.79337181465849,76.0
325.5796866384658,25.0
305.2575977784546,83.0
244.36510106542687,44.0
309.0497726127059,41.0
187.17706665107528,33.0
81.97336862791747,69.0
41.4373258058905,73.0
337.17846405402867,26.0
188.34652513491704,56.0
145.94737008325825,26.0
285.37216751190005,34.0
286.3202297739797,11.0
441.06386880001867,14.0
217.33176182703738,38.0
461.0108514748489,2.0
179.23020055889265,78.0
352.6398230634654,74.0
263.2850758998271,71.0
136.10165308614123,26.0
59.50511847412281,41.0
161.09549160595668,83.0
268.75977445195866,57.0
85.42986968027469,58.0
98.34742070045445,10.0
47.50127393629962,3.0
246.0708374213365,33.0
157.35832846644473,30.0
256.0869506343738,79.0
274.4538965516691,51.0
48.43295386097907,62.0
294.90826380426955,65.0
207.2771829555629,49.0
237.1228066909547,10.0
300.86831113416406,55.0
190.83965255871718,27.0
138.5364030762209,49.0
421.7635444066161,44.0
417.12916448923323,41.0
244.47526424306045,67.0
140.42275724654982,58.0
195.33037655160553,26.0
4.871153486010996,48.0
198.35480318486887,18.0
237.74445908080153,46.0
170.510599166542,76.0
181.03653795667185,43.0
312.49934505580893,82.0
360.6054532265827,30.0
92.44424996373007,46.0
435.3712071378685,43.0
33.17809029298107,73.0
123.54557221210501,44.0
95.12199662559004,19.0
374.46405039555634,28.0
415.40694360069324,20.0
282.2022630887517,7.0
106.12228631034876,5.0
225.73905573166988,39.0
459.340307489996,36.0
517.7321157942256,11.0
442.520021738986,63.0
327.5891490646094,52.0
208.92906444628332,32.0
361.307643568804,48.0
298.3011013424192,41.0
245.59859944762263,71.0
395.57070685472945,71.0
191.91785956566554,43.0
271.49352444192283,33.0
125.66795574878472,20.0
16.8296826884997,37.0
131.47746265973603,65.0
315.80899821258186,20.0
338.5346478965257,17.0
274.3247925696819,44.0
117.81443403173819,27.0
129.0086669325883,3.0
384.9127550742111,17.0
159.83017838161817,46.0
232.0501099549573,78.0
96.31048745427626,22.0
224.84520420101882,12.0
166.6474301163687,78.0
111.86800499115341,27.0
351.96624789397396,67.0
242.81527791872162,30.0
467.81363697862133,69.0
311.4036349308697,6.0
68.64485591193414,31.0
12.75472011629165,67.0
157.85269566535476,30.0
156.04945574698206,12.0
145.13840404991507,70.0
155.89854492878573,35.0
451.0597294404069,55.0
136.7788617655669,52.0
53.14956674421531,43.0
247.38028772859826,24.0
349.48818871475027,61.0
126.7176793105447,51.0
308.5098427060204,62.0
94.16504116996933,24.0
99.97991156215062,70.0
185.97997059218932,56.0
99.67427598740215,3.0
113.16431106608837,20.0
142.7492787550335,13.0
57.1171534338302,40.0
123.9102067076459,34.0
116.348730416921,8.0
187.24095754051226,76.0
125.16647400610745,77.0
310.4334735240616,75.0
149.0373876557764,29.0
132.96379799578943,50.0
74.56371838079693,31.0
456.99182007212465,2.0
158.4307192511792,83.0
253.27428171313957,38.0
276.12908090923185,25.0
251.40115844210544,85.0
404.8793043582907,47.0
309.04516742153425,52.0
117.14196780847436,52.0
215.82128951243067,75.0
149.43802217027104,52.0
259.1570952320974,23.0
411.668007570402,8.0
240.37866981695413,28.0
141.15395607141207,41.0
228.32990998059284,68.0
172.0871075191066,69.0
266.59948379666145,39.0
414.909489503882,34.0
72.81676786375458,25.0
-15.717904548106773,1.0
77.89865885269316,84.0
188.06668545287283,44.0
75.52315967925475,76.0
164.12806166136775,30.0
398.10678228590257,10.0
143.28629013474136,43.0
167.55518203876488,34.0
144.52877705733442,60.0
180.33218147183644,11.0
303.118711949132,53.0
106.3302807982797,16.0
349.0760349965678,7.0
79.33230852070051,31.0
49.664626950771975,22.0
56.97992768213658,47.0
230.5608735944453,26.0
408.12422952519717,83.0
264.4220358364044,79.0
194.76604060687222,44.0
90.9319068365075,10.0
151.85752962072672,75.0
266.41456373152,64.0
116.09940313797722,39.0
73.12416812360048,72.0
377.45702350386966,47.0
104.86415701773356,66.0
41.68592353002123,3.0
49.039118917283645,12.0
