sal_5_lc1vs0_iate,region
-19680.119143043317,47.0
-3662.978856202677,76.0
-1813.8284066994179,68.0
-1929.4502405485691,30.0
-18473.376925254204,15.0
-10235.55657615969,58.0
-4467.038205499353,74.0
-10216.100215415927,27.0
-10398.435339800726,62.0
-1977.3450391388697,27.0
-371.8095684415348,2.0
-11178.479565200749,5.0
-4848.809083663544,40.0
-1455.7608402893602,26.0
-3504.6534266163044,18.0
-10608.856670115681,20.0
-14842.137517069901,34.0
-19043.144660105587,27.0
-3940.0068283597766,56.0
-11089.839073897609,59.0
-16045.22224316648,60.0
-8872.668920638254,47.0
-8764.23236152964,4.0
-744.5201364443055,73.0
-15853.751076890276,4.0
-13269.777642340361,5.0
-12175.95595530658,14.0
-20438.03779952736,42.0
-4208.2072426075065,41.0
-2088.049357156826,13.0
-3072.7941787421078,74.0
-3007.1361696807653,10.0
-4247.789874483329,76.0
394.9086557822193,12.0
-6220.2860975357435,44.0
-2533.4913310290403,60.0
-4629.908943759723,17.0
-3580.1197408470334,54.0
-15179.331531589367,23.0
-5250.554192597285,19.0
-19824.48843790569,9.0
-13961.771413975293,29.0
-15679.964204096266,52.0
-2473.6644484802437,14.0
-2549.0484032928707,65.0
-4808.15456737716,41.0
-6112.866546040383,61.0
-2054.0547333638624,21.0
-4116.815076209841,39.0
-4667.857813560562,46.0
-687.7678721856282,80.0
-1572.4739265848293,6.0
-2229.9449051810207,3.0
-17912.271224062046,1.0
-10959.5875081798,13.0
-13438.2518203146,66.0
-5765.292613450059,40.0
-1882.029259424875,40.0
-1394.9865528650062,41.0
-2766.4287728552736,9.0
-8227.806304487945,23.0
-15937.82221116146,51.0
-607.8791752062461,17.0
-15400.345359607196,39.0
-3285.035873086108,45.0
-4761.178615956946,81.0
-6325.923551056336,33.0
-206.7304207981024,35.0
363.56423770793845,51.0
-11260.855429756599,53.0
-8150.2140173859025,59.0
-17867.236586939463,11.0
-3513.256866762912,25.0
-9989.511869159283,25.0
-13382.94496533152,49.0
-21389.72476220632,62.0
-11758.275605579602,58.0
-19100.263322655494,17.0
-6242.692738933947,21.0
-10874.925238689524,25.0
-4129.8338974680755,75.0
-2596.7614304278704,8.0
-1086.7598052277945,6.0
-2887.4026447166516,29.0
-6424.322779887736,69.0
-7835.8314317853365,18.0
-2423.0265647891474,83.0
-2090.327217969132,10.0
-1650.8826955134682,78.0
-11588.97676852504,64.0
-14319.735197210259,81.0
-1184.8228576933507,85.0
-10630.152127146837,69.0
-3438.78655401546,35.0
-4041.421376712119,72.0
-6687.023831691959,67.0
-14454.607006213713,67.0
-4734.885674987725,33.0
-17955.702257149893,40.0
-3712.30054525742,66.0
-3253.506274047706,78.0
-13063.243422531768,44.0
-10105.650529150811,27.0
-2646.1694418109137,35.0
-945.998726484695,17.0
-3216.5974591585364,19.0
-11214.495457371588,32.0
562.0227214579572,23.0
-4660.33154691372,22.0
-10652.43730504763,31.0
-14640.104054043744,27.0
-3278.7898361887583,58.0
-3593.112925583935,76.0
-1378.353035254715,30.0
-5383.323530804524,23.0
-16577.660370664562,68.0
-6035.086094474353,43.0
-13306.99294220867,24.0
1282.0930186859987,51.0
-895.4255482932258,26.0
-9861.096318188433,51.0
-14449.518073712647,42.0
-359.49031673036734,48.0
-4370.206142251964,47.0
-2754.691480296249,38.0
-5107.445476411393,51.0
-3976.1256049532603,66.0
-15403.609459958534,20.0
-5156.614720654046,10.0
-4833.287929346809,68.0
-15437.340573491347,12.0
-16318.471846804154,79.0
-3409.2604148364526,71.0
-4739.117269303188,19.0
-4042.817789694871,21.0
-5205.589789780108,38.0
-4121.094435166222,15.0
-6533.300609403781,63.0
-3292.0251340880345,28.0
-6064.273024828792,49.0
-14099.482965617866,85.0
-3393.597639191945,25.0
-9504.931781505566,28.0
-13062.811574666159,63.0
-4747.6442926940645,20.0
-1592.087390614565,18.0
-15913.178206146846,85.0
-19436.659771559403,24.0
-16837.368662845627,19.0
-6276.741810780378,48.0
-8180.63788966876,24.0
-11457.880855054631,17.0
-781.455681697169,30.0
-2667.8126593894817,72.0
-13104.771248879922,20.0
-10665.173419655195,79.0
-14296.561815424193,40.0
-9758.488127115183,3.0
-2750.906093148442,83.0
-6469.244519392492,14.0
-5441.509169176774,84.0
-13599.701356621514,66.0
-4136.13600177582,71.0
-11604.125718343526,12.0
-4304.24579376874,9.0
-4330.072568825493,52.0
-3490.7351071552207,67.0
-2075.383224121328,34.0
-3254.26674599163,17.0
-11112.708143403132,30.0
-6296.898415198479,39.0
-10192.005783543897,72.0
-17727.516905453125,66.0
-5012.679561102739,24.0
-5851.130895425836,37.0
-4035.657123341791,79.0
-14816.066706769654,48.0
-3541.814156349754,67.0
-6427.332189568375,39.0
-3233.1390493057406,25.0
-3411.4342215337847,71.0
-17123.447583290104,50.0
-1172.1130016023271,65.0
552.2860575975537,31.0
-5655.806847844576,6.0
-10581.430701767214,79.0
-8830.358392823542,69.0
-14815.277371803893,17.0
-2398.123678342723,61.0
-6263.18017822456,48.0
-12975.890850990038,5.0
-5679.533639377377,3.0
-2349.9636917536445,73.0
-10436.331630234665,76.0
-4508.205293029219,65.0
-4692.289544992703,13.0
-5379.539947228283,42.0
-4057.6713351638737,62.0
-2892.459052176204,47.0
-12588.963599358947,11.0
-11477.6680872867,51.0
-5311.800841091539,35.0
-3779.1363941453046,84.0
-2806.506942162654,84.0
-16195.484778475562,37.0
-11373.359983035367,25.0
-1552.343685283191,63.0
-22425.5720082343,17.0
-14567.809379868382,73.0
-1311.870356166086,40.0
-15282.506312594322,10.0
-1369.39836538714,30.0
-5200.175723133262,74.0
-16920.956385632708,80.0
-5195.482995055705,15.0
-2495.3884848211383,79.0
-3843.698523158748,36.0
-3196.964354415369,5.0
-4406.749802497816,53.0
-3755.861845789972,13.0
-6787.836274856381,60.0
-2823.9671317876027,55.0
-1071.9738005093302,66.0
-3946.8561827103895,77.0
-3561.8565698431667,80.0
-19537.889521173172,39.0
-18287.872415728132,50.0
-9172.138593969528,76.0
-983.8322342154661,36.0
-10880.11764259306,4.0
-6863.83026264402,36.0
-10002.9052731579,8.0
-6626.758999035112,41.0
-3499.2754850904967,19.0
-2129.1063331996993,36.0
-5558.888108277299,4.0
-7645.630418935092,54.0
-6183.445242883212,71.0
-1625.558293683057,2.0
-1049.8327045402748,19.0
-7268.851903614441,41.0
-4387.609624131435,68.0
-3615.212480579178,7.0
-3117.1654110010145,62.0
-4759.654593424342,33.0
-5105.360680644504,41.0
-6483.034945865305,25.0
-15511.265692825189,14.0
-4281.72371305542,20.0
-14549.537150474842,45.0
-1316.1856850565146,63.0
-5031.032716930509,24.0
-17982.015222138445,60.0
-13980.842755809856,36.0
-13379.73236244552,54.0
-2581.022305710847,82.0
-3236.2269517419863,60.0
-1592.9261180726244,78.0
-8706.879548445624,72.0
411.3035550626955,7.0
-4398.459651460806,34.0
-3788.2331676040303,52.0
-4357.739640313481,9.0
-3382.6588118979016,35.0
-4631.249696172421,33.0
-2666.4213760754938,17.0
-868.0538595247272,12.0
-2756.2749675462737,74.0
-3761.4519807091247,5.0
-4704.313363187633,48.0
-5573.662744476155,33.0
-15299.993362856305,65.0
-4582.0873896018165,46.0
-22302.888066415304,69.0
-17776.650063005847,30.0
-10060.746262490726,22.0
-12725.395549141622,31.0
-4631.189744462417,30.0
-242.91499332770763,3.0
-2459.093374788523,1.0
-4504.357819365501,28.0
-2738.4988077837215,17.0
-11276.967579239126,55.0
-4029.466916509506,84.0
-18352.9344824133,37.0
-11886.565628567423,59.0
-6510.221335148533,39.0
-2730.415546320138,6.0
-4188.072299746702,33.0
-14221.840087814333,16.0
-8820.291722706253,78.0
-14257.627534332754,65.0
-4219.815360165618,29.0
-4139.300882773805,24.0
-1879.0383059786545,54.0
-3177.0103660553395,51.0
-13208.96254509906,56.0
-3481.487726737156,14.0
-3880.6101731016197,34.0
-8759.46367740449,4.0
-18167.04008461287,74.0
-10209.116247998274,68.0
139.9216508172649,35.0
-5034.1894523909505,17.0
-14337.578107879539,77.0
-4276.34538805985,33.0
212.56043389047773,12.0
-1623.8775705569242,27.0
-3331.176113897137,37.0
-2829.562133613116,30.0
-2182.5510866655213,58.0
-8675.517398629148,37.0
-4774.478016998197,55.0
-3562.56948170372,72.0
-19406.355281302574,34.0
-3170.8883755721217,59.0
-3013.527047258974,43.0
-4191.494046471984,21.0
-10039.088807012195,27.0
-3609.126307775975,36.0
-6658.612853795283,47.0
-6184.39447104264,11.0
-5525.849117995233,11.0
-5286.661901685644,38.0
-17545.76281091032,67.0
-13037.618623982602,12.0
-3860.4502029110104,10.0
-1947.771076407553,18.0
-3821.880679850434,82.0
-4033.8220532966543,38.0
-2928.295569784572,42.0
-12433.266373517212,35.0
-9397.956995372515,6.0
1329.6526040464487,30.0
-18583.520116861873,47.0
-22620.258568495963,8.0
-13504.772645492656,71.0
-5136.672927308755,16.0
-2448.6651647528406,79.0
-10814.551198376625,21.0
-11563.849677336302,23.0
-13060.945562237672,78.0
-5721.599430379805,19.0
-9386.784345622329,36.0
-17544.200546322496,19.0
-13247.415904353096,76.0
-13797.581222011999,85.0
-2208.624036490458,72.0
-3637.4443056841264,38.0
-553.1229805140647,20.0
-4513.792475264114,77.0
-5909.555913120657,23.0
-18696.089564395752,57.0
-18933.84399452168,56.0
-17004.297532821718,66.0
-7725.481241581536,78.0
-5157.122309671944,77.0
-3165.7723002106914,62.0
-15800.697604667559,78.0
-3369.972266978859,30.0
-11663.431137685631,46.0
-11775.614176206078,54.0
-3254.152632338098,16.0
-7032.372958798274,52.0
-10656.604333649417,54.0
-1820.2669118055019,28.0
-10854.739285308107,75.0
-4579.116258158923,21.0
-6975.1004677524925,25.0
-3764.4212464998836,73.0
-18196.28132689242,63.0
-24085.266647522698,11.0
-9975.969356578189,74.0
-13946.125253157248,77.0
-3594.5306086659657,75.0
-3412.4354031792573,16.0
-1920.5432281545072,52.0
-22661.612337133123,34.0
-16103.645303283321,37.0
-15938.772514512935,3.0
-4347.232016803641,83.0
-3733.870463210181,25.0
-8859.263512754409,25.0
-12141.727040193193,6.0
-6300.306818573049,66.0
-2648.4932821230113,63.0
-10679.973996979466,5.0
-9239.72332267746,18.0
-16791.3577309797,33.0
-22823.861873290814,5.0
-13186.479538793643,64.0
-8802.229874882709,18.0
-7658.670636159503,60.0
-6595.531431654075,46.0
-17268.572144515743,31.0
-12081.537860521004,78.0
-5973.706924229027,18.0
-7849.5500640568935,12.0
-1968.1350334331976,5.0
-13469.940209967612,20.0
-15456.655201304387,84.0
-7967.224862592622,37.0
-2962.009252732327,25.0
-6754.990227882037,21.0
-1791.473231948548,54.0
-3412.8012355620276,7.0
-4828.371992756995,41.0
-18923.457471971153,81.0
-2197.7704705457654,38.0
-6953.75027239733,67.0
-5349.394503927038,72.0
-5605.345846495333,41.0
-14435.722398005155,75.0
-5733.062566572706,63.0
-4474.810546303839,37.0
-10334.702924839103,2.0
-1510.8712845631435,15.0
-12790.326730939018,46.0
-3272.347618907457,31.0
-10607.710860100691,19.0
-11014.8086659039,15.0
1062.6312146634955,9.0
-3386.656051770236,58.0
-3887.464394638002,81.0
-11605.913614369238,10.0
-11230.32166823849,2.0
-15231.047896294145,65.0
-4294.286561960116,36.0
-22841.282784536746,25.0
-8799.7043159007,69.0
-6589.270323783978,69.0
-2220.1522977111927,15.0
-4012.978556841219,54.0
-12037.34832430241,2.0
-541.9320676220595,26.0
-9823.853409140465,76.0
-3742.971856017479,14.0
-10244.74608242853,9.0
-2946.60481727522,69.0
-4300.5992488817865,29.0
-18862.660450710566,80.0
-20111.281595349363,41.0
-7659.742914488839,53.0
-11633.53135448787,31.0
-1236.0082041162368,47.0
-10723.859304105903,36.0
-2639.021388416646,55.0
-1753.7876622637996,52.0
-769.3973450076228,37.0
-14168.407562569104,25.0
-985.1938808970426,40.0
-13521.259631678959,60.0
-12590.69995795591,52.0
-10968.64253664299,82.0
-2881.9637231741726,7.0
-5759.309163532278,61.0
-12396.874285135907,84.0
-13617.682771088192,54.0
-3995.3758304947,46.0
-8409.140694446804,32.0
-6755.284739920193,38.0
-12019.315630687384,20.0
-2483.8955007021377,70.0
-3269.401038833359,2.0
-4248.954550977805,66.0
-5760.401399118893,15.0
-2345.7831647803832,52.0
-18513.01261136964,35.0
-1492.2477393337176,47.0
-4493.513663355192,48.0
-294.93957897621294,34.0
-17380.246381703935,16.0
-18135.18217787866,27.0
-14811.489816042671,38.0
-13819.379522328945,40.0
-5535.281206343437,33.0
-4201.7531613524625,78.0
-1891.9331828479885,51.0
-5277.758620414657,54.0
-5412.2997461962,79.0
-15386.483520029155,78.0
-1755.0612371989619,69.0
-3592.979483315283,34.0
-3583.9483099002555,64.0
-7243.331070170042,38.0
-2452.159576095991,76.0
-3843.933330587495,58.0
-7348.660407796837,49.0
-5398.645484275548,19.0
-2525.525129067789,3.0
-2247.801077816446,14.0
-12895.082777509298,42.0
-4045.677161796451,11.0
-13597.610148194468,21.0
-5402.205099918814,31.0
-2241.4549836080987,23.0
-9495.721971191884,75.0
-6606.624004204766,32.0
-4433.764933357346,12.0
-1650.322878215451,63.0
-3246.0806558177974,28.0
-9967.714714783542,2.0
-2776.294845180248,51.0
-3184.4264581222797,17.0
-16748.47421121707,25.0
-3195.5276491340474,72.0
-2652.994463093077,29.0
-2351.097946966871,64.0
-2293.996997431592,41.0
-3776.620957881986,64.0
-7538.5466642182955,27.0
-6192.440476614371,31.0
-3545.857790946491,39.0
-4738.635827723545,59.0
-10186.836961570374,40.0
-5324.374228150759,66.0
-1481.0347005355543,15.0
-4005.8241024169292,18.0
-5715.004280258077,35.0
-3859.2860321283824,42.0
-1993.2082592209372,79.0
-2430.8657919129346,74.0
-12389.17729459778,16.0
-19719.642243777926,9.0
-12766.935049123338,8.0
-13581.434260638418,76.0
-11010.57551958695,1.0
-3762.1648396423543,54.0
-19361.085006410198,56.0
-12052.565239925161,8.0
-8055.876455009159,65.0
-16691.868993148393,80.0
-3757.2080744290997,73.0
-14724.393009067593,24.0
-17650.27822529831,61.0
-8161.274725015799,3.0
-3868.1509315470794,71.0
-2860.225689170932,38.0
-1264.0581286288216,83.0
-3292.8326243829506,42.0
-3993.2293870384838,50.0
-4490.346974860507,81.0
-11054.164837765013,71.0
-5057.371420649313,30.0
-2449.5645227505665,37.0
-17199.482490247243,73.0
-2991.0258087594484,71.0
-4669.210382787475,48.0
-16927.361801831797,19.0
-5843.014669428848,81.0
-3690.5087075217216,61.0
-7315.478532403151,77.0
-6714.642521930571,55.0
-19358.468273959777,14.0
-5603.000253455302,43.0
-10955.653931442164,16.0
-18097.352584767552,63.0
-10401.246479376765,21.0
-1960.0152117439466,51.0
-2795.1685935445203,68.0
-2233.233310522226,15.0
-10868.800457349387,4.0
-13142.904644023049,37.0
-6454.702169406895,57.0
-2630.7719122794115,39.0
-4264.49082524042,78.0
-16455.66382051996,48.0
-2492.281474215708,23.0
-3110.336474366468,56.0
-11223.91341478086,66.0
-3738.894932654522,73.0
-18109.55902748087,8.0
579.8158802876751,12.0
-15250.272942428674,78.0
-8101.931869487569,18.0
-2445.1763927080283,58.0
-4465.167035904515,39.0
-3745.713252361056,10.0
-11482.557095433418,14.0
-11516.241555415801,49.0
-4512.883957506433,78.0
-1405.3459305162214,36.0
-1576.2464316176447,39.0
-10495.713420195832,83.0
-2943.58440210389,53.0
-15642.173384855016,40.0
-13241.856527234788,80.0
-10198.526927357785,3.0
-3574.513767305534,73.0
-6827.477291915507,33.0
-7961.984160896087,11.0
-10126.717990596379,40.0
-2632.6895831248758,24.0
-3943.175366577927,6.0
-4390.746173091369,35.0
-15269.71926652737,47.0
-12962.04855683481,54.0
-3654.3790123092913,45.0
-21156.3355999435,68.0
-2423.4445940935634,47.0
-3400.785177974315,85.0
-2371.259333632661,76.0
-3738.545049828701,39.0
-2203.322043841832,14.0
-4479.20440926819,35.0
-15167.528002737045,72.0
-10643.472373671844,2.0
-19227.588470580304,9.0
-14799.172145328894,11.0
-3755.910929113239,40.0
-17922.858419944907,51.0
-6181.172194688583,45.0
-2860.507261725461,49.0
-4101.843313789838,79.0
-3913.1207266700976,68.0
-16264.234775985627,34.0
-857.4354653351729,81.0
-10233.809784437206,7.0
-1377.4099587296441,74.0
-1478.9249298973627,58.0
-3080.410088318662,12.0
-19027.076364969653,59.0
-7802.115792299737,69.0
-6135.640984387467,62.0
-10203.576918896952,32.0
-7444.087259055193,60.0
-10427.6822985906,71.0
-2551.486464777774,16.0
-13962.708184571635,47.0
-3630.949347583431,10.0
-15977.527377983737,3.0
-6014.371213921775,84.0
-9853.72924736833,53.0
-787.1823843000875,61.0
-5677.241449137916,6.0
-4929.939538248953,22.0
-1317.8620047305612,53.0
-3844.514582813652,27.0
-1473.9857713366555,4.0
-9565.258531096239,13.0
-22888.132845912776,24.0
-2476.8910002475823,55.0
-3077.7652559311346,82.0
-10757.45419300424,33.0
-11742.980529328408,76.0
-6190.859023948769,35.0
-2481.105832735589,48.0
-4168.830763570237,8.0
-4490.38331117788,59.0
-3276.267805755006,3.0
-18483.07218581131,48.0
-14854.461592243995,12.0
-2883.4464122090135,59.0
-6377.894820712797,14.0
-79.27416824428656,84.0
-5587.330296406259,39.0
-4954.6475659019325,7.0
-4970.114032253491,32.0
-664.0492887419277,81.0
-6324.459840633717,65.0
-1470.390063170431,48.0
-3849.8042480073336,69.0
-5887.265894279721,56.0
-2329.783024485874,1.0
-4551.451378940251,47.0
-13667.322616121693,36.0
-15814.438695545708,78.0
-4507.008783297352,27.0
-3660.0138294931457,30.0
-3216.207971950964,79.0
-7186.3558026168375,24.0
-9511.760592975406,5.0
-17350.61709477757,44.0
-2715.7545071462737,33.0
-5851.947190368302,35.0
-3173.6235619889308,49.0
-2758.5929209988753,38.0
-20519.205811774173,16.0
-15000.628065099574,61.0
-15996.780834962674,37.0
-12210.683055089416,43.0
-6474.691890358332,60.0
-11853.347807905691,60.0
-1707.1623004620633,29.0
-13076.80879084099,41.0
-14508.530472821618,9.0
-9315.622322192043,63.0
-3420.2335676136536,18.0
-18122.030294775752,20.0
-16100.887605421252,53.0
-2377.76619420723,62.0
-20999.691260721313,31.0
-17689.734203261676,9.0
-17305.48951907469,85.0
-2574.822481380237,75.0
-12958.905616452994,15.0
-17599.018427808507,21.0
-5633.042892020723,67.0
-6712.689503209068,78.0
-16884.738406858236,42.0
-7996.8756011550195,19.0
-4906.1753400324615,69.0
-10183.53105407115,12.0
-2708.31070571466,58.0
-4090.26631695737,12.0
-2896.9191774881638,2.0
-12978.694238592525,32.0
-13259.67680178814,77.0
-4054.29235849175,61.0
-624.066114577472,73.0
-8458.930668770168,24.0
-12038.068459380322,19.0
-5643.336072980346,68.0
-17225.056357145095,62.0
-1152.0123407439787,17.0
-15019.428951690326,39.0
-14543.275187073286,45.0
-3979.8459553914436,6.0
-3895.323249864421,77.0
-12182.342200366003,35.0
-3886.9768048215938,68.0
-2223.147019357515,34.0
-11267.125630904291,83.0
-3981.891557442739,7.0
-11276.653765600407,13.0
-1724.377841324742,55.0
-9252.892874945277,75.0
-6684.553286026652,59.0
-2307.3309722116155,56.0
-2050.853312794705,69.0
-3780.9576128907283,74.0
-3631.9689937164967,6.0
-4886.813367025893,61.0
-16221.678359268433,48.0
-10740.52646229308,7.0
-22268.38812915623,63.0
-10222.053646572109,30.0
-16902.848513353652,18.0
-16689.022534471686,82.0
-3273.63665193546,31.0
-5946.285806114795,37.0
-3627.670664141722,61.0
-3737.5302787580476,31.0
-4447.539683616047,42.0
-2911.8286828599757,56.0
-6671.510957755454,26.0
-7569.2613458910755,60.0
-2513.132192171892,41.0
-12302.663758253932,31.0
-7577.144307976973,10.0
-1453.1654302396983,22.0
-17004.186534114728,3.0
-2779.6142132976474,19.0
-16073.36069869959,50.0
-13036.521448558547,24.0
-7659.885289178896,45.0
-4634.317592002062,67.0
-2712.238261555025,82.0
-19577.521252174432,37.0
-3288.369106441334,44.0
-5280.287621539491,69.0
-4688.873960163921,35.0
-1487.7801348668909,85.0
-1852.9129803078008,57.0
-398.64107144562513,71.0
-11975.028031263693,59.0
-6127.567517563586,23.0
-4786.14751095035,78.0
-12016.423706902566,13.0
-11925.949251789818,41.0
-3245.3055140893866,30.0
-11850.580665486197,80.0
-2923.6077678944566,40.0
-5360.969511716348,43.0
-2921.1116758991666,77.0
-2978.5950896136346,50.0
-19358.13611512526,50.0
-4177.766757650356,10.0
-10938.316736140638,22.0
-6936.723442224216,22.0
-4346.23996411907,65.0
-4526.2712402959605,64.0
-2888.2111018537053,32.0
-4595.016346629132,43.0
-12717.22939232424,59.0
-6534.631452190548,70.0
-19830.591797920577,12.0
-2820.874358316276,16.0
-16891.137007357585,66.0
-5591.528865068262,2.0
-5218.463723390245,56.0
-4297.629707633219,66.0
-15379.695100310426,14.0
-1567.7040985973217,21.0
-16566.00875946535,61.0
-3691.6685478916297,44.0
-6658.229582896785,5.0
-2438.1879736952665,47.0
-2788.2360782257565,70.0
-2574.7476102746186,7.0
-3718.935971245457,44.0
-12497.271092977258,45.0
-4796.640932672332,35.0
-3208.665542623443,77.0
-2052.026927443425,51.0
-3634.7892034128545,24.0
-3354.460614154872,42.0
-19175.566712730964,24.0
-3532.5001479722723,22.0
-21373.556015687118,17.0
-5009.764669654254,53.0
-6462.105784255167,57.0
-3771.93076310791,49.0
-669.6816713852277,9.0
-2839.4841363060627,34.0
-1040.9798471040494,65.0
-13659.711340893238,50.0
-15012.743369254567,5.0
-4975.46231617808,36.0
-9716.300734107415,23.0
-6708.582185150224,43.0
-12828.905847919847,37.0
-3450.9070275273534,29.0
-2462.1509537204365,18.0
-3460.5850477665995,13.0
-4965.70703478195,68.0
-16544.042872383816,76.0
-3978.284196236917,25.0
-9799.372923960374,83.0
-12768.746009800194,44.0
-4932.433045674066,41.0
-2606.9746362741535,33.0
-2076.4579642966564,69.0
-2921.191166047226,73.0
-5775.830963952375,26.0
-17214.168099541504,56.0
-20785.98186833369,26.0
-2108.4213198838097,34.0
-3006.8058140006665,11.0
-5538.972119971931,14.0
-15271.413898390285,38.0
-13697.143429152915,2.0
-3349.5278462443785,78.0
-5934.313492641392,74.0
-4028.1001695785453,71.0
-6341.70517968374,26.0
-4470.23257441635,41.0
-3923.577522577665,83.0
-4339.26166256185,57.0
-2759.3251046788173,58.0
-8831.649229559345,10.0
-10138.037770961304,3.0
-10465.247182138137,33.0
-14279.165541873932,30.0
-10806.892268572643,79.0
-7724.329297441163,51.0
-4762.528616191194,62.0
-1437.1031434924807,65.0
-13703.099835529556,49.0
-15504.356166998277,10.0
-4264.432546139044,55.0
-3883.2542222447837,27.0
-2845.508709338542,49.0
-6055.931118818822,44.0
-10965.363538177719,41.0
-2636.5224808205876,67.0
-7374.322584005469,58.0
-11140.405763941508,13.0
-9624.384824025412,26.0
-14324.279787423338,48.0
-4298.539969740531,18.0
-18734.516505430664,46.0
