sal_7_lc2vs0_iate,lmp_cw
-24755.05611721064,2.0
-22938.4482147925,3.0
-20821.7828589516,2.0
-20922.429027485225,3.0
-29600.988427159173,4.0
-32725.9127761401,4.0
-35854.99006848158,4.0
-24849.592267440526,2.0
-23014.6826161065,4.0
-24736.45398943279,4.0
-33377.990037256335,4.0
-21056.858248332155,4.0
-37217.67345443621,4.0
-23364.425410032352,3.0
-25517.117066900544,1.0
-26748.39414199869,3.0
-19241.087531425026,3.0
-32238.222712764775,2.0
-14308.750972699832,3.0
-28302.341954084513,1.0
-18201.52135580851,1.0
-25185.059339686733,1.0
-29843.096461820576,3.0
-38916.09488771549,3.0
-23824.77876696828,3.0
-23573.756775444715,3.0
-23674.75770540878,1.0
-33185.00722268615,4.0
-25406.92874492565,4.0
-29764.546543206423,4.0
-22264.169813524626,3.0
-15733.526644033147,4.0
-35755.53790813802,2.0
-25129.599122249896,4.0
-20766.179807690984,1.0
-36142.04533320114,3.0
-29912.544905878836,4.0
-18474.64126786749,3.0
-34706.34673293331,3.0
-20636.12709860918,3.0
-32174.55370758875,2.0
-16807.090467617752,3.0
-34334.591792438,3.0
-16460.039348402384,3.0
-26259.498151380685,1.0
-28388.480612383966,4.0
-23125.162550012992,1.0
-18912.00889953045,2.0
-25264.737460633172,3.0
-21016.427534975235,1.0
-13587.053561526754,4.0
-23780.65813542845,1.0
-33253.51166626959,4.0
-32377.2518235377,2.0
-27813.267407097137,1.0
-22468.175202161055,1.0
-21669.979813339432,1.0
-18570.484570661793,4.0
-17716.54795986581,1.0
-31060.443721531577,3.0
-26666.959856248657,1.0
-18594.048260465745,4.0
-36450.078919796724,3.0
-35582.966920043844,4.0
-32234.014224437422,4.0
-29579.237811696457,3.0
-25875.163250614398,2.0
-30206.238384943077,4.0
-26672.88500778748,3.0
-22487.144786505436,2.0
-36086.936751495974,4.0
-17851.492007493252,3.0
-16674.662953389627,4.0
-31831.77268402717,4.0
-24315.727819737127,3.0
-26122.59563367352,2.0
-21972.357411644476,2.0
-25827.54189863697,3.0
-19341.74586744696,4.0
-27998.502097761815,3.0
-23945.44687038832,1.0
-38918.447515421794,3.0
-28725.780503152408,3.0
-35231.08039788735,1.0
-18714.799160641534,3.0
-23589.199455865848,1.0
-26846.7192443361,2.0
-33929.633604563176,4.0
-37960.17700684813,2.0
-24689.189943565994,3.0
-22472.7176115165,4.0
-18517.447831585814,2.0
-33520.58326123476,3.0
-39806.77538724188,4.0
-22353.53843757757,1.0
-22158.69083101057,3.0
-29584.55218182592,4.0
-39063.83909785835,4.0
-35439.685232457334,4.0
-27351.03278006733,4.0
-19615.467182541222,3.0
-27358.507494983518,2.0
-20030.894617492646,3.0
-16034.107889458157,2.0
-27060.153620539655,3.0
-33636.39332063637,3.0
-31464.215367253506,1.0
-25805.547114368084,4.0
-35688.332816031354,4.0
-16449.67144017542,1.0
-41340.267506414086,2.0
-37534.51643878337,4.0
-39061.10615306523,1.0
-31768.814311764254,1.0
-26384.865831551255,4.0
-17245.590032262997,2.0
-23342.276221499393,4.0
-22541.980452396838,1.0
-29964.324328467785,1.0
-19174.80758001284,1.0
-34085.300865824465,4.0
-26796.220817668072,3.0
-17715.594993607134,4.0
-35349.46993473237,1.0
-32019.298625633695,4.0
-21470.309482101293,1.0
-22255.922618132925,4.0
-14258.950498515176,4.0
-24601.465160109852,2.0
-19543.815455706837,4.0
-31229.826296532272,2.0
-37037.55373737779,3.0
-33056.68743073514,2.0
-23810.691054446823,4.0
-16020.143353267184,4.0
-25994.31309535484,3.0
-30979.548024857802,4.0
-29858.101427638063,2.0
-23864.724120963936,4.0
-34977.2265946245,3.0
-28127.24340980032,2.0
-38458.81022024299,4.0
-26086.005220365983,1.0
-16933.584153788153,3.0
-21751.214534720173,4.0
-23416.041687985737,1.0
-38705.74350990009,4.0
-19880.649920465283,4.0
-18211.26667699797,4.0
-26719.36203617422,2.0
-21732.252185329584,1.0
-30265.947897368136,3.0
-19654.746675973834,2.0
-25771.97401823208,3.0
-24856.036177272596,3.0
-22203.83991967448,4.0
-33223.433291826856,3.0
-31673.44740708755,1.0
-29174.98979323158,1.0
-21750.219238869846,3.0
-32915.01797131067,3.0
-30323.451453397312,3.0
-30634.29744845094,3.0
-16995.45209718398,3.0
-33537.671494688526,3.0
-21700.22146265833,4.0
-34585.32285194192,1.0
-29456.324896088823,2.0
-44531.933782456195,3.0
-28552.44157993971,1.0
-24631.857615258778,3.0
-22845.86385117903,4.0
-17817.345678988102,4.0
-22030.046141548508,3.0
-18497.25344272124,3.0
-21089.698755155143,3.0
-22312.233183692824,2.0
-21841.459621736503,3.0
-39508.852442893236,1.0
-23083.828635428523,4.0
-21742.54158326307,2.0
-27863.074502130778,3.0
-17221.046999353177,2.0
-34607.320984860846,4.0
-28841.331082482535,2.0
-25637.480618148165,4.0
-19168.86576681306,4.0
-29200.767935485754,4.0
-18916.289441592686,3.0
-36787.5193454127,3.0
-16646.216397412223,4.0
-32689.01179960995,1.0
-15999.210662219139,1.0
-27750.91275625091,2.0
-25981.878123408347,3.0
-26728.80036659502,4.0
-30154.364169578028,3.0
-35116.966391447386,4.0
-34737.936904525544,4.0
-35510.7994496623,4.0
-23580.87977095394,3.0
-29468.89201549955,3.0
-17668.1228167075,2.0
-22619.98559753506,3.0
-24549.027119936483,4.0
-31935.237195757247,1.0
-27786.313067485447,4.0
-37145.051481731396,4.0
-37237.4918441674,4.0
-25499.916566161493,3.0
-30556.43604681929,3.0
-28464.07387608331,3.0
-29516.56008441626,2.0
-22822.69548824437,2.0
-18569.621915899635,3.0
-18829.08343783649,3.0
-21830.065033703955,3.0
-29930.92589572414,1.0
-16936.31672240426,4.0
-34502.447930496586,1.0
-30022.802690656255,3.0
-18036.520178699284,3.0
-33605.74382116601,4.0
-32115.95743110068,3.0
-16996.183692510287,4.0
-25459.866023733488,1.0
-29896.185791076052,4.0
-16899.273308131298,1.0
-33043.7933888472,3.0
-35528.718388502355,1.0
-24803.521031462908,4.0
-20217.895979802674,3.0
-13120.928548929987,3.0
-19087.74189545209,3.0
-23199.757610382505,4.0
-37064.952127071774,3.0
-35253.43987452451,3.0
-17073.122549981177,1.0
-40511.53201090817,4.0
-30093.830047644653,2.0
-38445.759005085405,1.0
-29315.989324253183,4.0
-19544.036002583787,2.0
-15756.60212830366,2.0
-26606.76171610858,1.0
-28558.21132793539,3.0
-28207.936170579775,1.0
-28070.071736309856,3.0
-22465.979344768704,2.0
-41780.23126364168,3.0
-22685.48017147062,3.0
-39957.96850655146,1.0
-16294.158961582478,3.0
-36930.47184791532,4.0
-33199.3659573583,3.0
-22444.26768228191,3.0
-18254.243991757747,2.0
-37968.89954535086,2.0
-29269.42686346066,1.0
-27905.583280084487,3.0
-22032.7735189278,1.0
-27365.82269156706,2.0
-24924.959612825485,4.0
-37816.38480096188,4.0
-17392.929356518765,4.0
-37608.264269240724,4.0
-16504.336134203062,4.0
-23013.926023274038,4.0
-27311.401548885842,1.0
-19365.381359352104,1.0
-39121.29000106323,3.0
-28590.488923937275,4.0
-39000.2274570914,4.0
-30449.937512814267,1.0
-29485.977031178754,3.0
-19470.949895048812,2.0
-37007.33345931175,4.0
-33923.987298858134,4.0
-34900.50486087351,4.0
-20361.783180048897,2.0
-34918.93927572771,3.0
-35907.53039309668,4.0
-40731.26411956676,1.0
-33650.13495529648,1.0
-17441.6380780167,1.0
-20343.05116912035,1.0
-24376.9606939727,4.0
-28162.645768798102,1.0
-21496.294268895454,2.0
-21722.890221814894,1.0
-15845.654573516616,2.0
-25588.511157063742,2.0
-28202.508965000663,3.0
-37101.31957979842,1.0
-30939.232215378288,2.0
-33215.56069657327,4.0
-23407.549708230654,3.0
-21931.61081610453,1.0
-30590.649725095584,1.0
-33354.40894279873,1.0
-29789.53344299644,3.0
-41507.86363004116,4.0
-40207.43467080177,3.0
-19771.171968250146,4.0
-18627.80524570768,3.0
-34597.37054636009,3.0
-25422.65265098797,1.0
-22384.62889769704,1.0
-31224.753622358225,1.0
-17115.346590409183,4.0
-24920.302488586538,3.0
-28128.289872897305,3.0
-36222.37540792768,3.0
-17961.404002110954,3.0
-25551.88764150081,1.0
-26389.927956781627,4.0
-18912.947852101817,3.0
-23775.468983407125,2.0
-20774.29765954616,1.0
-27949.54000747907,1.0
-40017.40520054159,3.0
-20628.670580450125,3.0
-30780.620431339943,4.0
-37074.53223495637,3.0
-22649.218732110105,4.0
-18503.34097353349,4.0
-37361.8450021161,3.0
-18573.712366098447,3.0
-22410.21217237447,3.0
-22597.843066422167,1.0
-21811.57750388022,1.0
-38445.121751128725,3.0
-30135.324213597254,1.0
-39646.59119014406,1.0
-33349.880525404405,4.0
-30237.24924283757,3.0
-33424.09199160279,4.0
-26174.62452459576,2.0
-17618.249673263483,4.0
-36020.77022511602,2.0
-38573.81013444143,3.0
-28177.33031718753,4.0
-19475.41948974594,4.0
-17717.845327329327,2.0
-27261.753924693956,3.0
-32899.84698000156,1.0
-40141.802183677326,1.0
-16300.195043060041,4.0
-24489.383982491792,4.0
-28092.576907857852,3.0
-31451.451872539383,4.0
-24681.856215585613,3.0
-16793.18271004497,2.0
-33121.114293187806,3.0
-19166.35571983127,2.0
-25209.05403856347,4.0
-40272.52569025708,4.0
-23559.532950140794,3.0
-30242.030136137368,4.0
-32505.30637829251,1.0
-33518.057834533174,3.0
-21799.218430323926,4.0
-25349.942033083375,3.0
-23438.560187521878,3.0
-34485.48791039554,4.0
-28191.738867447497,1.0
-29801.12453841407,4.0
-28962.86902775936,3.0
-34686.25569734261,4.0
-29464.849534636574,3.0
-25221.56636959575,1.0
-34543.70455117502,4.0
-24895.503717874493,1.0
-35449.718397228906,3.0
-36218.8511051312,1.0
-34052.75323649971,4.0
-32825.51107604896,2.0
-38609.409596305515,1.0
-17478.078107103145,3.0
-31181.443841811655,3.0
-20914.414852103087,2.0
-27496.98387938223,3.0
-16566.61203808865,4.0
-27227.702223146836,1.0
-19758.55556031003,3.0
-20207.484393637424,1.0
-26585.357076364762,4.0
-31296.3992095219,3.0
-21934.526568828674,1.0
-27838.954679961545,3.0
-24312.72298306798,4.0
-19616.096391026593,3.0
-30106.91303291817,1.0
-18273.753541006474,3.0
-17356.118667685998,1.0
-17080.06321052433,4.0
-27749.726494953546,3.0
-18742.042419995356,2.0
-31145.065960483662,4.0
-29813.226358540007,1.0
-37173.04472460154,3.0
-31402.186892427595,3.0
-25243.75895639651,2.0
-25311.662741566157,3.0
-25526.60498159737,4.0
-29245.56125232454,4.0
-20539.3219354779,2.0
-17098.75599731455,3.0
-32616.0733111475,3.0
-38572.64619590001,4.0
-16642.396593940764,3.0
-37601.322408599095,4.0
-34766.56351435272,4.0
-16493.99021644255,4.0
-18052.525769841424,3.0
-31269.894235332064,4.0
-28691.216295294533,1.0
-31814.94143040126,4.0
-21354.502564872884,4.0
-39581.82686715023,2.0
-24833.74542794977,3.0
-39826.01845025741,1.0
-26374.387970086682,3.0
-23578.00071770652,3.0
-28428.163327714385,4.0
-31551.25368087036,3.0
-20707.786327542475,4.0
-20178.44760585622,1.0
-28440.027475183768,3.0
-30821.74628854997,4.0
-36944.32367136222,4.0
-18091.89406483915,4.0
-20821.671006470904,1.0
-37967.46693026877,2.0
-26489.18086942347,3.0
-31798.46565039054,4.0
-19613.131254328644,4.0
-36226.387051105965,4.0
-20754.92366522938,2.0
-30419.287085463126,2.0
-27682.91323698707,1.0
-17895.19327258076,1.0
-24037.777984154975,4.0
-30769.800498938366,4.0
-20419.244617889548,3.0
-33365.153753990846,1.0
-22803.291857743567,3.0
-33830.75923197092,4.0
-19019.08474296724,1.0
-19908.81770717128,4.0
-41822.55327491978,3.0
-30184.670187929783,4.0
-20626.800062708033,2.0
-28827.475667175633,2.0
-24706.31146229171,1.0
-28708.981941862607,3.0
-43790.362809062426,4.0
-23760.725614624513,2.0
-33419.48944936943,4.0
-24219.698823636492,3.0
-35785.32066680345,3.0
-24870.759693608987,3.0
-16168.235488942064,4.0
-23404.03239111449,4.0
-35275.79879974045,4.0
-23906.999175114845,2.0
-21292.59075877244,1.0
-41886.518082836206,3.0
-20400.22350984212,2.0
-28225.504790813535,4.0
-30943.087136323607,1.0
-18998.56546002183,1.0
-15604.16274806283,3.0
-30412.866518069746,3.0
-24372.664940951683,3.0
-22531.20195568241,4.0
-31812.20027711241,1.0
-35095.13040351732,3.0
-36558.7380550699,4.0
-41098.90260962199,3.0
-28862.391338095993,4.0
-26305.719364566936,1.0
-35473.341924540146,4.0
-16862.37048154088,4.0
-27564.23667052696,3.0
-18415.626479216768,2.0
-29746.040382933992,4.0
-36666.72676143424,1.0
-38323.42106135725,1.0
-30044.991071770877,4.0
-29121.82728306864,1.0
-25686.840653375948,1.0
-21093.195852032713,3.0
-23121.907789807046,1.0
-23631.928534032522,3.0
-30332.586504694722,4.0
-20319.27882088594,3.0
-21465.704975765893,4.0
-16700.58305691937,2.0
-27991.40336312273,4.0
-35576.51431423852,4.0
-36216.734488638016,4.0
-29059.027029784447,2.0
-35649.712325901346,1.0
-16029.497773139617,4.0
-16785.008945862275,3.0
-30830.49022054486,3.0
-20089.299668983174,1.0
-31793.074935856745,2.0
-32963.30320498059,1.0
-33702.64323170933,4.0
-23129.254704544084,3.0
-24265.63636023708,2.0
-35446.67270128566,4.0
-22914.969308827356,3.0
-34165.951853629944,2.0
-19904.634270765935,2.0
-26757.558154465238,4.0
-19995.326637271988,1.0
-22313.385164799955,1.0
-26590.120408934465,3.0
-34522.534363446466,3.0
-18940.919743456103,3.0
-24338.190318531597,4.0
-35547.796676253274,3.0
-33149.22280644031,4.0
-27235.787230304733,1.0
-42650.74873616677,4.0
-22035.8662357516,2.0
-32834.25224074391,3.0
-31137.133078840547,3.0
-28216.557143076985,4.0
-30219.343815945795,4.0
-23870.602293606105,4.0
-17422.984391887927,3.0
-25197.043149238318,3.0
-31742.494403536846,4.0
-39619.98870307272,4.0
-29958.65086475866,4.0
-20521.861595287468,1.0
-22989.50441069783,2.0
-22974.033296349884,4.0
-24134.24361243983,2.0
-13889.906614447782,3.0
-32881.02084309874,3.0
-37122.15220548623,1.0
-17612.16467876973,4.0
-20743.37072735202,3.0
-28263.17567683018,2.0
-35463.95123044479,2.0
-18800.379296955995,1.0
-19032.495627708187,4.0
-29607.99775301455,4.0
-25208.684357176528,4.0
-18126.012340020752,4.0
-36147.41669659116,3.0
-21182.802586289563,3.0
-18592.36420252129,4.0
-23576.544772815338,4.0
-35682.63648977948,4.0
-27786.992296894143,1.0
-28135.5500632084,2.0
-20348.284347241908,4.0
-31634.75501677079,3.0
-24549.75471170095,1.0
-38456.859172423014,1.0
-17720.044803785742,4.0
-39385.28290798033,3.0
-31348.859356218454,4.0
-17203.67300384082,4.0
-34998.20668209523,3.0
-20328.17855124788,1.0
-28447.53094776921,4.0
-34229.60322930046,2.0
-24036.411706367377,4.0
-29056.553181721923,1.0
-18396.968253371844,4.0
-39809.44144128542,3.0
-29590.174887268815,4.0
-27257.596874208386,1.0
-19992.56008714956,3.0
-26842.942886420456,3.0
-29913.756874274753,1.0
-36985.870294119486,1.0
-27219.337154119858,1.0
-28317.966460432737,4.0
-32952.93349501726,4.0
-31719.152094550423,4.0
-34577.26503486509,2.0
-18652.995043690014,3.0
-35728.50841639576,4.0
-18129.471183210368,3.0
-26101.71929291895,3.0
-25120.31166184671,2.0
-27521.287235176802,1.0
-32167.109250674468,2.0
-42114.68522663891,3.0
-32667.594216457273,1.0
-21859.264398107374,1.0
-36860.20266206796,1.0
-27965.394509252717,3.0
-39595.786068152855,3.0
-41531.43392286175,4.0
-19347.41858229033,1.0
-28710.534708478062,1.0
-26887.037377530844,3.0
-20464.747398864434,1.0
-27283.117726450248,2.0
-16006.07799784187,2.0
-31057.048013100248,2.0
-27110.055627364174,4.0
-31470.66805832725,2.0
-38126.86249813063,1.0
-30672.48497422694,4.0
-30822.29055020975,4.0
-24420.82360872229,4.0
-37658.346037148964,4.0
-23991.56921292161,3.0
-29185.155985065834,1.0
-34888.34448417154,4.0
-35057.21860667667,1.0
-33104.0252085823,4.0
-29903.962102337937,2.0
-25239.158490395705,3.0
-38076.35719850539,4.0
-25380.58118017066,2.0
-37663.257925915816,4.0
-33025.587993466506,4.0
-19143.596473341688,4.0
-36996.5298796788,3.0
-31791.841746337715,4.0
-18482.754384867425,2.0
-29788.452577881653,1.0
-17461.8073201036,3.0
-25196.568822194673,3.0
-29558.517104442457,4.0
-15421.04100445001,2.0
-23039.26703052967,1.0
-30150.635902439913,2.0
-39104.369889558206,3.0
-36146.123744950644,1.0
-22440.664874614184,3.0
-36150.48469009871,1.0
-31554.405426942976,2.0
-19230.448718865737,2.0
-23119.234961170987,4.0
-35267.343356284866,4.0
-32859.77799342868,3.0
-32746.102974907364,2.0
-16159.124130897066,4.0
-27044.01439252927,1.0
-28909.791797810605,1.0
-39717.58692619076,3.0
-31986.932569484172,2.0
-20008.219738177486,1.0
-31121.60710204085,3.0
-40008.06976743479,1.0
-33863.94538597668,4.0
-24793.213217047745,3.0
-34445.49398051347,4.0
-20423.32050738772,2.0
-31077.069872730077,1.0
-30915.137798743046,3.0
-30574.571932152416,1.0
-30278.036744140234,3.0
-24667.274217631053,2.0
-33262.79237358682,3.0
-22301.611990002,4.0
-20534.520158629697,3.0
-33512.67330883475,3.0
-21265.20070337548,3.0
-26477.29309262054,4.0
-21569.029237519317,1.0
-18060.533253600373,3.0
-19442.71029195801,1.0
-27212.387022032504,2.0
-31684.85323636262,4.0
-23795.734004014485,4.0
-32695.690974873036,2.0
-19892.899014722527,3.0
-26584.670964500117,4.0
-38361.85080080098,2.0
-16808.9161345789,2.0
-28264.843853956078,4.0
-28479.121417178852,1.0
-26901.782491695893,3.0
-31673.713474777775,1.0
-18212.52685651274,4.0
-29867.881372071897,3.0
-27561.749211633574,4.0
-27258.893500855986,1.0
-36035.642095253905,1.0
-26749.00793721468,4.0
-30198.839861450946,1.0
-22699.387008874728,2.0
-18033.201203352244,2.0
-24575.581924502592,1.0
-28709.150348630395,4.0
-27840.420572162308,4.0
-26472.362961364684,3.0
-32583.67829951483,3.0
-23030.674536510858,2.0
-17102.495146779675,4.0
-33347.469193636236,1.0
-30743.666280841986,3.0
-22515.676616317738,2.0
-20083.79859077849,4.0
-20179.04849951692,4.0
-17314.479853956254,4.0
-28129.41082672239,4.0
-34182.35521715491,4.0
-33576.02104051452,1.0
-24262.765154408073,1.0
-32216.80578710743,2.0
-36001.471523526554,3.0
-25227.074114904113,3.0
-21822.34292096349,1.0
-25984.67392549796,3.0
-36442.645383293915,4.0
-19063.613686322675,4.0
-23658.838930605933,4.0
-29690.331708528414,3.0
-33324.08045403542,3.0
-23072.920768207976,1.0
-20756.05959699958,2.0
-29321.11430877114,1.0
-35555.33581907152,1.0
-31376.508139189486,4.0
-33573.35651393343,2.0
-17055.221693945707,3.0
-29677.254355177618,3.0
-28071.583862376647,1.0
-19841.83848477249,1.0
-22335.203850593993,1.0
-31949.936719203506,3.0
-23705.87269076392,3.0
-26149.049220525307,4.0
-37521.163310241034,4.0
-27995.89737048132,4.0
-19610.963883983335,3.0
-37256.69816481565,1.0
-37948.879991481066,2.0
-17011.98138158725,3.0
-15199.166846745778,4.0
-20187.69058884018,1.0
-32481.965995720522,4.0
-19049.374342839103,1.0
-34241.46007040635,3.0
-29654.59115140133,3.0
-30047.873915081527,4.0
-23300.004983328752,1.0
-46316.40940273543,4.0
-31046.0969094982,1.0
-20354.760337600546,2.0
-26693.895811618935,4.0
-38076.05595199229,4.0
-21319.888719544368,4.0
-33563.61743745069,4.0
-34178.069260895805,2.0
-29310.286811370326,3.0
-20622.525402282507,2.0
-20024.93418519559,3.0
-28979.02730298216,4.0
-34404.45460355269,4.0
-20160.874385954306,4.0
-21463.592827746135,3.0
-17987.91808714386,3.0
-25057.08015943105,2.0
-23238.669208023384,1.0
-16065.653785106577,3.0
-16324.111143805832,4.0
-43624.56927088561,1.0
-17559.986069946866,4.0
-16393.712611012917,4.0
-37568.98715739096,3.0
-16996.320967432934,4.0
-29029.103930834186,3.0
-24560.09422834693,1.0
-21959.849136846846,2.0
-16376.839582982004,4.0
-24976.556723379214,1.0
-26711.403100301934,2.0
-18596.249387891847,2.0
-26433.455927123592,3.0
-40724.030365365375,1.0
-27461.466392141716,1.0
-25162.151595622086,3.0
-20195.935649851683,3.0
-26727.328807477068,2.0
-32705.130686749446,4.0
-33386.090724508475,1.0
-16720.689479139884,4.0
-21960.371052876842,3.0
