empl_ttl_lc2vs0_iate,region
5.733976039991674,47.0
8.805817272542962,39.0
8.687291336810182,25.0
10.207439762842522,61.0
7.969092905195769,50.0
9.25816572054531,47.0
11.994097740541992,78.0
9.126744962282533,36.0
9.404951933815681,71.0
9.335318912040423,55.0
11.483905928017865,30.0
10.331424060353719,35.0
6.774085844064124,54.0
7.317276267842874,17.0
6.68430849436116,48.0
7.777594439037373,69.0
6.835548445482379,65.0
7.558626056300699,23.0
7.8758327450024135,19.0
12.57661725204813,38.0
10.480233349783763,5.0
9.559881136947284,45.0
6.670784701326481,7.0
11.854104392890793,17.0
6.509676390157287,64.0
8.468316087372282,19.0
7.6445517608099385,11.0
8.145465570941312,20.0
10.969210738165032,53.0
6.88733926541412,1.0
6.222550558711289,41.0
7.228755582265736,27.0
8.074870063426724,70.0
8.651669467089821,52.0
10.97640134885825,66.0
10.19560399886941,9.0
8.443560217223135,36.0
9.614483983623616,84.0
9.244002839130896,74.0
12.247632705807877,42.0
8.080701080809916,45.0
7.773952844846948,26.0
8.49252026343187,32.0
12.172178529429363,34.0
10.014429566103622,56.0
10.386236357853186,8.0
6.923212868719155,63.0
10.5890103338417,9.0
8.977822684977838,34.0
7.14871685973249,54.0
10.234920624859793,1.0
8.875770525759295,43.0
7.356134816204718,61.0
8.286105775395788,66.0
9.020007017779985,1.0
9.263587730510576,70.0
6.98000490466794,17.0
7.445320583925072,5.0
8.33978647719668,22.0
6.306411923139732,28.0
9.54624350854926,24.0
7.588455626217845,9.0
7.7063998055961465,4.0
7.826559857801403,8.0
11.94683878429922,54.0
7.768716288816484,72.0
7.954887330297174,38.0
9.013678354178898,68.0
8.090602873199652,50.0
6.968970857357765,81.0
9.241185630950415,68.0
6.5080909847726955,18.0
7.816650707262594,25.0
9.463074772738462,37.0
7.560143785484031,48.0
9.642323758109292,30.0
10.25477293936734,50.0
7.395725651909804,30.0
10.6110968639731,78.0
8.399256719371888,44.0
6.463328701345385,52.0
7.552891643395285,5.0
11.005042288235456,47.0
9.339687085059978,76.0
7.760008346128954,68.0
7.168755057281583,30.0
11.535218503137378,15.0
10.827303598114554,58.0
9.256571885784876,74.0
10.598831913051649,27.0
10.627327575955395,62.0
7.578410519384276,27.0
7.6049639804039675,2.0
9.958213799863543,5.0
7.222529463545516,40.0
7.312227295849232,26.0
7.254257679649562,18.0
8.824416892841787,20.0
9.565688734366649,34.0
10.35918242049118,27.0
7.1088627688489865,56.0
9.048575958273949,59.0
10.712328189674494,60.0
8.99748313054638,47.0
10.167974536130178,4.0
7.655214903303076,73.0
9.918677436836884,4.0
11.297779517870858,5.0
9.973244534836851,14.0
12.89563063882818,42.0
7.2836580689119765,41.0
6.828592784567688,13.0
8.084078597206853,74.0
7.875544871945029,10.0
9.190041101006681,76.0
8.182083322277153,12.0
10.691404770925793,44.0
8.044949524582051,60.0
9.200380588039177,17.0
7.862169863001839,54.0
10.423929541151386,23.0
8.34330881085328,19.0
11.06248986004766,9.0
9.55857677446432,29.0
11.068727603227707,52.0
7.771008170596946,14.0
6.302252036225367,65.0
6.988490052024732,41.0
8.56627346551936,61.0
8.157465771801295,21.0
8.211488273248744,39.0
6.848248352584557,46.0
8.262699158068262,80.0
7.494009078500299,6.0
7.628227372201319,3.0
11.385070489675453,1.0
9.793053374727005,13.0
10.19516763373088,66.0
11.073314799919245,40.0
8.704806656032753,40.0
6.756132354546164,41.0
8.098472288477193,9.0
7.379484680696416,23.0
10.961136797951385,51.0
8.07655746153852,17.0
9.445350642357063,39.0
9.771473567209622,45.0
7.67869081950228,81.0
7.261441682839935,33.0
7.084689120335066,35.0
7.118038566523338,51.0
10.786181322883516,53.0
10.163459616724872,59.0
11.167558495528983,11.0
7.753418860792562,25.0
11.648730241728012,25.0
10.504509576268086,49.0
12.673650580568694,62.0
11.133732819556933,58.0
11.264313497573859,17.0
8.5730812496905,21.0
10.21588906103546,25.0
9.421888107053654,75.0
8.683122096125578,8.0
6.586648413609154,6.0
6.696333705688575,29.0
10.735503840113594,69.0
10.850651038977327,18.0
7.374072607950566,83.0
6.974113751761854,10.0
7.770942366431922,78.0
8.62524171497634,64.0
9.51323098768355,81.0
8.333017775800569,85.0
9.567107142902525,69.0
9.146211023031238,35.0
7.070894599553206,72.0
6.8707888155375265,67.0
10.603495667005427,67.0
7.0632025907104525,33.0
10.305538535669166,40.0
6.002656918741087,66.0
8.713484283805844,78.0
11.565716302520649,44.0
9.658527401165642,27.0
7.547478382589417,35.0
7.42921437774916,17.0
9.10856155803571,19.0
8.497919563497556,32.0
7.246845341567301,23.0
8.461870981971694,22.0
9.648644888573024,31.0
10.107283051816136,27.0
7.801122072058489,58.0
8.969022539243994,76.0
6.583368957906189,30.0
7.761660536407467,23.0
9.69262541364478,68.0
8.042753646971498,43.0
11.497562690899553,24.0
7.456375761995966,51.0
7.62317030499251,26.0
8.466089325756768,51.0
8.98827889258099,42.0
7.671913678150903,48.0
7.715633720513969,47.0
7.311154719347864,38.0
7.202854860490073,51.0
7.3358744237091695,66.0
11.557526173670674,20.0
8.275452848518494,10.0
6.837252227501051,68.0
11.380118001861282,12.0
9.534666023096474,79.0
7.885605641676347,71.0
8.123070791018073,19.0
6.79099168697261,21.0
8.046579575318514,38.0
6.796983500577092,15.0
10.624733025868952,63.0
7.868683487366504,28.0
7.384950077796978,49.0
11.533436421855944,85.0
7.605911497946588,25.0
9.098560444485457,28.0
10.62951844805679,63.0
7.077135643208142,20.0
7.148115804748668,18.0
9.186844689773656,85.0
10.709560064082936,24.0
10.876205371266753,19.0
8.039275419120575,48.0
7.325982330742543,24.0
9.593251233728187,17.0
6.2702374834297485,30.0
7.967394184719407,72.0
9.731140477104617,20.0
10.180450107081894,79.0
9.705891144702765,40.0
10.630057339314163,3.0
8.696492388903398,83.0
8.468754991579242,14.0
8.464104499738239,84.0
10.464117431031648,66.0
8.124214613380335,71.0
9.322231126938423,12.0
7.4454015033623095,9.0
8.433141270111435,52.0
6.538469066410656,67.0
6.786173505085398,34.0
8.765607667169562,17.0
10.769735383528822,30.0
7.961566782430655,39.0
9.331005410280264,72.0
10.900176016175745,66.0
7.720022692239699,24.0
8.09360572926208,37.0
7.995276242252638,79.0
11.1471445458265,48.0
8.53040717549785,67.0
9.164201207071384,39.0
7.208184749877247,25.0
7.438217007904758,71.0
10.259953073091859,50.0
6.867307619570604,65.0
8.468523774084536,31.0
7.829072708518239,6.0
9.260353330373153,79.0
8.544067022200624,69.0
11.007055837819795,17.0
9.691709577710501,61.0
6.108130569622409,48.0
10.230371270645563,5.0
10.453749616768118,3.0
9.54195847725501,73.0
11.02937226585516,76.0
7.833299925418185,65.0
7.932659542547354,13.0
7.667510207123358,42.0
8.236987124347582,62.0
7.267360739461598,47.0
10.825834609356786,11.0
9.877504142712693,51.0
9.264995404213169,35.0
8.509216150337268,84.0
9.081198873965667,84.0
9.971453470107353,37.0
10.680854973239441,25.0
7.783072942626541,63.0
12.50866598350753,17.0
10.782715175522906,73.0
8.613479761268078,40.0
9.251482604698447,10.0
7.918661985916585,30.0
7.858801640515769,74.0
10.591105120453065,80.0
7.794119161251592,15.0
6.794941556217083,79.0
8.802812390811631,36.0
7.252560666639207,5.0
8.589428391915076,53.0
8.129115566043088,13.0
8.069953521036288,60.0
7.169584483035862,55.0
6.612727897765209,66.0
7.499832054533255,77.0
7.260272286854249,80.0
10.305376866978888,39.0
11.750435869476252,50.0
10.949637813290153,76.0
7.943792659675869,36.0
8.864192356198336,4.0
7.9181745584498096,36.0
9.804510841825984,8.0
8.38023413974054,41.0
7.824898931182076,19.0
7.5000724370386385,36.0
8.164687062819732,4.0
8.96419094677993,54.0
8.025699399514554,71.0
6.964206026525991,2.0
7.200633973998391,19.0
7.108157355166519,41.0
10.301695832054538,68.0
8.146237793193553,7.0
7.04740766269771,62.0
7.626385523881938,33.0
6.769677977583559,41.0
8.305753073791914,25.0
9.191244439863118,14.0
7.283900153606339,20.0
9.24150076569999,45.0
7.190169656930123,63.0
7.710793810747585,24.0
11.316705379541983,60.0
10.889155780079673,36.0
9.903420218182672,54.0
8.932176680540826,82.0
8.647622539963201,60.0
5.932434080202132,78.0
8.661850610367534,72.0
7.743137565596984,7.0
7.301642493502636,34.0
8.505288605782429,52.0
8.259864554306157,9.0
10.075413325745124,35.0
8.834826466923467,33.0
8.701566234903396,17.0
7.784706606340594,12.0
7.655772355004271,74.0
7.562553959924713,5.0
7.992302994586137,48.0
7.077472370046236,33.0
9.70852112708791,65.0
7.21258147462572,46.0
12.737196983863242,69.0
11.234710973846537,30.0
9.546936625825165,22.0
9.662304005163614,31.0
6.6730360834668705,30.0
7.995993531099939,3.0
6.827701947073418,1.0
8.032734598121108,28.0
7.947106563324043,17.0
9.68489890696178,55.0
8.182665847254537,84.0
11.121274233186602,37.0
9.17330852630395,59.0
8.884562067418187,39.0
7.190589176280194,6.0
7.821805555180393,33.0
10.09659539402541,16.0
10.444921662473384,78.0
10.42541623338186,65.0
9.143186662337069,29.0
7.591620944344077,24.0
8.03016569888834,54.0
7.373283763900041,51.0
9.88312889335652,56.0
6.630425304304431,14.0
8.13782033913388,34.0
9.11854576117467,4.0
9.98387654966388,74.0
10.696361491396425,68.0
8.276004822545705,35.0
9.804784221616336,17.0
9.70811074126888,77.0
8.247987321811443,33.0
7.422939682098294,12.0
7.615987122824072,27.0
7.808328503810268,37.0
6.077529652061466,30.0
6.829203297967395,58.0
9.365528255786838,37.0
8.101434340769929,55.0
8.199334518713686,72.0
10.976587421017154,34.0
7.711746994967747,59.0
8.202081859390947,43.0
8.582609407282055,21.0
10.09104076814546,27.0
8.551902329753611,36.0
7.780319303039432,47.0
8.449014560721738,11.0
7.69400610281187,11.0
8.352807926282226,38.0
11.860195235644866,67.0
10.336924182195634,12.0
7.205318020155076,10.0
6.590638917472763,18.0
7.997647460253512,82.0
6.699616897581869,38.0
9.184442503552066,42.0
10.422371883731397,35.0
8.655270955098489,6.0
6.939831658591017,30.0
11.209569386130688,47.0
11.8177767419356,8.0
10.86698901031937,71.0
6.883774559008728,16.0
6.899601146588495,79.0
11.313449806484154,21.0
11.169003304409033,23.0
11.432411154094623,78.0
8.170571103283905,19.0
9.209951982903847,36.0
11.833773423014442,19.0
9.665840946332555,76.0
10.552926349123581,85.0
7.4672720126717005,72.0
7.568017223116415,38.0
7.221790446032452,20.0
8.266829955661265,77.0
7.231633049824383,23.0
11.525103006527443,57.0
10.916714637406766,56.0
11.24095056675834,66.0
6.039455936491644,78.0
7.5633867688793135,77.0
7.170312389274651,62.0
10.8490490819973,78.0
7.59624538205381,30.0
11.094046166047233,46.0
9.318381233720446,54.0
8.278518178024791,16.0
8.173584689804203,52.0
9.710571683064105,54.0
6.621176183098807,28.0
11.22547996421275,75.0
8.897426195648244,21.0
8.394818512351328,25.0
8.262902933859042,73.0
9.924440269478026,63.0
11.84037259487025,11.0
10.703910412672174,74.0
10.921209409360598,77.0
8.78341712781549,75.0
8.450643619321383,16.0
8.202184031426365,52.0
12.253750002808541,34.0
11.277279666196996,37.0
9.934021269977745,3.0
7.923356624952646,83.0
7.993577032783149,25.0
8.84847334081081,25.0
9.203111897891272,6.0
7.5573247620352575,66.0
6.762674119922955,63.0
9.546725941103203,5.0
10.55182706518048,18.0
12.089495337944772,33.0
10.491866647349394,5.0
10.400069420305869,64.0
10.235595054435528,18.0
7.804900527114372,60.0
8.248645186351606,46.0
11.486674315358176,31.0
10.815259128568627,78.0
8.838784254081729,18.0
11.263884191833752,12.0
6.997608482622378,5.0
8.645255633815323,20.0
11.057914990628795,84.0
7.241144027639837,37.0
6.131122292248974,25.0
8.811282428541876,21.0
7.628847918157939,54.0
7.865111322575981,7.0
8.257533101060634,41.0
10.936853709997054,81.0
7.252217161302787,38.0
7.960646778169764,67.0
7.437464442128174,72.0
7.4520986553165445,41.0
10.41385388842287,75.0
5.946671307521208,63.0
6.9911689152632395,37.0
11.436327484561968,2.0
6.816864630645007,15.0
11.2085181530614,46.0
9.001255278764853,31.0
8.954548690643799,19.0
9.176246266099566,15.0
7.166745255044004,9.0
7.654187157165992,58.0
6.753662468250381,81.0
9.105475488499492,10.0
9.488895172693855,2.0
11.194231367703033,65.0
8.29945342743324,36.0
12.203781888582814,25.0
11.582132519828049,69.0
10.538544275270539,69.0
7.18456157207796,15.0
8.572736652663728,54.0
8.944278393674036,2.0
7.386197220335625,26.0
10.825084921274028,76.0
7.891532551525437,14.0
9.031369285535305,9.0
7.408490058299798,69.0
8.52075954446483,29.0
11.35037882506786,80.0
12.326744549792075,41.0
8.38104943963453,53.0
9.83439795532622,31.0
7.197472235407988,47.0
10.846379517816422,36.0
7.6899491237112265,55.0
7.322808584202051,52.0
7.3084735530304235,37.0
9.679147547498822,25.0
7.480171273416446,40.0
11.0358575188554,60.0
10.384509508908128,52.0
10.382505151057392,82.0
7.94814194047196,7.0
9.262451588888405,61.0
9.33579473492387,84.0
10.058966448047709,54.0
7.549527442494975,46.0
10.101345706119552,32.0
8.594213326394707,38.0
10.99503521671927,20.0
9.534873998081224,70.0
7.172250042337312,2.0
7.650336987533441,66.0
8.22747282726697,15.0
7.154004497624343,52.0
10.191483933703703,35.0
6.0757937299838645,47.0
9.037128007512695,48.0
7.0173218371329416,34.0
11.433293838946117,16.0
11.475845493832336,27.0
9.94343085473055,38.0
11.13729274160711,40.0
7.780123663376778,33.0
7.45293952574952,78.0
7.625909088786248,51.0
7.784375570232045,54.0
8.203354663444129,79.0
9.62344998265549,78.0
8.380460038585081,69.0
7.660556078654053,34.0
7.83449502809761,64.0
8.542709397677953,38.0
7.981336946811781,76.0
6.651983996939707,58.0
8.622375788171158,49.0
5.933662770606537,19.0
7.494235876487074,3.0
7.946321598387747,14.0
9.823798624397828,42.0
6.579414747935081,11.0
10.117150613918685,21.0
9.068733499250062,31.0
7.396690394215969,23.0
11.145342080257294,75.0
7.7915100767749506,32.0
8.238333742625287,12.0
7.822299889948046,63.0
7.720730591709873,28.0
9.361292631778603,2.0
7.601848532010541,51.0
9.374749327036504,17.0
11.722987935803616,25.0
7.015116487598494,72.0
7.871402018396781,29.0
8.042112651814989,64.0
7.569059737283117,41.0
6.5356949272932665,64.0
10.546699763605698,27.0
8.01706742219498,31.0
9.095058028926315,39.0
8.408829631609494,59.0
10.972658960281798,40.0
7.926111479417142,66.0
8.293782765581993,15.0
6.966126652791425,18.0
7.401671998304699,35.0
8.66059674342546,42.0
7.977200121876757,79.0
8.20284702962437,74.0
8.592702505117533,16.0
11.29979302070006,9.0
10.329469147501575,8.0
11.38554301049934,76.0
8.860305793421997,1.0
6.144219549500923,54.0
11.519586824806685,56.0
10.362603158675048,8.0
11.05404214565666,65.0
9.515266663191062,80.0
8.938116507100455,73.0
10.20266899356099,24.0
10.758546825039186,61.0
8.448410368499717,3.0
7.964793229314648,71.0
8.095228900215066,38.0
8.36275717561183,83.0
6.956204908533721,42.0
9.023450635071399,50.0
7.34988991494895,81.0
9.876792938320257,71.0
6.128127113039065,30.0
7.3230383411489415,37.0
12.255481821806095,73.0
7.597503661469969,71.0
6.461592129571924,48.0
10.545967711329464,19.0
7.283842435672528,81.0
9.179582576501641,61.0
9.828253756567328,77.0
8.141693661569777,55.0
10.60019706410457,14.0
8.217857469088887,43.0
11.168014646979664,16.0
10.695557677389289,63.0
8.780079688958377,21.0
7.630937123701592,51.0
9.223770690804859,68.0
6.89978386261778,15.0
9.365358014897163,4.0
10.83530099573282,37.0
7.111029529829862,57.0
8.616494856182277,39.0
8.248533580418641,78.0
9.59419533777357,48.0
7.227841732749262,23.0
8.394736991450591,56.0
9.301060080170533,66.0
7.510688084236165,73.0
11.279660841398112,8.0
7.793540039212505,12.0
10.546451555289355,78.0
9.167025071142552,18.0
7.341581685637471,58.0
7.680297161579285,39.0
7.035937790033319,10.0
9.06995707630377,14.0
10.888309820378606,49.0
6.620043260509812,78.0
7.174509767687156,36.0
8.732229512528123,39.0
9.895051944132204,83.0
8.312982458515926,53.0
11.46495225177429,40.0
9.268522433775106,80.0
8.635687101811293,3.0
7.3562534340882,73.0
7.255807186215943,33.0
10.927376372382842,11.0
9.51451180894041,40.0
7.131803023167652,24.0
7.62992413512169,6.0
9.385294878789027,35.0
11.12322254220959,47.0
10.95319954334948,54.0
7.811152939736176,45.0
11.81166294178865,68.0
7.251463141188592,47.0
7.551233963843941,85.0
7.347691033218723,76.0
8.503286087083803,39.0
7.967076842678938,14.0
9.332955745653207,35.0
11.499179969897918,72.0
9.198597841787741,2.0
10.754856422823933,9.0
10.482961595147362,11.0
8.186624125519808,40.0
11.16425282577637,51.0
8.35221875683237,45.0
8.408409984257515,49.0
8.972340926844854,79.0
8.25178178535796,68.0
10.108719203491807,34.0
7.394324433401898,81.0
9.072943819822548,7.0
7.34338881697806,74.0
7.449455367083634,58.0
8.43414032328458,12.0
10.183946102009255,59.0
11.822056953707419,69.0
7.3784978900561,62.0
11.32261002718183,32.0
8.393983458661703,60.0
9.008570009807203,71.0
8.678723865593648,16.0
9.823001116753852,47.0
7.914895037523958,10.0
10.689406158197405,3.0
9.022754548185734,84.0
11.34707631293762,53.0
9.35415041801137,61.0
6.820052536353518,6.0
7.752949894553809,22.0
6.755687548908263,53.0
7.045523911480807,27.0
6.214734506076843,4.0
10.593950336187191,13.0
11.800586238179015,24.0
6.921432056042,55.0
6.924395477636285,82.0
10.748934144266757,33.0
10.64869756967327,76.0
7.728204676491097,35.0
6.137360273158895,48.0
8.30453274676878,8.0
9.214278042300098,59.0
8.206041410707133,3.0
11.021670904726577,48.0
9.374744738821716,12.0
7.494401884741748,59.0
7.2303303884799695,14.0
8.420180563853156,84.0
9.037525657045293,39.0
7.114829527293634,7.0
7.584611737462211,32.0
7.90101162229243,81.0
7.928530129813092,65.0
8.830144084054242,48.0
8.120800850808124,69.0
10.70670084997865,56.0
7.633994572090388,1.0
7.627968580333635,47.0
11.009281699868502,36.0
9.744253789227685,78.0
8.212327644605082,27.0
8.658211343735239,30.0
8.398556119051037,79.0
8.739349907966407,24.0
9.44469682134458,5.0
12.384259509537735,44.0
8.530342877065952,33.0
8.442069610998317,35.0
6.109503654691077,49.0
8.82657571112258,38.0
10.602232570084151,16.0
10.798091955130674,61.0
9.851712399959606,37.0
11.394272929029135,43.0
7.807635184910805,60.0
10.643658415160573,60.0
8.30219585872431,29.0
9.783834003732846,41.0
10.867122793802702,9.0
8.69220880616139,63.0
7.269661177750669,18.0
10.20846910645193,20.0
11.063637369526917,53.0
7.150359424039139,62.0
12.999535793157978,31.0
11.030537011883167,9.0
10.252866086403149,85.0
8.754814741155926,75.0
10.632308099908368,15.0
11.689535001156315,21.0
8.974108274082893,67.0
6.25176962356381,78.0
10.07972387445242,42.0
9.634972435529013,19.0
8.367321264699482,69.0
9.98804078091644,12.0
6.708259071637328,58.0
8.269696932105507,12.0
8.920729950598004,2.0
10.725261863800506,32.0
10.264095991208054,77.0
9.215428993615006,61.0
8.47932061244655,73.0
9.801266378097628,24.0
10.675303083046352,19.0
7.646470225535721,68.0
10.967926938290137,62.0
7.786883093631448,17.0
10.661611499823302,39.0
10.669668361175876,45.0
8.251686837201412,6.0
8.408637048929034,77.0
11.124480208391217,35.0
7.647048974051691,68.0
6.400439860434305,34.0
10.397041516566356,83.0
7.917689776207867,7.0
11.320904577149138,13.0
8.467458909007107,55.0
9.264523319683002,75.0
9.612933823764056,59.0
6.452135771217606,56.0
8.470024065646795,69.0
9.098440108719142,74.0
6.819016477130227,6.0
7.541824355663796,61.0
11.3289576724443,48.0
11.227632960228561,7.0
11.294411614175882,63.0
9.537477059506534,30.0
11.64896090079487,18.0
10.39842963794343,82.0
5.997156529830576,31.0
9.039251767566888,37.0
8.233120074834801,61.0
9.18140946019757,31.0
9.301300641614022,42.0
7.260578070890329,56.0
8.252162942778844,26.0
9.692607220398322,60.0
9.168131159366272,41.0
10.528214185611912,31.0
7.506990570969343,10.0
8.96493778503544,22.0
12.314176701287412,3.0
8.926019590610167,19.0
10.528718631562906,50.0
10.221660651113353,24.0
6.643377975087316,45.0
8.461093362547556,67.0
8.544505241385904,82.0
11.232616666804168,37.0
8.608720389177089,44.0
7.310308885762292,69.0
8.388026865492606,35.0
6.6689055691646715,85.0
6.635342622091609,57.0
7.198622224149468,71.0
8.819478994264008,59.0
6.925250029398485,23.0
6.889634616086031,78.0
8.91995776266817,13.0
8.873004265116863,41.0
7.370137851483025,30.0
9.961413316065942,80.0
8.347730289286158,40.0
8.320020290764315,43.0
8.126491603907088,77.0
8.097258092884577,50.0
12.4227253055987,50.0
7.133470293197558,10.0
10.04997856714578,22.0
8.713314948899267,22.0
7.51959465601109,65.0
8.488135621322419,64.0
7.612599238132484,32.0
6.897790902778755,43.0
10.450244525985143,59.0
8.182683007470157,70.0
11.968719055820557,12.0
8.795073330048032,16.0
11.934654065358473,66.0
7.300319869825293,2.0
7.68391877274707,56.0
7.7218716796940425,66.0
9.710352287010165,14.0
8.020959229923609,21.0
10.044501305478551,61.0
8.703496114105427,44.0
9.268394593271577,5.0
7.176614798823438,47.0
9.315369459604728,70.0
7.489084748173641,7.0
6.891741800637503,44.0
9.015611429905626,45.0
8.641493023777029,35.0
7.612937357167267,77.0
9.135249286348776,51.0
7.481830251234648,24.0
8.604790092061151,42.0
11.334913202453285,24.0
9.085467387694237,22.0
11.740109405523317,17.0
6.989891599840028,53.0
7.351896029732577,57.0
7.921665536999356,49.0
7.48303677214539,9.0
6.655788851841563,34.0
7.463853786932922,65.0
11.157054772187502,50.0
11.71467234630823,5.0
8.03899414626643,36.0
9.014470128556228,23.0
8.718940735640563,43.0
10.359983319588608,37.0
7.821282293644921,29.0
6.910345530975512,18.0
7.0875883829771915,13.0
8.883193810945404,68.0
10.17603511147793,76.0
7.286028160612087,25.0
9.429740234037645,83.0
9.893280566837161,44.0
7.449231000043735,41.0
7.38635604040931,33.0
6.811224139058125,69.0
8.17793677849865,73.0
7.3272140739880784,26.0
11.211668383319418,56.0
11.909314923775732,26.0
6.264396506542005,34.0
8.212160434108663,11.0
6.692200450024539,14.0
10.042666970536814,38.0
9.326452884843608,2.0
7.587818804238517,78.0
8.85341086282289,74.0
7.307232088056216,71.0
7.133642437186697,26.0
10.123529966860875,41.0
8.80197358950237,83.0
9.22426344825943,57.0
8.675238264501193,58.0
10.473544370560862,10.0
9.183852172284064,3.0
10.100244506181259,33.0
10.55223554556204,30.0
9.590925158016052,79.0
9.227238312068591,51.0
7.906124531160646,62.0
6.769948954210802,65.0
10.489138906588355,49.0
9.8858980080688,10.0
6.365147834929436,55.0
6.449159357304044,27.0
7.362172145182949,49.0
7.120431075190794,44.0
8.968660674515696,41.0
6.429168095603993,67.0
10.230955029984132,58.0
8.45567363817189,13.0
8.726670364476917,26.0
11.27497556320664,48.0
7.681121238236894,18.0
11.577810988928633,46.0
7.593274824607333,76.0
8.954345193344926,43.0
7.640720559716453,82.0
10.839385604584972,30.0
9.72800955225205,46.0
7.402121906148627,43.0
8.068914438028054,73.0
13.015877349861311,44.0
11.333285725610434,19.0
10.341348027748793,28.0
8.86043594584151,20.0
7.451238765703627,7.0
8.895057877865034,5.0
9.240200151975825,39.0
8.665411117567563,36.0
7.26207694579843,11.0
7.551595551207574,63.0
8.996278243710693,52.0
10.807134098429183,32.0
9.777162964602212,48.0
7.574366377939182,41.0
8.75700787920064,71.0
8.014692321385475,71.0
7.562139590198071,43.0
8.83405727625173,33.0
8.9716554270094,20.0
9.019088045849967,37.0
7.342609587886868,65.0
8.787785328075907,20.0
9.26760950696694,17.0
8.630230049308118,27.0
7.76852994555605,3.0
7.446780103429741,17.0
8.831106524041372,46.0
9.345694767889789,78.0
8.400610870904655,22.0
9.771007790336292,12.0
7.809184040243947,78.0
8.35220035093554,27.0
9.82658052385391,67.0
10.444556316349875,30.0
8.300063040471404,69.0
9.923559087699733,6.0
8.898259292970002,31.0
8.820307942346583,12.0
7.919499784299852,67.0
8.837327919701883,57.0
7.259465050815043,30.0
8.355731817565493,12.0
10.75334347408399,70.0
7.344725455511062,35.0
7.0765457949714055,55.0
8.14132148223352,52.0
7.0204835000115215,43.0
7.704187476359751,24.0
7.853722524758746,61.0
8.534030924800426,51.0
6.994615412904178,62.0
7.533628383584217,24.0
8.258298002962368,70.0
7.644802011603939,56.0
8.371407288802034,3.0
8.693673821466984,20.0
7.63517148168829,13.0
8.732311019224655,40.0
11.201130654371884,34.0
10.65699951744,8.0
11.081829129975524,76.0
7.503560120949681,77.0
10.162649249437296,75.0
7.464350746534142,29.0
11.633370450037475,50.0
8.538893091856185,31.0
7.5762524548730905,2.0
9.758247143280595,83.0
8.006281794651391,38.0
10.904542581933248,25.0
11.189913279402084,85.0
6.9583974167540665,47.0
7.297203505065712,52.0
13.382272154666769,52.0
10.043317036197472,75.0
9.615528162819786,52.0
10.299871888152216,23.0
6.94842777355143,8.0
6.8319423467781695,28.0
7.156657529021963,41.0
10.297910733548097,68.0
8.173841029992728,69.0
8.771955177798645,39.0
7.159009359210593,34.0
8.155750436693575,25.0
7.024114614214184,1.0
10.927283525564764,84.0
8.189583910888722,44.0
7.489343427028901,76.0
8.905132415160214,30.0
7.1916105812641735,10.0
11.868762197232602,43.0
6.674347271237942,34.0
11.421510450901964,60.0
6.927816519133655,11.0
7.587241668526004,53.0
