sal_5_lc2vs0_iate,sex
-41413.195456283865,2.0
-34091.34259616437,1.0
-32469.271067910955,1.0
-54927.490690077604,1.0
-57389.9204764816,2.0
-55877.35000863322,2.0
-36792.01156735611,2.0
-55398.932277917804,2.0
-38943.12351971055,2.0
-39864.1106716816,2.0
-28596.413759058592,2.0
-60550.80640833221,1.0
-31374.760551440566,1.0
-50126.200210622774,2.0
-41096.69278549947,1.0
-37432.63442104671,1.0
-52491.99341423507,2.0
-29221.398805773173,2.0
-51986.86123558467,2.0
-50665.76135500007,1.0
-43611.50446925066,2.0
-38960.76703097949,1.0
-30182.19197143699,2.0
-44002.68352953189,2.0
-52296.89761674215,2.0
-56545.452278572375,2.0
-51659.57263205855,1.0
-34912.845481867014,2.0
-30394.99154671422,2.0
-55210.79585532325,2.0
-45314.943382418394,1.0
-45701.52394466547,2.0
-34701.91175948195,1.0
-60672.94457311327,1.0
-37952.1105548299,1.0
-50374.743327411474,1.0
-31704.672284749588,1.0
-42327.19908077008,1.0
-50366.3321242972,1.0
-31251.270175556772,2.0
-42793.2846417296,2.0
-38974.24598413349,2.0
-40406.4167087445,2.0
-59001.31917561738,2.0
-48211.94549755275,2.0
-53256.96902039189,2.0
-55153.56546992408,1.0
-40238.99570437491,1.0
-37624.2904469934,1.0
-42274.67087459547,2.0
-62164.259194059734,1.0
-39667.33855062847,2.0
-52014.77129809445,2.0
-42663.7279547773,2.0
-32640.73627842037,2.0
-43238.18087518902,1.0
-54252.24993675223,2.0
-33334.59829274801,2.0
-31823.39801214051,2.0
-43780.51205337726,2.0
-52248.53102550645,2.0
-55057.42840722152,1.0
-62651.83054914286,1.0
-30761.444930302412,1.0
-51274.14789678805,2.0
-28788.66817941276,2.0
-60119.619066311585,1.0
-41640.102321285536,2.0
-53467.22610338757,2.0
-50730.84308675654,2.0
-60527.72596346497,1.0
-31904.362523116746,1.0
-41503.91135932377,1.0
-32551.883297933127,2.0
-58923.56160052892,1.0
-31215.84115139151,1.0
-34697.748225772535,2.0
-62323.205092380085,1.0
-31216.21464160476,1.0
-39129.47066695505,2.0
-40820.98250950207,2.0
-46323.33266134393,2.0
-32417.749412483645,1.0
-36459.745936535925,2.0
-59821.21013647442,2.0
-52378.09714171653,2.0
-30694.714537425953,2.0
-54697.9185427256,1.0
-41171.5748840202,2.0
-57986.42254048781,2.0
-42980.22223180061,2.0
-59316.621832837845,1.0
-50086.66028685759,2.0
-43659.32483401623,2.0
-52447.27530406219,2.0
-34224.785418814914,2.0
-59490.235588855765,2.0
-54685.61951294278,2.0
-42209.24786724504,2.0
-36439.21384011111,2.0
-38420.18315601151,1.0
-50287.10396309862,2.0
-33538.64605089207,1.0
-54922.14816032328,1.0
-28771.83868331985,2.0
-41566.31556162753,1.0
-41729.36190838968,2.0
-30303.19001635342,2.0
-30971.535278098527,2.0
-61640.082234842936,1.0
-43706.60639052616,2.0
-31312.143512975563,2.0
-58777.999383823204,2.0
-59396.82876592381,1.0
-58605.386121267016,1.0
-54173.93622781098,2.0
-48203.087990308086,1.0
-36706.41293495585,1.0
-41252.97428597145,2.0
-59607.627381410275,2.0
-34228.46577858093,1.0
-36090.85972234757,2.0
-51286.32346384805,2.0
-29133.95607240176,2.0
-35772.79230682518,1.0
-58661.88934686985,1.0
-37835.46915149411,1.0
-28589.386403471286,2.0
-34945.52606602938,1.0
-45919.37433973939,1.0
-36935.29135171294,1.0
-36554.641972582176,1.0
-41802.934438511395,2.0
-35318.392965279134,1.0
-45999.32955195254,1.0
-42435.530973341825,1.0
-59748.96309965047,1.0
-45665.31358212522,2.0
-52460.170736522996,2.0
-51859.328809365135,2.0
-55584.94084572646,2.0
-53132.5203526928,2.0
-56358.439667228195,2.0
-51135.052190049486,1.0
-28482.677985806436,2.0
-50821.59223354857,2.0
-35380.60770382152,2.0
-33013.08221780132,1.0
-50183.74091684386,2.0
-43205.57509736745,1.0
-31612.74166475369,1.0
-46704.817711159296,1.0
-41128.92407936568,2.0
-37531.557321233915,2.0
-42429.73100793613,2.0
-43691.548086423696,2.0
-50601.82931032199,2.0
-45935.04049140933,2.0
-29397.008904208185,2.0
-57343.20286396248,2.0
-51738.066968725136,2.0
-40702.56896795514,2.0
-53151.73381818073,1.0
-39053.330592124854,1.0
-60802.72070355086,1.0
-54263.14238906717,1.0
-57446.85014037153,2.0
-37373.10408515264,2.0
-44766.04315102435,2.0
-43017.294075881364,2.0
-51423.391964083894,1.0
-55091.652510234344,2.0
-32015.384040561094,1.0
-63067.97220150839,1.0
-30165.021752562974,2.0
-45912.93807434887,2.0
-37297.45991755476,2.0
-59644.76009299832,2.0
-48355.985403433966,1.0
-59991.604978890835,1.0
-57282.54457584223,1.0
-30181.415629577557,2.0
-60647.179740427324,1.0
-50684.91417180546,1.0
-58311.41424339509,1.0
-55829.14887766866,1.0
-52540.70581406061,1.0
-49873.17072216084,2.0
-55452.761735022206,1.0
-53720.306714589475,2.0
-46053.34056726598,2.0
-33465.08709001107,2.0
-28640.639015597193,2.0
-40979.839103662074,1.0
-58761.55175783551,1.0
-37635.01504533409,2.0
-40445.14199574791,2.0
-56010.16579163025,2.0
-31371.930982226473,1.0
-39124.43705699159,1.0
-47561.61514914324,2.0
-30805.77045990318,1.0
-55044.671722635874,2.0
-40328.820057502526,2.0
-42607.31823389546,2.0
-39224.513650440786,1.0
-35137.02375118504,2.0
-36393.2565500581,1.0
-54237.66706017105,2.0
-49732.246937498494,2.0
-52571.790250361984,1.0
-34133.02854636857,1.0
-38342.94759502422,2.0
-39793.675739769,2.0
-54171.79131030961,2.0
-35186.123182125484,1.0
-59041.65023301141,2.0
-37383.6398892759,2.0
-36567.176838289386,1.0
-43423.63358862846,1.0
-29488.608618845297,2.0
-51786.956434447624,2.0
-28728.021933360607,2.0
-44026.75767679905,2.0
-32310.802899377093,1.0
-41383.61880264395,2.0
-40783.699530575796,1.0
-59604.95862828419,2.0
-42211.67720078374,2.0
-36491.59824294337,1.0
-35541.4186364126,1.0
-55644.27422154047,2.0
-42164.90732020772,2.0
-48644.24264766915,2.0
-37035.66293959229,2.0
-29520.778104798494,2.0
-60175.80177226868,1.0
-40467.35927284875,2.0
-35694.25849234307,2.0
-62535.5720954726,1.0
-55810.863722586655,1.0
-29325.890709384163,2.0
-58109.17368147272,2.0
-39350.13019037228,2.0
-53335.49326033819,2.0
-29183.764188705376,2.0
-58296.14480818971,1.0
-30173.239978544316,2.0
-44573.750430446555,2.0
-44590.831254360586,1.0
-39354.374449837094,2.0
-30920.918674212055,1.0
-40902.81547857896,1.0
-33722.02366983725,2.0
-28854.573966013377,2.0
-48790.76135267955,1.0
-60781.19616872599,1.0
-52932.13723819623,1.0
-43769.29207097237,2.0
-41164.99230156542,2.0
-33156.33508692235,1.0
-37313.19816950017,2.0
-29603.666016667157,2.0
-55182.83919534911,1.0
-38453.14354407356,1.0
-35437.71948990795,1.0
-52922.93532643164,1.0
-57302.37074731577,2.0
-57058.1761482939,2.0
-50129.63850371418,2.0
-42082.858450893786,1.0
-54230.424815575636,2.0
-37387.5785147757,1.0
-42078.48440957941,2.0
-56017.179490187526,2.0
-32836.279766912296,2.0
-28102.446351187577,2.0
-52988.10257254015,2.0
-34396.28496183982,1.0
-42145.32242601464,2.0
-32948.94718686836,1.0
-41277.73494444862,1.0
-31640.075481812393,2.0
-43250.48640211301,2.0
-42544.2053776624,2.0
-62501.94591845115,1.0
-47980.293647263454,2.0
-53438.377904608744,2.0
-29290.476062290163,2.0
-40546.710595450146,2.0
-38466.564150677725,1.0
-58702.82115932193,2.0
-58480.359484814835,2.0
-43224.349006520664,2.0
-36467.44082863019,1.0
-31234.721557889618,1.0
-57692.2191531752,1.0
-58933.429036826215,2.0
-43052.079457583815,2.0
-36144.89034667432,1.0
-42214.54912260525,1.0
-55598.19026179947,2.0
-60489.820082307764,1.0
-43678.24247446908,2.0
-31059.280225307033,2.0
-41466.58461700556,2.0
-30396.022349913856,2.0
-28635.090241840837,2.0
-38522.59997101303,1.0
-59679.207332003585,1.0
-52001.59498246189,2.0
-43279.97668571702,2.0
-55735.579058566946,2.0
-32517.952751827776,1.0
-60948.49754062819,1.0
-57910.79032323444,2.0
-60047.05667860758,1.0
-44375.274649755076,1.0
-41835.65035885676,2.0
-32099.662672253802,1.0
-40572.73983736985,2.0
-34874.36897592294,2.0
-47894.74336803074,1.0
-30640.564736759134,2.0
-55694.536859183136,2.0
-46928.419750739704,2.0
-29451.477646693093,2.0
-53387.2926030589,2.0
-49018.378567729254,2.0
-34647.489120397804,2.0
-36416.55378650219,2.0
-28602.9699040159,2.0
-40356.53827605245,2.0
-32861.938960056556,2.0
-51773.38234393599,1.0
-52914.134541173975,1.0
-46610.17439979459,1.0
-42091.33639710627,2.0
-30901.25374034355,1.0
-42254.26043688933,2.0
-54559.34706519151,1.0
-48434.18888204609,2.0
-41089.78652528752,2.0
-57994.8030801893,2.0
-45271.04561853029,2.0
-59000.9831840099,1.0
-44551.60134630702,2.0
-30699.25701478583,2.0
-40867.407607107816,2.0
-42890.84254643809,2.0
-56053.220023682836,2.0
-29172.57395128511,2.0
-30911.275691296134,2.0
-46553.30568968046,2.0
-43091.51009126988,2.0
-52589.693619141544,2.0
-33073.934661387924,1.0
-40211.809132907656,2.0
-46709.67457756543,1.0
-41235.67204959024,2.0
-57446.30800250353,2.0
-44978.97043082993,1.0
-42441.752534044244,1.0
-39111.03979245308,1.0
-51023.83075267968,2.0
-49158.68133972831,2.0
-53444.653703814554,2.0
-31211.562510322357,1.0
-57197.768549515924,2.0
-37638.24378512871,2.0
-56827.72270338197,2.0
-51702.140276086866,2.0
-61536.27535225736,1.0
-47661.78979147467,2.0
-41538.310929720974,2.0
-38724.72872240059,2.0
-28345.34405806085,2.0
-35423.81633280586,2.0
-29489.681943211075,2.0
-32283.70054510024,2.0
-36648.90407969007,1.0
-40183.8112355442,2.0
-54739.494656630384,1.0
-40804.43216133442,1.0
-30865.740233437988,1.0
-49137.749478269776,1.0
-30770.339913421016,2.0
-57221.720096307996,2.0
-48374.752544266186,2.0
-39472.80878213661,2.0
-30113.647786057816,2.0
-43678.16888717668,1.0
-30492.88979396741,2.0
-62394.962290977186,1.0
-32844.58450105405,1.0
-53778.402417827136,2.0
-29416.97331835586,2.0
-51640.03909077295,2.0
-38100.54585587649,1.0
-38716.86419690672,1.0
-47432.51331535808,1.0
-52590.75514640646,2.0
-55283.71172597821,2.0
-57588.0175394682,2.0
-40835.42107034304,2.0
-56230.997156075886,1.0
-32108.687433816194,2.0
-41665.96768080083,2.0
-37091.895350255145,1.0
-55393.85574817416,1.0
-39768.27373576281,1.0
-59654.66018840205,2.0
-54862.47144879312,2.0
-35904.919956558624,1.0
-53188.78302240845,2.0
-52179.4785917725,2.0
-47839.017962302605,2.0
-39661.335889040995,2.0
-36504.93909631015,2.0
-34944.140136400194,2.0
-33154.1693532854,1.0
-52792.358715127586,2.0
-29592.551486973047,2.0
-53809.291029792395,1.0
-55000.27688989549,2.0
-29516.09798359116,2.0
-55981.95600651821,2.0
-50112.936006178934,1.0
-29259.307018205007,2.0
-45002.17922186604,2.0
-54754.7027833786,2.0
-34389.54761327584,2.0
-49723.4364518629,2.0
-52768.1673290622,1.0
-42425.58400365441,1.0
-37570.21938458024,2.0
-28472.308416532305,2.0
-30114.880036727518,2.0
-40323.382812038064,2.0
-57457.67453208958,2.0
-59261.76396676236,1.0
-31544.546256429414,1.0
-59340.20684653721,2.0
-46655.08680652478,1.0
-59855.99484700586,1.0
-43940.46728764572,1.0
-33448.758327223804,2.0
-28547.11184444002,2.0
-40628.025873931634,1.0
-40179.49948740159,1.0
-40004.44462582783,1.0
-48605.05193896657,2.0
-32800.47844276104,1.0
-61458.453405281085,1.0
-37926.99866039834,1.0
-59312.741641132416,1.0
-30095.31346054504,2.0
-57081.62389825001,2.0
-53924.9432359274,2.0
-39714.152946588096,2.0
-39060.71759872597,2.0
-58091.29109448372,1.0
-46598.44641888968,1.0
-41357.419881096386,1.0
-38398.87458567514,2.0
-51214.274847945955,2.0
-38786.03791666984,2.0
-59321.10533866542,1.0
-29570.952444463488,2.0
-55278.103360590016,1.0
-32423.41376551493,1.0
-36423.93983286583,2.0
-45907.26079526348,2.0
-31291.632667714024,1.0
-60198.0404570026,2.0
-40463.4296919785,1.0
-59170.14352073849,2.0
-50604.24959689607,2.0
-44454.15328465456,2.0
-37169.72063225992,1.0
-61624.87148928823,1.0
-55297.115788342126,1.0
-56503.249175971345,1.0
-29661.295179314064,2.0
-57106.71227553868,2.0
-56878.68832367925,2.0
-62571.09028741787,1.0
-56824.61751413417,1.0
-32566.676156568567,1.0
-33087.65492750659,2.0
-41098.876448567375,2.0
-46416.10675486471,2.0
-34942.599213359346,1.0
-42136.37532263064,2.0
-29012.460816509825,2.0
-39411.25071214297,1.0
-40957.55190465215,1.0
-57931.4702327622,1.0
-61133.07143552332,1.0
-56754.897573112146,1.0
-34126.7644634205,1.0
-33723.452751928635,2.0
-52684.48111925079,2.0
-45743.34077222516,1.0
-42614.01679202673,1.0
-62348.68389286651,1.0
-61345.427192399635,1.0
-32775.02734496645,2.0
-34644.232331499,1.0
-56913.95208181525,1.0
-40279.273188156534,2.0
-40308.25656392217,2.0
-50900.757932889945,2.0
-29745.72295111011,2.0
-43208.85033972497,2.0
-43809.04564549462,2.0
-55601.23466366978,1.0
-28562.791957960697,2.0
-43297.016569565436,2.0
-47598.614053236524,2.0
-29651.55145734052,2.0
-35573.98099352649,1.0
-42278.20123251068,2.0
-46459.70596401504,2.0
-61886.60003349921,1.0
-35385.3304859285,2.0
-42261.630529210066,1.0
-56073.20737384665,2.0
-35270.43753358656,1.0
-32460.12463225674,1.0
-58329.696420916334,2.0
-30617.744754724474,2.0
-42660.842742513356,2.0
-35435.11761487975,1.0
-32998.252789785976,1.0
-58870.24593319164,1.0
-51848.76994035659,2.0
-57414.95878929569,1.0
-47305.49116749143,1.0
-42089.0953975831,1.0
-55194.44434965281,2.0
-46491.523419242614,2.0
-30868.435195398994,1.0
-59230.89631572662,2.0
-56816.90861544682,1.0
-45936.89347850513,2.0
-29588.14626187977,1.0
-33122.61379781825,2.0
-41891.34139270513,2.0
-57241.86872776688,1.0
-60133.12793348129,1.0
-30941.96741835524,1.0
-38298.63214125368,1.0
-45031.07741807825,2.0
-43397.4289647315,1.0
-42228.12389730721,2.0
-29314.08739513091,2.0
-55655.827195942155,2.0
-34376.63965992061,1.0
-40606.59001563627,2.0
-59826.695383703816,1.0
-39496.92660681013,1.0
-45716.90820735856,1.0
-52742.22828010362,2.0
-51881.19746850149,2.0
-37831.014154565535,1.0
-38020.94621695271,1.0
-37580.57730498747,2.0
-58794.90444650003,1.0
-47451.81512729968,2.0
-41770.478032521496,1.0
-46278.75026657763,2.0
-58291.966797193396,2.0
-47262.2242161892,2.0
-44256.194867907914,2.0
-57903.44619185269,2.0
-38280.594791170275,1.0
-59422.31138797691,2.0
-54857.44537705304,2.0
-56003.39030603291,2.0
-51332.153843423446,1.0
-60777.235708852844,1.0
-31415.223924911697,1.0
-45730.64164606569,1.0
-40036.08581669844,2.0
-45114.4542843823,2.0
-30122.887076611783,2.0
-45178.81104498865,2.0
-33757.78722655882,2.0
-33700.9849804248,1.0
-41095.35207475719,2.0
-54689.02754297521,2.0
-39457.97726596416,2.0
-44567.62244716339,2.0
-36914.39809055797,2.0
-35011.368470435744,2.0
-53385.72789583863,2.0
-34876.738905298465,2.0
-30655.33798489353,2.0
-29867.49536737391,2.0
-52104.693431448126,1.0
-34682.2095932011,2.0
-54070.98478063929,1.0
-49395.54527148279,2.0
-60099.912775303485,2.0
-43845.32770523433,1.0
-40656.28438322012,2.0
-46687.10991851188,2.0
-39894.49989854714,2.0
-49314.688127778354,2.0
-31195.148221065818,1.0
-29055.13214266577,2.0
-52862.599872880724,2.0
-59393.538316733386,1.0
-30459.958614468356,2.0
-58158.16200888911,2.0
-54455.54264037472,2.0
-28132.514864401997,2.0
-31163.95477265943,2.0
-43714.69913804914,1.0
-45993.05718947068,2.0
-46755.33933842634,2.0
-32791.070628040936,2.0
-57489.66640325301,1.0
-42284.26966539348,2.0
-57751.524699713664,2.0
-50986.28904637742,2.0
-38496.39904388263,2.0
-40086.35243170708,2.0
-54428.811015913714,2.0
-29801.022876045045,2.0
-31213.482376492735,1.0
-45941.11600332495,1.0
-51617.386375781614,1.0
-55590.84243464353,1.0
-31379.391608533664,1.0
-38738.03472557543,2.0
-61140.48238111929,1.0
-38647.62468337738,1.0
-43856.84364589879,1.0
-35628.290294684266,1.0
-52543.06059409767,2.0
-37094.95714940418,1.0
-41676.931625074736,1.0
-46944.84741815773,2.0
-30055.926715542595,2.0
-41027.86296014085,2.0
-50079.776211411474,2.0
-31848.89825187334,2.0
-52286.541703258925,2.0
-40570.06607990937,2.0
-57524.15774742741,1.0
-41211.9297907047,2.0
-33262.86617186158,2.0
-59255.3123572071,1.0
-54904.80673709672,2.0
-41626.57440455166,2.0
-48027.33854809937,1.0
-42495.74152248328,2.0
-44293.91420560164,2.0
-63136.40417358857,1.0
-37863.55387913956,2.0
-59784.522197168066,1.0
-44364.71598920447,2.0
-58695.71432177104,1.0
-40152.7479599348,1.0
-33643.26433914254,1.0
-41529.60729493818,2.0
-57764.258900834575,2.0
-40063.10147741955,2.0
-31061.252274238363,1.0
-60311.01127834336,1.0
-32428.56126342717,2.0
-41411.46207904068,2.0
-46290.91424731545,2.0
-34554.43641083324,1.0
-28181.581083253626,2.0
-52919.598128372534,2.0
-37694.942090621225,1.0
-35633.601543700075,2.0
-54163.35228722531,1.0
-56327.62741445499,2.0
-56603.248297797145,1.0
-61695.849133878044,1.0
-50953.1331665301,2.0
-42128.9172384798,2.0
-56928.92212958916,2.0
-32104.69309751664,1.0
-37586.596702971416,1.0
-29586.452068087816,2.0
-53789.90213767088,2.0
-57213.47849218124,2.0
-60597.1544794691,1.0
-53010.54438498499,2.0
-43405.737443548394,1.0
-40655.86590436487,1.0
-34790.530833523495,1.0
-37243.27297861662,2.0
-35850.49701573914,2.0
-41389.8575835389,1.0
-30373.147772494667,1.0
-37250.49397954746,2.0
-29000.068278536288,2.0
-41597.22148764268,2.0
-60189.69767609934,1.0
-55489.17293580669,1.0
-52124.606513647486,2.0
-56528.86127177223,1.0
-29087.917159182984,2.0
-28843.05147751742,2.0
-53924.504476558395,2.0
-29849.73331100489,2.0
-50563.38290537672,2.0
-54504.16078027396,2.0
-50600.31834238082,1.0
-36420.646679111116,1.0
-40192.467695807616,1.0
-62633.94716439306,1.0
-41949.03096969674,2.0
-56327.286304475245,1.0
-29222.059340936117,2.0
-41057.52525292468,2.0
-30364.784644981948,2.0
-36793.098364106525,2.0
-47977.75221551909,1.0
-57851.48644218047,2.0
-32186.714110750665,1.0
-38111.937912450514,2.0
-58437.21122217857,2.0
-53095.59691229256,2.0
-52769.648712329494,1.0
-59515.12103572427,1.0
-34696.557817763256,2.0
-43169.098698826434,1.0
-49197.21741432236,2.0
-53016.21038241127,1.0
-50448.9782941251,2.0
-41373.45292150728,1.0
-30116.751723636276,2.0
-43545.49912575201,1.0
-51005.864111116876,2.0
-61182.944383224894,1.0
-45463.6518478011,2.0
-34683.30413386809,2.0
-35865.29092028302,2.0
-40894.848424005744,2.0
-39160.98465412491,2.0
-28666.921177091066,2.0
-52707.953657615304,1.0
-56028.5742264172,1.0
-30649.15190284695,2.0
-37306.653806091366,2.0
-40962.56531427613,1.0
-59297.43225146085,1.0
-30981.202626034163,2.0
-34733.24213834224,2.0
-53355.56396390566,2.0
-40925.071702328736,2.0
-29666.13173000049,2.0
-54144.05789355775,1.0
-34736.071551001085,1.0
-33422.242274194716,2.0
-39632.696065426135,2.0
-58222.24505050633,2.0
-43926.07951457608,2.0
-47955.387336906424,2.0
-31957.436445183164,2.0
-51312.65571756703,2.0
-41967.481148913736,2.0
-56339.75393070998,2.0
-29584.319346140823,2.0
-59704.52708303984,1.0
-53890.674562661006,2.0
-30044.089432774574,2.0
-60998.17499908895,1.0
-32379.304546408843,1.0
-42881.040397029996,2.0
-56801.04251753871,2.0
-39465.41482008598,2.0
-49290.87062931832,2.0
-31261.053190312363,1.0
-60048.60366686444,1.0
-46711.457251840286,2.0
-44330.86231181479,2.0
-35258.10951588306,2.0
-44448.72148802291,2.0
-51194.4850547089,1.0
-53381.310509580064,1.0
-51610.46220065801,1.0
-39566.74162832049,1.0
-52076.43678097206,2.0
-49394.925360135334,1.0
-57475.5622617165,2.0
-34811.152774574046,1.0
-57069.9394562371,1.0
-30556.612785546306,1.0
-46602.96495676141,2.0
-40822.64442115769,1.0
-40302.587742435964,1.0
-55496.392829345845,2.0
-60673.72611993522,1.0
-52368.28312667586,1.0
-36973.69644955909,1.0
-55779.41123524647,2.0
-41361.314962524084,1.0
-57607.957178291465,1.0
-62330.08579784867,1.0
-38999.61262179143,2.0
-44630.997926779644,1.0
-39783.371318995356,1.0
-30137.881528279075,2.0
-37879.07915036447,1.0
-31505.795690998686,2.0
-51474.15481921501,2.0
-43648.31640147758,2.0
-43117.75040256385,1.0
-60972.111146908894,1.0
-46767.49739782015,2.0
-48518.24833265154,2.0
-32715.27200027633,1.0
-58670.6085299209,1.0
-37995.45828715647,2.0
-40757.37161570125,1.0
-57146.689624757695,2.0
-55047.096697255925,1.0
-56591.1000094904,1.0
-53243.052550053864,2.0
-44774.867277395526,2.0
-61316.69459749998,1.0
-41876.65774107484,2.0
-59694.307005920506,2.0
-51053.52829651395,1.0
-29263.216641459367,2.0
-62147.515336233046,1.0
-56452.31534291728,2.0
-31288.258172117607,1.0
-50648.850768977514,2.0
-34015.60604774245,2.0
-41443.19506393776,2.0
-43905.267875929,2.0
-29607.009075047736,2.0
-41144.74306419524,2.0
-44612.4504411819,1.0
-63327.56559056968,1.0
-55675.67747754898,1.0
-36957.650159676385,1.0
-60998.94131029574,1.0
-50296.63926617308,1.0
-35109.70719122664,2.0
-36145.37021157051,1.0
-53675.57322811529,2.0
-51434.15130721681,2.0
-52032.28914270199,2.0
-29814.718586259103,2.0
-50818.21355016026,2.0
-40096.331550601055,1.0
-59684.00691924699,2.0
-48750.39751880299,1.0
-36820.725052440066,2.0
-48632.07238982694,2.0
-60885.55718390632,1.0
-54188.47839516563,2.0
-35765.316317452,1.0
-61437.05968409229,1.0
-39549.712829560245,2.0
-53930.05493462998,2.0
-50414.55621730928,2.0
-48863.22117807697,1.0
-44262.26770409985,2.0
-41054.656856096415,2.0
-54218.75220803839,2.0
-41821.255672233856,2.0
-34684.8195291131,2.0
-55248.125903759734,2.0
-32617.744711068524,1.0
-46663.892518670706,2.0
-41076.201551169004,2.0
-32216.486633662207,1.0
-30077.18979270423,1.0
-47749.53354992129,2.0
-60318.85143148237,1.0
-41619.731288322415,2.0
-54017.64295740878,2.0
-41642.08847682504,2.0
-52201.54611312559,2.0
-56986.98501494509,1.0
-30401.580993431307,2.0
-37899.14210268888,1.0
-43880.79439051768,2.0
-47847.64418360652,2.0
-51970.819901541996,2.0
-29974.40445428997,2.0
-54136.1004955194,2.0
-39525.1697086324,1.0
-44620.079797467515,2.0
-57764.06540848039,1.0
-42677.738971785475,2.0
-43525.687136654655,1.0
-42790.2895974976,2.0
-29749.903136275047,2.0
-42547.869623778475,2.0
-55220.760282175615,1.0
-43871.3351871872,2.0
-37868.30495576351,1.0
-53456.75359537686,2.0
-33366.03381046423,1.0
-29357.38768363239,2.0
-55038.68055934127,2.0
-52916.04293296448,2.0
-41694.029263026954,2.0
-34745.25905415698,1.0
-29132.89157954266,2.0
-29734.83568613965,2.0
-44312.32180593303,2.0
-55001.68149841634,2.0
-56631.11934437495,2.0
-38835.84957966708,1.0
-47415.480418878695,2.0
-54771.44103876273,1.0
-45229.854434295405,2.0
-41941.724742676044,2.0
-40213.42462544196,2.0
-58233.926915467746,2.0
-34532.925327425735,2.0
-40569.70204217987,2.0
-43026.87485766543,1.0
-47813.10832983931,1.0
-41930.63422733403,2.0
-33225.31035405608,1.0
-50416.68131683417,2.0
-61389.233316300466,1.0
-52150.08964299034,2.0
-57910.869588645015,2.0
-30584.77339087687,2.0
-52271.37755365566,2.0
-41820.2433432948,1.0
-29763.65368091547,2.0
-32187.933404216048,1.0
-50658.569394129256,1.0
-37416.78930498458,2.0
-43128.224557383,2.0
-59594.52586530019,2.0
-40536.548753588184,2.0
-33748.16583940909,2.0
-57001.55147638193,1.0
-57921.965568468004,1.0
-29194.354847583214,2.0
-29233.0941249408,2.0
-41089.10855675669,2.0
-51515.744350004796,1.0
-35726.5683012862,1.0
-55617.922899304875,2.0
-45179.24933312709,2.0
-52583.51013381921,2.0
-40987.0632310973,2.0
-62057.24582342803,1.0
-51023.417170484056,2.0
-29245.180382453647,2.0
-42272.3721533256,2.0
-54456.114402048195,1.0
-35389.681282716716,1.0
-53984.218501884665,1.0
-52581.316177011875,1.0
-47253.05070474727,1.0
-33367.59400298639,1.0
-29900.09900756424,2.0
-49597.80915013062,2.0
-54768.8289321431,1.0
-36447.22847971148,1.0
-35950.02780735349,2.0
-31589.065758773813,2.0
-38766.65400398582,2.0
-39733.905611522525,2.0
-31905.231416335595,1.0
-29163.573941335006,2.0
-60668.24775782879,1.0
-32656.354922438935,1.0
-31697.37927449724,1.0
-61805.224440487276,1.0
-31549.37191656978,2.0
-42277.77784816994,1.0
-41611.535454414385,2.0
-31088.775240082596,1.0
-29245.93317601909,2.0
-35319.681160190026,1.0
-48562.484330278676,1.0
-31672.591743038258,2.0
-41367.91286004792,2.0
-60369.05867978756,1.0
-41537.56480516103,1.0
-35386.27948603262,1.0
-30785.939814909725,1.0
-45221.36432506031,2.0
-49200.80920559433,2.0
-51055.8589144166,2.0
-30620.405658507192,1.0
-43372.84456490308,2.0
-30247.81032886587,2.0
