sal_6_lc2vs0_iate,unem_x0
-27223.429755439178,14.0
-47707.86563718168,5.0
-34193.69687051019,24.0
-39310.72092384777,23.0
-36153.64292050224,15.0
-32399.937586835556,17.0
-32562.965793788273,14.0
-47376.71156062995,7.0
-44002.428545077244,12.0
-46794.81199969901,2.0
-30819.50490085396,18.0
-33242.69465524836,7.0
-35598.34306207267,19.0
-48329.30584471915,11.0
-31543.33370737668,2.0
-47833.50358165754,13.0
-34145.08038771694,4.0
-33261.72672680814,18.0
-39201.8698663265,8.0
-25118.328312684676,5.0
-44895.6902931269,20.0
-24642.298291116153,22.0
-40658.597948496725,17.0
-28957.74563415273,3.0
-37600.48823163631,20.0
-37985.19382545577,4.0
-47759.27198237795,15.0
-37043.305825434916,8.0
-32041.166608814794,18.0
-31728.674087043408,2.0
-48938.60359005348,5.0
-39833.956958535025,14.0
-41173.44760521484,24.0
-34249.1421277858,9.0
-26914.187359528343,20.0
-51200.85916868744,23.0
-39025.85976440249,11.0
-29882.47783980203,4.0
-53611.886427566686,17.0
-48054.281500847195,15.0
-25279.998972432557,24.0
-48287.42038208395,11.0
-32589.118041697166,3.0
-47052.0928684686,24.0
-24749.645269217515,14.0
-47827.09554672735,15.0
-25848.029357245356,15.0
-40264.19645577475,6.0
-41315.18978074352,12.0
-34931.7203111267,16.0
-27124.395921313855,15.0
-38136.34110317719,18.0
-29180.461544292735,6.0
-23986.65523113242,14.0
-42266.86178131721,11.0
-50814.06909769123,4.0
-47265.91814947383,13.0
-39829.26971527048,10.0
-36452.927506851294,17.0
-29916.85779425411,6.0
-32371.8347705572,21.0
-25801.594041590022,20.0
-47934.54248691158,10.0
-34662.82252756043,1.0
-32295.364535903907,22.0
-46482.16792004257,19.0
-49299.57685265779,22.0
-45610.724021565096,8.0
-43895.61537852317,19.0
-38796.47329375275,12.0
-45227.98435559077,24.0
-34788.78717902182,1.0
-35856.28903315026,11.0
-49986.602050374786,17.0
-29312.715679101544,10.0
-24868.393838204414,17.0
-46653.814109035106,2.0
-31252.162818297802,2.0
-39018.73960961303,20.0
-29392.670072763554,7.0
-38481.897033198686,12.0
-30370.331114964032,17.0
-41248.566313167255,22.0
-38466.47702165348,23.0
-55303.27875344036,2.0
-42600.21470960244,6.0
-47488.89050559039,15.0
-26340.439705150246,20.0
-34938.62391757547,12.0
-34521.88349274542,11.0
-45350.15956229308,18.0
-48652.30486713261,14.0
-38376.47904300606,2.0
-32406.88006240834,14.0
-27002.493390410968,11.0
-49187.86101483341,6.0
-51275.76297332601,18.0
-36573.46910896752,20.0
-33848.64736668721,5.0
-38096.46098780933,21.0
-49927.81113026697,0.0
-51636.57770237907,4.0
-40275.5807663293,15.0
-28752.046281757874,12.0
-37806.72064898538,15.0
-27470.494360520926,5.0
-25539.488074974415,7.0
-35702.14491630006,14.0
-53712.7935751769,21.0
-45174.25689214985,6.0
-37390.951076433084,4.0
-48149.32776666297,20.0
-29433.920756834363,10.0
-49910.09591026814,21.0
-51645.82487519507,9.0
-51915.07739384982,8.0
-40056.21807997157,7.0
-37281.318931856586,8.0
-29199.4420589187,1.0
-34562.35110377155,18.0
-29344.097517649487,14.0
-41962.30854496121,19.0
-26948.90820847224,17.0
-48933.242333932656,6.0
-39771.35041112161,6.0
-26769.19977299022,8.0
-44660.5273317511,11.0
-44302.900036392704,11.0
-31240.721312811296,14.0
-33342.4384365423,4.0
-24985.070801563103,11.0
-37535.08067266113,20.0
-30610.626457206123,21.0
-44587.08661758345,2.0
-47935.725404250945,1.0
-40093.14465940333,19.0
-37927.73846774038,5.0
-27374.79007456504,18.0
-40147.12181582522,10.0
-47569.172522667184,22.0
-43495.94044437276,8.0
-38011.27088747535,10.0
-48830.15473316795,10.0
-42126.103400065884,10.0
-46543.23509150083,1.0
-40092.827650480656,6.0
-27929.112156652758,2.0
-35397.53975028253,11.0
-38641.76403460595,2.0
-49461.06249546255,17.0
-25359.80058201102,5.0
-27402.80859072204,5.0
-39830.52803704092,6.0
-35981.394753744076,4.0
-46973.324368445756,14.0
-30197.109525474152,5.0
-35450.9895834571,20.0
-40458.20542725138,18.0
-34705.07813009799,9.0
-45780.58152265984,22.0
-41286.78531439198,15.0
-39344.65219102079,18.0
-35332.95183673154,7.0
-45334.61469074377,4.0
-41354.93903965945,4.0
-46319.130180024964,17.0
-27892.438185761865,4.0
-49183.99207312365,1.0
-35752.34368079104,21.0
-44763.33048303191,2.0
-43926.631732144146,2.0
-52312.22541484061,16.0
-41646.59247548862,8.0
-36406.41963306964,5.0
-35184.916498158236,3.0
-24812.024581126607,16.0
-32569.586544615548,16.0
-26097.024524679582,3.0
-28434.79664255028,10.0
-33934.02922802301,4.0
-35575.053768321515,0.0
-50344.865090176245,16.0
-38078.07975569878,15.0
-28165.003966968845,9.0
-44131.74428471231,9.0
-26012.382175641906,10.0
-50081.16018401686,7.0
-41704.62958125102,21.0
-37199.85243801797,9.0
-26857.90287788803,3.0
-39711.9653804566,9.0
-26860.37608279566,15.0
-54325.22361691295,6.0
-28605.02322496658,22.0
-46594.521936045814,7.0
-25112.77947936353,14.0
-41829.36160006066,2.0
-34931.96764790326,16.0
-35262.554557245996,23.0
-42948.13876531587,15.0
-47024.27392399972,15.0
-47446.47665020831,22.0
-50102.50985344571,18.0
-37019.545568688285,21.0
-47877.109689120014,2.0
-28500.122652856804,2.0
-38001.911653065814,6.0
-33822.07635488139,3.0
-47179.453139784826,7.0
-36138.842476458456,22.0
-50936.29876742631,8.0
-48555.9210919615,14.0
-32399.334656199597,11.0
-44742.434737207805,3.0
-45276.52271308245,4.0
-40410.72597459896,13.0
-35264.978919263296,15.0
-30658.795914481445,24.0
-29573.087121555618,24.0
-29695.597078147795,6.0
-43728.80662515855,6.0
-26802.386591116836,2.0
-47105.863884790284,0.0
-46429.45784476251,24.0
-27140.13137228821,1.0
-48474.446919408336,8.0
-43618.368906691336,1.0
-27550.35301126838,8.0
-40262.323417778556,21.0
-45761.39915761949,7.0
-31147.01199350505,6.0
-44266.88898603848,23.0
-48038.18292028124,22.0
-39074.989577484936,5.0
-33926.789429121214,2.0
-23800.781503813858,20.0
-25743.780577223384,23.0
-36091.945047615605,3.0
-50259.93427384876,4.0
-50000.034416825394,5.0
-27402.06922300357,12.0
-48942.842594286194,13.0
-42596.05511939381,5.0
-52764.78980389608,13.0
-39278.39668389447,0.0
-28875.166178567117,13.0
-24100.49850084766,11.0
-35802.77007646262,13.0
-37228.74435730645,10.0
-35991.90866987727,2.0
-43369.6654062833,1.0
-29340.80860411877,4.0
-55659.79148201467,11.0
-34313.92754353635,4.0
-49592.26088088662,2.0
-27555.986405309333,9.0
-49377.80385618254,20.0
-45350.37489956211,22.0
-37739.7264317891,10.0
-34460.362776643095,0.0
-51285.992275158365,3.0
-43473.86168799712,4.0
-38790.41034109641,3.0
-34123.82619007373,24.0
-44662.32488961787,13.0
-36354.10779289869,14.0
-51648.679504458305,9.0
-26359.15841718303,12.0
-50016.64032711882,8.0
-28616.601529575873,24.0
-32493.391035133896,21.0
-40935.79920413728,15.0
-27467.504735832943,18.0
-47540.42524966381,6.0
-36787.55571238568,1.0
-51394.73852837443,23.0
-43980.33823426866,18.0
-40572.60757686209,3.0
-33594.97341758712,13.0
-53409.72123292687,17.0
-47507.525173502974,3.0
-51049.90197044729,23.0
-27651.556512525327,10.0
-48604.50769597819,8.0
-50614.05781804084,9.0
-56871.32654756066,10.0
-46503.080747951695,11.0
-29156.323963615796,20.0
-28853.368033054085,2.0
-35575.15924753958,19.0
-42642.47621950766,3.0
-30847.318465254695,18.0
-36250.380589979235,17.0
-24386.855207753524,2.0
-35228.79918405976,9.0
-35749.11832494663,3.0
-51331.33906297907,23.0
-50894.78352513993,3.0
-50888.47602608431,21.0
-30676.29823972251,16.0
-31647.197944290747,6.0
-44242.99827828337,13.0
-42359.02441252599,22.0
-39349.16748221868,13.0
-51773.895967434815,16.0
-52398.28621050912,17.0
-30387.567318339214,3.0
-30673.14956753192,13.0
-49693.75774377199,14.0
-37862.72340040346,6.0
-33135.30361488523,14.0
-43907.5642325504,16.0
-25493.14537293711,11.0
-39807.194579999115,15.0
-40390.3624522386,15.0
-49808.982388908,9.0
-26061.255945171994,5.0
-40232.25841693171,6.0
-43194.004494316796,6.0
-26406.925898553247,3.0
-31876.959878836173,2.0
-33701.7863260382,21.0
-40788.292195756105,22.0
-51355.98499133315,18.0
-30554.641378299388,8.0
-37324.44800832887,12.0
-50506.96867203412,6.0
-31730.602337180626,2.0
-28625.869757051107,5.0
-48747.79732719016,3.0
-26171.77614108929,24.0
-36033.34870675365,18.0
-31113.077466590417,21.0
-30164.293147365504,1.0
-54149.66257153475,18.0
-44192.057415726485,3.0
-52817.31250297131,21.0
-43137.66530307727,8.0
-37501.56446759166,5.0
-46449.749384860595,19.0
-40005.88516674189,3.0
-27934.70341913239,17.0
-45063.52680412945,9.0
-52619.47072236171,15.0
-42446.212751033934,11.0
-26939.320168028516,18.0
-28872.58368315711,5.0
-39256.37532342388,18.0
-51195.12986240267,15.0
-55004.101932289675,18.0
-26780.39192914417,19.0
-33966.095159458375,5.0
-39757.34156098834,19.0
-39402.433114567175,3.0
-36898.49494043445,11.0
-26459.564765823925,5.0
-45610.62626569233,17.0
-31955.498239394416,19.0
-36951.19871684709,14.0
-50043.85531576897,5.0
-36612.98870488822,20.0
-41819.89839284977,5.0
-43413.741361556706,22.0
-45617.15304803816,20.0
-33255.10691714448,23.0
-33617.300810717315,2.0
-34192.80274589556,11.0
-52225.08776704229,1.0
-43323.00358613989,13.0
-38894.03204997252,15.0
-40218.1400625314,6.0
-49102.91092458129,1.0
-42733.935168363736,19.0
-38741.24386337097,7.0
-47518.728805823375,6.0
-35094.381228663304,15.0
-46780.972586516174,1.0
-48234.17114978556,9.0
-45924.14042251832,17.0
-46749.31197131328,4.0
-52516.55248096443,14.0
-28694.916001854428,6.0
-41897.008388641,14.0
-34376.70786092154,0.0
-41638.39977257901,10.0
-26342.28458352833,10.0
-39971.93193919015,1.0
-32193.438907071024,11.0
-30495.738350470485,20.0
-38297.9211320517,10.0
-48992.6555355421,1.0
-33985.661153160174,11.0
-41121.32148661364,1.0
-33141.02793515797,5.0
-30317.9260045097,8.0
-44834.59049667537,1.0
-30932.40784324373,2.0
-26081.63656871411,19.0
-26476.75079188841,10.0
-43766.903397945745,21.0
-30396.394703991245,12.0
-46762.33278130772,10.0
-44569.13733904788,6.0
-49619.67580734605,17.0
-37868.37006236514,11.0
-36728.30234177034,2.0
-40501.61333053191,4.0
-36960.51794297025,1.0
-44037.87550205225,24.0
-28773.246002023072,16.0
-24655.365252943127,22.0
-46485.26242701474,0.0
-55127.7247290928,19.0
-26560.409240866542,13.0
-51446.09439699831,3.0
-48280.25208505499,24.0
-24632.659860364427,19.0
-27385.654479512308,9.0
-39616.76410744456,21.0
-42867.23374144303,9.0
-42141.562090370055,8.0
-30490.22945515248,1.0
-49284.55278278628,17.0
-39793.169121230654,7.0
-47179.11192639362,15.0
-42586.0999165974,11.0
-34739.80511900409,9.0
-38244.841073788615,20.0
-46640.94729386241,6.0
-27799.80158022709,6.0
-27046.647455768416,15.0
-41690.20462157707,7.0
-45792.25478771336,11.0
-49636.85345075859,4.0
-28497.574587968633,24.0
-32464.570092679096,20.0
-53850.0251073675,19.0
-35013.07524207138,12.0
-40327.2009182668,5.0
-32595.620810009365,14.0
-46800.233063964086,12.0
-34370.56079362682,16.0
-38459.65418388484,19.0
-42264.52986240885,2.0
-25648.76733086454,6.0
-36534.2895194905,0.0
-41957.86944281476,19.0
-28062.805000613494,17.0
-45553.854242125,3.0
-35836.83104680458,5.0
-52334.61350892688,22.0
-34376.09372941575,6.0
-30205.298394701622,19.0
-54092.41620677139,4.0
-44838.16620923921,2.0
-34926.116650730146,3.0
-44185.84451141289,15.0
-37762.835253386096,6.0
-40733.59991912102,3.0
-52292.08662234539,7.0
-34984.52834791151,17.0
-51108.95651528761,21.0
-39939.42141296195,12.0
-52546.304135449485,16.0
-36065.09007276886,10.0
-29425.767561832585,3.0
-36337.60673350118,24.0
-49291.88163438191,4.0
-34029.8081252187,11.0
-28043.500927113746,6.0
-50316.60853584235,16.0
-28479.97555780068,10.0
-38331.45483906408,1.0
-41737.701608362666,11.0
-30916.085591872965,17.0
-24611.21624734475,13.0
-45867.82304918982,0.0
-34010.70361027195,1.0
-32543.57992111893,2.0
-46083.92046120681,20.0
-48841.746587063775,21.0
-51128.91786633657,24.0
-47998.39383980328,17.0
-43643.586356710905,4.0
-36844.628529013535,23.0
-48094.35863886086,9.0
-29118.5174070249,7.0
-34501.82351710936,8.0
-24946.623083362614,5.0
-40217.1372700999,10.0
-47475.36839665963,8.0
-48413.68254600498,19.0
-45444.640668261534,16.0
-38098.22290822463,18.0
-35790.55263014499,13.0
-31129.878042804132,0.0
-32635.13432137915,9.0
-33761.624676749925,20.0
-37236.4283882853,23.0
-27129.82890888734,19.0
-34082.97872373273,15.0
-24217.974540292613,16.0
-38550.690772914444,14.0
-52555.85837365498,11.0
-49569.017867141665,2.0
-43446.93289990798,8.0
-49822.72254174312,19.0
-25542.232345496574,14.0
-25246.144148350744,15.0
-45732.66609596832,19.0
-26322.317110830503,8.0
-42847.26928183713,16.0
-47036.21360197473,6.0
-45365.302435905745,7.0
-32270.261587818386,9.0
-37786.119505229086,21.0
-51982.838076009764,2.0
-37404.49231509457,4.0
-50404.47485561396,24.0
-26160.001494813845,17.0
-37154.50784830961,4.0
-28121.53559254945,22.0
-33019.71729411233,3.0
-43798.721817555124,21.0
-48585.22693126023,22.0
-28461.022616783615,23.0
-32630.956245680707,1.0
-49857.777272161344,2.0
-46663.27412575108,15.0
-43149.50680342269,21.0
-52331.8093384876,4.0
-31866.232941294926,8.0
-38754.105027602345,1.0
-45776.84919467178,12.0
-45466.83893363667,24.0
-43811.040038624786,3.0
-37835.95180706433,19.0
-26475.216467918377,21.0
-40068.724808740706,16.0
-43381.45330113557,4.0
-55783.23260538213,9.0
-40468.02546441461,12.0
-30830.71964966294,1.0
-33145.212618025995,18.0
-36697.13165586666,2.0
-34433.84272402467,4.0
-23805.40157468563,16.0
-46139.216373259,11.0
-51766.32255430436,22.0
-26408.898493209548,16.0
-32199.10531625065,8.0
-37093.498967103806,19.0
-53503.187417701214,16.0
-27174.393334826458,1.0
-30772.664202691412,5.0
-45038.76861930579,0.0
-36827.9583366429,5.0
-27255.826203604036,20.0
-48000.661081164835,4.0
-31310.781265684258,4.0
-28784.916633085224,24.0
-36718.30158410321,21.0
-46821.13680366869,23.0
-41153.64805819046,14.0
-41917.61271984187,9.0
-28998.852234987007,19.0
-42302.35016758669,11.0
-38441.17399582738,7.0
-48341.278528895884,7.0
-26716.08478842082,2.0
-50445.77478127574,2.0
-46971.2068313877,19.0
-28116.40234452228,7.0
-49932.25436479119,16.0
-29691.704335479673,14.0
-40242.881891085,21.0
-47702.597487512074,16.0
-37655.71599072656,23.0
-43553.523186229264,1.0
-28778.20861182887,10.0
-53600.66259151661,13.0
-41807.79394535316,1.0
-40500.04099566688,6.0
-30075.94033144107,20.0
-39450.14410728598,14.0
-45407.22489724012,19.0
-48688.14599839264,10.0
-44593.21969727462,6.0
-36922.32867177949,16.0
-46835.34198127365,3.0
-42836.33278092454,21.0
-49991.703706549604,6.0
-31956.932331731932,23.0
-51534.8675805322,9.0
-26814.47636006112,8.0
-41184.4325437652,23.0
-37336.89469767055,12.0
-36804.62716801184,23.0
-47466.52836720196,6.0
-55926.14842903004,8.0
-47282.381875429826,22.0
-33484.4292231428,5.0
-47911.648503335615,21.0
-37331.08694605505,23.0
-54070.547614806856,19.0
-51767.81522419238,13.0
-32913.85471006429,8.0
-39308.01286195639,12.0
-36453.40784051051,17.0
-27506.169196894243,23.0
-33588.88007282805,15.0
-25492.8098087942,14.0
-45036.32138840614,16.0
-39472.09857548729,21.0
-37996.07872984401,13.0
-46154.879634387486,13.0
-42405.210897683806,9.0
-43102.08098488669,17.0
-30275.35098339847,0.0
-54419.68368980942,5.0
-34500.152859643815,3.0
-36740.56606863269,18.0
-48416.825917192924,17.0
-50743.362056457016,18.0
-49914.40990787079,24.0
-44902.1913675097,1.0
-40122.748003693974,6.0
-54544.07536814024,20.0
-36258.948082326446,21.0
-47822.21724285558,19.0
-45494.16204974302,22.0
-27007.28556912923,14.0
-54863.64495177854,6.0
-45287.78600121814,16.0
-27676.835121946013,23.0
-42552.128921202755,9.0
-29193.603545870166,14.0
-37267.47567342193,5.0
-39058.32437078869,15.0
-24554.889368334843,22.0
-35363.3033714887,7.0
-40250.20255444267,21.0
-56663.11760665408,1.0
-50186.09124237388,22.0
-33015.51221579377,16.0
-54050.727257376086,15.0
-45367.377272711215,13.0
-30122.160493646956,0.0
-31900.847373994555,23.0
-47643.782297062135,23.0
-44473.523442714126,13.0
-45898.48498966503,17.0
-26714.618158797915,22.0
-42107.28480124935,2.0
-35133.15339915045,22.0
-52546.52433339298,16.0
-43537.65277213002,5.0
-33721.970279867695,15.0
-41417.95091696595,5.0
-56233.75702038975,15.0
-47067.668278572775,7.0
-32964.87789408226,16.0
-51553.67712907477,22.0
-35564.656252057204,7.0
-47715.877359721344,12.0
-44459.285451833806,4.0
-45099.061877857,10.0
-40105.39512753159,20.0
-37210.12360668035,22.0
-46337.2550302693,4.0
-35935.23267206242,22.0
-31919.482668206107,4.0
-46487.81233144304,16.0
-29170.18818199024,3.0
-41724.640470820676,22.0
-35421.59998769126,12.0
-28708.225169157264,0.0
-26202.791576619762,11.0
-41498.69366548543,20.0
-51372.9353449472,9.0
-36556.89746182247,6.0
-47981.632919463795,21.0
-35200.56535674898,1.0
-43259.968304265916,1.0
-53247.5357717797,18.0
-26041.373821702837,14.0
-34839.48114346192,9.0
-41061.79852771766,22.0
-43377.61422266721,13.0
-45763.969932595064,10.0
-26275.532370751243,20.0
-46509.066508742755,12.0
-36088.92813645784,18.0
-40477.17921118957,6.0
-52229.707339135086,17.0
-40170.8211395034,10.0
-39521.170879458565,9.0
-38672.957997151694,6.0
-26281.379178750187,18.0
-39421.31129608828,14.0
-47844.53652233513,18.0
-39187.41331821747,16.0
-33775.90704052967,4.0
-46869.50126309849,23.0
-30935.950063450346,3.0
-25908.100075004662,22.0
-48067.73071875211,6.0
-45436.33111263247,15.0
-34970.50298366413,17.0
-31287.390571106946,11.0
-26144.41425429796,21.0
-27776.647144899514,13.0
-39753.48806840864,15.0
-47140.45838153007,15.0
-49239.966272651116,8.0
-36654.74447843523,10.0
-43119.71645600925,23.0
-49297.71812477357,19.0
-38211.96628314267,17.0
-36065.83234948439,7.0
-37901.75995202142,7.0
-51367.887162354076,4.0
-30757.352910515136,18.0
-36988.38741057086,23.0
-39121.54040657224,6.0
-43529.576350353374,1.0
-38133.99476684546,8.0
-29645.735304687332,23.0
-46147.25626271689,10.0
-50240.823783190164,1.0
-44926.12514290758,10.0
-47006.68920013997,19.0
-26613.32724861545,21.0
-45354.922995826455,4.0
-37226.78109495431,3.0
-26498.7412170342,12.0
-27813.232937986144,10.0
-44237.31337658965,1.0
-35093.31812696683,24.0
-39026.923995124125,18.0
-46100.40227892212,12.0
-36792.4452233366,13.0
-31112.665223448785,11.0
-51720.38263056353,1.0
-52266.87961104753,11.0
-25714.31554167178,13.0
-26389.199894158715,11.0
-36869.68278210823,10.0
-45080.08427802015,11.0
-32938.53478901954,23.0
-47751.68669935571,19.0
-41702.595076285455,3.0
-45515.247755430755,24.0
-36321.92964768293,22.0
-53815.099132324496,4.0
-44331.07866819011,10.0
-27340.03679699152,8.0
-37588.77505758561,15.0
-47579.47315280029,6.0
-31575.596705387397,12.0
-47305.251382563925,9.0
-48603.97420224566,20.0
-43118.29410233977,21.0
-29101.083231979297,16.0
-26817.4638521314,17.0
-44128.872558036404,19.0
-48236.6700279821,14.0
-33543.37535323152,16.0
-31426.87079177868,12.0
-28246.232662290568,6.0
-33991.190453920965,21.0
-35719.966201442294,15.0
-27898.125211693776,10.0
-25484.823591489472,23.0
-51656.28222594183,1.0
-28512.55681000305,8.0
-28051.54422397472,20.0
-53445.96072358638,23.0
-27451.440235164944,11.0
-38246.402338110245,7.0
-35900.23752897399,4.0
-27703.732672903683,0.0
-24972.698464746165,7.0
-32823.172236749655,20.0
-42299.11765548524,10.0
-29011.8688508246,1.0
-37386.97536376363,10.0
-55265.922614299605,18.0
-38630.29234049872,21.0
-32746.17496427907,14.0
-27922.88454311856,21.0
-40768.687908514665,8.0
-44233.6906578516,19.0
-46252.91248191746,19.0
-27705.43410194586,5.0
-39234.94957608869,4.0
-26150.525937887473,18.0
