sal_5_lc1vs0_iate,olf_x0
-19824.488437905693,14.0
-13961.771413975295,35.0
-15679.964204096266,22.0
-2473.6644484802455,71.0
-2549.048403292868,52.0
-4808.15456737716,32.0
-6112.866546040383,46.0
-2054.0547333638588,59.0
-4116.815076209839,42.0
-4667.857813560561,56.0
-687.7678721856246,23.0
-1572.4739265848257,72.0
-2229.9449051810225,43.0
-17912.271224062046,11.0
-10959.5875081798,14.0
-13438.251820314601,44.0
-5765.292613450059,33.0
-1882.0292594248713,58.0
-1394.986552865008,40.0
-2766.4287728552736,35.0
-8227.806304487944,39.0
-15937.822211161463,43.0
-607.8791752062425,71.0
-15400.345359607194,19.0
-3285.035873086108,54.0
-4761.178615956945,74.0
-6325.923551056338,37.0
-206.7304207981033,79.0
363.56423770793845,33.0
-11260.855429756597,19.0
-8150.214017385899,54.0
-17867.23658693946,53.0
-3513.256866762912,21.0
-9989.51186915928,58.0
-13382.944965331519,45.0
-21389.724762206322,26.0
-11758.275605579602,21.0
-19100.263322655494,12.0
-6242.692738933947,37.0
-10874.925238689526,38.0
-4129.8338974680755,67.0
-2596.7614304278686,28.0
-1086.7598052277945,54.0
-2887.402644716652,41.0
-6424.322779887732,39.0
-7835.83143178534,45.0
-2423.0265647891474,21.0
-2090.327217969132,31.0
-1650.8826955134682,24.0
-11588.97676852504,28.0
-14319.735197210255,45.0
-1184.8228576933507,28.0
-10630.152127146837,56.0
-3438.786554015467,29.0
-4041.421376712118,84.0
-6687.023831691961,60.0
-14454.607006213711,20.0
-4734.885674987725,42.0
-17955.702257149893,10.0
-3712.300545257418,52.0
-3253.506274047706,36.0
-13063.24342253177,11.0
-10105.650529150811,28.0
-2646.1694418109146,39.0
-945.998726484695,49.0
-3216.597459158531,59.0
-11214.495457371586,43.0
562.0227214579536,39.0
-4660.33154691372,16.0
-10652.437305047632,19.0
-14640.104054043744,30.0
-3278.789836188758,46.0
-3593.1129255839314,45.0
-1378.353035254715,62.0
-5383.323530804522,60.0
-16577.660370664562,6.0
-6035.0860944743545,78.0
-13306.99294220867,26.0
1282.0930186859987,39.0
-895.4255482932294,85.0
-9861.096318188434,60.0
-14449.518073712647,54.0
-359.49031673036734,67.0
-4370.2061422519655,54.0
-2754.691480296251,26.0
-5107.445476411393,64.0
-3976.12560495326,16.0
-15403.609459958532,28.0
-5156.614720654046,26.0
-4833.287929346809,48.0
-15437.34057349134,30.0
-16318.471846804154,15.0
-3409.2604148364517,43.0
-4739.117269303191,12.0
-4042.817789694872,50.0
-5205.589789780113,40.0
-4121.094435166221,45.0
-6533.300609403777,53.0
-3292.025134088034,9.0
-6064.273024828792,51.0
-14099.482965617866,8.0
-3393.597639191945,80.0
-9504.931781505566,58.0
-13062.811574666157,33.0
-4747.6442926940645,39.0
-1592.0873906145648,47.0
-15913.178206146846,51.0
-19436.659771559407,7.0
-16837.36866284563,24.0
-6276.741810780376,67.0
-8180.6378896687565,29.0
-11457.880855054631,27.0
-781.4556816971717,40.0
-2667.812659389481,23.0
-13104.771248879926,41.0
-10665.173419655195,5.0
-14296.56181542419,11.0
-9758.488127115183,53.0
-2750.906093148442,29.0
-6469.2445193924905,17.0
-5441.509169176774,24.0
-13599.701356621514,3.0
-4136.13600177582,53.0
-11604.125718343526,38.0
-4304.245793768739,22.0
-4330.072568825493,62.0
-3490.73510715522,55.0
-2075.3832241213286,27.0
-3254.2667459916283,47.0
-11112.708143403132,6.0
-6296.898415198479,22.0
-10192.005783543897,42.0
-17727.51690545312,57.0
-5012.679561102739,25.0
-5851.130895425837,26.0
-4035.6571233417944,60.0
-14816.066706769656,43.0
-3541.8141563497575,44.0
-6427.332189568377,50.0
-3233.1390493057415,26.0
-3411.4342215337892,39.0
-17123.447583290104,50.0
-1172.1130016023271,41.0
552.286057597561,45.0
-5655.806847844576,61.0
-10581.430701767214,51.0
-8830.358392823542,59.0
-14815.27737180389,37.0
-2398.1236783427194,17.0
-6263.18017822456,38.0
-12975.890850990038,15.0
-5679.533639377378,44.0
-2349.9636917536445,41.0
-10436.331630234665,35.0
-4508.205293029219,26.0
-4692.289544992702,17.0
-5379.539947228283,56.0
-4057.6713351638714,27.0
-2892.4590521762034,53.0
-12588.963599358947,13.0
-11477.6680872867,48.0
-5311.800841091539,28.0
-3779.1363941453064,40.0
-2806.506942162654,3.0
-16195.484778475562,36.0
-11373.359983035367,16.0
-1552.343685283191,53.0
-22425.572008234296,18.0
-14567.809379868382,59.0
-1311.870356166084,21.0
-15282.50631259432,31.0
-1369.39836538714,10.0
-5200.175723133261,7.0
-16920.956385632708,7.0
-5195.482995055705,59.0
-2495.3884848211383,38.0
-3843.6985231587496,17.0
-3196.9643544153687,52.0
-4406.749802497816,19.0
-3755.8618457899756,53.0
-6787.836274856381,38.0
-2823.9671317876023,66.0
-1071.9738005093304,69.0
-3946.8561827103895,61.0
-3561.8565698431676,58.0
-19537.889521173176,14.0
-18287.872415728132,12.0
-9172.138593969526,18.0
-983.8322342154679,84.0
-10880.117642593063,32.0
-6863.830262644018,58.0
-10002.905273157894,42.0
-6626.758999035115,23.0
-3499.2754850904985,62.0
-2129.106333199692,55.0
-5558.888108277298,24.0
-7645.6304189350885,1.0
-6183.445242883212,11.0
-1625.5582936830565,73.0
-1049.8327045402748,79.0
-7268.851903614444,50.0
-4387.6096241314335,50.0
-3615.2124805791777,21.0
-3117.165411001015,60.0
-4759.654593424342,58.0
-5105.360680644506,49.0
-6483.034945865302,49.0
-15511.26569282519,30.0
-4281.7237130554195,46.0
-14549.53715047484,2.0
-1316.1856850565146,38.0
-5031.032716930509,44.0
-17982.015222138445,35.0
-13980.84275580986,56.0
-13379.73236244552,60.0
-2581.0223057108487,48.0
-3236.2269517419845,40.0
-1592.9261180726244,49.0
-8706.879548445622,58.0
411.3035550626955,73.0
-4398.459651460805,57.0
-3788.233167604034,25.0
-4357.739640313481,31.0
-3382.6588118979016,24.0
-4631.249696172425,23.0
-2666.4213760754965,18.0
-868.0538595247272,75.0
-2756.2749675462733,30.0
-3761.451980709124,50.0
-4704.313363187632,58.0
-5573.662744476156,38.0
-15299.993362856303,26.0
-4582.087389601816,30.0
-22302.88806641531,16.0
-17776.650063005844,34.0
-10060.746262490724,13.0
-12725.395549141624,42.0
-4631.189744462416,50.0
-242.91499332771127,70.0
-2459.093374788519,34.0
-4504.357819365499,67.0
-2738.498807783721,47.0
-11276.967579239128,58.0
-4029.466916509505,65.0
-18352.9344824133,33.0
-11886.565628567421,44.0
-6510.221335148533,44.0
-2730.4155463201378,64.0
-4188.0722997467055,36.0
-14221.84008781433,31.0
-8820.291722706255,44.0
-14257.627534332754,36.0
-4219.815360165614,25.0
-4139.300882773805,32.0
-1879.038305978651,78.0
-3177.0103660553377,47.0
-13208.962545099059,50.0
-3481.4877267371558,52.0
-3880.6101731016197,38.0
-8759.46367740449,55.0
-18167.04008461287,60.0
-10209.116247998272,43.0
139.92165081726125,71.0
-5034.189452390947,44.0
-14337.578107879543,59.0
-4276.34538805985,39.0
212.5604338904741,63.0
-1623.8775705569242,56.0
-3331.1761138971387,21.0
-2829.562133613119,24.0
-2182.5510866655213,22.0
-8675.517398629148,47.0
-4774.4780169982005,32.0
-3562.5694817037192,29.0
-19406.35528130257,26.0
-3170.8883755721254,54.0
-3013.5270472589737,30.0
-4191.494046471984,5.0
-10039.088807012196,57.0
-3609.126307775975,71.0
-6658.612853795286,42.0
-6184.394471042642,34.0
-5525.849117995233,19.0
-5286.661901685646,53.0
-17545.762810910324,58.0
-13037.618623982602,48.0
-3860.45020291101,66.0
-1947.771076407553,50.0
-3821.880679850434,14.0
-4033.8220532966534,69.0
-2928.2955697845646,63.0
-12433.266373517212,7.0
-9397.956995372511,32.0
1329.652604046445,41.0
-18583.520116861873,60.0
-22620.25856849596,39.0
-13504.772645492656,48.0
-5136.672927308754,25.0
-2448.6651647528397,60.0
-10814.551198376623,6.0
-11563.849677336304,24.0
-13060.945562237672,14.0
-5721.599430379805,56.0
-9386.784345622329,59.0
-17544.200546322496,50.0
-13247.415904353094,36.0
-13797.581222011999,18.0
-2208.624036490457,75.0
-3637.44430568413,19.0
-553.122980514072,33.0
-4513.792475264114,29.0
-5909.555913120659,21.0
-18696.08956439575,16.0
-18933.843994521685,20.0
-17004.297532821718,29.0
-7725.481241581538,49.0
-5157.122309671942,55.0
-3165.7723002106914,73.0
-15800.69760466756,26.0
-3369.972266978858,54.0
-11663.431137685631,30.0
-11775.614176206076,5.0
-3254.152632338098,8.0
-7032.372958798274,34.0
-10656.604333649417,57.0
-1820.2669118055019,24.0
-10854.739285308107,38.0
-4579.116258158923,41.0
-6975.100467752489,15.0
-3764.4212464998836,57.0
-18196.281326892415,25.0
-24085.266647522694,11.0
-9975.969356578193,33.0
-13946.125253157246,11.0
-3594.5306086659657,46.0
-3412.435403179261,23.0
-1920.5432281545036,75.0
-22661.612337133127,44.0
-16103.645303283321,12.0
-15938.772514512937,22.0
-4347.232016803642,17.0
-3733.8704632101817,49.0
-8859.263512754405,60.0
-12141.727040193193,22.0
-6300.306818573049,2.0
-2648.4932821230104,70.0
-10679.973996979468,55.0
-9239.723322677459,2.0
-16791.3577309797,35.0
-22823.861873290814,59.0
-13186.479538793643,30.0
-8802.229874882709,9.0
-7658.670636159503,61.0
-6595.531431654075,39.0
-17268.572144515747,21.0
-12081.537860521004,46.0
-5973.706924229027,24.0
-7849.550064056886,35.0
-1968.1350334331964,70.0
-13469.940209967612,32.0
-15456.65520130439,32.0
-7967.224862592621,61.0
-2962.009252732327,55.0
-6754.9902278820355,29.0
-1791.4732319485477,63.0
-3412.8012355620276,22.0
-4828.371992756995,42.0
-18923.457471971156,48.0
-2197.770470545765,27.0
-6953.750272397331,71.0
-5349.394503927038,45.0
-5605.345846495333,56.0
-14435.722398005155,4.0
-5733.062566572706,33.0
-4474.810546303837,47.0
-10334.7029248391,26.0
-1510.8712845631444,64.0
-12790.326730939018,34.0
-3272.3476189074536,52.0
-10607.710860100688,28.0
-11014.808665903898,5.0
1062.6312146634991,48.0
-3386.6560517702355,46.0
-3887.464394638002,40.0
-11605.91361436924,54.0
-11230.321668238492,6.0
-15231.047896294143,42.0
-4294.286561960114,40.0
-22841.282784536746,54.0
-8799.704315900697,45.0
-6589.270323783974,47.0
-2220.1522977111927,15.0
-4012.978556841219,35.0
-12037.34832430241,17.0
-541.9320676220559,25.0
-9823.853409140462,39.0
-3742.9718560174806,62.0
-10244.74608242853,24.0
-2946.60481727522,81.0
-4300.599248881785,69.0
-18862.66045071057,28.0
-20111.281595349363,34.0
-7659.74291448884,56.0
-11633.531354487872,51.0
-1236.0082041162386,59.0
-10723.859304105903,60.0
-2639.021388416646,40.0
-1753.7876622637993,80.0
-769.3973450076228,32.0
-14168.407562569104,26.0
-985.1938808970426,58.0
-13521.259631678959,17.0
-12590.69995795591,43.0
-10968.64253664299,32.0
-2881.96372317418,56.0
-5759.309163532278,10.0
-12396.87428513591,52.0
-13617.682771088192,4.0
-3995.3758304946978,28.0
-8409.140694446804,57.0
-6755.284739920193,23.0
-12019.315630687384,14.0
-2483.8955007021414,19.0
-3269.4010388333627,5.0
-4248.954550977805,47.0
-5760.401399118893,35.0
-2345.7831647803905,40.0
-18513.01261136964,13.0
-1492.2477393337176,24.0
-4493.513663355188,37.0
-294.93957897621294,54.0
-17380.246381703935,21.0
-18135.182177878658,58.0
-14811.489816042671,6.0
-13819.379522328943,57.0
-5535.281206343437,19.0
-4201.753161352461,53.0
-1891.933182847989,72.0
-5277.758620414659,66.0
-5412.2997461962,34.0
-15386.483520029155,1.0
-1755.061237198961,71.0
-3592.979483315281,62.0
-3583.9483099002555,17.0
-7243.331070170039,70.0
-2452.159576095991,31.0
-3843.9333305874943,51.0
-7348.660407796833,18.0
-5398.64548427555,41.0
-2525.5251290677884,84.0
-2247.8010778164467,17.0
-12895.082777509297,19.0
-4045.677161796452,51.0
-13597.610148194468,17.0
-5402.20509991881,37.0
-2241.454983608095,64.0
-9495.721971191884,47.0
-6606.624004204764,59.0
-4433.764933357352,26.0
-1650.322878215451,87.0
-3246.0806558177974,76.0
-9967.714714783542,4.0
-2776.294845180247,59.0
-3184.4264581222815,18.0
-16748.47421121707,17.0
-3195.527649134048,43.0
-2652.994463093077,46.0
-2351.097946966878,41.0
-2293.996997431591,20.0
-3776.6209578819858,52.0
-7538.5466642182955,50.0
-6192.440476614371,52.0
-3545.8577909464966,32.0
-4738.635827723545,27.0
-10186.83696157037,49.0
-5324.374228150757,71.0
-1481.0347005355507,42.0
-4005.8241024169292,28.0
-5715.004280258081,48.0
-3859.2860321283833,21.0
-1993.2082592209335,46.0
-2430.8657919129323,49.0
-12389.177294597777,43.0
-19719.642243777926,2.0
-12766.935049123334,42.0
-13581.434260638425,12.0
-11010.57551958695,7.0
-3762.164839642357,48.0
-19361.08500641019,4.0
-12052.565239925161,17.0
-8055.876455009159,54.0
-16691.86899314839,14.0
-3757.2080744290997,13.0
-14724.393009067595,10.0
-17650.27822529831,57.0
-8161.274725015799,28.0
-3868.1509315470794,62.0
-2860.225689170932,57.0
-1264.0581286288216,52.0
-3292.832624382951,52.0
-3993.2293870384874,62.0
-4490.346974860507,39.0
-11054.164837765005,33.0
-5057.371420649316,30.0
-2449.564522750567,50.0
-17199.482490247243,4.0
-2991.025808759452,38.0
-4669.210382787475,18.0
-16927.361801831794,32.0
-5843.014669428846,65.0
-3690.5087075217216,45.0
-7315.478532403147,44.0
-6714.64252193057,11.0
-19358.468273959777,5.0
-5603.000253455306,14.0
-10955.653931442164,30.0
-18097.35258476755,48.0
-10401.246479376763,57.0
-1960.0152117439484,22.0
-2795.1685935445166,20.0
-2233.233310522224,68.0
-10868.800457349387,34.0
-13142.904644023045,10.0
-6454.702169406895,33.0
-2630.7719122794097,47.0
-4264.490825240422,43.0
-16455.663820519956,3.0
-2492.281474215708,56.0
-3110.3364743664642,57.0
-11223.913414780862,38.0
-3738.894932654522,29.0
-18109.55902748087,37.0
579.8158802876751,50.0
-15250.272942428674,38.0
-8101.931869487566,5.0
-2445.17639270803,64.0
-4465.167035904511,46.0
-3745.713252361049,7.0
-11482.557095433418,57.0
-11516.241555415801,16.0
-4512.883957506432,46.0
-1405.345930516225,14.0
-1576.2464316176447,46.0
-10495.713420195829,26.0
-2943.5844021038884,60.0
-15642.173384855016,8.0
-13241.856527234784,55.0
-10198.526927357783,54.0
-3574.513767305535,65.0
-6827.477291915507,54.0
-7961.984160896089,21.0
-10126.717990596379,27.0
-2632.6895831248753,57.0
-3943.175366577926,62.0
-4390.746173091369,16.0
-15269.719266527369,53.0
-12962.048556834812,28.0
-3654.379012309295,34.0
-21156.3355999435,4.0
-2423.4445940935643,34.0
-3400.785177974314,58.0
-2371.259333632661,64.0
-3738.545049828699,23.0
-2203.322043841832,41.0
-4479.20440926819,33.0
-15167.528002737048,1.0
-10643.472373671842,55.0
-19227.588470580304,26.0
-14799.1721453289,33.0
-3755.910929113239,5.0
-17922.85841994491,34.0
-6181.172194688582,49.0
-2860.50726172546,47.0
-4101.843313789838,58.0
-3913.1207266700967,69.0
-16264.234775985627,55.0
-857.4354653351766,63.0
-10233.809784437206,10.0
-1377.4099587296441,48.0
-1478.9249298973627,49.0
-3080.4100883186657,42.0
-19027.076364969653,4.0
-7802.11579229973,26.0
-6135.640984387469,56.0
-10203.576918896953,35.0
-7444.087259055192,69.0
-10427.682298590596,46.0
-2551.4864647777777,62.0
-13962.708184571633,46.0
-3630.9493475834315,73.0
-15977.527377983737,56.0
-6014.371213921775,41.0
-9853.729247368321,57.0
-787.1823843000893,54.0
-5677.241449137916,40.0
-4929.939538248952,51.0
-1317.8620047305612,65.0
-3844.51458281365,60.0
-1473.985771336655,77.0
-9565.258531096239,26.0
-22888.132845912773,38.0
-2476.8910002475823,46.0
-3077.7652559311327,47.0
-10757.45419300424,12.0
-11742.98052932841,47.0
-6190.859023948769,57.0
-2481.105832735589,56.0
-4168.830763570237,75.0
-4490.3833111778795,22.0
-3276.2678057550056,45.0
-18483.07218581131,9.0
-14854.461592243995,13.0
-2883.446412209015,27.0
-6377.894820712794,43.0
-79.27416824428656,31.0
-5587.330296406264,21.0
-4954.6475659019325,65.0
-4970.11403225349,65.0
-664.0492887419241,30.0
-6324.459840633716,66.0
-1470.3900631704346,61.0
-3849.804248007332,13.0
-5887.265894279724,59.0
-2329.7830244858706,46.0
-4551.451378940249,39.0
-13667.322616121693,34.0
-15814.438695545708,10.0
-4507.008783297353,29.0
-3660.0138294931494,56.0
-3216.207971950963,24.0
-7186.355802616832,46.0
-9511.760592975406,6.0
-17350.617094777568,4.0
-2715.7545071462755,45.0
-5851.947190368302,87.0
-3173.623561988929,44.0
-2758.592920998881,25.0
-20519.205811774173,23.0
-15000.628065099576,47.0
-15996.780834962672,19.0
-12210.683055089417,11.0
-6474.691890358332,38.0
-11853.347807905691,2.0
-1707.1623004620633,77.0
-13076.80879084099,43.0
-14508.530472821622,39.0
-9315.622322192043,21.0
-3420.2335676136518,22.0
-18122.030294775755,37.0
-16100.887605421249,55.0
-2377.7661942072264,68.0
-20999.691260721313,4.0
-17689.734203261676,52.0
-17305.48951907469,47.0
-2574.822481380237,55.0
-12958.905616452994,29.0
-17599.018427808507,29.0
-5633.042892020727,31.0
-6712.68950320907,25.0
-16884.738406858232,41.0
-7996.875601155018,55.0
-4906.1753400324615,53.0
-10183.531054071149,11.0
-2708.3107057146594,84.0
-4090.26631695737,52.0
-2896.9191774881638,12.0
-12978.694238592525,17.0
-13259.67680178814,14.0
-4054.29235849175,63.0
-624.066114577472,69.0
-8458.930668770168,18.0
-12038.068459380318,57.0
-5643.336072980343,31.0
-17225.05635714509,25.0
-1152.0123407439787,61.0
-15019.42895169032,35.0
-14543.275187073283,28.0
-3979.845955391447,29.0
-3895.323249864421,25.0
-12182.342200366005,40.0
-3886.976804821592,57.0
-2223.147019357508,38.0
-11267.125630904293,44.0
-3981.891557442739,35.0
-11276.653765600404,35.0
-1724.3778413247455,25.0
-9252.892874945279,55.0
-6684.553286026652,10.0
-2307.3309722116164,64.0
-2050.853312794703,70.0
-3780.9576128907283,34.0
-3631.968993716496,49.0
-4886.813367025894,66.0
-16221.678359268431,4.0
-10740.526462293075,41.0
-22268.38812915623,47.0
-10222.053646572109,55.0
-16902.848513353645,19.0
-16689.02253447169,40.0
-3273.6366519354583,59.0
-5946.2858061147945,51.0
-3627.670664141722,63.0
-3737.5302787580476,38.0
-4447.539683616047,15.0
-2911.828682859975,34.0
-6671.510957755454,25.0
-7569.261345891078,39.0
-2513.132192171888,54.0
-12302.663758253928,57.0
-7577.144307976973,21.0
-1453.165430239702,53.0
-17004.186534114728,46.0
-2779.6142132976493,42.0
-16073.360698699587,14.0
-13036.521448558551,44.0
-7659.885289178892,34.0
-4634.317592002062,39.0
-2712.238261555025,57.0
-19577.521252174432,41.0
-3288.369106441334,53.0
-5280.28762153949,50.0
-4688.8739601639245,37.0
-1487.7801348668927,35.0
-1852.9129803078008,83.0
-398.64107144562513,62.0
-11975.02803126369,39.0
-6127.567517563585,37.0
-4786.147510950351,30.0
-12016.423706902566,11.0
-11925.949251789816,29.0
-3245.3055140893885,35.0
-11850.580665486197,60.0
-2923.607767894453,35.0
-5360.969511716348,58.0
-2921.1116758991648,19.0
-2978.5950896136346,75.0
-19358.136115125257,12.0
-4177.766757650356,37.0
-10938.316736140636,26.0
-6936.7234422242145,57.0
-4346.239964119068,63.0
-4526.271240295962,37.0
-2888.2111018537043,39.0
-4595.016346629134,25.0
-12717.22939232424,5.0
-6534.631452190549,56.0
-19830.591797920577,1.0
-2820.874358316275,65.0
-16891.137007357585,13.0
-5591.528865068261,54.0
-5218.463723390244,40.0
-4297.629707633217,71.0
-15379.695100310426,45.0
-1567.7040985973217,66.0
-16566.00875946535,44.0
-3691.6685478916297,49.0
-6658.229582896785,29.0
-2438.1879736952665,45.0
-2788.2360782257565,20.0
-2574.7476102746186,28.0
-3718.935971245457,68.0
-12497.271092977258,39.0
-4796.640932672332,20.0
-3208.665542623443,50.0
-2052.026927443425,18.0
-3634.7892034128545,29.0
-3354.460614154872,50.0
-19175.566712730964,13.0
-3532.5001479722705,47.0
-21373.55601568712,13.0
-5009.764669654258,50.0
-6462.105784255167,57.0
-3771.930763107908,27.0
-669.6816713852277,46.0
-2839.4841363060627,30.0
-1040.9798471040504,71.0
-13659.711340893236,17.0
-15012.743369254567,8.0
-4975.462316178082,23.0
-9716.300734107415,43.0
-6708.58218515023,39.0
-12828.905847919847,45.0
-3450.907027527348,34.0
-2462.15095372044,26.0
-3460.5850477665986,50.0
-4965.70703478195,26.0
-16544.042872383816,48.0
-3978.2841962369175,34.0
-9799.372923960374,37.0
-12768.746009800194,32.0
-4932.433045674065,20.0
-2606.9746362741516,59.0
-2076.4579642966637,17.0
-2921.1911660472288,48.0
-5775.830963952374,62.0
-17214.168099541508,33.0
-20785.98186833369,17.0
-2108.4213198838097,64.0
-3006.8058140006656,13.0
-5538.972119971929,47.0
-15271.413898390285,11.0
-13697.143429152911,7.0
-3349.5278462443785,30.0
-5934.313492641392,63.0
-4028.100169578549,72.0
-6341.705179683743,22.0
-4470.232574416354,50.0
-3923.5775225776633,55.0
-4339.261662561848,26.0
-2759.3251046788173,6.0
-8831.649229559347,50.0
-10138.037770961304,44.0
-10465.24718213814,16.0
-14279.165541873928,60.0
-10806.892268572643,35.0
-7724.3292974411615,42.0
-4762.528616191194,10.0
-1437.1031434924807,64.0
-13703.09983552956,5.0
-15504.356166998277,3.0
-4264.4325461390445,60.0
-3883.2542222447837,56.0
-2845.508709338541,52.0
-6055.931118818822,40.0
-10965.363538177719,46.0
-2636.522480820587,58.0
-7374.322584005473,57.0
-11140.405763941504,22.0
-9624.384824025412,47.0
-14324.279787423338,19.0
-4298.539969740532,21.0
