empl_ttl_lc2vs0_iate,emplx2_3
-9.785313117857454,2.0
-10.475753736385265,2.0
-9.584577915525891,2.0
-10.370812448110561,2.0
-11.521581612436446,2.0
-10.576285360919034,2.0
-12.921362579643823,2.0
-9.583987832081535,2.0
-9.110697986254165,2.0
-10.101621556293546,2.0
-10.275016041914846,2.0
-10.881973324723234,2.0
-9.786187123820554,2.0
-11.1305212576761,2.0
-9.831910338742563,2.0
-10.882095157604024,2.0
-9.426007077340014,2.0
-10.855950374187795,2.0
-10.100272999496665,2.0
-11.352679805154512,2.0
-10.043606923205123,2.0
-11.416687553915487,2.0
-9.876606690650842,2.0
-8.686414258739367,2.0
-9.387966518471234,2.0
-10.310051634190936,2.0
-10.06756478366998,2.0
-10.283005778805665,1.0
-9.074673250538655,2.0
-10.07619775170983,2.0
-9.25391335757113,2.0
-9.20891361421348,2.0
-11.838007529937185,2.0
-10.355450107862534,2.0
-10.882256156970257,2.0
-11.599134400987776,2.0
-10.956718835123768,2.0
-8.773155838294903,2.0
-10.056960333016852,2.0
-9.569463491992925,2.0
-11.096242117707009,2.0
-10.099588792905472,2.0
-9.969386909641822,2.0
-10.48560540461744,2.0
-9.383035955681795,2.0
-9.602047212601535,2.0
-9.000896078248338,2.0
-9.38432372653106,2.0
-11.16935815399472,2.0
-10.752780069079416,2.0
-11.658271757045926,2.0
-9.380148981545716,2.0
-12.010198658305374,2.0
-10.97520736035304,2.0
-12.875361863067988,2.0
-11.49255142586962,1.0
-11.555401260230365,2.0
-10.266215987776167,2.0
-10.972334192894175,2.0
-11.300578406142892,2.0
-10.225560306254206,2.0
-8.570036123309169,2.0
-8.805702011230718,2.0
-11.184207893574607,2.0
-11.490946867079776,2.0
-9.159233319761839,2.0
-9.030483102331985,2.0
-10.066392859636348,2.0
-9.662861710715175,2.0
-10.263974369552276,2.0
-10.00602403159911,2.0
-10.047472947551896,2.0
-10.984300155282552,2.0
-9.855176776237151,2.0
-9.223798950098052,2.0
-10.909149847575364,2.0
-9.296252148169762,2.0
-10.754268931184154,2.0
-8.374173989707776,2.0
-10.651415283129205,2.0
-11.927398945498098,2.0
-10.312970795507404,2.0
-9.16142907366502,2.0
-9.403886541542555,2.0
-10.603975553321636,2.0
-9.365216324862917,2.0
-9.685096406644199,2.0
-10.189429069633,2.0
-10.449940888824164,2.0
-10.73232463245694,2.0
-9.603151043325155,2.0
-10.816367908488532,2.0
-8.974083782633512,2.0
-10.297773864315223,2.0
-10.124977638371059,2.0
-10.230482290271954,2.0
-11.727102110567095,2.0
-9.685883518030677,2.0
-9.678025175280197,2.0
-9.266551468225027,2.0
-9.653415473304449,2.0
-9.533101300365246,2.0
-9.624801681241884,2.0
-9.543462292050755,2.0
-9.161316154326116,2.0
-9.127475155395926,2.0
-11.820894148831881,2.0
-10.075995638259517,2.0
-8.984769134886065,2.0
-11.577094558939384,1.0
-9.817298591024283,1.0
-9.657397995904484,2.0
-10.012988842608621,2.0
-9.31840585582992,2.0
-10.159907184091107,2.0
-8.979903712333643,2.0
-11.081938854427861,2.0
-9.615384870846443,2.0
-9.823505602331988,2.0
-11.829948646775026,2.0
-9.874296231819658,2.0
-9.814568306080812,2.0
-11.076380615456106,1.0
-9.0791486092597,2.0
-9.344166905102647,2.0
-9.715085392845667,2.0
-11.33275930094336,2.0
-11.529789284680426,2.0
-10.465364928717364,2.0
-9.456197747205504,2.0
-10.297665461817681,2.0
-8.273518621198129,2.0
-9.811562973773784,2.0
-10.052191228730639,2.0
-10.674801794720691,2.0
-10.108863242408463,2.0
-11.230916455384932,2.0
-10.58835332088391,2.0
-10.197142617126035,2.0
-10.349528383718761,2.0
-10.894737731676166,2.0
-9.721295287133062,2.0
-9.699786078483418,2.0
-9.64588850672072,1.0
-10.427468503777519,2.0
-9.210488605514547,2.0
-9.001327924667107,2.0
-10.35768070727471,2.0
-10.930790135244278,2.0
-9.84866041148278,2.0
-9.930269803951779,2.0
-11.075813361485359,2.0
-9.864270264775588,2.0
-10.086825620524202,2.0
-10.118815257890322,2.0
-11.566454577069837,2.0
-10.466689443320014,2.0
-11.136859509915475,2.0
-9.459457648298207,2.0
-9.677788345418977,2.0
-10.861777899516726,2.0
-9.212301915080578,2.0
-10.511420303821069,2.0
-9.71549403771031,2.0
-9.855594802073844,2.0
-9.439896816482854,2.0
-11.29654805822896,1.0
-11.57929831698021,2.0
-8.838806230673288,2.0
-10.490477551259904,2.0
-11.168037265359924,2.0
-11.37800118760005,2.0
-11.453002821366777,2.0
-9.826338109627645,2.0
-9.65478292145452,2.0
-10.093760697354334,2.0
-10.02476228838827,2.0
-9.261062406507092,2.0
-11.244661394061048,2.0
-10.44402366509178,1.0
-10.863167332470809,2.0
-10.26493648078852,2.0
-11.16230846070793,2.0
-10.10800006913715,2.0
-11.363692429883084,2.0
-9.988223656601207,2.0
-12.594392268543206,2.0
-11.260865923808373,2.0
-9.978218728818339,1.0
-9.539774821768308,2.0
-9.626627990570483,1.0
-9.676067504993448,2.0
-10.982883645213278,2.0
-9.563660046103275,2.0
-9.217828899435666,2.0
-10.498849573203493,2.0
-9.274779794320636,2.0
-10.208081912792103,2.0
-10.260875153541694,2.0
-10.1304486816485,2.0
-9.079799377311886,2.0
-8.602206324332963,2.0
-9.519263573135712,2.0
-9.301707802920136,2.0
-10.742341745649323,2.0
-12.194500904468685,2.0
-11.395916416057302,2.0
-9.836097107531009,1.0
-9.439983901831942,2.0
-9.897209857136763,2.0
-10.47387243994544,1.0
-10.25916792289393,2.0
-9.787038156415274,2.0
-10.010891813594755,2.0
-10.088921453921083,2.0
-10.003488016321501,2.0
-9.886332812089357,2.0
-9.352284060294286,2.0
-9.336877151152114,2.0
-9.506597303166844,2.0
-11.740425832831573,2.0
-9.793752349647182,2.0
-9.155122123609328,2.0
-9.750169927261872,2.0
-9.195555338754254,2.0
-10.065703383209206,2.0
-9.699552586944726,2.0
-9.531141067290392,2.0
-9.708171891571908,2.0
-8.862672297327272,2.0
-9.739413425853995,2.0
-11.626751086975663,2.0
-11.348254421226805,2.0
-10.334382209200008,2.0
-10.880848826720337,2.0
-10.406230418212054,2.0
-8.228479295944462,2.0
-9.167821269936429,2.0
-9.866934471482587,2.0
-9.626593819804752,2.0
-10.45638782286304,2.0
-10.068972136534594,2.0
-10.769130706757771,2.0
-10.822548001633105,2.0
-10.229617842666464,1.0
-9.707543727968956,2.0
-9.666327419615092,2.0
-9.750479182923407,2.0
-9.980203806027419,2.0
-9.055400755920196,2.0
-10.2856294625394,2.0
-9.05715736661341,2.0
-12.724622901336796,2.0
-11.390411437457486,3.0
-10.274072606935642,2.0
-10.221297080739369,1.0
-9.153841452244768,2.0
-9.740795722283528,2.0
-9.275222187561688,2.0
-10.017512384736582,2.0
-9.954132459097105,2.0
-10.584526386360926,2.0
-9.87072544679836,3.0
-11.762373421681662,2.0
-9.623649140591873,2.0
-10.792906356166494,2.0
-9.29631837977181,2.0
-9.284604242575487,2.0
-10.796416913746503,2.0
-10.979828052319036,2.0
-10.872799393117527,2.0
-10.59561570923621,2.0
-10.12507615957171,2.0
-10.308860257809695,1.0
-9.278713394623173,2.0
-10.343891354582853,2.0
-9.072119261795532,2.0
-9.99749818134908,2.0
-9.650472438319449,2.0
-10.186195716804841,2.0
-11.239191081270917,2.0
-10.052550050108115,2.0
-11.319232865416705,2.0
-10.277566862588529,2.0
-9.850861424950569,2.0
-9.529511668558122,2.0
-9.899234444330256,2.0
-9.60729731366569,2.0
-8.210014158216588,2.0
-8.998616184015921,2.0
-10.117086198273814,2.0
-9.892867151518512,2.0
-9.769210733344323,2.0
-11.212466530530243,1.0
-9.821117955320934,2.0
-9.963884493977568,1.0
-10.70773529589591,2.0
-10.713253321617966,2.0
-9.966951164301438,1.0
-9.915732129663564,1.0
-9.979162484858412,2.0
-9.612063959168342,2.0
-10.365405562693457,2.0
-12.214689191039987,2.0
-10.566054947364437,2.0
-9.407838168639335,2.0
-8.957684803005925,2.0
-9.612304881043688,1.0
-9.387331072603118,2.0
-10.646495124844531,1.0
-11.292344516488516,2.0
-9.794923873546377,2.0
-9.24285997907633,2.0
-11.523892890295201,2.0
-12.138388604890356,2.0
-11.171512821280032,2.0
-8.975152375507362,2.0
-9.25877260197686,2.0
-11.913030827496831,2.0
-11.99056437056817,2.0
-11.729905950833915,2.0
-10.112496161433722,2.0
-9.967801471435948,2.0
-12.484300509287127,2.0
-10.163563198446896,2.0
-11.12071517194237,2.0
-9.328434195607151,2.0
-10.242891783414933,2.0
-9.533324311384074,2.0
-9.95458537846962,2.0
-9.061191821674054,2.0
-11.83636120959467,2.0
-11.048037746669623,2.0
-11.347153241684467,1.0
-8.70120848337028,2.0
-9.22087798084018,2.0
-9.285561859168684,2.0
-11.276573656502567,2.0
-9.708783408601477,3.0
-11.601893989222182,2.0
-9.860234948796622,2.0
-9.843835844713084,2.0
-10.572544905287893,2.0
-10.345910066438282,2.0
-9.13944811969491,2.0
-11.567315770288541,2.0
-11.036799649584362,2.0
-10.27976365400421,2.0
-10.224583412182996,2.0
-10.19416693778968,2.0
-12.419353951532415,2.0
-11.26628063240242,2.0
-11.60958771076912,2.0
-10.464519503794646,2.0
-10.24780553595267,1.0
-10.701377884624291,2.0
-12.506409817642517,2.0
-11.759930074080579,2.0
-10.243297447831035,2.0
-9.818791307815214,2.0
-10.186589940733658,2.0
-10.731094784230303,2.0
-9.960626322035056,2.0
-9.737532124114727,2.0
-9.000267522652056,2.0
-10.295186843897898,1.0
-10.983729835227985,2.0
-12.442146287752301,2.0
-10.663187177021632,2.0
-11.03597390248596,1.0
-10.804933779084546,2.0
-10.031642738304136,2.0
-10.029992893739678,2.0
-12.022949477599768,2.0
-11.291018424553352,2.0
-10.024236267478932,2.0
-11.576770931027557,1.0
-9.421725018689576,2.0
-9.244151805981407,2.0
-11.478649612632424,2.0
-9.601273533240455,2.0
-8.721414536830434,2.0
-10.631053688356786,2.0
-9.467723181704793,2.0
-9.75503661473128,2.0
-10.340554835487826,2.0
-11.455707248655298,2.0
-9.52670477368727,2.0
-10.331404813145944,1.0
-9.508857686181331,2.0
-9.558758738322982,2.0
-10.662086612939955,2.0
-8.513714725137358,2.0
-9.669824250690256,2.0
-11.764934291574317,2.0
-9.234338545828312,2.0
-11.316085315760274,2.0
-10.610018529753255,2.0
-9.79185806516216,2.0
-9.822481105489409,2.0
-9.422499423127217,2.0
-9.492296397023836,2.0
-9.107777763791322,2.0
-9.696867619126602,2.0
-10.082666080445987,2.0
-11.832117518131552,2.0
-10.535941497196843,2.0
-12.349939130877807,2.0
-11.89440095452839,2.0
-11.09887164011603,2.0
-9.29048775432777,2.0
-10.239689410337732,2.0
-9.398495156738965,2.0
-9.51985510268806,2.0
-11.362431091506572,2.0
-9.825278080563832,2.0
-9.711456638854283,2.0
-9.457121463090903,2.0
-10.417132375366425,1.0
-11.693423226323425,2.0
-12.638975801623115,2.0
-9.461171334758724,2.0
-10.434778517870932,1.0
-9.58230855965826,2.0
-11.36206200067846,2.0
-9.480562479772685,2.0
-9.240448387340521,2.0
-9.395664468000092,2.0
-9.991024140749099,1.0
-9.430569280271536,2.0
-11.833543304420589,2.0
-10.759163386606888,2.0
-10.90053993550518,2.0
-10.007366653541023,2.0
-11.07096934517013,2.0
-10.248503049680311,2.0
-10.475207760038558,2.0
-9.472617426416843,2.0
-10.725080423523883,2.0
-10.506531142600863,2.0
-11.316292976355054,2.0
-11.090164762086104,2.0
-9.837530497951049,2.0
-10.092473782920962,2.0
-10.227634752658354,2.0
-9.499877636550806,2.0
-10.686243589144102,1.0
-8.656681089746284,2.0
-11.145045034169232,2.0
-9.574280452602178,2.0
-11.669051408797118,2.0
-11.83697813120897,2.0
-9.96941097606684,2.0
-11.514418598935002,2.0
-9.3456210037637,2.0
-9.724046255135164,2.0
-9.246881462862664,2.0
-9.852091740683433,3.0
-10.064522313830789,2.0
-10.244026046302219,2.0
-10.25803825473229,2.0
-10.110200501720259,2.0
-9.783931891747526,2.0
-10.504214094332553,3.0
-10.141602286213136,2.0
-8.768218733047355,2.0
-10.13594463493863,1.0
-8.308395981443638,2.0
-9.347334010664698,2.0
-9.67178011963339,2.0
-10.125196874435467,2.0
-9.067462890651974,2.0
-10.698052156156301,2.0
-10.780781970371839,2.0
-9.566338840892909,2.0
-11.287020626085997,2.0
-9.705643604776414,1.0
-9.858051672354597,2.0
-9.650417658272422,2.0
-9.596980564043257,2.0
-10.018149255992475,2.0
-9.544479766007282,1.0
-10.776387505439082,1.0
-12.259455445310294,1.0
-9.20886865274426,2.0
-10.1099125708964,1.0
-10.14279084052352,2.0
-9.513543830702595,2.0
-8.92543477087839,2.0
-11.286535989048293,2.0
-10.336605236214753,2.0
-10.574036951755113,2.0
-10.158127251145057,2.0
-11.4778397237463,2.0
-9.947673560303718,2.0
-9.944710203782048,1.0
-9.095094030201622,1.0
-9.521586721854614,2.0
-10.53982984200605,2.0
-10.182620294655472,2.0
-10.28934573538581,2.0
-9.542534155201723,2.0
-11.452983844955433,2.0
-10.913401623900691,2.0
-11.776644265178343,2.0
-9.59649601351595,2.0
-8.629679696475211,2.0
-12.1403507645541,2.0
-11.182605011728684,2.0
-11.770611089293505,1.0
-9.86179427411541,1.0
-10.723228352565677,2.0
-10.598166894530099,2.0
-11.141752223323262,1.0
-10.394673545090527,2.0
-9.796157304918495,2.0
-10.196654175548144,2.0
-10.20457878833499,3.0
-9.621218929602048,2.0
-10.629294582118707,2.0
-9.339841664956108,2.0
-10.696309529677224,2.0
-8.582268341995643,2.0
-9.292605038941087,2.0
-12.78790037497549,2.0
-9.253769917042474,2.0
-8.284606624888177,2.0
-10.973418178268616,1.0
-9.735636140390943,2.0
-10.992329758518164,2.0
-10.73230382690097,2.0
-10.006929060107534,2.0
-11.34146903350863,2.0
-9.926139877973252,2.0
-11.592884985293907,1.0
-10.860650812078907,2.0
-9.294450625513909,2.0
-9.53578932539186,2.0
-11.03400014442434,2.0
-9.243411594410654,2.0
-10.041381952128539,2.0
-11.669805530623453,2.0
-9.537144899935214,2.0
-10.428778330561174,2.0
-10.487787362393705,2.0
-10.212332601368015,2.0
-9.145113185484481,2.0
-10.019545341845536,2.0
-9.775999620320356,2.0
-9.463984445990036,2.0
-11.583016628361467,2.0
-10.249176167658284,2.0
-11.030087960506858,2.0
-10.18455619309127,2.0
-9.441878948498942,1.0
-10.018504310382744,2.0
-9.822874664155275,2.0
-9.613718251836763,2.0
-11.342043608851174,2.0
-8.88665575099707,2.0
-9.285120797421548,2.0
-10.636115068296876,2.0
-10.49885722973731,2.0
-9.878289349930663,2.0
-11.69892061013881,2.0
-9.92624999451982,2.0
-9.612471432437909,2.0
-9.51463885886486,2.0
-9.360019428074912,2.0
-11.311689514267638,2.0
-10.140698343664086,2.0
-9.486842378388834,2.0
-9.305661767367361,2.0
-10.822480317175193,2.0
-11.738929014598918,2.0
-11.31889374781294,2.0
-9.491651796154832,2.0
-12.188711946963426,2.0
-9.02475595426335,2.0
-9.336688130208723,2.0
-9.519800820894122,2.0
-10.307713747525932,2.0
-10.224888565744264,1.0
-10.982170799316478,1.0
-11.912576904362258,2.0
-9.817522011884162,2.0
-11.0818612785644,2.0
-11.01959342565756,2.0
-9.813567397355847,2.0
-11.332214918923114,2.0
-9.930870858657478,2.0
-10.169157714168094,2.0
-10.492440688412843,2.0
-10.235420561475541,1.0
-10.429124460314352,2.0
-9.47261115340988,2.0
-9.958408927226598,2.0
-9.216942540894106,2.0
-9.593378043237607,2.0
-10.190927574373145,2.0
-10.61130398916439,2.0
-12.255218375336359,1.0
-9.57664646597349,2.0
-11.74283834672664,2.0
-10.172458005826734,2.0
-9.742013597426968,1.0
-10.148641931694009,2.0
-10.268371421697534,2.0
-9.806660493624106,2.0
-11.069052756499204,2.0
-10.667775120285754,2.0
-11.840391981867867,2.0
-10.748054560323304,2.0
-8.886479640735416,2.0
-9.780587576168049,2.0
-8.69071745076787,2.0
-9.061127366905895,2.0
-8.675637997949487,2.0
-11.260196896090378,1.0
-12.055754536986818,2.0
-9.137894605871523,2.0
-8.957189950288484,1.0
-11.228605982626888,2.0
-11.112397043032146,2.0
-9.78644184248696,2.0
-8.656651116833418,3.0
-9.792808546210082,2.0
-10.33974612813251,2.0
-9.820336972592349,2.0
-11.368652097763466,2.0
-9.814190963101181,2.0
-9.658080640060025,2.0
-9.35266227590375,2.0
-10.42572999435642,2.0
-10.922492113103761,2.0
-9.24656657571964,2.0
-9.563362581216467,2.0
-9.856287708641272,2.0
-10.099052431405031,2.0
-10.814126871807417,2.0
-9.902383660252584,2.0
-11.240280440975043,2.0
-9.527521767017118,2.0
-9.539111513012717,2.0
-11.50169813414724,2.0
-10.202147949774425,2.0
-10.15034302868655,2.0
-10.60171750226175,2.0
-10.201187426437636,2.0
-10.985711805108247,2.0
-9.843455648377809,2.0
-12.872738234889786,2.0
-10.427771257673033,2.0
-10.438178656611589,2.0
-8.89225937271064,2.0
-10.492404972487266,2.0
-10.933680316870438,2.0
-11.30313570886622,2.0
-10.378504862701995,2.0
-11.744180426503563,2.0
-9.673192930004543,2.0
-11.25721133054749,2.0
-10.056814168321896,2.0
-10.002570109832302,2.0
-11.388547432537084,1.0
-9.701964504924641,2.0
-9.342115754879242,2.0
-10.481344483174059,2.0
-11.62989179331705,2.0
-9.518828659809522,2.0
-13.441702420229326,2.0
-11.313016390975642,2.0
-10.37908494435603,2.0
-10.817271521049648,1.0
-11.018971298786958,2.0
-12.16125927763094,2.0
-10.142850712648475,2.0
-8.624330093421898,2.0
-10.478384128452507,2.0
-10.632011010156216,2.0
-10.349322521458815,2.0
-10.676874789177646,2.0
-9.167117032243246,1.0
-10.042504200130374,2.0
-10.610822672358307,1.0
-11.110776703474842,2.0
-10.816250417044923,2.0
-10.783383355849612,2.0
-10.340302046849912,2.0
-10.223293387528875,2.0
-11.406639185759243,1.0
-9.528904222337903,2.0
-11.477486452282125,2.0
-9.997483187868927,2.0
-11.154022290322391,1.0
-11.17812053368739,2.0
-9.923288916560558,2.0
-10.374016904535617,2.0
-11.521397530848914,1.0
-9.970701887984884,2.0
-8.953805163063336,2.0
-10.971302613499466,2.0
-9.894411112297984,2.0
-11.854262451703814,2.0
-10.257442932922618,1.0
-9.99747940218679,2.0
-11.107373065468476,2.0
-9.162323028770311,2.0
-10.578525116206041,2.0
-10.750208856522391,1.0
-9.007711079361297,2.0
-9.68087210569712,2.0
-11.586140998366405,2.0
-11.686485499704318,2.0
-11.540218908567791,2.0
-10.242271981586086,2.0
-12.038247020891703,2.0
-10.587291099735074,2.0
-8.751450093282681,2.0
-9.9009604271566,2.0
-10.469428876260821,1.0
-10.878738945906422,2.0
-10.751906440401353,2.0
-9.316990240523364,2.0
-9.817675811288801,1.0
-10.496875461400517,2.0
-11.246804058968706,2.0
-11.018289430117054,2.0
-9.580498898120243,2.0
-10.808012419138183,2.0
-12.779196046340378,1.0
-10.456275286741576,2.0
-11.027134169902304,2.0
-10.85387923063416,2.0
-8.549155341487035,2.0
-10.435295020536746,2.0
-10.249101044033443,2.0
-11.584139272691045,2.0
-10.461160108639366,2.0
-9.608489660321762,2.0
-10.235614208956937,2.0
-8.768641652266123,2.0
-8.99054138577705,2.0
-9.390123510302153,2.0
-9.853037960329495,2.0
-9.171556779633875,2.0
-9.153306115738497,2.0
-9.804490675375357,2.0
-9.691843570056495,2.0
-9.635464708458727,2.0
-10.552874767897478,2.0
-9.999610722909305,2.0
-10.138356621059723,2.0
-9.884690330298668,2.0
-9.639244340462891,2.0
-12.788249154340035,2.0
-9.190897254344359,2.0
-10.665786460200989,2.0
-10.754121143792771,2.0
-9.430928378187026,2.0
-10.20487647570347,2.0
-9.659496139819051,2.0
-9.458337722119822,2.0
-11.216514320528262,2.0
-10.28469481710285,2.0
-12.220061607295298,2.0
-10.47822848146247,2.0
-12.049263177263846,2.0
-9.467508342033874,2.0
-9.781593320294144,2.0
-9.99066470765021,2.0
-10.21441576004684,2.0
-10.162623956238859,2.0
-10.377117697282912,2.0
-10.341176333848685,1.0
-9.914598216542572,2.0
-9.210602341166167,2.0
-10.980338189680797,1.0
-9.336110424206453,2.0
-9.258917669161171,1.0
-9.54422547667037,2.0
-10.152558416879913,2.0
-9.566219103502466,2.0
-10.900926992746795,2.0
-9.973838143487423,2.0
-10.351412955820866,2.0
-11.316406260626806,2.0
-10.940603920193283,2.0
-11.977524367500717,2.0
-9.264114444275505,2.0
-9.442252776356915,1.0
-9.974842412365083,2.0
-9.877223491787227,2.0
-8.91849683196386,2.0
-9.556823508097162,2.0
-11.720660562273263,2.0
-12.000499363350233,2.0
-9.823579834693163,2.0
-9.994237546437244,2.0
-10.632988933463778,2.0
-11.039340977956396,2.0
-9.740423898803604,2.0
-9.224260758830582,2.0
-9.086190860478839,2.0
-10.409090754044595,1.0
-10.725253437732597,2.0
-9.729145285995646,2.0
-10.109974853641194,2.0
-10.397391499003689,1.0
-9.722419800726621,2.0
-9.431017053556612,2.0
-9.301758735516351,2.0
-10.301525818804986,2.0
-9.379448239830909,2.0
-11.531952352425526,2.0
-12.100847611272684,2.0
-8.632653840412354,2.0
-9.633778723387522,2.0
-9.021791104141485,2.0
-10.753821859335291,1.0
-9.987409141227033,2.0
-9.743062607223322,2.0
-10.667531826625899,2.0
-9.195623920483374,2.0
-9.287575813947955,2.0
-10.859802754761622,2.0
-10.691177151813179,2.0
-10.618449571743863,2.0
-10.102856928943684,2.0
-11.060970170271602,2.0
-9.981825059486185,2.0
-10.797872505180138,2.0
-11.1919417849245,2.0
-10.05429037069968,2.0
-9.79556349015397,2.0
-9.709884240781387,2.0
-9.087213401035262,2.0
-11.234045802718818,2.0
-10.1093367095208,2.0
-8.667626420449775,2.0
-8.939951380047317,2.0
-9.675925708200737,2.0
-9.435373551393079,2.0
-9.49968768012738,2.0
-9.093441729561118,2.0
-10.924176694012191,1.0
-9.57043971893387,2.0
-9.386849983506705,2.0
-11.71318501069157,2.0
-9.48730418227354,2.0
-11.886816887537275,2.0
-9.826080719265478,1.0
-9.746468066298297,1.0
-9.406864232256293,2.0
-11.248815082207399,2.0
-10.320723178074475,2.0
-9.600703472893219,2.0
-9.817357099865188,2.0
-13.297140974905012,2.0
-11.521375914252255,2.0
-10.66338970385337,2.0
-9.912862041398087,2.0
-9.69035512463374,2.0
-10.974476540987913,2.0
-10.848389215383838,2.0
-9.148192009857638,2.0
-8.961329202055168,2.0
