sal_avg_lc2vs0_iate,emplx1_4
-22996.786836439438,2.0
-25194.30986287372,1.0
-26495.60847154568,2.0
-18967.243459742313,2.0
-32906.52791241365,1.0
-15595.923276975818,2.0
-26006.70894938846,2.0
-19949.88646185769,2.0
-24149.701223659205,2.0
-28827.05722709356,2.0
-37558.16132703054,1.0
-23615.794395418707,1.0
-22903.99275995343,2.0
-23971.32061310987,2.0
-34951.024234676224,2.0
-24856.34655788912,2.0
-30712.495340904294,2.0
-22083.471784304886,2.0
-16280.555911134583,2.0
-38690.193023618616,2.0
-24820.849393910165,2.0
-22265.50085643446,2.0
-39643.53726013872,2.0
-32386.712739364204,2.0
-18149.42113489645,2.0
-34614.62013870834,2.0
-22935.569703250032,1.0
-31917.765575666464,1.0
-17131.56329754962,3.0
-36592.81123959896,2.0
-17667.167356143807,1.0
-27048.647871332203,1.0
-28336.851488953493,1.0
-24592.20760826658,1.0
-19188.704671069718,2.0
-25142.454828780526,1.0
-21452.20174168603,2.0
-15914.020896727834,1.0
-27092.736382428513,2.0
-36393.784425947335,2.0
-34847.00440868997,2.0
-26545.55701991854,2.0
-23739.77530190979,1.0
-22342.753090209582,1.0
-21275.32834713556,2.0
-17776.011586303943,2.0
-32699.23994713073,2.0
-25787.331841825657,1.0
-21089.134052159174,1.0
-36801.13288991453,3.0
-35213.37167934694,2.0
-33118.468244608724,2.0
-29700.44781894699,1.0
-26215.04794754248,1.0
-31888.81380557554,3.0
-25475.70976819115,2.0
-24141.145470035866,2.0
-35775.20049015316,2.0
-18902.993821136508,1.0
-16498.13648158953,2.0
-31760.081319548142,2.0
-24126.41647285673,2.0
-25498.990501211236,2.0
-21843.888044807143,1.0
-27028.79672183872,2.0
-19560.943119344756,2.0
-25950.31117585249,2.0
-24903.76837979076,1.0
-40442.09411025612,2.0
-31096.71863844701,1.0
-33587.2382435644,1.0
-18177.856802325783,2.0
-23490.068973538324,1.0
-26609.487556364526,2.0
-35306.99695054395,2.0
-38560.36890862882,1.0
-25321.207258201546,2.0
-23043.524286845037,2.0
-18908.34259162932,2.0
-35490.4424064608,2.0
-37977.53488233023,1.0
-24447.743496203802,1.0
-23505.049209230132,2.0
-28725.56654503194,1.0
-36703.234259337114,2.0
-36384.350482469665,2.0
-25417.081983871296,2.0
-18544.258397917434,2.0
-24935.78975201024,2.0
-19358.18219457545,2.0
-16426.510832776697,2.0
-25996.72833180337,1.0
-36927.85309459378,1.0
-30611.639949824807,2.0
-25568.94558702049,1.0
-34975.042144173014,3.0
-18758.109270040353,2.0
-43304.848165847674,2.0
-36733.58645941966,1.0
-39748.17998963261,2.0
-30517.587392638077,2.0
-26544.745542719662,3.0
-18989.965225829106,2.0
-24818.528811764223,1.0
-22585.015880196923,1.0
-31550.863171574838,2.0
-17951.441319244936,2.0
-34144.85211126547,2.0
-27017.131212758766,1.0
-17043.06104528744,3.0
-34028.11580707253,1.0
-29824.88655264509,1.0
-21235.875460348274,1.0
-22176.502183178305,1.0
-15904.44685903991,1.0
-22958.127842095495,2.0
-18733.46404638364,1.0
-32207.338668108023,2.0
-36009.74527077329,2.0
-31639.333201395566,1.0
-25169.201853262282,2.0
-17778.667904258196,1.0
-25022.19849397331,2.0
-32416.170940516015,2.0
-29447.473777423453,3.0
-23264.264798890188,1.0
-35071.65277572242,1.0
-26695.41692793921,2.0
-38356.62936951933,2.0
-25771.744349390792,1.0
-18148.49067014993,1.0
-22333.40851996323,1.0
-23878.402465292398,1.0
-36709.10323187383,2.0
-19294.667248390626,1.0
-18540.288144167203,2.0
-27078.28149381694,1.0
-24037.370747841,1.0
-30892.279915720494,1.0
-20574.30290901512,2.0
-25201.827761626504,2.0
-27192.524957671867,2.0
-23949.49444181974,2.0
-35599.96907882358,2.0
-31764.019001848894,2.0
-29621.59405036147,2.0
-23284.37576883393,2.0
-31843.55922078922,1.0
-30769.20216643487,2.0
-32399.530318657944,2.0
-18372.518807606146,2.0
-33599.303275693834,1.0
-21705.979241546498,2.0
-34867.05946818067,1.0
-30283.455860642203,2.0
-43261.47993795763,1.0
-27860.107649001126,2.0
-25197.338633762043,2.0
-22823.397315127004,1.0
-17606.142662566857,2.0
-22109.89856912088,2.0
-17764.925590821793,2.0
-20662.413122158636,2.0
-23438.19845436619,2.0
-22656.497988404994,2.0
-38704.82620848698,1.0
-25440.85755852498,1.0
-21118.264241824643,1.0
-29144.521505761128,2.0
-18262.089882403656,2.0
-35929.8624384044,2.0
-30066.967270666275,1.0
-23401.004957723293,3.0
-18497.271669617312,1.0
-28273.46220771922,2.0
-18162.63671732119,2.0
-40117.49429852633,2.0
-18328.48944784974,2.0
-32820.65764115315,2.0
-16398.4873519588,2.0
-30742.770082801864,3.0
-25389.622770196664,1.0
-25223.66496864149,1.0
-31947.951263903073,2.0
-33669.34742476269,2.0
-34779.40833901757,1.0
-36526.891716926286,1.0
-23569.855811048485,2.0
-32123.124701590936,2.0
-18103.84014331036,2.0
-23648.603685584785,1.0
-24458.11718485281,2.0
-33883.288565926196,2.0
-25956.28198016403,1.0
-37302.68016504716,2.0
-36028.47024729698,2.0
-24752.94284550479,2.0
-31033.34019263919,2.0
-29808.2541328202,1.0
-28716.04380670385,1.0
-24326.23160844118,2.0
-21559.821383999988,1.0
-19811.120732761374,2.0
-21842.824536444463,2.0
-30265.279178650213,2.0
-17453.43170576711,2.0
-34297.64668766115,2.0
-31646.851013432133,1.0
-18047.825642867745,1.0
-33928.35126815824,1.0
-32050.04782682535,2.0
-16881.198409055814,2.0
-25564.539933169635,2.0
-32103.57112873507,2.0
-19771.105017235852,1.0
-31023.949571477606,2.0
-36319.775518985305,1.0
-26091.057142215384,2.0
-21297.597166191747,1.0
-15210.303348372345,2.0
-18887.030462180814,2.0
-24453.81325365517,2.0
-35355.364274906846,2.0
-35893.16871320657,2.0
-18448.461092547295,1.0
-39920.83146312573,1.0
-31762.64901740518,2.0
-40237.4271593794,2.0
-28791.991657652357,1.0
-19867.887504621536,2.0
-16235.121550184478,2.0
-26600.58521905744,1.0
-27953.3255848946,2.0
-28412.754062925498,1.0
-28764.495358170854,2.0
-21927.516707522012,2.0
-41801.46670909636,2.0
-23210.396232604202,2.0
-40637.80080053439,2.0
-16582.711751716804,2.0
-36630.63956780231,1.0
-33737.72842194168,2.0
-22670.476754652384,1.0
-21938.560832725587,2.0
-37491.35176389892,2.0
-29097.833312872783,1.0
-27860.9175104542,2.0
-21741.354289219074,2.0
-29283.351689942003,2.0
-22706.62403303678,2.0
-37572.44457116661,2.0
-17337.88764496691,2.0
-35856.55973708677,1.0
-18824.357001006076,3.0
-23339.852071908565,3.0
-27171.45307069756,2.0
-19718.277027234475,2.0
-38525.3838910746,2.0
-26838.314168458914,1.0
-38025.29118321724,2.0
-30138.618929891796,2.0
-28107.04264644006,2.0
-22129.658228851356,2.0
-40687.0519198197,2.0
-34448.39482182628,3.0
-36228.346960952156,1.0
-18738.77369296232,2.0
-33920.21633211932,2.0
-36355.85285330191,1.0
-42139.588575692316,1.0
-36634.44939577872,2.0
-19178.5161998645,2.0
-20835.16500383384,1.0
-25276.482413051563,1.0
-28074.689011683524,1.0
-22184.654015766977,1.0
-23892.661422286248,1.0
-16380.013183115816,2.0
-25547.992544528744,2.0
-27252.48411252591,1.0
-37889.389535188326,2.0
-35716.79744647028,2.0
-35114.583168742334,2.0
-23280.69839989029,2.0
-21167.663750695538,2.0
-31302.6295527529,2.0
-32379.960438166294,1.0
-28277.031637831664,1.0
-42595.24857305233,2.0
-41795.25858835491,1.0
-19686.442055584786,2.0
-20667.644634644777,2.0
-36758.620643141636,2.0
-23367.753371505023,2.0
-24303.407789295263,1.0
-30060.407216552252,2.0
-18033.406224420367,2.0
-24372.58120340625,1.0
-27716.065619779594,2.0
-36681.55689817557,2.0
-17947.691747996905,2.0
-25189.012253804634,1.0
-27441.955733462823,2.0
-17987.84599819153,2.0
-24575.44916571594,2.0
-23168.856228127763,1.0
-27426.545981379415,1.0
-42729.10941167855,1.0
-20834.7977463752,1.0
-29629.381814699584,2.0
-35828.95791833682,2.0
-23164.77912840045,2.0
-19607.980259171647,2.0
-37268.40171723941,1.0
-18945.176872014457,2.0
-23822.06188242852,1.0
-22864.949915124038,2.0
-22351.140707802835,2.0
-39382.720539419744,1.0
-29647.253913779474,1.0
-39694.57353046854,1.0
-32639.44135666156,2.0
-29518.55554672575,1.0
-34114.85840298449,2.0
-27114.675540774573,1.0
-18762.12308172781,2.0
-35686.59930634359,1.0
-38244.75642100142,1.0
-27312.962237130097,2.0
-19437.455144827858,2.0
-19952.648654967496,1.0
-25460.697350802147,1.0
-36335.383883937044,1.0
-41064.180554860126,1.0
-17662.069466417917,1.0
-25107.728887324403,1.0
-27421.785716022143,1.0
-30528.681694376588,2.0
-25373.791292887166,2.0
-17134.798291728086,2.0
-34517.03950860063,1.0
-20723.23943486749,1.0
-25089.329178263255,2.0
-41308.994557842394,2.0
-24781.3625360149,2.0
-30333.001611000866,2.0
-32317.966988884367,2.0
-34090.83812517509,2.0
-22582.823878146257,2.0
-24908.361315245656,2.0
-22789.422365551196,2.0
-37160.65731205658,1.0
-28228.080722564308,1.0
-28636.07800674237,2.0
-28510.870999833685,1.0
-35612.60998644424,1.0
-29328.702123380597,1.0
-26374.500523810013,1.0
-36396.346831081864,1.0
-24622.34288408547,2.0
-36170.721493862395,1.0
-34827.39192052431,2.0
-35634.668522159634,3.0
-33462.92826981176,1.0
-39887.26318231351,2.0
-19381.604100957626,2.0
-30664.34978482691,1.0
-22698.47993431998,1.0
-25856.528196895946,1.0
-17538.840411361278,2.0
-27127.641768237278,3.0
-19701.243675240734,2.0
-21335.11962877374,2.0
-26252.3669442018,2.0
-32789.30213101094,1.0
-23184.918887403823,1.0
-26541.68701195845,2.0
-23800.548744121505,1.0
-19840.55615350826,2.0
-30347.57040497702,2.0
-20548.290301788868,2.0
-18189.192874363784,1.0
-17729.715417249918,1.0
-30268.365178554333,2.0
-20224.083197205815,3.0
-31822.7704198266,2.0
-28915.087857612325,2.0
-37658.84680168717,3.0
-30634.997536729952,2.0
-24379.265367022475,2.0
-26908.043939870957,1.0
-23382.901504242614,3.0
-29685.636727359233,2.0
-20628.292738122786,2.0
-16995.787002243298,2.0
-31887.67808899811,2.0
-39534.52156999067,1.0
-18065.81997733895,3.0
-37074.067851128835,2.0
-33119.33768817183,2.0
-16999.3624132243,3.0
-18271.672274050732,1.0
-29454.605780162266,1.0
-28344.72225964162,2.0
-31519.608106509302,2.0
-20572.50246331128,1.0
-40142.10340456237,2.0
-24151.22495262112,1.0
-37298.27214202427,1.0
-29622.767737689937,2.0
-23222.29236822101,3.0
-25518.186735651325,2.0
-32719.375219049234,1.0
-18916.09385552632,2.0
-19818.17875862393,1.0
-29834.721436869208,1.0
-32635.889001693242,1.0
-35878.62109782304,2.0
-18843.056712616628,2.0
-21203.007390661136,1.0
-39155.70630237989,1.0
-25817.278782438552,2.0
-30854.371974286456,2.0
-21710.629509675426,2.0
-33962.883403681815,2.0
-22797.54417734879,1.0
-28374.90544467837,2.0
-28199.2164794758,2.0
-18091.320620001174,2.0
-23926.819826806874,1.0
-31594.67591555884,1.0
-19598.570464477438,2.0
-31081.91475062297,3.0
-23007.43775983577,2.0
-36209.25396059962,1.0
-22260.152095427955,1.0
-20201.073469942152,2.0
-39526.38428312626,1.0
-32358.86990053701,2.0
-24038.98035556071,2.0
-30224.43996453983,1.0
-24636.930955693737,2.0
-27597.906014126544,2.0
-44546.564057694704,2.0
-23060.12090218522,2.0
-36908.0440136065,2.0
-24959.385748148452,2.0
-36064.01239576409,1.0
-26021.924159024817,2.0
-18747.445053431904,2.0
-24285.7783818664,1.0
-35843.263733854394,1.0
-22952.88532917671,3.0
-20719.602741329898,2.0
-41892.487956355006,1.0
-20018.521849845773,1.0
-25445.94222812366,2.0
-27640.32967536078,1.0
-20989.85535214794,2.0
-16315.678667928225,2.0
-31762.76172013089,2.0
-24821.933252672385,2.0
-21719.43408510835,2.0
-34611.91546403951,2.0
-34623.702984404255,1.0
-37039.01513384678,2.0
-40750.28870631155,1.0
-30116.418819170503,1.0
-25407.917067153678,2.0
-35206.47946258455,1.0
-18537.99140697308,2.0
-26231.93749268056,2.0
-18959.043698140824,1.0
-31115.808109150654,1.0
-36461.37183796498,1.0
-39771.01989367428,2.0
-31580.126265441806,1.0
-28863.16712920177,2.0
-25042.842825131615,1.0
-22131.0336165852,2.0
-23497.527289056205,2.0
-22027.24555414774,2.0
-29147.630561838778,2.0
-19949.83833324766,1.0
-21487.30484748011,2.0
-16691.2944257448,2.0
-26850.403565812827,2.0
-38741.5126856966,1.0
-36117.303444155856,1.0
-31176.36792333746,2.0
-36495.710693562156,2.0
-17270.385384370966,1.0
-16446.878968539124,1.0
-32467.637272159423,2.0
-19296.975031525297,1.0
-32179.105912789953,1.0
-32573.14434071765,1.0
-33651.07359599694,1.0
-23123.13584572587,2.0
-25662.914357493875,2.0
-39872.12766689854,3.0
-25056.5034852958,2.0
-36556.70452304551,1.0
-18109.347443698432,2.0
-25725.048802350648,2.0
-18666.9001981828,2.0
-21309.26569856132,1.0
-29157.773960583596,2.0
-35973.58653782534,2.0
-19636.92914000929,2.0
-23316.953401587256,2.0
-36479.14555216016,1.0
-33280.41386973278,1.0
-30969.441239797292,2.0
-42178.507553551244,1.0
-20728.1328246743,2.0
-30821.56174820439,2.0
-29518.539055986992,2.0
-31049.62343896227,2.0
-31039.793859730293,2.0
-25255.21961239279,2.0
-17578.7766506773,1.0
-27234.34561479508,1.0
-31801.635324798077,2.0
-40746.77130470479,1.0
-30013.497198654284,2.0
-19993.740878567056,2.0
-21206.161743182172,2.0
-23479.47090166181,2.0
-23378.50484591045,2.0
-15672.53981812955,1.0
-33463.313213636226,2.0
-37604.759686124424,1.0
-18125.514667946933,2.0
-20920.882924351776,2.0
-28091.55172272107,2.0
-37447.28578727484,1.0
-18508.028734503274,2.0
-19901.646655324686,1.0
-30939.078436926116,2.0
-25823.836234141494,3.0
-17066.893462843123,2.0
-35736.96788992213,2.0
-22455.77501587882,2.0
-19446.32114789565,1.0
-23131.630936543766,2.0
-36632.23226333656,2.0
-26910.790674808457,2.0
-28015.235852449558,2.0
-19173.89041619772,2.0
-31612.626149488642,1.0
-24259.393518203517,1.0
-36955.89341298513,1.0
-17992.874192827967,2.0
-41474.99695107936,2.0
-33277.62575713793,2.0
-17393.639617220415,2.0
-39744.67890884891,2.0
-20945.328247111633,2.0
-25939.605314914617,2.0
-34617.1408662564,2.0
-23173.453721307837,2.0
-29004.484172974688,1.0
-19146.631361798693,2.0
-39852.03978956337,1.0
-27722.33882791733,1.0
-26252.752813633717,1.0
-20327.53207864884,2.0
-28193.13760412635,2.0
-32039.88204961417,2.0
-35817.77199791495,1.0
-29258.1416111793,2.0
-27877.601720874143,3.0
-32447.947804281583,3.0
-32478.925865666177,2.0
-36756.947420827186,3.0
-20662.032736923244,1.0
-35823.494904963125,2.0
-19193.22209126515,2.0
-26736.006743816753,1.0
-25848.847065579135,1.0
-27461.032030763876,2.0
-33511.24704765742,1.0
-41617.243850677514,1.0
-34579.91005404314,2.0
-23341.689240411753,2.0
-36411.238445192976,1.0
-26751.934847700224,1.0
-38682.97999119366,1.0
-43420.03644446274,2.0
-22108.148012114973,2.0
-29712.214048760383,2.0
-26921.774013477807,2.0
-18915.134932917623,2.0
-25860.61313134829,1.0
-17342.916733871618,1.0
-31627.7567942195,2.0
-26811.942885215853,1.0
-29709.79811313864,1.0
-40350.86192901482,2.0
-29242.423812056993,2.0
-31987.24564156725,2.0
-22924.820934652857,1.0
-38167.72606057441,1.0
-23225.630389915314,2.0
-28496.18587597757,2.0
-36846.16688703694,3.0
-35434.44867631809,1.0
-35462.355982352645,2.0
-31049.16963366978,2.0
-26074.360844739356,2.0
-38734.228330425554,2.0
-24652.070379876757,1.0
-37859.53274022051,2.0
-33187.94129769641,2.0
-17784.099968118182,1.0
-39879.832826649,1.0
-33946.6314149397,2.0
-19361.092126482687,2.0
-29986.291576514363,2.0
-18956.111327579198,1.0
-25487.01463456021,1.0
-28475.564575170854,2.0
-16256.002825699476,1.0
-23440.09054587091,1.0
-30206.357603297554,2.0
-40681.74783747912,1.0
-37134.453611075376,2.0
-22612.813560652277,1.0
-39312.0873888207,1.0
-32910.44494747124,2.0
-20183.96711769981,2.0
-23096.343077805624,1.0
-33526.361669646925,1.0
-32054.778407254104,2.0
-31841.53610469676,2.0
-16663.215138537686,1.0
-28192.818741638734,1.0
-28442.294082612938,1.0
-38667.33545832512,1.0
-32161.356599517145,1.0
-21558.61790088036,1.0
-31443.64421152228,2.0
-41376.88738529604,1.0
-33223.91228630688,2.0
-25146.79621605944,2.0
-38799.46050518623,1.0
-21990.18714089757,2.0
-31514.973451552636,2.0
-31018.67901046312,2.0
-31911.576387323643,1.0
-28733.488004476454,1.0
-24778.792300894434,2.0
-33999.66998903391,2.0
-23944.118490462104,2.0
-20411.11806307797,2.0
-34565.71075612836,1.0
-21141.661696228028,2.0
-26466.62469471379,2.0
-23059.741706105917,2.0
-19128.887740877777,2.0
-19495.602217804724,2.0
-28231.078383927845,1.0
-36138.350882448365,2.0
-24520.48815238117,1.0
-32832.68659300995,2.0
-22828.974186417494,1.0
-28510.47283597391,2.0
-39239.33240833558,1.0
-18102.181111481485,2.0
-25826.145471586064,2.0
-26962.21230325788,2.0
-26719.601918298096,2.0
-29279.901334401882,2.0
-18004.278448777994,1.0
-31527.43231709935,1.0
-26456.754040660286,2.0
-26481.512012490297,1.0
-37059.4356633599,1.0
-25817.80557923759,1.0
-31194.8632902796,1.0
-25546.977464969466,2.0
-17920.313956019734,1.0
-24155.269909910465,2.0
-32889.02325697219,3.0
-27175.413426901796,2.0
-25806.33890565714,2.0
-32283.42176976217,2.0
-22779.7909912571,2.0
-17531.146011403518,2.0
-32532.565138985636,1.0
-31784.273949243085,2.0
-23993.747102595495,2.0
-20845.465049506245,3.0
-18729.628440251858,2.0
-16764.575412920374,2.0
-26989.849551715026,1.0
-34266.110086839835,1.0
-34656.40089266417,2.0
-25639.136142778785,2.0
-29975.179607146467,1.0
-36560.09906275504,2.0
-25556.369004031723,3.0
-23451.227573597662,1.0
-24035.430575774626,2.0
-36106.673366977804,1.0
-20659.697366710014,2.0
-23575.443750182312,1.0
-28152.407244870657,1.0
-32442.687776886247,1.0
-23441.90871002415,1.0
-21209.903464050654,1.0
-29603.932665490443,1.0
-39257.49199836543,2.0
-31227.031585445075,2.0
-35374.599844905526,2.0
-17724.8088785062,2.0
-30901.97550325904,2.0
-27706.19389620253,1.0
-19153.31843447115,2.0
-21188.344132142855,2.0
-31688.109959445297,2.0
-22767.37878580708,2.0
-25686.020243083098,3.0
-37010.577228283495,3.0
-25474.30377109224,3.0
-19512.512614500552,2.0
-37118.15399110031,1.0
-38646.95979685772,1.0
-17346.45769431256,2.0
-16982.49973572987,2.0
-23567.524051925266,2.0
-32466.546546136182,2.0
-21358.84953313719,2.0
-33458.78015847996,2.0
-28611.595663136653,2.0
-30930.224929580494,2.0
-23887.323064978522,1.0
-44531.61944691644,2.0
-29957.090303506724,1.0
-19108.452622460358,2.0
-26687.08690492891,3.0
-37070.08084048215,2.0
-22258.37876516972,1.0
-33356.57217794,2.0
-34671.869822055116,1.0
-29965.30086833524,2.0
-20836.947107654923,2.0
-18663.41399501093,1.0
-29048.391009439514,2.0
-33764.50426628422,2.0
-22188.552260029857,1.0
-21266.2019207255,2.0
-18356.03522497452,1.0
-24390.08931179869,2.0
-23152.85672234549,2.0
-18091.594007024923,2.0
-16881.105154187102,2.0
-42730.26391309936,1.0
-19001.01516897813,2.0
-17914.905309637397,1.0
-39633.73383185431,1.0
-18819.39270063679,2.0
-28799.59629621238,1.0
-24305.74327024435,2.0
-20813.975406942358,1.0
-17004.36976549897,2.0
-24616.718539960344,2.0
-28511.78195197381,2.0
-19000.445519694367,2.0
-25988.068438512175,2.0
-41101.475260380816,1.0
-27519.268821314647,1.0
-25120.159070648868,2.0
-19969.29991488416,2.0
-27175.574366776364,2.0
-31439.534428386745,1.0
-31248.895949809772,2.0
-18147.570396537358,2.0
-26169.0913619575,2.0
