sal_3_lc1vs0_iate,age
-37973.67742381954,50.0
-20713.13054374513,43.0
-21424.43064549985,38.0
-33145.08491102029,40.0
-17592.622186101325,44.0
-22146.44539303411,41.0
-36278.20321887508,50.0
-23065.3060871968,38.0
-17446.66461033421,32.0
-21747.22060631561,44.0
-26633.990215076585,43.0
-22226.668302937793,46.0
-22077.032249184253,30.0
-25841.22435380471,41.0
-20339.356951571008,36.0
-28755.499363330186,48.0
-25262.01905205636,50.0
-35698.686757842195,30.0
-28235.322496173976,39.0
-33334.85922356422,50.0
-32456.45122834962,34.0
-34064.748379280805,44.0
-32911.42428773715,40.0
-35847.99981472389,48.0
-32479.7313775537,47.0
-17039.382665687368,43.0
-32333.458308285568,47.0
-21824.512703207067,37.0
-19284.074450224532,34.0
-30634.449808336394,42.0
-25411.01935720171,33.0
-18101.332843040444,34.0
-27768.756397002544,37.0
-25175.87040056248,42.0
-22847.276586498643,38.0
-25777.262460934864,31.0
-26562.991418311387,35.0
-32149.485106554515,42.0
-28071.003761016742,48.0
-17891.610931056584,32.0
-36968.07846133459,47.0
-32664.875634676668,47.0
-24919.42305630008,49.0
-32682.538634184843,41.0
-24849.0875427803,41.0
-39608.52793380992,32.0
-34984.97851883473,44.0
-36237.68102962763,45.0
-23241.93851241688,42.0
-27444.40963755038,47.0
-25938.6965319838,34.0
-31199.801290097443,33.0
-34723.26465777555,46.0
-18471.570013838016,30.0
-42280.47009389836,50.0
-17913.594069061954,32.0
-27493.47062633097,34.0
-23192.583999663664,48.0
-37752.26779892478,42.0
-30693.74114693883,39.0
-36892.401344757396,48.0
-33696.52767408475,37.0
-18442.609872250054,44.0
-38418.22387978765,38.0
-31963.483468160914,47.0
-34877.516060706585,30.0
-35290.17062706159,31.0
-32476.74290729066,37.0
-30616.374450928357,43.0
-34647.28891888666,48.0
-33061.213107897085,35.0
-29057.37400406581,39.0
-21068.84535140366,49.0
-17575.812682008152,33.0
-25212.15298406355,50.0
-38080.5035134261,43.0
-22942.69322650972,39.0
-24760.2346057791,40.0
-34709.36843492355,41.0
-17915.763750818325,33.0
-23427.35649846709,42.0
-29070.11522799089,47.0
-17886.315416282283,36.0
-33275.62604109481,50.0
-24006.82937625182,32.0
-25554.574955855285,41.0
-24224.415489344843,42.0
-21333.198457211998,42.0
-22009.954081092168,31.0
-34754.24767713183,44.0
-30649.285695407012,38.0
-32986.83520147797,38.0
-20256.774947635495,33.0
-23623.065799753058,45.0
-24689.740143444935,50.0
-33936.338523897815,48.0
-21269.220986163986,45.0
-37336.14375178324,41.0
-22526.2001217385,40.0
-22051.342599426498,37.0
-26243.864325358816,43.0
-18562.648331024502,43.0
-32913.62112949886,42.0
-17674.869043880237,46.0
-26601.300095052626,40.0
-18514.4970995372,32.0
-25259.082420840226,39.0
-25068.122544005313,39.0
-38977.444741600506,49.0
-25820.021141527985,45.0
-22013.402940970456,43.0
-20822.390409869608,32.0
-35378.94307401112,50.0
-25329.02139945986,43.0
-30313.7534128695,44.0
-22226.462815991228,34.0
-17444.87180740919,47.0
-37110.56363985046,47.0
-24493.355656682455,40.0
-21869.36950717228,31.0
-38945.781851142834,43.0
-34987.37555714977,43.0
-18773.220144242237,42.0
-36238.94815111169,46.0
-24266.063596666965,34.0
-32451.996380350727,40.0
-17334.95812699714,31.0
-35496.410583864024,42.0
-18462.876762015218,41.0
-27451.76774657752,30.0
-27079.627339022416,48.0
-23802.95836043591,33.0
-18491.7308667046,40.0
-25132.743881390954,50.0
-20701.58260677899,31.0
-17789.905174184576,40.0
-29276.219377578644,44.0
-36961.5106236513,44.0
-32805.59947648673,35.0
-26439.972838756,33.0
-24753.86074783334,32.0
-20227.706802155597,35.0
-23127.90179543617,50.0
-17701.08664868333,41.0
-34416.02832771565,42.0
-23478.312170131496,45.0
-21691.286935117936,49.0
-32698.059692142608,35.0
-35706.34005665176,48.0
-35149.46380136164,50.0
-30448.638058849236,40.0
-25119.487472463334,44.0
-34237.1604997412,45.0
-23148.320034080767,39.0
-25761.346937382936,35.0
-34805.71697828487,43.0
-20107.99219900868,45.0
-17202.44134722533,46.0
-32874.86320840819,49.0
-21744.532908116515,37.0
-25273.696978401334,35.0
-19242.199049796043,34.0
-24128.892853202924,36.0
-19283.219211541338,41.0
-26066.68083212588,41.0
-25507.147946030986,31.0
-39399.36405759977,45.0
-30360.27372117505,43.0
-32898.2975828053,31.0
-17537.70214589737,42.0
-24900.253869923137,47.0
-22392.133888048484,32.0
-36718.11214457244,40.0
-37678.47782772429,41.0
-26690.28092355222,36.0
-21874.785450525436,46.0
-18067.22320989865,41.0
-34866.54505056031,50.0
-36307.314854217606,45.0
-25812.37642133978,30.0
-22144.8905134423,39.0
-25843.690485039326,49.0
-33913.000380197416,45.0
-36926.498184728014,50.0
-26305.689626863154,43.0
-18792.0318281923,42.0
-24905.563975407375,39.0
-18886.715862897196,43.0
-17521.852886655863,44.0
-24116.842464143752,46.0
-36341.244431400926,48.0
-31683.626805239124,33.0
-26466.56054938744,42.0
-34894.11094082658,50.0
-18353.06094413618,38.0
-41441.66548486245,34.0
-36518.54059165359,49.0
-35983.31885410655,36.0
-26816.02226007514,35.0
-26132.35590717543,48.0
-18316.004572817703,35.0
-25335.56607605842,45.0
-21356.61465732049,31.0
-29374.048794754457,30.0
-17980.248719454623,33.0
-34716.600026082204,44.0
-28705.873849508476,48.0
-17163.96013186707,35.0
-33764.539089290556,30.0
-30230.148981134575,42.0
-20644.39286795048,36.0
-22575.229053067058,39.0
-17631.706560950955,47.0
-24147.61727699176,43.0
-19761.355095019688,49.0
-31544.553300726617,31.0
-32361.32328538914,34.0
-29274.16892972055,46.0
-25935.36642839972,47.0
-18136.28493208431,42.0
-25492.894747654227,39.0
-33936.573621889176,50.0
-30415.713194033462,36.0
-25003.71628657911,42.0
-36035.293897545176,44.0
-27242.561561761817,42.0
-41479.08226835527,46.0
-27187.18589503308,34.0
-18452.82461211901,48.0
-24751.94282283999,46.0
-26130.510779230066,37.0
-33822.29369096772,49.0
-18073.115127038865,38.0
-19463.94079721804,40.0
-28329.390757315214,30.0
-26580.83709160921,35.0
-32904.84396943874,47.0
-19029.08586459958,33.0
-24675.15583652343,35.0
-29484.03580639181,41.0
-25461.665289216777,42.0
-36898.61615597461,37.0
-26301.88479942886,33.0
-25010.618523132947,33.0
-23570.80402604332,48.0
-30778.59093845683,49.0
-30214.232316020796,50.0
-34317.8335452274,39.0
-17949.11597805058,41.0
-35502.804290272405,45.0
-22564.218240994596,42.0
-35931.88495352515,32.0
-31378.446975434606,32.0
-42286.63748797544,42.0
-28788.631550486294,39.0
-25396.206481477275,50.0
-23225.1514791795,42.0
-17299.636408146398,47.0
-21573.656678768923,49.0
-17530.094928422885,35.0
-19778.851193189716,30.0
-21624.630437479886,38.0
-24522.84423781214,48.0
-32198.915432441056,33.0
-24635.267116097664,40.0
-18555.09240035572,38.0
-30571.083561528096,49.0
-19033.008106406367,30.0
-36494.97615830254,47.0
-29770.511081206118,34.0
-23835.504730948196,46.0
-17818.693815910534,43.0
-26525.57712517694,50.0
-18084.703073421064,43.0
-38872.13658918099,49.0
-19802.25899605776,45.0
-33365.769409657994,33.0
-17731.30447458861,43.0
-32630.96092579437,31.0
-23084.82382318005,40.0
-23787.130639900257,50.0
-28696.97597234614,31.0
-32935.41539692089,46.0
-33751.15715841043,37.0
-36119.09699775557,50.0
-25124.41823794411,42.0
-34013.52078562308,45.0
-19594.028386331964,50.0
-25455.94659066482,50.0
-22854.775492687666,50.0
-33032.71822711694,37.0
-24572.634618148066,49.0
-37687.24745728157,47.0
-33998.90177186264,46.0
-20884.83131500293,32.0
-33178.220249942526,45.0
-32137.49208856533,38.0
-29880.04192414856,40.0
-24412.60705751428,39.0
-22609.455302892264,31.0
-21484.58934029586,45.0
-20062.50514532026,38.0
-32825.202434740015,39.0
-17609.67146824926,44.0
-32959.536362545885,43.0
-34106.015386877145,42.0
-17579.058562945535,47.0
-34715.52990178958,43.0
-31252.776834930784,40.0
-17618.620948089723,46.0
-26761.280329084286,36.0
-34387.215873399815,46.0
-20459.62187704406,35.0
-29944.062365282258,40.0
-30743.102935364223,32.0
-25461.193396125534,47.0
-22665.641345228665,48.0
-17473.0203045806,46.0
-18616.642639030746,41.0
-24313.36159596997,32.0
-35589.95788552379,47.0
-36046.14156860221,49.0
-18863.121302795458,45.0
-40507.853149903516,46.0
-27711.93686198013,30.0
-35126.665999422214,32.0
-27266.257262209358,41.0
-20116.768748497903,36.0
-17387.37716238408,44.0
-24897.009839548242,46.0
-24655.785052188246,49.0
-24101.97108824407,34.0
-29986.44957987072,33.0
-19332.196003944628,35.0
-37307.94447752933,37.0
-23404.571049925966,43.0
-39809.504887387215,34.0
-17677.659977122465,46.0
-34732.66796817338,45.0
-33708.9261707615,41.0
-24139.64286436341,49.0
-23921.319329181035,36.0
-36109.4955108742,48.0
-28596.546451473914,40.0
-24707.573110663918,33.0
-22650.75181510007,33.0
-31885.012558933588,36.0
-23581.45642824859,44.0
-36919.71518055411,39.0
-17618.22990900975,38.0
-34210.54299761556,46.0
-19801.568810211662,47.0
-22466.036399154356,49.0
-27172.759944399346,32.0
-18819.67417818951,38.0
-39706.760581886694,45.0
-25286.133677130725,49.0
-35942.102814509184,47.0
-30914.35968658357,33.0
-27527.760955542246,42.0
-21829.411010731877,39.0
-36847.81384865328,36.0
-34520.72765232827,48.0
-34241.20956154103,45.0
-17604.7252203641,44.0
-35634.78098143684,46.0
-34988.63431742632,49.0
-37448.220849940844,35.0
-35050.7286445209,35.0
-18472.162804837026,35.0
-20175.838665188057,33.0
-25088.97700855347,35.0
-28501.482457040365,32.0
-21215.892219495257,38.0
-25307.39263014254,30.0
-17395.089449279265,37.0
-23648.334065412535,41.0
-26699.043120893686,48.0
-34650.22762528502,35.0
-37081.776918817784,42.0
-35008.69336333813,45.0
-21494.98045874723,49.0
-19707.0383657536,32.0
-32946.039767149225,34.0
-26811.246120324802,31.0
-25939.834362483387,50.0
-43293.55331134655,49.0
-38746.531586906785,46.0
-19712.448928294623,49.0
-20708.17669256772,41.0
-34796.94150919408,39.0
-24029.526675970104,37.0
-24424.690401769578,37.0
-30815.33397849798,32.0
-18721.427673525865,45.0
-26679.859139002732,47.0
-27010.367696171263,36.0
-33294.10264814916,30.0
-16981.276607883054,41.0
-26433.84005231808,36.0
-29531.49129971095,44.0
-17383.662134733164,32.0
-21958.368807681385,32.0
-25599.815853821692,30.0
-27999.832586311906,32.0
-40385.823395904124,48.0
-21690.98233011909,46.0
-25548.958423460972,30.0
-34997.68873704212,46.0
-22145.16663345766,49.0
-19758.422732085714,47.0
-38252.83046261956,40.0
-19300.73773175248,37.0
-26436.57552633443,38.0
-20673.26369234,34.0
-19951.06345013339,33.0
-35362.97086273061,47.0
-31740.683361678253,42.0
-33128.80720064634,34.0
-29686.37644737171,43.0
-25623.612935460318,40.0
-35106.82915890115,50.0
-29011.043682968913,41.0
-18396.1326928758,39.0
-38080.16961396391,43.0
-35180.542790453954,44.0
-28194.77973902534,40.0
-17549.665956852616,37.0
-20163.23984886501,34.0
-25686.386523996607,47.0
-35012.659343043655,37.0
-36442.35832349646,37.0
-18765.446169913987,47.0
-23862.652591469254,41.0
-27325.43369958845,44.0
-26213.207944316884,38.0
-26010.738821441613,50.0
-17745.50908451033,48.0
-35098.298343057475,38.0
-19978.339554944585,40.0
-25415.01338650564,45.0
-37909.15725708405,35.0
-24054.007275900207,45.0
-28602.796728645735,48.0
-32174.157229375447,31.0
-32251.873581455144,31.0
-22958.16402967317,48.0
-24068.974542487194,42.0
-22954.227346275737,44.0
-35613.846454469945,47.0
-28487.090765424946,33.0
-26336.199817526114,40.0
-28344.99271002582,46.0
-36307.70481912358,48.0
-28175.61775982705,30.0
-26384.49296410296,31.0
-36864.944170117014,45.0
-22676.26148481606,35.0
-38787.78742329041,35.0
-33521.69688178958,34.0
-34749.77718537422,46.0
-31103.14069388996,34.0
-36104.318743561525,38.0
-18389.90730903792,36.0
-27786.575745369955,38.0
-24417.79910580995,39.0
-27723.73124986704,40.0
-18457.1582553556,44.0
-27660.009839060793,32.0
-19944.431676688935,50.0
-19140.06317663067,31.0
-25219.928818753782,43.0
-33582.90594391509,45.0
-24251.928524319337,38.0
-26944.198079423237,42.0
-22614.976114190475,38.0
-20941.379342224922,36.0
-33123.70420981537,36.0
-21611.9432387638,32.0
-18888.700368399866,36.0
-18105.90124052671,46.0
-33143.25643072874,41.0
-21103.291934927922,36.0
-33918.926062096565,49.0
-29942.187934270478,33.0
-37872.29656412477,47.0
-27385.19770832562,36.0
-24848.804290824864,32.0
-29066.024469622476,44.0
-24216.689216258572,46.0
-31107.1527278501,40.0
-18969.209070141707,40.0
-17790.916132332262,35.0
-32444.421302603074,40.0
-36195.69875443536,46.0
-18835.80509721131,44.0
-36100.57360752626,47.0
-34668.27698094523,42.0
-17436.181665792126,48.0
-19181.478264755628,39.0
-26803.74823037356,50.0
-28067.67565833294,36.0
-29525.43881313711,36.0
-19918.57941362593,39.0
-35931.116300247006,37.0
-25724.1655294737,43.0
-38314.80774335323,39.0
-32371.13321357262,39.0
-23105.31333678645,36.0
-24113.30660581074,48.0
-33200.44128734111,35.0
-17658.285832647958,49.0
-17704.32678900217,33.0
-27425.68466344793,31.0
-31677.61762760707,46.0
-34669.57531613232,41.0
-18435.50528496958,42.0
-23356.834054650404,40.0
-38935.686132351795,42.0
-24118.257876837517,43.0
-26767.137930573284,44.0
-21175.960464042633,39.0
-32762.59513289704,46.0
-22056.102048475717,39.0
-24142.01279577096,33.0
-28838.35670904736,34.0
-18451.76875417393,34.0
-24806.121280159514,46.0
-31088.441261431355,43.0
-19364.77130005582,45.0
-32325.07764735805,42.0
-24985.26461580403,46.0
-35723.758456866424,50.0
-24686.201751215798,31.0
-20705.161843518486,39.0
-36525.499264091784,39.0
-35416.6863433362,37.0
-25616.286324443445,31.0
-29432.62621733914,38.0
-25805.000403055114,32.0
-26545.708787397067,41.0
-42753.144412167385,38.0
-22718.998759994603,38.0
-36605.39635141289,49.0
-26724.148144679704,46.0
-36303.05974067643,45.0
-24161.525315424675,37.0
-20343.344496031386,47.0
-25256.300757765624,40.0
-35344.75669651313,42.0
-24275.779004083633,40.0
-18093.438413282307,34.0
-39008.42690970941,36.0
-19124.497347839937,31.0
-25132.442507113214,50.0
-28630.397877006224,47.0
-19675.99038311179,36.0
-17406.557356112084,47.0
-33451.62464669669,48.0
-23067.66017690964,41.0
-21648.92747720522,45.0
-32231.9974170036,30.0
-34755.72111029891,42.0
-34966.403034349256,47.0
-42694.38275784104,46.0
-31733.338240989182,40.0
-25396.08430128535,38.0
-35456.50939287542,49.0
-18972.939135323366,50.0
-23764.207152032002,40.0
-18067.794718898007,31.0
-34244.80643361583,50.0
-36264.33994743107,41.0
-39551.08896230649,40.0
-33619.97752995255,46.0
-26671.023610020806,38.0
-24236.169325693998,44.0
-21139.857204837765,48.0
-23105.166951474028,36.0
-21489.384878185352,31.0
-25914.91433822838,49.0
-18753.429273829795,38.0
-22577.98861462762,50.0
-17757.935126684326,30.0
-25239.065683327062,42.0
-36139.45687137703,43.0
-34270.73521007307,41.0
-33254.97175618129,43.0
-34009.07061766925,31.0
-18192.18684880226,50.0
-17592.407272288612,39.0
-34048.70003509307,40.0
-17870.23286621668,37.0
-31264.525356226175,41.0
-33274.11512633281,31.0
-31087.478998430226,49.0
-22020.193318990547,44.0
-23420.03738484399,31.0
-39700.611847363965,49.0
-25983.32240353884,35.0
-33904.7079755013,34.0
-17083.40330836444,31.0
-25099.924909608642,48.0
-17750.463132470668,40.0
-22205.68153181037,43.0
-28389.591236917382,41.0
-36241.97391578983,34.0
-19185.085513769558,45.0
-23321.520442257606,47.0
-38067.940273424785,43.0
-33049.963436614984,35.0
-32067.872016831905,35.0
-38220.971187633906,36.0
-20920.021482461332,36.0
-26658.706408535625,35.0
-30733.40036943586,46.0
-33340.89874726413,49.0
-31446.91981353916,48.0
-24400.79772675352,42.0
-17889.921291531653,40.0
-25961.409973185986,39.0
-31406.86684506723,48.0
-36572.36686328147,44.0
-27948.63394486659,43.0
-20948.136446044005,39.0
-21355.27972268949,44.0
-25338.098528704642,48.0
-24175.797057639593,46.0
-17380.998062906223,40.0
-32380.928071780254,39.0
-32910.69293601009,34.0
-19222.163456404327,47.0
-22464.650035197235,44.0
-25188.826004323895,38.0
-35916.538540183086,43.0
-18125.99871806841,31.0
-21227.115071712888,49.0
-33000.13901524161,48.0
-25322.545800378273,39.0
-17727.66722572611,48.0
-33272.74861353423,34.0
-20661.77921759155,37.0
-20478.508644786933,45.0
-23898.46928469595,35.0
-36306.605063766016,48.0
-25963.65606883213,35.0
-29253.94655880826,32.0
-19373.008822681353,33.0
-32212.335593937292,48.0
-25515.888910702524,36.0
-35423.39779854621,34.0
-17912.176771216873,49.0
-38754.61466226069,42.0
-34467.881971916046,41.0
-17861.059815695815,44.0
-37576.335715369474,35.0
-18453.705973089487,33.0
-25877.506370769377,48.0
-34888.66787257914,39.0
-23816.485929545815,50.0
-29465.608796061402,33.0
-18849.230938715365,50.0
-36524.7318388516,38.0
-29111.673888402664,44.0
-26334.28683722322,30.0
-21395.826462736273,41.0
-26919.158473278938,42.0
-31020.919523216224,34.0
-32352.636760292786,40.0
-31826.67655627107,45.0
-25211.95862251335,48.0
-32602.814053988754,49.0
-31747.797445452255,47.0
-36044.47042386274,48.0
-20743.99437725888,41.0
-35063.53606718669,38.0
-18881.175582943528,43.0
-28715.707774701725,41.0
-24166.555939096033,36.0
-23582.979304592132,30.0
-35051.2666416024,38.0
-36804.985393147814,31.0
-31760.06886764383,35.0
-21405.12405873734,33.0
-35352.42416712672,32.0
-25228.127906206217,41.0
-35267.649341490265,34.0
-43037.563042220616,47.0
-23504.759247874303,31.0
-25852.126360298324,34.0
-24391.28176047441,46.0
-17678.53389463087,38.0
-23395.568343386643,40.0
-19147.896968026696,36.0
-32093.767805924483,32.0
-26787.5746259766,46.0
-26429.394009157084,32.0
-40535.528086319166,37.0
-28415.984709909302,50.0
-30314.628823638726,41.0
-20025.546864210348,39.0
-35615.587192033454,49.0
-22779.482252235633,34.0
-23999.99117799267,31.0
-38209.17496245527,45.0
-34138.47185775729,42.0
-34686.48819191771,34.0
-33634.00042088695,41.0
-27214.876101189562,44.0
-37067.16124188332,49.0
-25552.88204219329,39.0
-38313.1444965847,44.0
-31874.23691107917,46.0
-17711.528151070015,41.0
-37791.46451005355,45.0
-35945.80141825871,45.0
-18630.138232544417,37.0
-30609.63264789235,32.0
-20569.22575375579,44.0
-25797.535708788768,37.0
-26850.12447776334,43.0
-17816.123976251027,34.0
-25071.843670184793,35.0
-27447.89901024884,36.0
-40364.124055654305,45.0
-32503.89035793828,35.0
-22421.579743551607,50.0
-38888.82633719402,44.0
-30411.584182078477,31.0
-21136.387974206307,40.0
-21868.3364953301,48.0
-32876.97007723106,49.0
-31462.151853337316,43.0
-31573.440510342763,37.0
-17747.382768028107,49.0
-31664.720648848757,33.0
-23973.434490077623,35.0
-36795.13088579451,48.0
-29603.592543808947,44.0
-21746.929373148214,33.0
-30261.834579084596,44.0
-36423.170118140944,35.0
-32971.21543818504,41.0
-21684.163962211405,32.0
-38323.53102399076,49.0
-23538.853391043805,35.0
-32937.0025624822,39.0
-30531.36420032211,31.0
-29061.826518299837,34.0
-27588.034471690407,40.0
-24866.057472410095,33.0
-33980.961158224396,32.0
-25656.22529419791,50.0
-20926.878709607958,47.0
-34914.39338123901,44.0
-19971.087249614306,37.0
-28744.96210031536,41.0
-25103.3865458574,38.0
-19274.655493087485,43.0
-17494.601675434693,31.0
-29829.51834568448,41.0
-36591.62041551121,48.0
-25569.824839275796,43.0
-33837.707487851425,44.0
-25387.816914146882,44.0
-32942.817177665616,48.0
-34203.61267504356,34.0
-18774.010264190558,36.0
-23868.128906472302,50.0
-26086.451210745996,32.0
-29177.500344640648,40.0
-32516.05967224671,43.0
-18586.804122049492,49.0
-33359.495258897514,39.0
-24918.269221953105,43.0
-26582.059557074997,34.0
-35153.99296325248,36.0
-26243.215037313188,48.0
-25997.88849745217,34.0
-25981.188986422305,32.0
-17680.813711584255,34.0
-25825.968381769788,40.0
-33445.143948248246,50.0
-26750.731383932824,48.0
-22589.876246238753,31.0
-33425.16791280943,50.0
-20670.428862426255,45.0
-18331.141517928496,41.0
-33846.83735974916,40.0
-34187.21085435474,39.0
-25379.468202314845,30.0
-20957.250550045275,45.0
-17331.26769988083,31.0
-17654.0032737023,50.0
-26731.380446668838,50.0
-33397.408568768646,43.0
-35637.01674056244,42.0
-22953.388472021878,34.0
-29427.011057022686,44.0
-33304.7865998801,32.0
-27620.214149706233,39.0
-24984.01532903977,31.0
-24391.813362852834,49.0
-36766.3517443265,45.0
-21084.80413087253,42.0
-24396.20464765968,48.0
-26461.488970400278,45.0
-29087.370914949475,40.0
-25762.447051833245,45.0
-19303.3035817267,38.0
-30378.256978332105,30.0
-38793.710568916926,44.0
-32044.59223702898,42.0
-38128.92167327918,45.0
-19073.141147115413,40.0
-32396.216307671508,38.0
-24893.07537522201,37.0
-17576.608669297933,33.0
-19313.662372709907,33.0
-32114.499386348412,45.0
-22675.661781197734,39.0
-26382.72321723027,43.0
-38743.66596969918,39.0
-24826.706952443128,47.0
-19917.193299401162,37.0
-35478.58565829905,44.0
-35052.37057854037,37.0
-17813.385388389695,44.0
-17621.073867895717,49.0
-24800.244970724503,30.0
-32804.19554961037,46.0
-20858.86517753289,43.0
-34812.46104442282,43.0
-28071.692196281394,37.0
-32823.54282784306,46.0
-24491.13713963092,31.0
-42201.948686394055,41.0
-31319.25711590206,42.0
-17046.493952735316,33.0
-26312.02368431257,45.0
-34503.34735576021,47.0
-21535.302650602534,46.0
-33614.17642510911,48.0
-31442.644951258022,50.0
-29210.127070108818,45.0
-19928.052926782068,43.0
-18427.26777855683,36.0
-30660.178900118754,45.0
-34670.33629053626,49.0
-21971.859233453935,42.0
-22161.414603475845,35.0
-19569.826274566483,46.0
-23937.992102484888,46.0
-23863.054983622926,35.0
-19037.658477352084,43.0
-17911.1469443595,45.0
-40185.94517566476,36.0
-19746.456535921145,47.0
-18538.240071768698,49.0
-39484.36136260111,47.0
-19278.34386945439,35.0
-25288.530528262043,32.0
-25076.947989604407,31.0
-17827.779484080587,31.0
-17738.999128735966,37.0
-21843.69481259409,35.0
-29864.230873094028,42.0
-18651.35234641937,33.0
-25641.945168397982,50.0
-37047.11633936606,36.0
-24077.384144302065,32.0
-21882.02687445801,32.0
-19138.132652528435,44.0
-27486.886993823944,34.0
-30243.57348722834,47.0
-31202.95676253335,32.0
-18099.40637818259,42.0
-26810.678253971688,30.0
-17653.36285680959,35.0
