sal_9_lc1vs0_iate,age
11624.341163003708,35.0
15788.583574556464,40.0
-5775.671297142011,32.0
-1754.4856538958297,47.0
11475.13319476664,48.0
14839.586486559401,46.0
16690.347492474477,41.0
13094.83583076194,32.0
19023.69110525845,47.0
5711.606140916986,49.0
4557.254220171865,45.0
24087.576488590323,46.0
-2781.9014394560922,30.0
-10928.281833303201,32.0
446.7294599064385,41.0
12460.126935047436,36.0
15295.767385339652,44.0
2012.3314426900283,46.0
4645.803738866372,49.0
-1690.1245636081353,34.0
11588.31021565109,33.0
6517.481602587629,35.0
-2394.9453725500152,37.0
-2453.074322957171,43.0
9159.675814980868,34.0
12455.408213317955,46.0
17276.087088431977,45.0
21846.300540360735,41.0
11108.817489727273,49.0
11150.469114938203,36.0
3168.7301027341045,48.0
-6725.144916936871,40.0
-7647.7902978068905,33.0
5969.916653087675,33.0
11478.151233939267,36.0
12698.08561315313,44.0
3636.3420848352416,39.0
8576.67300273941,38.0
4172.437602006874,46.0
-1126.7629559723073,47.0
17233.708384991438,49.0
8807.90859792025,32.0
2603.112765880141,38.0
21969.091201482213,45.0
3909.350967863271,49.0
18667.260548002843,47.0
10803.95521809452,33.0
15922.592454961472,42.0
-9318.685439550483,39.0
-5202.79150687838,36.0
7377.903547053465,48.0
-428.34587080974256,45.0
10224.242185958476,44.0
18743.1567947028,46.0
16902.862780826894,49.0
-3320.3371084243986,35.0
3730.8831888281484,35.0
-9287.401259499136,35.0
10853.118554780067,33.0
13252.30429099526,35.0
6830.638104628268,32.0
-332.57305831262875,38.0
9253.110929177064,30.0
13251.5532378709,37.0
3714.7258089583056,41.0
7514.299384126721,48.0
-5302.474674647166,35.0
3706.2291870889567,42.0
1659.603684570408,45.0
8844.566347138878,49.0
4368.372026369847,32.0
13478.875071798439,34.0
-5026.67232434591,31.0
4323.478802209685,50.0
16060.987559529805,49.0
13705.295667754592,46.0
15718.632184591217,49.0
-1462.0434349398583,41.0
-2938.0298320876677,39.0
4635.484904746342,37.0
15917.059888732556,37.0
11396.24563546232,32.0
18241.11253657178,45.0
13179.587327591125,47.0
12110.806385773853,36.0
-8495.121229223345,30.0
15898.380853743616,41.0
7547.662143963599,36.0
14060.932328690104,44.0
5565.8750663601895,32.0
-3269.909007112017,32.0
9015.432527594972,30.0
11395.61825448581,32.0
14041.00305880722,48.0
14810.055323862729,46.0
769.1036179616002,30.0
18811.995397607046,46.0
6988.076183369023,49.0
637.5339872553559,47.0
23218.349533369466,40.0
15247.906184687052,37.0
12948.424898082963,38.0
730.7029797397981,34.0
1740.5635640339276,33.0
3597.0576997115213,47.0
14484.793516634878,42.0
-5732.066740893269,34.0
10247.585204399133,43.0
9047.78739751424,40.0
21738.651954431225,50.0
15051.099093537794,41.0
-2689.453877638096,39.0
20776.08384719596,43.0
3619.866597876715,44.0
15207.449607408664,40.0
3411.129242279346,37.0
15187.421248820241,34.0
11563.640248429681,47.0
-7313.833830931997,37.0
-4082.2647001376126,37.0
5798.94511674912,47.0
3445.745550796888,41.0
18154.514533631642,44.0
6000.215887835739,38.0
17783.612813264022,50.0
15717.225177178025,48.0
20895.649016926483,38.0
-5612.179171713253,40.0
18368.715922023388,45.0
8373.780343782848,35.0
-752.9072541127639,45.0
7798.118315091579,48.0
17885.37610472792,31.0
11653.12351431186,31.0
-542.0713928309438,48.0
-355.59911328610633,42.0
14462.887168135292,44.0
2568.085413370057,47.0
8453.452252181318,33.0
2585.057353541447,40.0
14507.031607147776,46.0
17093.170675042547,48.0
12461.626428634088,30.0
9549.180285446435,31.0
23123.789948001813,45.0
-10107.923794694609,35.0
20370.83038670818,35.0
13883.096787365137,34.0
22224.72924884868,46.0
-7559.171537070004,34.0
-3265.2514532531395,38.0
-7600.146625094797,36.0
-1934.7365643338221,38.0
11716.334972657587,39.0
12935.67827367437,40.0
18760.17136252523,44.0
11067.629577332258,32.0
10642.448248425335,50.0
-8447.12630446811,31.0
17662.954147899283,43.0
15534.921440582812,45.0
12292.652595347088,38.0
11264.752038327988,42.0
14040.687102328011,38.0
9528.721526579458,36.0
13423.277425532604,36.0
10221.845535362274,32.0
15763.794955442077,36.0
15305.558150673729,46.0
2515.80651324912,41.0
12719.468788854672,36.0
5250.002132310768,49.0
10525.687026051448,33.0
21705.624068527744,47.0
4552.038767315586,36.0
7161.5808049725365,32.0
12932.003499869588,44.0
14350.290418342149,46.0
13857.946094319892,40.0
3665.076875617648,40.0
14325.129152953932,35.0
12874.038824423604,40.0
4037.3005361340684,46.0
17082.67166578364,44.0
19436.197685843385,47.0
19140.873373874296,42.0
15880.54565185423,48.0
14101.155016038592,39.0
9305.053112957052,50.0
11008.033712102064,36.0
17117.676228218897,36.0
10198.632551953835,39.0
6624.745395758328,37.0
10862.459414016379,43.0
21522.664197855287,39.0
15801.295881845146,39.0
8825.650337562369,36.0
11853.41540212152,48.0
12850.489766579607,35.0
11823.787444362482,49.0
-424.26109364835975,33.0
-9847.98624420632,31.0
946.2083631448196,46.0
589.2207070259574,41.0
-603.1073037299202,42.0
10703.22146170814,40.0
1198.2408653291823,42.0
-72.56590114566325,43.0
9444.202827079676,44.0
-6506.711125961012,39.0
17347.31450462169,46.0
-4804.469282235179,39.0
-7163.527095208569,33.0
10149.922248378565,34.0
12460.748009594992,34.0
15760.054345988461,46.0
20420.57150148356,43.0
14357.00809964523,45.0
16922.88987915493,42.0
14697.726291881558,46.0
3302.4632163981214,50.0
9998.153845988461,31.0
16772.625655291125,39.0
-854.0588909937646,39.0
20003.79958893526,37.0
12199.865353756146,31.0
-4804.00061530953,38.0
7564.651143538222,32.0
12519.527946514048,41.0
12946.91795045381,38.0
7748.392855740785,38.0
3126.474666436523,49.0
10754.4903973014,46.0
6330.119942412697,45.0
-9976.77146853922,37.0
-287.7958488633676,47.0
14973.519536364194,40.0
16348.150590792338,42.0
15453.630863072152,40.0
1967.2379616245075,34.0
8345.862523508546,36.0
10460.430925427434,31.0
13048.744996775458,50.0
15034.457635391213,47.0
-9052.334089107224,36.0
14818.164178905668,47.0
19459.8297098652,48.0
4720.317135027947,41.0
15180.108486292955,45.0
-6901.683115839594,30.0
16980.57479016522,42.0
4833.085169458085,47.0
15344.542411017526,46.0
18152.55773514007,40.0
12514.49367033782,38.0
17163.934032674457,49.0
-301.1321017326118,50.0
941.7210224775063,40.0
14502.594947638643,31.0
20172.750016668433,50.0
21757.399798841474,41.0
10449.736758926685,40.0
18189.17600593991,46.0
-3789.5372029209493,38.0
2781.4710870845206,44.0
6207.4427861965505,48.0
14528.092801066123,36.0
6139.382815596112,31.0
10327.689078762063,49.0
3175.4242121160864,38.0
16947.245426929123,50.0
10537.67400585991,30.0
13539.273889411073,42.0
2853.691736735629,43.0
-2979.4697012836123,41.0
21435.076247492525,43.0
-6248.893085483597,31.0
17989.193731064395,50.0
9722.230836859757,39.0
18798.04646755413,40.0
12828.702890143975,37.0
19877.957669745043,41.0
12927.623255700375,31.0
4117.947687747013,49.0
4675.43243320784,44.0
-11494.150641721453,31.0
13097.202808114705,49.0
11815.609055106093,35.0
-6142.770801362939,34.0
5461.136343936032,31.0
14956.841484915327,48.0
9198.978843039458,40.0
10052.918209786776,43.0
-3617.207240406874,41.0
20237.14304036454,34.0
1138.08141675564,45.0
16084.239112971514,47.0
22174.60361420795,43.0
13969.330011114478,35.0
-6964.681860496712,35.0
10724.141252185418,36.0
7166.945490955323,36.0
3738.4590549910617,35.0
14051.970740384106,46.0
5529.312964990664,49.0
18548.81248692605,48.0
-3343.0542555229354,42.0
8875.456827906444,40.0
-6861.8897056301375,39.0
16804.447021998447,48.0
2936.6189021497908,44.0
19351.373317494883,43.0
7199.9241403302785,39.0
11192.484796702065,44.0
18123.933650503815,48.0
17320.31278329347,46.0
13970.514763571828,40.0
3068.8902386220116,39.0
-7011.641816957332,34.0
17625.280659180193,47.0
11834.852030940237,44.0
4398.918510839461,38.0
3090.877888546516,43.0
5312.000517398938,31.0
15854.086894649476,49.0
15407.634719140247,48.0
12831.956435575605,39.0
10449.07419223369,48.0
-2464.500384491874,34.0
-4936.881115672011,37.0
15234.44682946966,45.0
7944.592641037087,35.0
22729.050548261417,48.0
7542.777801591107,35.0
14137.565163494652,32.0
8664.812186253357,33.0
20490.370869693135,48.0
7791.965121792835,36.0
20047.294600779493,34.0
15943.496697247632,49.0
13242.932578703028,42.0
21782.38339263466,41.0
10191.05437583917,44.0
9025.409605538327,35.0
-8798.903598978279,33.0
13636.8001891959,48.0
16880.97750636766,39.0
13512.371019295402,50.0
12061.191609202246,33.0
1640.0113350456586,50.0
-3438.0695166790283,38.0
16539.625711856082,44.0
7829.814005731259,30.0
13701.37633502714,41.0
16900.382696918627,42.0
-8874.240652719065,34.0
-1470.1304767600993,40.0
1064.6124506408273,45.0
3843.71090804759,48.0
16335.575774977453,49.0
10363.942558215715,47.0
22859.901865731772,48.0
-3735.2527502042676,41.0
2531.852684607289,38.0
4681.102407821458,43.0
14938.94825016251,41.0
-6132.50266183067,36.0
-6063.925581552782,30.0
16751.56990344962,38.0
-5757.842406056717,31.0
-4733.589856242135,35.0
-9038.318628191932,33.0
18290.555988649707,32.0
1832.5386553238727,41.0
-3370.3767402732387,34.0
15810.694793550756,47.0
7970.154189085032,31.0
-5005.293709129789,34.0
8371.02842997417,46.0
8551.64574242131,38.0
6932.711608586614,40.0
12390.303017722828,36.0
14162.661660117083,32.0
14614.405598027082,46.0
412.3410770591351,32.0
10114.104028559339,37.0
14672.613540655695,50.0
21159.6374222436,41.0
7899.247882994351,39.0
5435.384375255441,49.0
8438.540879642065,34.0
-7201.349227202486,31.0
22373.206980355983,45.0
-973.1305932770322,42.0
-258.0561356502112,34.0
17651.41612692595,41.0
15035.819208872588,44.0
5998.285466608811,49.0
13926.0796293726,39.0
22413.359269496046,44.0
3659.3401437754974,46.0
10749.526178601514,41.0
3956.4513522340753,45.0
22249.451342030654,45.0
2878.7694168462535,37.0
10944.995908424255,32.0
14283.115871611004,44.0
14805.28493840566,37.0
13819.386631711237,43.0
11697.009703807009,34.0
9192.952269993415,35.0
-2978.8648593145576,36.0
6426.07269897509,45.0
-10381.208355219442,35.0
5028.497775284778,50.0
2798.1072005884607,44.0
-2850.5119658731555,31.0
14320.883441457721,40.0
10604.640580560801,48.0
16597.45070002496,49.0
16354.59873493271,43.0
10848.446689513157,37.0
10912.923458678491,49.0
9484.074891182685,33.0
6989.617781524945,35.0
18763.573671403694,48.0
3574.725346265181,44.0
6721.533526214247,33.0
20804.422606026154,44.0
-4812.774844743107,35.0
15158.533956887712,41.0
-4348.03309235139,32.0
13320.059922741722,49.0
6979.880121144637,35.0
14370.587386721074,39.0
10934.727686550164,31.0
-10030.868159212732,34.0
14076.937386222668,40.0
12216.183985633612,33.0
14337.421444300104,32.0
17343.86474530675,50.0
16855.22455902719,47.0
21876.287381623137,44.0
2085.379055014242,37.0
12443.957973979572,41.0
10555.017994882197,38.0
-1538.8398398278132,43.0
-987.5356703909893,31.0
15168.952610200775,41.0
4680.428125225378,48.0
14489.405929648658,43.0
17324.162630180926,44.0
14294.85429213584,44.0
17189.18813126341,48.0
-9721.937027523478,34.0
15385.305613742752,36.0
4805.189431214057,50.0
7828.467242409415,32.0
13304.568929380188,40.0
15012.642504488434,43.0
14369.671941624252,49.0
13741.22074551244,39.0
305.90075590016477,43.0
8265.007243190768,34.0
-7064.685297727627,36.0
13722.991100384883,48.0
-3471.1439112841717,34.0
9906.964474646631,32.0
5832.470288331648,34.0
12355.256065228954,40.0
9559.663186629548,50.0
18130.263243015226,48.0
-6021.283881792576,31.0
16681.39831831113,50.0
10531.760809216192,45.0
17224.506896856852,41.0
14931.643071455415,40.0
20344.428672839516,39.0
10482.260218630656,30.0
-305.75965262263344,45.0
6860.872543021873,31.0
12080.012256405433,50.0
16122.821066984157,50.0
14787.701648449485,43.0
20835.59052612426,42.0
-10878.870706468731,34.0
15602.359476930851,44.0
-11535.50052904589,32.0
13703.392201780089,39.0
6288.702525259921,31.0
11395.159456344158,49.0
19148.19380508965,45.0
16859.446251579702,42.0
16284.396568709344,48.0
269.3507183639208,45.0
-915.1729633407267,40.0
9563.726385926739,45.0
4149.913162731401,38.0
10094.472947460314,30.0
9939.283096849973,44.0
17628.66383355482,42.0
21745.720116558507,45.0
13279.647119705289,40.0
13254.16671581488,38.0
-3293.3914974345194,37.0
12877.106282680612,33.0
4374.1871450713425,33.0
3246.8777322397887,45.0
9294.00363756852,39.0
18104.536465240642,43.0
21586.916947207876,39.0
15790.685355651502,47.0
8910.132019516683,37.0
1902.8927114197136,44.0
-6677.638199354955,37.0
18066.16948081422,44.0
16050.458039691903,49.0
9255.316520084278,30.0
6148.55248807673,46.0
-4475.104175093951,43.0
17647.182241214636,43.0
10570.864804830982,37.0
18580.099378461142,46.0
7913.344469149725,31.0
14266.855856221726,41.0
16460.749482271,42.0
9179.816912981521,33.0
15583.608428700427,45.0
11231.99965142067,47.0
5635.5979802087395,46.0
6156.415144888311,48.0
4452.7018659031255,50.0
4790.147818044351,45.0
10715.081006734494,43.0
9690.761917332156,36.0
17264.309029032785,45.0
8610.640543572996,49.0
-3972.917006984856,42.0
13085.298896669,35.0
13997.838123273648,46.0
16369.802833227412,46.0
6785.654254521356,35.0
-1378.0823445136957,43.0
15237.986913090874,45.0
10545.124316025967,36.0
1359.3776997423702,47.0
1862.0918274528667,49.0
6777.017881172002,47.0
11411.164958417034,35.0
-6684.611866554718,32.0
7041.9374457951835,31.0
2621.15186252531,31.0
15381.140427691074,37.0
-1934.5207405618285,35.0
-68.36460553240022,42.0
7741.00611382254,33.0
17362.289409481207,50.0
-4982.628859525133,36.0
-10394.511464448582,32.0
-711.6405226726561,32.0
6689.042042541735,44.0
12219.205575563568,34.0
16151.48080581786,47.0
9683.056831326225,32.0
-25.47304202282521,42.0
14139.305833978931,30.0
6250.908456308467,35.0
9615.316186929726,40.0
3017.70573201994,41.0
-2253.387459344482,43.0
7088.768736432682,32.0
16815.168422951763,45.0
15178.239238387854,31.0
14082.591385835243,34.0
14629.195548433054,50.0
14504.040996377274,43.0
13853.87121208504,43.0
20284.355766846802,35.0
5789.317789240689,31.0
-240.18088655693282,36.0
14169.616062817644,33.0
13455.136541854532,47.0
8625.714027740647,35.0
4159.515130667798,45.0
-2842.501451538721,43.0
14587.366763573653,43.0
10494.015378740582,42.0
13253.191757983514,32.0
19926.59010296213,47.0
1443.7485495792353,38.0
4229.0664143856775,30.0
6688.069542305109,37.0
-6405.964084207668,42.0
19046.332110206182,48.0
17264.58707380326,50.0
19539.54086855895,44.0
14669.910944957479,45.0
18512.805650655842,47.0
18237.089225995096,33.0
-2135.02121818836,38.0
11704.196842849215,40.0
7655.980178289046,38.0
10325.457311502245,38.0
18008.858585300306,30.0
12046.713388579388,37.0
12868.51212591062,35.0
14448.667856955519,38.0
4163.063897299926,31.0
18383.6001448326,48.0
17405.42105130674,44.0
20837.14148189367,34.0
16293.863527775935,36.0
12473.319986557783,32.0
10614.62233837633,46.0
18129.49558147421,50.0
10598.57666672345,39.0
8423.687768561284,49.0
-5693.3375963713015,33.0
15361.624040231138,49.0
564.6782974994476,33.0
22378.722831460458,40.0
-5201.365941415113,37.0
13577.136312539142,46.0
15556.00828066997,34.0
2.744504672578387,41.0
19273.34186140987,46.0
-1624.1388031112465,36.0
10008.581868286272,38.0
11240.469782468148,44.0
14897.492886504042,47.0
-4359.872112634288,33.0
