sal_avg_lc1vs0_iate,earn_x0
-2951.3700701380494,2296.112860970646
-15797.855253188938,3966.569216300575
-4429.474466530127,1583.9828108849397
-4838.923590867564,4915.751566337
-4005.959259658681,3750.9412377903896
-2919.7176323197978,1530.9268696746594
-4806.106171835139,4464.384861577962
-3854.88029194318,3858.452636930076
-5716.18291391208,2296.676563208467
-1170.2571990466827,2604.7728329049028
436.6982479815158,1565.583678732255
-3219.77662664081,3038.548892632572
-1996.0484140403519,2275.4457373252235
-18129.880000110792,4368.846373671762
-18359.972892744496,4234.032847167048
-8083.324319560273,3830.268092703714
-1210.0758095611673,3299.510771472298
-8592.231622147412,1520.7622341803935
-5871.968701092864,3478.575695157348
-11569.190347748565,4811.89035109648
-6968.749078568314,4114.27146980576
-3664.679630900388,3116.9485300451265
-5548.876307371849,5119.999388567482
-5627.451770555057,3790.000019904447
-8283.528353936688,7158.385106741009
-7160.991087807062,3589.7432306578016
-310.37168021049587,2139.896997109067
-1435.81757479522,2908.029325621346
-7042.406618480248,3461.8849029077364
-4984.466581442169,4677.457828167936
-56.332324080462854,1713.216884693304
-890.7201069562044,2224.841820679109
-5623.532942652184,3775.5565750261817
-5396.959513890426,3530.0621150941547
-6354.204723872521,4766.474621985613
-13081.173822566274,2247.6965079140823
-3516.0683503919913,2913.379679156417
-13179.946094300192,3990.0552725585903
-1402.1118874583099,3150.180210192486
-5064.680268330811,5926.043442751324
-15142.039150547493,3757.90641335836
-12184.736648898739,3606.163103217209
-11721.258057564693,3219.999964868307
-3554.0336516271745,3989.29439018373
-2336.8611008700263,3843.5260729714137
-3087.421922571013,4586.318901060982
-8116.2432350993,1709.2481321060989
-4256.020004777762,5261.235315013504
-3166.268722738242,2714.189468515769
-5083.098479900222,5145.138239037911
-7249.2394924372575,4394.239509061204
-7654.06532204916,7130.3894192439975
-5036.034121972742,3820.086283272653
-2927.630551073811,3262.54581604275
-1845.1371319304153,2703.015208253114
157.73924563196465,1740.3309433555823
-1310.7774424573415,2481.4696173805696
-3778.114919996482,1707.0234910306249
-2314.691927568677,2269.4955096698563
-12962.884879629299,2961.847311151507
-3063.367050500656,2903.9894606895086
-20362.931802059928,4241.018978009243
-15476.81090667004,3340.927144288812
-7412.540871392797,1327.371832824722
-11445.4817573018,4179.925259788434
-2723.5375830212824,2179.6858033524068
-2675.113382706033,5187.150362812888
-4006.180352637508,3787.868899773505
-3638.1642275587874,2937.1935399849103
-1908.2944285240148,1627.2878941810266
-9689.440983130307,3749.854736061554
-2557.6141537202516,1295.7224801236755
-16016.32343245035,5761.535722251205
-9480.106396580893,1718.231878957023
-6308.700603407124,4845.689864882145
-979.3349252982789,1552.103041000307
-3821.86625847277,4350.653757085938
-10013.19827576287,2713.719138612854
-6690.749180257399,2796.465847900944
-13466.16573720635,3912.08408972091
-4166.463158603381,4479.487836918295
-6964.490701030813,4452.352798436132
-5169.819878103179,4807.791390257953
-2257.69845648953,3127.2395746181987
-13247.345947612272,5320.753468473539
-1294.5215235593964,2287.06228170242
-4270.438668968397,3288.459821603086
-5388.595103984489,2666.646670018606
-17338.561453190447,4549.4122068276365
-8050.913766130763,2970.082423322825
-3428.0492716493263,5764.902282657213
-5141.046663683175,4502.02412734875
-9916.177181186195,2571.060292784651
-4320.656988476181,4671.530763286086
-4407.522207813247,4459.106030266229
-2230.193323135474,3768.3920633031626
-2217.3322666341087,2847.6682725886626
-2434.196615640961,2583.045246137085
-1330.114775175698,2517.744792491452
-5202.01330874447,2080.713478900391
-5142.564051903999,4652.765508752063
-51.978554769794414,1875.733907177512
-16293.842130432646,4191.340158604486
-6083.449440380389,4739.51447543163
-1697.2534334729398,1736.890820306422
-5329.038740216331,5113.780135623781
-10995.475890302167,4144.867461663675
-1936.9311912179614,1793.474039468452
-7147.902861578558,3660.424856753273
-5789.560563698852,4997.916143671524
-3384.6712028387556,2371.3365257675987
-4309.145429733903,3893.719277384605
-18055.148318792264,4079.066925689916
-12295.465366261204,3603.0849667526536
-3357.191150572341,2707.624057794424
-96.74307384329359,1835.304062267456
-55.195075779701654,1516.2843286279742
-3596.1298118226423,3032.318267702713
-4652.36457777332,5476.07526698884
-11656.608530933629,5117.197667741731
-6822.059793696728,1777.4453028475411
-3062.0748199785503,6569.255052606761
-14704.13996861499,3880.6375602999074
-22613.334951174365,5293.129089770943
-11681.714306483214,3658.984460454524
-2690.328832907179,2365.952618851858
-145.76452319616442,1775.152548745936
-9534.153239810177,3377.575763482369
-8783.251104575227,3269.6339081039555
-11848.243754399995,3446.3884108026305
-6825.626377529973,3986.49688568505
-5914.429739644209,1904.9982129652217
-18599.305977015687,5488.397412401399
-11797.697044277511,3137.194628604961
-11779.350052012396,6719.780599641947
-1228.1446893008183,1013.3669121434854
-5070.627808423442,4762.625452789481
-2013.7771281006735,4423.666755199856
-4184.450382434787,3157.744585997647
-4429.686481721788,2864.7353872524923
-15704.460182145114,4579.124176126763
-17538.79280218833,3916.502845397613
-15469.449232276143,3632.635293245376
-6605.8529427610465,2667.964886149344
-6822.916254011411,4444.952580551825
-2804.173394698051,2851.732057548812
-14581.692431403178,5314.673232974407
-2898.8212567829805,1274.8829939037812
-12532.896318914689,4542.766583580385
-9409.879074009157,1826.4538856984016
-811.951978044432,2589.483574249601
-6835.832320843381,3642.0731069578046
-7881.8853749831,1754.4402113538954
-4014.518867067818,6319.049112658819
-8848.296479403358,3206.137889718025
-4922.656449051396,5206.400543702254
-7944.978288549212,4113.6543317463
-3316.8892568799683,3691.7414363604016
-15515.62960784151,2815.214605823864
-20928.293569871963,5276.363921105204
-10876.75302727928,4721.153229797328
-15384.926845707749,4482.383684921541
-2208.539319741445,1463.3111570308365
-4678.384697793139,5693.038080767456
-5325.263822532751,4804.325789070075
-20550.250884253855,5532.303457708081
-13565.75219235308,4858.885848149679
-13920.475668151385,1812.5299505343453
-3002.2481816884792,2197.2166611541024
-4031.3602429117104,3094.2372301307287
-8808.473852875813,3904.267740496143
-10102.30780652062,2333.35955528885
-5954.354116014114,3076.291202154179
-834.0120585124293,1534.3015979788695
-8727.131418268327,3182.422834539112
-6971.425860202115,3067.157403010899
-18402.801206939464,5128.48644275893
-17242.61339807188,5760.086787609079
-14923.882998099945,4856.201277442132
-5249.8491770962455,2332.720984940141
-6792.929377688576,2307.208829912242
-6525.790521230951,4508.908171713534
-15448.3705829535,3712.2785318145498
-8992.764398352396,3520.983606418566
-7627.7835946544765,6589.585259466673
-8520.930671184014,5048.938539817511
-563.6565441697797,2293.540354273813
-11149.090747767625,2391.0625009847417
-17383.33206356701,4709.242415472956
-7822.022903112245,2935.188870674464
-2240.4664548704022,2707.4065139776512
-6999.345498604251,4179.989513117348
854.0491751777743,2054.404407242251
-4172.757175669628,3419.551969446092
-4827.962497706105,3590.109026290866
-20328.306283338872,4607.616693006633
179.9330531625816,1705.73255591391
-7097.035159534634,3448.4201409345087
-5106.777566478966,3977.222121869992
-4588.038865725401,1700.5984274528705
-11884.863261997161,2778.690556145525
-6265.209999379703,3212.7117106865453
-6140.083691610972,3754.180526511075
-9357.132773341013,5457.465620762459
-1077.826536331635,2419.0053003571484
-10621.55989354778,3298.1708050057755
-5028.928482106961,4913.669692985521
-7075.662948813217,2672.303525235296
-8751.812149945432,2104.1536625576573
-3099.5721256343168,5443.643891678216
-725.2681902015552,2158.041474563672
-4552.885596581118,3366.668043395304
-9775.89109350858,2469.9075962405022
-8843.300149767409,2244.571060283922
-14507.23400472508,4428.222016776577
-5470.599287948855,4141.986248553655
-20249.100494719503,4367.213068061877
-7580.671063053526,3872.079631825569
-5677.719525156945,3173.1913872842924
-2985.9782101468736,4817.445510603705
-4134.7772083505815,3730.8864053911775
-10102.496198394962,1649.0482224223977
-4030.742925949442,5321.158856202261
-12751.77322724172,4410.332627101061
-3534.288840441952,3803.462372499537
-6909.004513306612,1584.8105544084565
-1383.0933088536672,2258.342483310258
-4719.557733115279,3474.37088334498
-20228.16106050703,4988.912253251324
-20154.069960062832,5061.0576271404525
-5407.687868960819,1688.498199545568
-9282.951957435831,3098.1084110746283
-1685.2502173393486,3462.9032488074063
-8002.189413050947,3503.4027145439254
-1505.193270204897,3168.5570295558346
-163.16732536677796,1627.948546243952
-3364.229114852493,4450.147958512657
-12382.37361101248,2284.9881746272977
-785.2656016715891,2987.759690156241
-11640.281172512743,5253.388906531289
-11242.977710466548,3264.3197949082687
-9273.244449386286,3862.605926536408
-3677.424857903141,4277.492204028361
-6716.901219636152,4258.647042218431
-10287.62494700036,2920.068431466564
-11098.27869364675,3056.3442101131395
-2152.330337299469,2692.5600908110705
-12967.934148519556,4690.753983623313
-7838.6838882596285,3904.6842444886224
-10298.123622814575,3690.068244791986
-3768.773858496781,3681.9410227674034
-5105.7135675230165,5236.463854470755
-5395.137279406863,3749.11783198802
-5842.417922098267,3600.211218439389
-3478.2529983768636,5252.198457886016
-16469.919254384844,3132.8238892064574
-5090.736711851048,5571.537595524023
-6412.188938437743,4887.155740620958
-2126.643690354347,4725.181150340166
-18716.298248804596,4202.030124187615
-18466.448424001952,5361.110916069591
-12797.577331980196,1619.1525663246714
-13327.799092772624,3834.000106270834
-4226.485652105522,2986.7821283029666
-4804.748310744681,3686.153615838196
1194.0434589090619,1937.6311760940584
-5720.66564614251,3695.857584994324
-3357.9227056011405,2358.956827711644
-13508.648013609103,2199.730728363026
-1349.949124080772,3078.905998186609
-5661.023288830347,4887.931465819436
-3564.047233901862,2701.0786111678617
-5505.914221874664,3699.603690199984
-2140.77813731048,2546.8916716218646
-3790.634799141693,2448.2392354028675
-6906.446417577068,4612.380095453282
-4191.590706482882,2551.150469053535
-217.50414105855555,1550.0065731801797
-324.4153535022243,1869.421085899422
-13033.596202381646,4518.9909805716325
-2802.5191073761157,2535.6075620058728
-11595.110095012258,4908.448580048198
-7061.107339875247,4063.732605815576
-4335.72016988378,5948.756524811192
-9068.693718997742,3733.349470608264
-6376.660076046249,3186.055040956425
-5077.695211014554,3953.131421094064
-1851.369301939515,3037.2797093641307
-5424.469188358402,4235.619009286658
-7440.315465169035,2104.371579306648
-466.8693287251141,1906.51098833871
-6076.861719903966,4437.331126604985
-15158.082681296473,4627.434966067636
-345.9548637861234,2138.594168365498
-4566.201747230993,5283.1868332258
-4279.348258360929,4993.736780628447
259.81809726155836,1701.4119474240272
-1072.0231667021515,2171.32687150879
-5737.33140691418,3301.334040674331
-6026.481655128593,3772.377808947261
-3107.4482519535068,3789.451410205812
-3074.110684320556,2190.492067273776
-11671.155414348235,4902.976701167563
-5123.6872082464115,3490.160704372752
-3733.6349694058536,6314.874283718609
-5090.04631424941,4138.344642411715
-5203.400546725425,2802.7169673944145
-3704.2742463124414,2934.692295366106
-6210.3657462862575,4485.398107001684
-966.6440061212461,1759.360394621816
-9224.913670956228,1706.3744024657324
-18670.561969752744,3843.750834425286
-13722.05313977259,4121.303007375886
-14444.355520263085,4447.78858074262
-8999.655458790152,1489.2594287064337
-3843.336820733085,2596.3508032408085
-17227.205533772292,5755.664402292709
-10321.07322066511,3253.3650781763595
-6285.268557401748,3584.765103162441
-13660.553946703416,2671.86114574818
-3921.7643673284892,4283.442101162407
-12904.248237718628,3034.0891410113213
-15071.090992090805,3525.853609327359
-6644.231587323624,3846.382746712399
-1951.4879162243392,2028.74107172353
-1958.812912616354,3100.685450800967
-1954.4318608914346,3846.8500825482665
-956.7519150471429,2248.9202770731586
-4764.917144147625,4389.512401477675
-3156.67897350953,3162.035519830872
-13636.844949685137,4672.610722772405
-5089.585021288245,2938.473399503209
-381.7548181805346,2312.031813155281
-16280.71806828749,5024.282765262176
-4190.076540213209,4888.153038358666
-4515.327060372217,3094.67246660026
-16278.173398129758,3973.940552466616
-6629.478277144478,3356.629497384745
-3943.02998980506,3558.3900844445498
-9866.980877122074,6651.979633848764
-5617.872243598025,2764.9064623447607
-15395.508036094405,5483.610315896104
-5511.373599534315,3768.01300795772
-11911.481664903362,5123.665823805877
-16546.23974872805,3522.0134481911296
-9389.747995401638,2181.783493105167
-2490.5231286882868,3087.3129075703546
-5290.953250762272,5182.368600443413
-1789.832532866987,2897.799928016755
-8350.629791368507,1845.9155455534176
-12565.851097279396,5177.249296003342
-3611.368895360154,2210.045335536119
-3160.427308333878,3288.47402294129
-4092.3266513059525,3740.042012703182
-14305.763846117105,2288.128957887004
-329.22132879383275,1358.9479763406084
-3641.7268438915253,4494.576556910375
-8604.51273017092,3005.5396304254905
-1812.4775095178613,2589.898168460566
-18515.041897015977,4410.902198112434
-4339.651736362128,4882.605082963368
-14006.05656187819,4541.559564323134
-8249.955986238188,7462.34737401284
-3936.6379086954003,4065.668525960624
-3724.731200506798,3161.475056567706
-4839.155920789717,4828.077320098412
-8941.267333289974,1991.286896196541
-10027.808965388953,3132.924932488161
-1116.71500873662,1790.4351813345131
-3096.2155559747753,4175.896100794079
-2746.0566670300377,5342.826196417653
-10720.364400572638,6258.665641960159
-4473.279735240896,4430.8597739788165
-14705.375014209054,3676.919038856145
-9730.080563925556,3052.496226323585
-6880.833047391678,2384.067051477054
-2419.6823100288375,2619.4519062213303
-5873.9574890492695,2526.600866446764
-5730.993447162773,3260.6204723904034
-7084.483078169514,1760.400561177071
-1069.3471572078302,2676.399006238648
-2345.675361204914,1507.5854524806502
-3319.614481115164,3174.7441628983247
-15521.48440904756,5379.579902014297
-16406.39051009999,4619.717000501759
-2767.2507136746426,4362.291259186201
-18705.528106170586,4950.609784520803
783.8205406733854,1846.535173096354
-2382.644354112683,1523.2871798234387
-4313.443385311162,4680.930896977807
-1563.4847888858571,1503.4916416502415
-2858.1618198331307,3862.433166416426
-6762.9230437351725,4699.238338093605
-12463.632193904392,3935.9437596663206
-7638.508927584453,2701.696468669368
-17188.782326051616,3490.767484290975
-11369.334139864819,5704.316110238087
-4119.110626717642,3434.7511349120177
-18992.844319271113,4536.452447377993
-4578.749643905232,1140.664299959583
-2579.9619890377703,3264.64637505522
-2965.9535570124817,1531.0144262789695
