sal_5_lc2vs0_iate,age
-51659.57263205855,50.0
-34912.845481867014,41.0
-30394.99154671422,36.0
-55210.79585532325,35.0
-45314.943382418394,45.0
-45701.52394466547,40.0
-34701.91175948195,30.0
-60672.94457311327,47.0
-37952.1105548299,48.0
-50374.743327411474,46.0
-31704.672284749588,31.0
-42327.19908077008,40.0
-50366.3321242972,48.0
-31251.270175556772,31.0
-42793.2846417296,36.0
-38974.24598413349,39.0
-40406.4167087445,43.0
-59001.31917561738,36.0
-48211.94549755275,43.0
-53256.96902039189,36.0
-55153.56546992408,32.0
-40238.99570437491,30.0
-37624.2904469934,35.0
-42274.67087459547,34.0
-62164.259194059734,44.0
-39667.33855062847,49.0
-52014.77129809445,48.0
-42663.7279547773,46.0
-32640.73627842037,37.0
-43238.18087518902,37.0
-54252.24993675223,49.0
-33334.59829274801,34.0
-31823.39801214051,43.0
-43780.51205337726,35.0
-52248.53102550645,45.0
-55057.42840722152,42.0
-62651.83054914286,47.0
-30761.444930302412,43.0
-51274.14789678805,47.0
-28788.66817941276,42.0
-60119.619066311585,37.0
-41640.102321285536,35.0
-53467.22610338757,38.0
-50730.84308675654,39.0
-60527.72596346497,34.0
-31904.362523116746,31.0
-41503.91135932377,45.0
-32551.883297933127,46.0
-58923.56160052892,42.0
-31215.84115139151,41.0
-34697.748225772535,30.0
-62323.205092380085,49.0
-31216.21464160476,50.0
-39129.47066695505,33.0
-40820.98250950207,48.0
-46323.33266134393,45.0
-32417.749412483645,46.0
-36459.745936535925,47.0
-59821.21013647442,50.0
-52378.09714171653,36.0
-30694.714537425953,31.0
-54697.9185427256,43.0
-41171.5748840202,48.0
-57986.42254048781,33.0
-42980.22223180061,39.0
-59316.621832837845,31.0
-50086.66028685759,46.0
-43659.32483401623,44.0
-52447.27530406219,48.0
-34224.785418814914,35.0
-59490.235588855765,42.0
-54685.61951294278,45.0
-42209.24786724504,36.0
-36439.21384011111,50.0
-38420.18315601151,38.0
-50287.10396309862,35.0
-33538.64605089207,38.0
-54922.14816032328,48.0
-28771.83868331985,40.0
-41566.31556162753,46.0
-41729.36190838968,46.0
-30303.19001635342,32.0
-30971.535278098527,40.0
-61640.082234842936,44.0
-43706.60639052616,40.0
-31312.143512975563,50.0
-58777.999383823204,47.0
-59396.82876592381,39.0
-58605.386121267016,40.0
-54173.93622781098,35.0
-48203.087990308086,47.0
-36706.41293495585,40.0
-41252.97428597145,45.0
-59607.627381410275,50.0
-34228.46577858093,43.0
-36090.85972234757,38.0
-51286.32346384805,40.0
-29133.95607240176,44.0
-35772.79230682518,41.0
-58661.88934686985,50.0
-37835.46915149411,38.0
-28589.386403471286,32.0
-34945.52606602938,44.0
-45919.37433973939,43.0
-36935.29135171294,46.0
-36554.641972582176,30.0
-41802.934438511395,41.0
-35318.392965279134,36.0
-45999.32955195254,48.0
-42435.530973341825,50.0
-59748.96309965047,30.0
-45665.31358212522,39.0
-52460.170736522996,50.0
-51859.328809365135,34.0
-55584.94084572646,44.0
-53132.5203526928,40.0
-56358.439667228195,48.0
-51135.052190049486,47.0
-28482.677985806436,43.0
-50821.59223354857,47.0
-35380.60770382152,37.0
-33013.08221780132,34.0
-50183.74091684386,42.0
-43205.57509736745,33.0
-31612.74166475369,34.0
-46704.817711159296,37.0
-41128.92407936568,42.0
-37531.557321233915,38.0
-42429.73100793613,31.0
-43691.548086423696,35.0
-50601.82931032199,42.0
-45935.04049140933,48.0
-29397.008904208185,32.0
-57343.20286396248,47.0
-51738.066968725136,47.0
-40702.56896795514,49.0
-53151.73381818073,41.0
-39053.330592124854,41.0
-60802.72070355086,32.0
-54263.14238906717,44.0
-57446.85014037153,45.0
-37373.10408515264,42.0
-44766.04315102435,47.0
-43017.294075881364,34.0
-51423.391964083894,33.0
-55091.652510234344,46.0
-32015.384040561094,30.0
-63067.97220150839,50.0
-30165.021752562974,32.0
-45912.93807434887,34.0
-37297.45991755476,48.0
-59644.76009299832,42.0
-48355.985403433966,39.0
-59991.604978890835,48.0
-57282.54457584223,37.0
-30181.415629577557,44.0
-60647.179740427324,38.0
-50684.91417180546,47.0
-58311.41424339509,30.0
-55829.14887766866,31.0
-52540.70581406061,37.0
-49873.17072216084,43.0
-55452.761735022206,48.0
-53720.306714589475,35.0
-46053.34056726598,39.0
-33465.08709001107,49.0
-28640.639015597193,33.0
-40979.839103662074,50.0
-58761.55175783551,43.0
-37635.01504533409,39.0
-40445.14199574791,40.0
-56010.16579163025,41.0
-31371.930982226473,33.0
-39124.43705699159,42.0
-47561.61514914324,47.0
-30805.77045990318,36.0
-55044.671722635874,50.0
-40328.820057502526,32.0
-42607.31823389546,41.0
-39224.513650440786,42.0
-35137.02375118504,42.0
-36393.2565500581,31.0
-54237.66706017105,44.0
-49732.246937498494,38.0
-52571.790250361984,38.0
-34133.02854636857,33.0
-38342.94759502422,45.0
-39793.675739769,50.0
-54171.79131030961,48.0
-35186.123182125484,45.0
-59041.65023301141,41.0
-37383.6398892759,40.0
-36567.176838289386,37.0
-43423.63358862846,43.0
-29488.608618845297,43.0
-51786.956434447624,42.0
-28728.021933360607,46.0
-44026.75767679905,40.0
-32310.802899377093,32.0
-41383.61880264395,39.0
-40783.699530575796,39.0
-59604.95862828419,49.0
-42211.67720078374,45.0
-36491.59824294337,43.0
-35541.4186364126,32.0
-55644.27422154047,50.0
-42164.90732020772,43.0
-48644.24264766915,44.0
-37035.66293959229,34.0
-29520.778104798494,47.0
-60175.80177226868,47.0
-40467.35927284875,40.0
-35694.25849234307,31.0
-62535.5720954726,43.0
-55810.863722586655,43.0
-29325.890709384163,42.0
-58109.17368147272,46.0
-39350.13019037228,34.0
-53335.49326033819,40.0
-29183.764188705376,31.0
-58296.14480818971,42.0
-30173.239978544316,41.0
-44573.750430446555,30.0
-44590.831254360586,48.0
-39354.374449837094,33.0
-30920.918674212055,40.0
-40902.81547857896,50.0
-33722.02366983725,31.0
-28854.573966013377,40.0
-48790.76135267955,44.0
-60781.19616872599,44.0
-52932.13723819623,35.0
-43769.29207097237,33.0
-41164.99230156542,32.0
-33156.33508692235,35.0
-37313.19816950017,50.0
-29603.666016667157,41.0
-55182.83919534911,42.0
-38453.14354407356,45.0
-35437.71948990795,49.0
-52922.93532643164,35.0
-57302.37074731577,48.0
-57058.1761482939,50.0
-50129.63850371418,40.0
-42082.858450893786,44.0
-54230.424815575636,45.0
-37387.5785147757,39.0
-42078.48440957941,35.0
-56017.179490187526,43.0
-32836.279766912296,45.0
-28102.446351187577,46.0
-52988.10257254015,49.0
-34396.28496183982,37.0
-42145.32242601464,35.0
-32948.94718686836,34.0
-41277.73494444862,36.0
-31640.075481812393,41.0
-43250.48640211301,41.0
-42544.2053776624,31.0
-62501.94591845115,45.0
-47980.293647263454,43.0
-53438.377904608744,31.0
-29290.476062290163,42.0
-40546.710595450146,47.0
-38466.564150677725,32.0
-58702.82115932193,40.0
-58480.359484814835,41.0
-43224.349006520664,36.0
-36467.44082863019,46.0
-31234.721557889618,41.0
-57692.2191531752,50.0
-58933.429036826215,45.0
-43052.079457583815,30.0
-36144.89034667432,39.0
-42214.54912260525,49.0
-55598.19026179947,45.0
-60489.820082307764,50.0
-43678.24247446908,43.0
-31059.280225307033,42.0
-41466.58461700556,39.0
-30396.022349913856,43.0
-28635.090241840837,44.0
-38522.59997101303,46.0
-59679.207332003585,48.0
-52001.59498246189,33.0
-43279.97668571702,42.0
-55735.579058566946,50.0
-32517.952751827776,38.0
-60948.49754062819,34.0
-57910.79032323444,49.0
-60047.05667860758,36.0
-44375.274649755076,35.0
-41835.65035885676,48.0
-32099.662672253802,35.0
-40572.73983736985,45.0
-34874.36897592294,31.0
-47894.74336803074,30.0
-30640.564736759134,33.0
-55694.536859183136,44.0
-46928.419750739704,48.0
-29451.477646693093,35.0
-53387.2926030589,30.0
-49018.378567729254,42.0
-34647.489120397804,36.0
-36416.55378650219,39.0
-28602.9699040159,47.0
-40356.53827605245,43.0
-32861.938960056556,49.0
-51773.38234393599,31.0
-52914.134541173975,34.0
-46610.17439979459,46.0
-42091.33639710627,47.0
-30901.25374034355,42.0
-42254.26043688933,39.0
-54559.34706519151,50.0
-48434.18888204609,36.0
-41089.78652528752,42.0
-57994.8030801893,44.0
-45271.04561853029,42.0
-59000.9831840099,46.0
-44551.60134630702,34.0
-30699.25701478583,48.0
-40867.407607107816,46.0
-42890.84254643809,37.0
-56053.220023682836,49.0
-29172.57395128511,38.0
-30911.275691296134,40.0
-46553.30568968046,30.0
-43091.51009126988,35.0
-52589.693619141544,47.0
-33073.934661387924,33.0
-40211.809132907656,35.0
-46709.67457756543,41.0
-41235.67204959024,42.0
-57446.30800250353,37.0
-44978.97043082993,33.0
-42441.752534044244,33.0
-39111.03979245308,48.0
-51023.83075267968,49.0
-49158.68133972831,50.0
-53444.653703814554,39.0
-31211.562510322357,41.0
-57197.768549515924,45.0
-37638.24378512871,42.0
-56827.72270338197,32.0
-51702.140276086866,32.0
-61536.27535225736,42.0
-47661.78979147467,39.0
-41538.310929720974,50.0
-38724.72872240059,42.0
-28345.34405806085,47.0
-35423.81633280586,49.0
-29489.681943211075,35.0
-32283.70054510024,30.0
-36648.90407969007,38.0
-40183.8112355442,48.0
-54739.494656630384,33.0
-40804.43216133442,40.0
-30865.740233437988,38.0
-49137.749478269776,49.0
-30770.339913421016,30.0
-57221.720096307996,47.0
-48374.752544266186,34.0
-39472.80878213661,46.0
-30113.647786057816,43.0
-43678.16888717668,50.0
-30492.88979396741,43.0
-62394.962290977186,49.0
-32844.58450105405,45.0
-53778.402417827136,33.0
-29416.97331835586,43.0
-51640.03909077295,31.0
-38100.54585587649,40.0
-38716.86419690672,50.0
-47432.51331535808,31.0
-52590.75514640646,46.0
-55283.71172597821,37.0
-57588.0175394682,50.0
-40835.42107034304,42.0
-56230.997156075886,45.0
-32108.687433816194,50.0
-41665.96768080083,50.0
-37091.895350255145,50.0
-55393.85574817416,37.0
-39768.27373576281,49.0
-59654.66018840205,47.0
-54862.47144879312,46.0
-35904.919956558624,32.0
-53188.78302240845,45.0
-52179.4785917725,38.0
-47839.017962302605,40.0
-39661.335889040995,39.0
-36504.93909631015,31.0
-34944.140136400194,45.0
-33154.1693532854,38.0
-52792.358715127586,39.0
-29592.551486973047,44.0
-53809.291029792395,43.0
-55000.27688989549,42.0
-29516.09798359116,47.0
-55981.95600651821,43.0
-50112.936006178934,40.0
-29259.307018205007,46.0
-45002.17922186604,36.0
-54754.7027833786,46.0
-34389.54761327584,35.0
-49723.4364518629,40.0
-52768.1673290622,32.0
-42425.58400365441,47.0
-37570.21938458024,48.0
-28472.308416532305,46.0
-30114.880036727518,41.0
-40323.382812038064,32.0
-57457.67453208958,47.0
-59261.76396676236,49.0
-31544.546256429414,45.0
-59340.20684653721,46.0
-46655.08680652478,30.0
-59855.99484700586,32.0
-43940.46728764572,41.0
-33448.758327223804,36.0
-28547.11184444002,44.0
-40628.025873931634,46.0
-40179.49948740159,49.0
-40004.44462582783,34.0
-48605.05193896657,33.0
-32800.47844276104,35.0
-61458.453405281085,37.0
-37926.99866039834,43.0
-59312.741641132416,34.0
-30095.31346054504,46.0
-57081.62389825001,45.0
-53924.9432359274,41.0
-39714.152946588096,49.0
-39060.71759872597,36.0
-58091.29109448372,48.0
-46598.44641888968,40.0
-41357.419881096386,33.0
-38398.87458567514,33.0
-51214.274847945955,36.0
-38786.03791666984,44.0
-59321.10533866542,39.0
-29570.952444463488,38.0
-55278.103360590016,46.0
-32423.41376551493,47.0
-36423.93983286583,49.0
-45907.26079526348,32.0
-31291.632667714024,38.0
-60198.0404570026,45.0
-40463.4296919785,49.0
-59170.14352073849,47.0
-50604.24959689607,33.0
-44454.15328465456,42.0
-37169.72063225992,39.0
-61624.87148928823,36.0
-55297.115788342126,48.0
-56503.249175971345,45.0
-29661.295179314064,44.0
-57106.71227553868,46.0
-56878.68832367925,49.0
-62571.09028741787,35.0
-56824.61751413417,35.0
-32566.676156568567,35.0
-33087.65492750659,33.0
-41098.876448567375,35.0
-46416.10675486471,32.0
-34942.599213359346,38.0
-42136.37532263064,30.0
-29012.460816509825,37.0
-39411.25071214297,41.0
-40957.55190465215,48.0
-57931.4702327622,35.0
-61133.07143552332,42.0
-56754.897573112146,45.0
-34126.7644634205,49.0
-33723.452751928635,32.0
-52684.48111925079,34.0
-45743.34077222516,31.0
-42614.01679202673,50.0
-62348.68389286651,49.0
-61345.427192399635,46.0
-32775.02734496645,49.0
-34644.232331499,41.0
-56913.95208181525,39.0
-40279.273188156534,37.0
-40308.25656392217,37.0
-50900.757932889945,32.0
-29745.72295111011,45.0
-43208.85033972497,47.0
-43809.04564549462,36.0
-55601.23466366978,30.0
-28562.791957960697,41.0
-43297.016569565436,36.0
-47598.614053236524,44.0
-29651.55145734052,32.0
-35573.98099352649,32.0
-42278.20123251068,30.0
-46459.70596401504,32.0
-61886.60003349921,48.0
-35385.3304859285,46.0
-42261.630529210066,30.0
-56073.20737384665,46.0
-35270.43753358656,49.0
-32460.12463225674,47.0
-58329.696420916334,40.0
-30617.744754724474,37.0
-42660.842742513356,38.0
-35435.11761487975,34.0
-32998.252789785976,33.0
-58870.24593319164,47.0
-51848.76994035659,42.0
-57414.95878929569,34.0
-47305.49116749143,43.0
-42089.0953975831,40.0
-55194.44434965281,50.0
-46491.523419242614,41.0
-30868.435195398994,39.0
-59230.89631572662,43.0
-56816.90861544682,44.0
-45936.89347850513,40.0
-29588.14626187977,37.0
-33122.61379781825,34.0
-41891.34139270513,47.0
-57241.86872776688,37.0
-60133.12793348129,37.0
-30941.96741835524,47.0
-38298.63214125368,41.0
-45031.07741807825,44.0
-43397.4289647315,38.0
-42228.12389730721,50.0
-29314.08739513091,48.0
-55655.827195942155,38.0
-34376.63965992061,40.0
-40606.59001563627,45.0
-59826.695383703816,35.0
-39496.92660681013,45.0
-45716.90820735856,48.0
-52742.22828010362,31.0
-51881.19746850149,31.0
-37831.014154565535,48.0
-38020.94621695271,42.0
-37580.57730498747,44.0
-58794.90444650003,47.0
-47451.81512729968,33.0
-41770.478032521496,40.0
-46278.75026657763,46.0
-58291.966797193396,48.0
-47262.2242161892,30.0
-44256.194867907914,31.0
-57903.44619185269,45.0
-38280.594791170275,35.0
-59422.31138797691,35.0
-54857.44537705304,34.0
-56003.39030603291,46.0
-51332.153843423446,34.0
-60777.235708852844,38.0
-31415.223924911697,36.0
-45730.64164606569,38.0
-40036.08581669844,39.0
-45114.4542843823,40.0
-30122.887076611783,44.0
-45178.81104498865,32.0
-33757.78722655882,50.0
-33700.9849804248,31.0
-41095.35207475719,43.0
-54689.02754297521,45.0
-39457.97726596416,38.0
-44567.62244716339,42.0
-36914.39809055797,38.0
-35011.368470435744,36.0
-53385.72789583863,36.0
-34876.738905298465,32.0
-30655.33798489353,36.0
-29867.49536737391,46.0
-52104.693431448126,41.0
-34682.2095932011,36.0
-54070.98478063929,49.0
-49395.54527148279,33.0
-60099.912775303485,47.0
-43845.32770523433,36.0
-40656.28438322012,32.0
-46687.10991851188,44.0
-39894.49989854714,46.0
-49314.688127778354,40.0
-31195.148221065818,40.0
-29055.13214266577,35.0
-52862.599872880724,40.0
-59393.538316733386,46.0
-30459.958614468356,44.0
-58158.16200888911,47.0
-54455.54264037472,42.0
-28132.514864401997,48.0
-31163.95477265943,39.0
-43714.69913804914,50.0
-45993.05718947068,36.0
-46755.33933842634,36.0
-32791.070628040936,39.0
-57489.66640325301,37.0
-42284.26966539348,43.0
-57751.524699713664,39.0
-50986.28904637742,39.0
-38496.39904388263,36.0
-40086.35243170708,48.0
-54428.811015913714,35.0
-29801.022876045045,49.0
-31213.482376492735,33.0
-45941.11600332495,31.0
-51617.386375781614,46.0
-55590.84243464353,41.0
-31379.391608533664,42.0
-38738.03472557543,40.0
-61140.48238111929,42.0
-38647.62468337738,43.0
-43856.84364589879,44.0
-35628.290294684266,39.0
-52543.06059409767,46.0
-37094.95714940418,39.0
-41676.931625074736,33.0
-46944.84741815773,34.0
-30055.926715542595,34.0
-41027.86296014085,46.0
-50079.776211411474,43.0
-31848.89825187334,45.0
-52286.541703258925,42.0
-40570.06607990937,46.0
-57524.15774742741,50.0
-41211.9297907047,31.0
-33262.86617186158,39.0
-59255.3123572071,39.0
-54904.80673709672,37.0
-41626.57440455166,31.0
-48027.33854809937,38.0
-42495.74152248328,32.0
-44293.91420560164,41.0
-63136.40417358857,38.0
-37863.55387913956,38.0
-59784.522197168066,49.0
-44364.71598920447,46.0
-58695.71432177104,45.0
-40152.7479599348,37.0
-33643.26433914254,47.0
-41529.60729493818,40.0
-57764.258900834575,42.0
-40063.10147741955,40.0
-31061.252274238363,34.0
-60311.01127834336,36.0
-32428.56126342717,31.0
-41411.46207904068,50.0
-46290.91424731545,47.0
-34554.43641083324,36.0
-28181.581083253626,47.0
-52919.598128372534,48.0
-37694.942090621225,41.0
-35633.601543700075,45.0
-54163.35228722531,30.0
-56327.62741445499,42.0
-56603.248297797145,47.0
-61695.849133878044,46.0
-50953.1331665301,40.0
-42128.9172384798,38.0
-56928.92212958916,49.0
-32104.69309751664,50.0
-37586.596702971416,40.0
-29586.452068087816,31.0
-53789.90213767088,50.0
-57213.47849218124,41.0
-60597.1544794691,40.0
-53010.54438498499,46.0
-43405.737443548394,38.0
-40655.86590436487,44.0
-34790.530833523495,48.0
-37243.27297861662,36.0
-35850.49701573914,31.0
-41389.8575835389,49.0
-30373.147772494667,38.0
-37250.49397954746,50.0
-29000.068278536288,30.0
-41597.22148764268,42.0
-60189.69767609934,43.0
-55489.17293580669,41.0
-52124.606513647486,43.0
-56528.86127177223,31.0
-29087.917159182984,50.0
-28843.05147751742,39.0
-53924.504476558395,40.0
-29849.73331100489,37.0
-50563.38290537672,41.0
-54504.16078027396,31.0
-50600.31834238082,49.0
-36420.646679111116,44.0
-40192.467695807616,31.0
-62633.94716439306,49.0
-41949.03096969674,35.0
-56327.286304475245,34.0
-29222.059340936117,31.0
-41057.52525292468,48.0
-30364.784644981948,40.0
-36793.098364106525,43.0
-47977.75221551909,41.0
-57851.48644218047,34.0
-32186.714110750665,45.0
-38111.937912450514,47.0
-58437.21122217857,43.0
-53095.59691229256,35.0
-52769.648712329494,35.0
-59515.12103572427,36.0
-34696.557817763256,36.0
-43169.098698826434,35.0
-49197.21741432236,46.0
-53016.21038241127,49.0
-50448.9782941251,48.0
-41373.45292150728,42.0
-30116.751723636276,40.0
-43545.49912575201,39.0
-51005.864111116876,48.0
-61182.944383224894,44.0
-45463.6518478011,43.0
-34683.30413386809,39.0
-35865.29092028302,44.0
-40894.848424005744,48.0
-39160.98465412491,46.0
-28666.921177091066,40.0
-52707.953657615304,39.0
-56028.5742264172,34.0
-30649.15190284695,47.0
-37306.653806091366,44.0
-40962.56531427613,38.0
-59297.43225146085,43.0
-30981.202626034163,31.0
-34733.24213834224,49.0
-53355.56396390566,48.0
-40925.071702328736,39.0
-29666.13173000049,48.0
-54144.05789355775,34.0
-34736.071551001085,37.0
-33422.242274194716,45.0
-39632.696065426135,35.0
-58222.24505050633,48.0
-43926.07951457608,35.0
-47955.387336906424,32.0
-31957.436445183164,33.0
-51312.65571756703,48.0
-41967.481148913736,36.0
-56339.75393070998,34.0
-29584.319346140823,49.0
-59704.52708303984,42.0
-53890.674562661006,41.0
-30044.089432774574,44.0
-60998.17499908895,35.0
-32379.304546408843,33.0
-42881.040397029996,48.0
-56801.04251753871,39.0
-39465.41482008598,50.0
-49290.87062931832,33.0
-31261.053190312363,50.0
-60048.60366686444,38.0
-46711.457251840286,44.0
-44330.86231181479,30.0
-35258.10951588306,41.0
-44448.72148802291,42.0
-51194.4850547089,34.0
-53381.310509580064,40.0
-51610.46220065801,45.0
-39566.74162832049,48.0
-52076.43678097206,49.0
-49394.925360135334,47.0
-57475.5622617165,48.0
-34811.152774574046,41.0
-57069.9394562371,38.0
-30556.612785546306,43.0
-46602.96495676141,41.0
-40822.64442115769,36.0
-40302.587742435964,30.0
-55496.392829345845,38.0
-60673.72611993522,31.0
-52368.28312667586,35.0
-36973.69644955909,33.0
-55779.41123524647,32.0
-41361.314962524084,41.0
-57607.957178291465,34.0
-62330.08579784867,47.0
-38999.61262179143,31.0
-44630.997926779644,34.0
-39783.371318995356,46.0
-30137.881528279075,38.0
-37879.07915036447,40.0
-31505.795690998686,36.0
-51474.15481921501,32.0
-43648.31640147758,46.0
-43117.75040256385,32.0
-60972.111146908894,37.0
-46767.49739782015,50.0
-48518.24833265154,41.0
-32715.27200027633,39.0
-58670.6085299209,49.0
-37995.45828715647,34.0
-40757.37161570125,31.0
-57146.689624757695,45.0
-55047.096697255925,42.0
-56591.1000094904,34.0
-53243.052550053864,41.0
-44774.867277395526,44.0
-61316.69459749998,49.0
-41876.65774107484,39.0
-59694.307005920506,44.0
-51053.52829651395,46.0
-29263.216641459367,41.0
-62147.515336233046,45.0
-56452.31534291728,45.0
-31288.258172117607,37.0
-50648.850768977514,32.0
-34015.60604774245,44.0
-41443.19506393776,37.0
-43905.267875929,43.0
-29607.009075047736,34.0
-41144.74306419524,35.0
-44612.4504411819,36.0
-63327.56559056968,45.0
-55675.67747754898,35.0
-36957.650159676385,50.0
-60998.94131029574,44.0
-50296.63926617308,31.0
-35109.70719122664,40.0
-36145.37021157051,48.0
-53675.57322811529,49.0
-51434.15130721681,43.0
-52032.28914270199,37.0
-29814.718586259103,49.0
-50818.21355016026,33.0
-40096.331550601055,35.0
-59684.00691924699,48.0
-48750.39751880299,44.0
-36820.725052440066,33.0
-48632.07238982694,44.0
-60885.55718390632,35.0
-54188.47839516563,41.0
-35765.316317452,32.0
-61437.05968409229,49.0
-39549.712829560245,35.0
-53930.05493462998,39.0
-50414.55621730928,31.0
-48863.22117807697,34.0
-44262.26770409985,40.0
-41054.656856096415,33.0
-54218.75220803839,32.0
-41821.255672233856,50.0
-34684.8195291131,47.0
-55248.125903759734,44.0
-32617.744711068524,37.0
-46663.892518670706,41.0
-41076.201551169004,38.0
-32216.486633662207,43.0
-30077.18979270423,31.0
-47749.53354992129,41.0
-60318.85143148237,48.0
-41619.731288322415,43.0
-54017.64295740878,44.0
-41642.08847682504,44.0
-52201.54611312559,48.0
-56986.98501494509,34.0
-30401.580993431307,36.0
-37899.14210268888,50.0
-43880.79439051768,32.0
-47847.64418360652,40.0
-51970.819901541996,43.0
-29974.40445428997,49.0
-54136.1004955194,39.0
-39525.1697086324,43.0
-44620.079797467515,34.0
-57764.06540848039,36.0
-42677.738971785475,48.0
-43525.687136654655,34.0
-42790.2895974976,32.0
-29749.903136275047,34.0
-42547.869623778475,40.0
-55220.760282175615,50.0
-43871.3351871872,48.0
-37868.30495576351,31.0
-53456.75359537686,50.0
-33366.03381046423,45.0
-29357.38768363239,41.0
-55038.68055934127,40.0
-52916.04293296448,39.0
-41694.029263026954,30.0
-34745.25905415698,45.0
-29132.89157954266,31.0
-29734.83568613965,50.0
-44312.32180593303,50.0
-55001.68149841634,43.0
-56631.11934437495,42.0
-38835.84957966708,34.0
-47415.480418878695,44.0
-54771.44103876273,32.0
-45229.854434295405,39.0
-41941.724742676044,31.0
-40213.42462544196,49.0
-58233.926915467746,45.0
-34532.925327425735,42.0
-40569.70204217987,48.0
-43026.87485766543,45.0
-47813.10832983931,40.0
-41930.63422733403,45.0
-33225.31035405608,38.0
-50416.68131683417,30.0
-61389.233316300466,44.0
-52150.08964299034,42.0
-57910.869588645015,45.0
-30584.77339087687,40.0
-52271.37755365566,38.0
-41820.2433432948,37.0
-29763.65368091547,33.0
-32187.933404216048,33.0
-50658.569394129256,45.0
-37416.78930498458,39.0
-43128.224557383,43.0
-59594.52586530019,39.0
-40536.548753588184,47.0
-33748.16583940909,37.0
-57001.55147638193,44.0
-57921.965568468004,37.0
-29194.354847583214,44.0
-29233.0941249408,49.0
-41089.10855675669,30.0
-51515.744350004796,46.0
-35726.5683012862,43.0
-55617.922899304875,43.0
-45179.24933312709,37.0
-52583.51013381921,46.0
-40987.0632310973,31.0
-62057.24582342803,41.0
-51023.417170484056,42.0
-29245.180382453647,33.0
-42272.3721533256,45.0
-54456.114402048195,47.0
-35389.681282716716,46.0
-53984.218501884665,48.0
-52581.316177011875,50.0
-47253.05070474727,45.0
-33367.59400298639,43.0
-29900.09900756424,36.0
-49597.80915013062,45.0
-54768.8289321431,49.0
-36447.22847971148,42.0
-35950.02780735349,35.0
-31589.065758773813,46.0
-38766.65400398582,46.0
-39733.905611522525,35.0
-31905.231416335595,43.0
-29163.573941335006,45.0
-60668.24775782879,36.0
-32656.354922438935,47.0
-31697.37927449724,49.0
-61805.224440487276,47.0
-31549.37191656978,35.0
-42277.77784816994,32.0
-41611.535454414385,31.0
-31088.775240082596,31.0
-29245.93317601909,37.0
-35319.681160190026,35.0
-48562.484330278676,42.0
-31672.591743038258,33.0
-41367.91286004792,50.0
-60369.05867978756,36.0
-41537.56480516103,32.0
-35386.27948603262,32.0
-30785.939814909725,44.0
-45221.36432506031,34.0
-49200.80920559433,47.0
-51055.8589144166,32.0
-30620.405658507192,42.0
-43372.84456490308,30.0
-30247.81032886587,35.0
