sal_4_lc2vs0_iate,lmp_cw
-31309.141736012356,2.0
-59549.15731334065,4.0
-60118.35862073146,2.0
-58876.76906393777,3.0
-53988.98561552647,1.0
-47223.128177076724,4.0
-36485.41602627235,2.0
-40646.42647417623,3.0
-59990.14643566707,4.0
-33869.78497207764,4.0
-35627.261242961875,1.0
-50811.54223499362,4.0
-29070.073781446234,3.0
-35622.94630124509,3.0
-58950.81596646356,3.0
-38086.13955222813,3.0
-28425.532809097658,1.0
-34706.59910768832,3.0
-44869.062670988205,1.0
-37210.38638192392,2.0
-36587.99859285549,1.0
-41361.31359069426,4.0
-34288.630532931005,1.0
-45679.355916130495,4.0
-41851.02808862491,4.0
-59658.88013916985,1.0
-45152.72716114298,3.0
-52063.3899929525,4.0
-51331.60963144906,1.0
-55181.45432125153,2.0
-52864.65167117927,3.0
-56091.993109613584,4.0
-51835.59054714459,4.0
-28235.960698799245,4.0
-50987.21153247397,3.0
-34975.40352107449,4.0
-32478.123862206565,3.0
-49798.300409143194,2.0
-42710.22468257176,1.0
-31294.40648494302,1.0
-46434.48020741414,2.0
-40413.84751722927,1.0
-36942.14067456237,2.0
-41363.2227326766,1.0
-42536.79634076993,3.0
-50409.60418314176,3.0
-45183.105572911736,2.0
-29132.814913842572,3.0
-57990.8356464785,2.0
-51624.70993922517,2.0
-39937.58946447844,4.0
-53232.498875165635,1.0
-39261.42256739462,3.0
-63150.16858501912,2.0
-55834.077908552936,3.0
-57874.15158136292,2.0
-37214.22383429842,4.0
-43517.02713668889,4.0
-41698.53357755949,1.0
-50335.132412806925,2.0
-55071.67319994114,4.0
-31585.738840208418,1.0
-66421.01963403425,4.0
-29634.115386412253,2.0
-44568.68537159427,2.0
-37055.35915852231,4.0
-59756.36272764155,3.0
-49473.346040696895,1.0
-59766.212767496516,4.0
-55948.31425099386,4.0
-30002.97379113662,4.0
-61911.70429718904,1.0
-50933.40689802843,3.0
-57946.632170094366,1.0
-57509.82221693675,3.0
-52507.563013300765,3.0
-49035.54197742554,3.0
-55723.4553019367,4.0
-53300.26926503271,3.0
-45096.297017909696,3.0
-33708.98897800076,4.0
-28688.511832080207,1.0
-40887.94732272588,4.0
-60919.67033478833,3.0
-37089.70601456078,2.0
-39754.83840451921,4.0
-56333.811017564105,3.0
-31425.563067690102,1.0
-38561.77565239916,3.0
-46484.80524746062,4.0
-30496.6794022759,1.0
-54295.448122589805,4.0
-39243.204952692424,1.0
-41912.40075051287,2.0
-39578.63390694774,3.0
-34542.50138378643,2.0
-36098.47568701264,3.0
-54083.13725661805,4.0
-48437.009320098434,4.0
-52594.97066535624,4.0
-34118.9047829395,2.0
-38115.68375394152,4.0
-39836.95263878905,4.0
-53617.0298572395,4.0
-35244.05384292837,4.0
-59035.94976436113,4.0
-36787.852733326756,3.0
-37143.222089195624,1.0
-42928.82016891398,3.0
-29752.821338650567,3.0
-51327.93634802129,2.0
-28810.37134689627,3.0
-43047.7064484915,1.0
-32030.400174812254,1.0
-40670.613201389,1.0
-40899.49827943066,3.0
-60394.500516387445,3.0
-41369.79787205122,3.0
-35911.248042547,3.0
-35322.95214743943,1.0
-56050.76600575438,4.0
-40805.93838859428,4.0
-48341.07457495759,4.0
-36179.22730856229,3.0
-29059.059687249868,4.0
-60095.422450001366,2.0
-39100.15430451167,4.0
-35657.137009334925,1.0
-62146.74502085656,3.0
-55952.34349971492,4.0
-29751.501087818582,3.0
-58744.40953537137,3.0
-38738.931012872694,3.0
-52580.86217211095,2.0
-28879.049845184825,3.0
-59043.75172870707,3.0
-30116.762767217246,3.0
-43853.57175281983,1.0
-43708.92196592066,4.0
-38616.771451599874,1.0
-30853.173260118077,2.0
-40478.72052190179,3.0
-33782.40756190102,1.0
-28630.13626033401,4.0
-48209.89870082562,1.0
-60120.692053628925,4.0
-52853.67406294877,2.0
-42608.548460627295,1.0
-40132.15396453894,1.0
-33260.76639463841,1.0
-37111.684888297874,4.0
-29273.629251860257,1.0
-55667.51416082788,3.0
-38332.422265876434,1.0
-35681.313923131,4.0
-53287.88588846786,3.0
-57475.77139868676,4.0
-57015.52803808499,4.0
-49055.349933538775,3.0
-41385.69875800921,2.0
-53772.62222248055,4.0
-36820.07464685822,3.0
-40940.79612836364,2.0
-55960.07578136187,4.0
-32683.239722810562,3.0
-27948.76085311513,4.0
-53070.61288267889,4.0
-34309.63540569359,3.0
-41181.72661141938,2.0
-32950.63555006507,2.0
-40245.13889530317,3.0
-31192.418132771832,4.0
-41616.64765040414,3.0
-41377.991059488195,1.0
-62848.08221257478,3.0
-47564.35614752073,3.0
-53037.76222915432,1.0
-29221.379892955112,3.0
-39724.22087896541,1.0
-38898.11163767874,2.0
-58562.52168560731,4.0
-58941.70125389714,2.0
-42284.06263325778,3.0
-35668.67947284247,4.0
-31041.814877568584,2.0
-58991.124468811264,3.0
-58792.37008313186,4.0
-41631.87234752899,1.0
-35842.24458258529,3.0
-41891.20881339818,4.0
-55053.82243716665,4.0
-60856.310409157864,4.0
-42444.646914026285,4.0
-30858.999614536886,3.0
-40318.98443840466,2.0
-30427.41492617264,3.0
-28362.601981205757,2.0
-38221.106611493684,3.0
-58809.651445625794,3.0
-50902.60561134422,1.0
-42357.84281070084,4.0
-55941.81876476228,4.0
-31997.45378963175,1.0
-64717.775798823306,2.0
-58418.27833236144,4.0
-60186.80733633152,1.0
-44153.13753509203,1.0
-41493.17158879239,4.0
-31536.572089153633,2.0
-40207.02432968165,4.0
-35152.5747837781,1.0
-47104.32441971736,1.0
-30034.751165496906,1.0
-55211.196384902374,4.0
-46095.368004237214,3.0
-28670.01015339695,4.0
-53183.122377655105,1.0
-48298.51038375472,4.0
-34384.298121460015,1.0
-35822.524511895936,4.0
-28274.041867765485,4.0
-39312.273377397505,2.0
-32147.284935649455,4.0
-51719.6901932483,2.0
-52291.506564701886,3.0
-47045.10772020415,2.0
-41500.18906537585,4.0
-30449.616737931377,4.0
-40790.737782247284,3.0
-55372.401530079704,4.0
-47897.81614284977,2.0
-40196.692081173256,4.0
-58199.186892409685,3.0
-43626.6108160818,2.0
-64852.15794137567,4.0
-43239.854811957586,1.0
-30771.367948461855,3.0
-40220.55441207775,4.0
-42035.87686069045,1.0
-54918.544845770935,4.0
-29331.5023792748,4.0
-30962.16798448716,4.0
-45472.80038095263,2.0
-42086.56693456104,1.0
-52169.226814523354,3.0
-32202.674248717827,2.0
-39747.840776445024,3.0
-46308.34551685513,3.0
-40766.398813288666,4.0
-57487.57568615262,3.0
-44727.46955267918,1.0
-41796.34834726095,1.0
-39339.79657122983,3.0
-49997.07216152003,3.0
-48647.70324227595,3.0
-53421.01427070689,3.0
-30689.350941197034,3.0
-57097.458756617256,3.0
-36717.554931769904,4.0
-56809.28160539322,1.0
-50471.15113186186,2.0
-65588.94855758359,3.0
-46299.29299840157,1.0
-41078.60256529815,3.0
-38105.022469697076,4.0
-28613.250185756388,4.0
-35146.773751651155,3.0
-28721.651630359753,3.0
-32271.239598336742,3.0
-36060.11748819488,2.0
-39309.45234783266,3.0
-53831.87563498974,1.0
-40615.41401548039,4.0
-30698.272334627312,2.0
-49241.33368467829,3.0
-31064.68273936795,2.0
-57535.78636081418,4.0
-47594.077514432625,2.0
-38794.78284640705,4.0
-29947.967832286617,4.0
-42520.54971670527,4.0
-29854.64821933341,3.0
-62698.622779388155,3.0
-32717.700337279734,4.0
-53436.6263718675,1.0
-29365.608552057467,1.0
-50946.422372937945,2.0
-37881.05370094672,3.0
-38111.11323008292,4.0
-46722.59082088963,3.0
-51984.277372865356,4.0
-54568.45925915553,4.0
-57717.83778825218,4.0
-39945.0629654374,3.0
-56807.851113351775,3.0
-32137.509010287336,2.0
-40699.0171055528,3.0
-36849.174575105935,4.0
-55332.952238391896,1.0
-39448.24856524209,4.0
-59800.991346707946,4.0
-54557.30044329127,4.0
-35242.83100672737,3.0
-52280.21038523967,3.0
-51829.712850313124,3.0
-47116.12057754614,2.0
-39028.307233391926,2.0
-36307.604741173185,3.0
-34893.25375602408,3.0
-33098.39388350959,3.0
-52183.6207694436,1.0
-28988.898335099955,4.0
-53212.342949814134,1.0
-54901.239852431696,3.0
-29164.163041354015,3.0
-56286.772903909514,4.0
-49598.9257116534,3.0
-28892.802663737446,4.0
-43628.14690999287,1.0
-54553.07179641238,4.0
-33884.71558184476,1.0
-48863.66434795727,3.0
-52005.03666425255,1.0
-41460.30138183577,4.0
-37070.29592194788,3.0
-28711.169988075122,3.0
-30360.198253250826,3.0
-39308.44660634728,4.0
-57712.23600236485,3.0
-60058.76483438263,3.0
-31799.5124815367,1.0
-62331.813693029995,4.0
-45823.01017171881,2.0
-59774.96850267016,1.0
-43099.716794692584,4.0
-33291.27782207086,2.0
-28499.851373391553,2.0
-40897.07425523356,1.0
-40172.03506180154,3.0
-40015.98173833554,1.0
-47907.52593417477,3.0
-32716.277149684593,2.0
-61261.371744855656,3.0
-38002.41674988871,3.0
-62830.193547909126,1.0
-29506.396531326187,3.0
-56748.96390894838,4.0
-53536.81806650363,3.0
-38506.81162606761,3.0
-38222.82627786738,2.0
-57405.94880417225,2.0
-46117.88355154743,1.0
-40411.00761223331,3.0
-37545.72872296213,1.0
-50515.015275958096,2.0
-38128.71034140256,4.0
-59976.45420734243,4.0
-29262.044264820557,4.0
-55852.046634874816,4.0
-32480.51651642647,4.0
-36192.93889363139,4.0
-44403.12058051227,1.0
-31197.762121936034,1.0
-62063.308838370554,3.0
-40516.126074079104,4.0
-58772.467988085526,4.0
-49904.414633028886,1.0
-43771.477355601746,3.0
-36845.88041425131,2.0
-60487.57586180043,4.0
-55917.77462329353,4.0
-55640.713722816305,4.0
-29557.161124087303,2.0
-57065.26384130893,3.0
-56765.49964031542,4.0
-61834.86299539058,1.0
-57576.44302303785,1.0
-31966.425249709766,1.0
-32942.11581700925,1.0
-40323.58856844129,4.0
-45273.34172707086,1.0
-35368.39135171345,2.0
-40925.76794247952,1.0
-28527.049415250636,2.0
-39324.884731839935,2.0
-41624.73911768063,3.0
-57696.494999761904,1.0
-60560.709094805774,2.0
-56823.996478265515,4.0
-34334.56611511267,3.0
-33397.73604929031,1.0
-51950.926484518015,1.0
-45372.90987949469,1.0
-41836.28545614419,3.0
-66754.32520706099,4.0
-61628.71139676675,3.0
-32807.20513454085,4.0
-34480.78745244909,3.0
-57080.23812685479,3.0
-39202.8170559337,1.0
-39571.20544829304,1.0
-49951.74715893161,1.0
-30100.897331118096,4.0
-42057.185474076396,3.0
-42837.70416045057,3.0
-54681.56922762553,3.0
-28090.114799035477,3.0
-42438.24568964615,1.0
-46620.35105472108,4.0
-29052.424224641756,3.0
-35627.274760681925,2.0
-41134.717188035385,1.0
-45378.4942773013,1.0
-63720.2747959584,3.0
-35007.60829939198,3.0
-41959.64259845807,4.0
-55995.379205297286,3.0
-35433.31423987117,4.0
-32026.961080713736,4.0
-59030.414250988135,3.0
-30871.27543819473,3.0
-41850.49012454605,3.0
-35252.65253508008,1.0
-33026.0229346932,1.0
-57860.475265143774,3.0
-51588.98782797577,1.0
-56133.56409062912,1.0
-46607.95643280929,4.0
-42246.28931822904,3.0
-55305.42599865718,4.0
-45711.319835665985,2.0
-30436.363863147686,4.0
-59666.09940353943,2.0
-56781.54611615409,3.0
-44916.84962866889,4.0
-29132.409432293694,4.0
-32733.50978027629,2.0
-41098.148410894515,3.0
-56783.78760087561,1.0
-60057.86041468923,1.0
-31052.95925177839,4.0
-38443.89840878986,4.0
-44127.94465102104,3.0
-42911.036133727845,4.0
-41419.393744259505,3.0
-29106.22405748845,2.0
-55731.201596053405,3.0
-33608.81315313812,2.0
-40430.228867026526,4.0
-60659.99867226393,4.0
-39256.36548232785,3.0
-44953.17902763747,4.0
-51611.296904861825,1.0
-50870.170881214624,3.0
-37424.328441442914,4.0
-38298.3460027535,3.0
-36911.408098941,3.0
-58340.68807913855,4.0
-46406.864408561916,1.0
-41502.94615896529,4.0
-45419.93444037286,3.0
-58613.06985604121,4.0
-45579.77116677533,3.0
-42585.04648918447,1.0
-57929.95280642412,4.0
-37792.39691360261,1.0
-59902.01130103544,3.0
-54271.682978326906,1.0
-55497.476642475885,4.0
-50535.7328337169,2.0
-60688.62589284798,1.0
-31040.397400852336,3.0
-45508.92177870663,3.0
-39018.881217586095,2.0
-44203.68643556159,3.0
-29691.292598434768,4.0
-44008.42203291494,1.0
-33287.60472631467,3.0
-32967.59774247206,1.0
-40421.732620960356,4.0
-54897.46457328409,3.0
-38833.752770412095,1.0
-43647.919497808245,3.0
-36670.798252378605,4.0
-34567.65830814112,3.0
-53276.09164873191,1.0
-34804.33933590587,3.0
-30827.050123173613,1.0
-29515.31480022581,4.0
-53167.28250266496,3.0
-34163.77394796619,2.0
-55047.747109941,4.0
-48206.215612920685,1.0
-60543.959393054305,3.0
-44262.472225223944,3.0
-39541.509233,2.0
-45715.96007187407,3.0
-39371.98798803873,4.0
-48833.2697146181,4.0
-31441.568748933078,2.0
-29054.487653280376,3.0
-52390.44158919977,3.0
-58766.746718955925,4.0
-30724.266882042462,3.0
-57957.177951819205,4.0
-54120.93851099038,4.0
-28188.677550842076,4.0
-31015.834896338776,3.0
-43046.268378235414,4.0
-44986.985033066565,1.0
-46209.08130254185,4.0
-32616.161265825125,4.0
-59080.79207690769,2.0
-41339.41637510259,3.0
-59338.8196924409,1.0
-50805.45244329069,3.0
-37538.799590859824,3.0
-39240.828772275476,4.0
-53768.770796770244,3.0
-29564.363220100684,4.0
-30756.167013902603,1.0
-45211.822321090265,3.0
-51453.60499934022,4.0
-55730.206515369326,4.0
-31205.77265538768,4.0
-38234.07018270826,1.0
-61964.851024824064,2.0
-39035.578252136474,3.0
-43003.053304546236,4.0
-35071.02790208635,4.0
-52179.15843695841,4.0
-36491.66896047375,2.0
-41100.998417717696,2.0
-45617.50231887592,1.0
-29789.226573494205,1.0
-40176.858533117396,4.0
-49357.41011101158,4.0
-32132.129103157175,3.0
-52164.552698283434,1.0
-39758.11400243606,3.0
-57547.2505172751,4.0
-40056.45787754892,1.0
-33129.922608410096,4.0
-59146.191740507944,3.0
-55247.541283629835,4.0
-40827.94504393356,2.0
-47742.69170446771,2.0
-41340.33893400002,1.0
-43087.38310594586,3.0
-66693.7241081594,4.0
-36991.45915306553,2.0
-59023.81799357471,4.0
-43130.72309171863,3.0
-59066.92867614147,3.0
-39723.24306388935,3.0
-33649.711816955445,4.0
-40673.69891657977,4.0
-57454.45457641613,4.0
-39222.700395838896,2.0
-30742.829678510217,1.0
-61899.21663081972,3.0
-32326.37128924476,2.0
-40765.65134872066,4.0
-45361.62962285125,1.0
-33923.53670809613,1.0
-28047.464504426294,3.0
-52771.15439446875,3.0
-37588.161609522664,3.0
-35400.191072407804,4.0
-53802.770064116965,1.0
-56005.31633970587,3.0
-56628.24064432485,4.0
-65937.22242174787,3.0
-50553.780829238014,4.0
-41187.527740827245,1.0
-57129.79672056569,4.0
-31662.643744453293,4.0
-38330.882325154045,3.0
-29701.471715379714,2.0
-53697.87015939421,4.0
-57667.54510913365,1.0
-64536.48333512666,1.0
-52843.850005469954,4.0
-43873.48163787616,1.0
-39788.81865165914,1.0
-34610.16306661579,3.0
-37055.215120992776,1.0
-35121.2793790231,3.0
-41504.14588902125,4.0
-30397.509411954386,3.0
-36590.028888495166,4.0
-28797.950073554464,2.0
-40473.14649092505,4.0
-59072.642438097275,4.0
-55308.6964097288,4.0
-51581.88109542182,2.0
-56156.29855930393,1.0
-29126.381327774558,4.0
-28326.786295507376,3.0
-53809.67576789792,3.0
-29927.993448280125,1.0
-50125.11572522418,2.0
-53912.94884272649,1.0
-49565.83916804489,4.0
-36489.34195287035,3.0
-39378.792615728824,2.0
-63415.77725781505,4.0
-41259.97320711833,3.0
-55328.86433042123,2.0
-28521.471680090435,2.0
-40442.90928968838,4.0
-29851.054640893766,1.0
-36491.464715732654,1.0
-47023.83562335508,3.0
-57750.12235928091,3.0
-31932.166235589848,3.0
-37954.48402148099,4.0
-59271.61004140001,3.0
-52054.62870221777,4.0
-52738.14232135086,1.0
-60775.308582353144,4.0
-34205.18219204592,2.0
-42817.418628549785,3.0
-48791.22191885917,3.0
-53746.12630026258,4.0
-49520.188447657565,4.0
-40761.37839747332,4.0
-29685.056347261758,3.0
-43207.71324597807,3.0
-49905.57074006627,4.0
-60440.11771259841,4.0
-44736.63758432375,4.0
-34496.10667665215,1.0
-35423.7280918607,2.0
-40322.55473485871,4.0
-38607.9045932509,2.0
-28351.537933573432,3.0
-52935.258349485724,3.0
-54967.66643405836,1.0
-30825.55986595193,4.0
-36946.21316537159,3.0
-41016.20587232733,2.0
-58925.57068636118,2.0
-30711.414896888884,1.0
-34520.99224297088,4.0
-52763.52229949029,4.0
-39751.300301494586,4.0
-29443.182211270716,4.0
-53933.78487802371,3.0
-34026.38319985832,3.0
-33221.68861930636,4.0
-38501.25156334514,4.0
-57929.347229177394,4.0
-42608.80130176373,1.0
-46655.067595083514,2.0
-31591.7039459969,4.0
-50791.20763045893,3.0
-41007.791753130696,1.0
-56608.9048042159,1.0
-29573.959906382897,4.0
-62125.09546580825,3.0
-53637.8852900255,4.0
-29889.263507954096,4.0
-60956.21042175582,3.0
-31906.88212367711,1.0
-41407.15688390669,4.0
-56674.97019284264,2.0
-38324.56034192968,4.0
-48009.02052330325,1.0
-30806.431266707794,4.0
-59790.876145124275,3.0
-45993.29713138003,4.0
-42875.381000908696,1.0
-35242.74240254852,3.0
-43565.70515933245,3.0
-50973.42437425755,1.0
-53069.33592083698,1.0
-51676.59865255718,1.0
-40141.43675278137,4.0
-51268.8258240456,4.0
-49579.0941158978,4.0
-57451.1777304482,2.0
-34880.19431130287,3.0
-56806.54002695554,4.0
-30572.202026606697,3.0
-46027.728963820235,3.0
-40102.22153987351,2.0
-39900.02880623512,1.0
-55936.888824580325,2.0
-59895.14509299759,3.0
-52004.271159066266,1.0
-36194.8269335697,1.0
-55884.803976198105,1.0
-41134.33667401174,3.0
-57358.07821010312,3.0
-66589.86258003957,4.0
-38018.54269682866,1.0
-44122.88897974139,1.0
-39948.49425974961,3.0
-29734.282905642256,1.0
-37805.52341259136,2.0
-31344.473512957928,2.0
-50371.83403945181,2.0
-42913.72791507003,4.0
-43139.149022151294,2.0
-63708.5205732694,1.0
-45462.074870282464,4.0
-47979.20976549415,4.0
-32781.63488001181,4.0
-58227.38533312991,4.0
-37223.0455435467,3.0
-41033.53724917484,1.0
-59087.09559694251,4.0
-55049.58552158259,1.0
-56050.86908409381,4.0
-53417.3595493302,2.0
-43527.40716040362,3.0
-61726.18389199911,4.0
-41066.49817503077,2.0
-60249.066375769544,4.0
-50694.45935269697,4.0
-28913.930481647414,4.0
-61917.5529004297,3.0
-56508.92793311396,4.0
-31384.000843259455,2.0
-49382.29901327976,1.0
-33679.49149698698,3.0
-40584.10710385835,3.0
-42952.072714728754,4.0
-29368.52256907103,2.0
-40497.20638063621,1.0
-45004.620436792284,2.0
-63749.41894736567,3.0
-55451.335700705,1.0
-36763.30518653858,3.0
-62143.98207738358,1.0
-49111.33514451137,2.0
-35073.3571679875,2.0
-36107.152847197896,4.0
-53296.75696810777,4.0
-50594.369276065525,3.0
-51169.656182125866,2.0
-29170.486462491215,4.0
-50124.50848581146,1.0
-40186.13912483021,1.0
-59683.01488054427,3.0
-48726.97955482462,2.0
-36239.74377038711,1.0
-48169.46410640242,3.0
-60613.17791902918,1.0
-53218.47652114906,4.0
-35407.326580309455,3.0
-61820.220820175426,4.0
-38312.296500735836,2.0
-53675.759828375885,1.0
-49176.71126097244,3.0
-48289.101507587526,1.0
-43528.00165888277,3.0
-40071.586001930846,2.0
-53502.8657349594,3.0
-41187.41275253931,4.0
-34315.27379824595,3.0
-55108.768216922275,3.0
-32401.405341896825,3.0
-45892.8201646768,4.0
-40016.82900854436,1.0
-32121.29838480807,3.0
-30126.25746951987,1.0
-47341.19887549723,2.0
-59652.908557681745,4.0
-40883.07871709214,4.0
-53562.82486496627,2.0
-40797.10518829076,3.0
-52154.88909742265,4.0
-56494.39288834846,2.0
-30635.92596386939,2.0
-37537.738726762735,4.0
-42483.91335403557,1.0
-46840.35462607346,3.0
-51372.96063499979,1.0
-30212.9150995467,4.0
-53770.18993324916,3.0
-39207.89877704154,4.0
-43271.91660490073,1.0
-56832.790340842956,1.0
-41797.69031310962,4.0
-43436.30348373722,1.0
-41627.975848878465,2.0
-29490.946863693993,2.0
-41534.49649598968,1.0
-54632.5021373582,4.0
-43145.06778374457,4.0
-37389.25682007543,3.0
-53400.66315258683,3.0
-33697.0429346541,2.0
-29397.23229068704,4.0
-54978.035525148596,1.0
-52572.02585152576,3.0
-40908.837039041915,2.0
-34230.3305029181,4.0
-28747.965254364943,4.0
-29118.42527523047,4.0
-43140.91705125939,4.0
-54253.705576167806,4.0
-56581.3799046943,1.0
-38387.30635387071,1.0
-46949.59852746104,2.0
-54677.52702455186,3.0
-44338.69243448746,3.0
-40603.722995725475,1.0
-39624.70047897477,3.0
-58321.749566218314,4.0
-34301.04533182493,4.0
-39691.04533718995,4.0
-43040.68673215159,3.0
-46971.13915120141,3.0
-41059.37118159945,1.0
-33353.71701788576,2.0
-49696.546236014794,1.0
-63556.711527498264,1.0
-51728.365448903656,4.0
-59503.56174445803,2.0
-30423.752202230295,3.0
-51693.04876111327,3.0
-41679.446490208255,1.0
-29606.190419605184,1.0
-32259.173206321677,1.0
-51494.108544855815,3.0
-36678.56099110478,3.0
-42086.97547198186,4.0
-60625.61531934881,4.0
-40051.23710588505,4.0
-33054.67463180513,3.0
-57322.127637479454,1.0
-56766.658514033465,2.0
-29071.108683862898,3.0
-28770.926827660187,4.0
-39860.875332527256,1.0
-52199.13451661343,4.0
-35008.16148813577,1.0
-55170.904359859414,3.0
-44344.42780296483,3.0
-52212.948830848734,4.0
-39613.57204307239,1.0
-65573.93970132215,4.0
-50351.84453178096,1.0
-28476.08382035247,2.0
-41606.758703882224,4.0
-55023.971247912996,4.0
-35263.15808399294,4.0
-54091.80937999707,4.0
-52088.74385773166,2.0
-46453.18853366092,3.0
-32832.37314588807,2.0
-29790.749992889498,3.0
-48937.4090137796,4.0
-55360.63848707782,4.0
-36232.148473503294,4.0
-35390.468963087675,3.0
-31706.139607587513,3.0
-38799.54538799832,2.0
-38939.408550195934,1.0
-31963.53610980649,3.0
-29071.4192523096,4.0
-64084.24394799633,1.0
-32414.42955923161,4.0
-31235.9965840315,4.0
-63788.99480641638,3.0
-31308.069315378023,4.0
-41680.25725838177,3.0
-40735.937571399714,1.0
-31003.117307725784,2.0
-28723.971179181346,4.0
-35849.61218264835,1.0
-48547.60370423877,2.0
-31051.41631183147,2.0
-41074.69622101877,3.0
-60567.95506137071,1.0
-41004.94423199204,1.0
-35142.679668421086,3.0
-30866.351650262848,3.0
-43628.36556161013,2.0
-48569.71313991489,4.0
-50163.64949427806,1.0
-30040.550115686314,4.0
-42327.26610778708,3.0
-29390.905309324487,1.0
