sal_9_lc1vs0_iate,sex
12354.39075009607,2.0
3436.472140502165,1.0
15416.983709231268,2.0
15504.601456559063,2.0
13588.227812376786,2.0
7954.953399667288,2.0
-2510.0155467323684,1.0
15565.850940580774,2.0
13505.081365502607,2.0
11989.101300779816,2.0
17223.71635287935,2.0
15857.874134889149,2.0
821.2684283432654,1.0
16788.71886442788,1.0
7029.394150414842,1.0
15398.213164842578,2.0
14656.340650944065,2.0
-6320.032300310015,1.0
11568.533637963541,2.0
14960.509768587195,2.0
12630.120449230975,2.0
-5103.521394559011,1.0
-9561.344883682486,1.0
-2795.0160819367866,1.0
10669.036896311194,2.0
-86.05854053294661,1.0
-552.6520401922699,1.0
5654.10767723504,2.0
15640.997453086518,1.0
1764.4346725733649,1.0
13515.250076518085,2.0
14383.77921962232,2.0
17437.00268311255,2.0
5041.838892400852,1.0
11700.193153213622,2.0
23280.741481889374,2.0
13430.89599477342,2.0
11832.08371153671,2.0
4524.422889279723,1.0
10711.313993749132,2.0
18907.260084590613,2.0
11059.888286769186,2.0
-9293.566139075821,1.0
18029.69371449177,2.0
13034.27720493322,2.0
19608.59816303497,2.0
7658.1800152591295,2.0
22947.374798509347,2.0
16679.27882929143,2.0
14156.201540232893,2.0
12105.698170827114,2.0
1669.1324086591305,1.0
14817.187946731747,2.0
7462.23912384706,1.0
11919.04519335207,1.0
17986.749187151483,2.0
287.07133789084173,1.0
15744.346946659021,2.0
15000.50135425964,2.0
9495.156494258888,2.0
7234.658775924992,1.0
14685.999539185103,2.0
15375.463941545666,2.0
21744.997883367,2.0
-651.2275741682533,1.0
2333.756382046612,1.0
12944.802667218459,2.0
4297.375265861034,1.0
5222.321113739718,1.0
16098.681259703053,2.0
23233.671647870367,2.0
434.2475134007891,1.0
8243.31793324601,2.0
20685.48964905952,2.0
9409.5750635196,2.0
5229.729810703478,1.0
13157.524655087867,1.0
-9995.582871078695,1.0
9829.651346115073,2.0
3693.6646697333736,1.0
-2212.955881560969,1.0
5810.540207288163,1.0
5298.824468442144,1.0
18150.850441509232,2.0
-7753.151738823804,1.0
4105.4469931592075,1.0
-249.84036909288966,1.0
-7989.081135572744,1.0
14154.860880773958,2.0
21323.347946572692,2.0
17355.66965447552,2.0
18228.023564446434,2.0
14872.168025566896,2.0
22619.391643294002,2.0
11042.00927630759,1.0
12016.14823680133,2.0
15350.145446961482,2.0
13157.937649826452,2.0
-6274.395046715084,1.0
12244.514072264952,2.0
-9831.828520581015,1.0
-7192.003772597095,1.0
-1414.5831751879814,1.0
13059.670754200786,2.0
13346.600972568394,2.0
7828.778082846199,2.0
9166.368837582357,2.0
21407.867679340725,2.0
13247.472479091964,2.0
10560.43842761269,2.0
21072.76107505398,2.0
19962.968091568975,2.0
17981.861443667556,2.0
-360.1479553153372,1.0
7120.1717560162,1.0
8931.438036285343,1.0
12482.040521043627,1.0
17949.616511576805,2.0
17820.443749049435,2.0
16113.887296700592,2.0
5976.933399379204,2.0
-1656.1505977601778,1.0
22610.023881145946,2.0
-8280.21770225992,1.0
16292.799555809426,1.0
6187.934382936895,2.0
10613.13357147668,2.0
18424.186005865457,2.0
21860.66548994531,2.0
7036.353535324252,1.0
5178.04571498062,1.0
-2853.238837765049,1.0
17563.331659429845,2.0
11451.165579823684,1.0
4533.616341222728,1.0
-11004.797344242757,1.0
1535.9352675184427,1.0
-7850.767524243407,1.0
13736.48851326192,2.0
12133.75753900989,1.0
15464.728625236821,2.0
16763.948225897424,2.0
17262.439939423683,2.0
13860.52578068052,2.0
9868.871516833393,1.0
10627.121261646029,1.0
13133.828270818654,2.0
17262.188332269838,2.0
15768.403513812438,2.0
-414.8151481949644,1.0
-3448.4012194022453,1.0
18869.497137220864,2.0
2300.037081516404,1.0
17035.826809918144,2.0
10952.634908096057,2.0
8777.416320915272,2.0
-2906.4260462033617,1.0
10789.54805899988,2.0
-10826.100251662054,1.0
20829.696190845072,2.0
15204.564876317427,2.0
2710.5291953133305,1.0
3908.7153545663105,1.0
18104.6730329602,2.0
18328.036234061656,2.0
18311.359203430035,2.0
-510.1527296862396,1.0
22471.285772821288,2.0
10046.51486081312,2.0
1867.2000178677183,1.0
-2216.483250675463,1.0
16210.539587915031,2.0
17142.8283010151,2.0
15962.94760914981,2.0
12283.869034375723,2.0
-10386.782866941261,1.0
9070.78160738401,2.0
2214.9775360300077,1.0
22224.796276200592,2.0
16594.96713154941,2.0
5945.757823512638,1.0
-1484.9828857780685,1.0
23408.28054443739,2.0
10912.98518375729,2.0
20068.00835249149,2.0
8500.321458222796,2.0
11062.911109419156,2.0
4942.054662392535,1.0
9557.299060601428,2.0
12621.603246152936,2.0
4842.710835251897,1.0
3795.9421059855335,1.0
16887.391816555883,2.0
17166.948614681423,2.0
12048.697952772927,2.0
14597.46323103264,2.0
11347.067074989824,2.0
9628.586464539305,1.0
14304.629155815728,2.0
9355.062236441676,2.0
864.973362262344,1.0
11430.33139884112,2.0
5256.085649722174,1.0
351.16936780637707,1.0
13738.331569665246,2.0
14021.74752365177,2.0
108.6046027250718,1.0
5281.221926358648,1.0
-990.3489691866953,1.0
8203.74814644934,2.0
5061.621938904591,2.0
-269.13359044943263,1.0
18435.005217607508,2.0
13764.371727412705,2.0
4151.810229951211,1.0
3711.5746191191306,1.0
-3371.9166863995288,1.0
6423.931394047868,1.0
18355.350004402702,2.0
18223.296207429587,2.0
13314.039721240319,2.0
-2124.7065923295177,1.0
18155.071087201348,2.0
4092.8940672296094,1.0
11502.470292755454,2.0
16899.37137296088,2.0
14284.53884346117,2.0
16990.237801892235,2.0
16148.730819267934,2.0
5504.6041829495425,1.0
7131.14739085972,2.0
2724.0911485749034,1.0
-8149.9154159893815,1.0
15066.766985324688,2.0
10033.610369052845,2.0
9117.344225163844,2.0
3746.0973859247215,1.0
18314.207656960214,2.0
13647.858809651236,2.0
14968.00143849992,2.0
13738.085987495682,2.0
-5640.877385613994,1.0
21006.04158971194,2.0
23219.280481715334,2.0
12448.759878139246,2.0
7526.261518942707,1.0
5538.4404363030835,1.0
2622.2534217268526,1.0
16370.982386489582,2.0
9163.729867650809,2.0
-2665.2655212713444,1.0
9796.585701974655,1.0
18682.33337731767,2.0
7710.7145047828935,1.0
11796.748558173935,2.0
10578.455279321643,2.0
9550.964266645884,2.0
14473.326273115723,2.0
15422.368349709704,2.0
4474.601283684866,1.0
4050.507804361429,1.0
10693.026897793185,2.0
14828.9738997204,2.0
18455.827435078005,2.0
-9778.502863425325,1.0
8920.784465743796,1.0
18721.600911099293,2.0
-8239.138058718721,1.0
-3486.6796979076444,1.0
16712.05617357998,2.0
-8161.054337868119,1.0
17193.0204678759,2.0
12653.26702935721,2.0
-4048.2066990717303,1.0
6065.303826065417,2.0
17455.675891976673,2.0
14763.711297840186,2.0
8803.982199532911,2.0
17180.51942235444,2.0
17584.743388925264,2.0
6959.8657689271895,2.0
16420.413750026855,2.0
16742.28189528814,2.0
12772.073493922495,2.0
12258.610894275822,2.0
-6349.150786883246,1.0
-6716.480227404093,1.0
8451.959292769316,1.0
17707.07192787851,2.0
1.4052440701843807,1.0
9203.291682441522,2.0
5020.103256047438,1.0
10845.30495479229,2.0
12172.472532805143,2.0
16924.587221999587,2.0
9626.550340788204,2.0
13433.590210739654,1.0
8257.937062546729,2.0
15896.166055300962,2.0
16464.085652211903,2.0
7478.644777141371,2.0
16685.04079749343,2.0
16442.10685688202,2.0
14770.293529756495,2.0
13191.279858832437,2.0
11210.603681378094,2.0
15843.507108761238,2.0
-7252.424555737698,1.0
13299.220770280423,2.0
-395.4757882980289,1.0
17364.393888340244,2.0
19926.926065128162,2.0
-4793.856312381765,1.0
-1344.8645845450567,1.0
-3514.340108920481,1.0
16492.872204908104,2.0
19799.982091712292,2.0
20686.123708438954,2.0
-211.81019952675797,1.0
19112.854224736646,2.0
12567.717546392134,2.0
17796.101419790615,2.0
10947.970477447758,2.0
15044.165944043789,1.0
13208.89555493525,2.0
13568.1975755005,2.0
13770.048429340324,2.0
14736.865498717645,2.0
16488.903162352355,2.0
7365.1057406083655,2.0
12810.564990750048,2.0
-5471.481966398847,1.0
14668.787288648422,2.0
-7905.069928864987,1.0
-6948.888453280859,1.0
3340.851806461266,1.0
5162.599714171531,1.0
11083.629183011479,2.0
23068.173373361893,2.0
16670.60556679353,2.0
11943.37044935137,2.0
10221.664497303673,2.0
4346.093334938293,1.0
9603.62221669577,2.0
4048.1443807839805,1.0
-1183.8453704034318,1.0
14579.820301924674,2.0
12734.919663904115,2.0
18852.923328937224,2.0
1361.9618044561003,1.0
6571.199563950999,1.0
-1265.897073164574,1.0
17562.1756610942,2.0
12779.602155679828,2.0
17971.915018616408,2.0
15784.577778642117,2.0
4326.876000003198,1.0
14679.284722895663,2.0
11689.086963652368,2.0
9709.112991503413,1.0
-2844.6595360522924,1.0
5437.81092389344,1.0
22758.912204693133,2.0
16870.407352202583,2.0
1034.8348276695242,1.0
18218.23553726715,2.0
14899.140110835322,2.0
19337.384863281135,2.0
15391.736746678966,2.0
13411.42699103728,2.0
14510.873165138148,2.0
8368.30822965591,1.0
15850.683806307947,2.0
16691.750817789427,2.0
646.8647345924928,1.0
15258.026892464688,2.0
11807.56018934319,2.0
15626.777300216794,2.0
4945.498721262851,1.0
10875.732785336644,2.0
7692.708458766412,2.0
16780.44944287436,2.0
11624.341163003708,2.0
15788.583574556462,2.0
-5775.671297142013,1.0
-1754.4856538958315,1.0
11475.13319476664,2.0
14839.586486559401,2.0
16690.347492474477,2.0
13094.835830761938,2.0
19023.69110525845,2.0
5711.606140916982,1.0
4557.254220171865,1.0
24087.57648859032,2.0
-2781.9014394560922,1.0
-10928.281833303201,1.0
446.72945990643757,1.0
12460.126935047432,2.0
15295.767385339652,2.0
2012.3314426900279,1.0
4645.803738866372,1.0
-1690.1245636081344,1.0
11588.310215651089,2.0
6517.481602587627,1.0
-2394.9453725500157,1.0
-2453.0743229571717,1.0
9159.675814980868,1.0
12455.408213317953,2.0
17276.087088431977,2.0
21846.30054036073,2.0
11108.817489727271,2.0
11150.469114938203,2.0
3168.7301027341014,1.0
-6725.144916936873,1.0
-7647.790297806892,1.0
5969.916653087675,2.0
11478.151233939268,2.0
12698.085613153133,2.0
3636.3420848352434,1.0
8576.673002739408,2.0
4172.437602006871,1.0
-1126.7629559723064,1.0
17233.70838499144,2.0
8807.90859792025,2.0
2603.1127658801433,1.0
21969.091201482217,2.0
3909.350967863271,1.0
18667.260548002843,2.0
10803.95521809452,2.0
15922.592454961472,2.0
-9318.685439550485,1.0
-5202.791506878381,1.0
7377.903547053464,1.0
-428.345870809746,1.0
10224.242185958477,2.0
18743.1567947028,2.0
16902.862780826894,2.0
-3320.337108424402,1.0
3730.88318882815,1.0
-9287.401259499136,1.0
10853.118554780069,2.0
13252.30429099526,2.0
6830.638104628268,2.0
-332.57305831263056,1.0
9253.110929177063,2.0
13251.553237870896,2.0
3714.725808958305,1.0
7514.29938412672,1.0
-5302.474674647166,1.0
3706.2291870889576,1.0
1659.6036845704061,1.0
8844.566347138878,1.0
4368.372026369847,2.0
13478.875071798439,2.0
-5026.672324345911,1.0
4323.478802209685,1.0
16060.987559529805,1.0
13705.295667754592,1.0
15718.632184591213,2.0
-1462.043434939861,1.0
-2938.0298320876695,1.0
4635.48490474634,2.0
15917.059888732556,2.0
11396.245635462321,2.0
18241.11253657178,2.0
13179.587327591125,2.0
12110.80638577385,2.0
-8495.121229223347,1.0
15898.380853743613,2.0
7547.662143963598,2.0
14060.932328690104,2.0
5565.875066360186,2.0
-3269.909007112019,1.0
9015.43252759497,2.0
11395.618254485811,2.0
14041.003058807219,1.0
14810.055323862725,2.0
769.1036179615996,1.0
18811.995397607046,2.0
6988.076183369021,1.0
637.5339872553568,1.0
23218.349533369463,2.0
15247.90618468705,2.0
12948.424898082962,2.0
730.7029797397977,1.0
1740.5635640339267,1.0
3597.0576997115168,1.0
14484.793516634876,2.0
-5732.06674089327,1.0
10247.585204399136,1.0
9047.787397514236,1.0
21738.651954431225,2.0
15051.099093537796,2.0
-2689.453877638096,1.0
20776.083847195965,2.0
3619.866597876713,1.0
15207.449607408664,2.0
3411.129242279346,1.0
15187.42124882024,2.0
11563.640248429681,2.0
-7313.833830931999,1.0
-4082.2647001376145,1.0
5798.9451167491225,1.0
3445.745550796887,1.0
18154.51453363164,2.0
6000.215887835739,1.0
17783.612813264015,2.0
15717.225177178025,2.0
20895.64901692648,2.0
-5612.179171713255,1.0
18368.715922023388,2.0
8373.780343782848,1.0
-752.9072541127657,1.0
7798.118315091578,1.0
17885.37610472792,2.0
11653.123514311857,2.0
-542.0713928309438,1.0
-355.5991132861059,1.0
14462.887168135292,2.0
2568.085413370055,1.0
8453.45225218132,2.0
2585.0573535414474,1.0
14507.031607147777,2.0
17093.170675042547,2.0
12461.626428634085,2.0
9549.180285446433,2.0
23123.789948001813,2.0
-10107.92379469461,1.0
20370.830386708178,2.0
13883.09678736514,2.0
22224.72924884868,2.0
-7559.171537070006,1.0
-3265.2514532531404,1.0
-7600.1466250948,1.0
-1934.7365643338221,1.0
11716.334972657587,2.0
12935.67827367437,2.0
18760.17136252523,2.0
11067.629577332258,2.0
10642.448248425333,2.0
-8447.126304468113,1.0
17662.954147899283,2.0
15534.921440582812,2.0
12292.652595347088,2.0
11264.752038327984,2.0
14040.687102328013,2.0
9528.721526579458,2.0
13423.277425532604,2.0
10221.845535362274,2.0
15763.794955442077,2.0
15305.558150673729,2.0
2515.8065132491192,1.0
12719.468788854669,2.0
5250.002132310768,1.0
10525.68702605145,2.0
21705.624068527744,2.0
4552.038767315586,1.0
7161.580804972535,2.0
12932.003499869588,2.0
14350.290418342149,2.0
13857.946094319894,2.0
3665.0768756176485,1.0
14325.12915295393,2.0
12874.038824423604,2.0
4037.3005361340665,1.0
17082.671665783637,2.0
19436.19768584338,2.0
19140.873373874296,2.0
15880.54565185423,2.0
14101.15501603859,2.0
9305.053112957052,1.0
11008.033712102066,2.0
17117.6762282189,2.0
10198.632551953833,2.0
6624.745395758329,1.0
10862.459414016379,2.0
21522.664197855287,2.0
15801.295881845146,2.0
8825.650337562369,2.0
11853.415402121522,2.0
12850.489766579607,2.0
11823.78744436248,2.0
-424.26109364835975,1.0
-9847.98624420632,1.0
946.2083631448172,1.0
589.2207070259583,1.0
-603.1073037299211,1.0
10703.221461708143,2.0
1198.2408653291814,1.0
-72.56590114566279,1.0
9444.202827079676,1.0
-6506.711125961013,1.0
17347.31450462169,2.0
-4804.46928223518,1.0
-7163.527095208569,1.0
10149.922248378565,2.0
12460.748009594994,2.0
15760.054345988461,2.0
20420.571501483555,2.0
14357.008099645234,2.0
16922.88987915493,2.0
14697.72629188156,2.0
3302.4632163981187,1.0
9998.153845988461,2.0
16772.62565529112,2.0
-854.0588909937665,1.0
20003.79958893526,2.0
12199.865353756146,2.0
-4804.000615309531,1.0
7564.651143538223,2.0
12519.527946514048,2.0
12946.917950453804,1.0
7748.3928557407835,2.0
3126.4746664365184,1.0
10754.490397301402,2.0
6330.119942412695,1.0
-9976.771468539222,1.0
-287.7958488633676,1.0
14973.51953636419,2.0
16348.150590792337,2.0
15453.630863072152,2.0
1967.2379616245075,1.0
8345.862523508546,1.0
10460.430925427432,2.0
13048.744996775458,2.0
15034.45763539121,2.0
-9052.334089107224,1.0
14818.164178905667,2.0
19459.8297098652,2.0
4720.317135027946,1.0
15180.108486292955,2.0
-6901.683115839594,1.0
16980.574790165218,2.0
4833.0851694580815,1.0
15344.542411017526,1.0
18152.55773514007,2.0
12514.493670337819,2.0
17163.934032674457,2.0
-301.1321017326118,1.0
941.721022477506,1.0
14502.594947638643,2.0
20172.75001666843,2.0
21757.39979884147,2.0
10449.736758926683,1.0
18189.176005939906,2.0
-3789.537202920951,1.0
2781.47108708452,1.0
6207.442786196549,1.0
14528.092801066123,2.0
6139.382815596111,2.0
10327.689078762061,1.0
3175.424212116087,1.0
16947.24542692912,2.0
10537.674005859908,2.0
13539.273889411072,2.0
2853.6917367356236,1.0
-2979.469701283614,1.0
21435.076247492525,2.0
-6248.893085483598,1.0
17989.19373106439,2.0
9722.230836859757,2.0
18798.046467554133,2.0
12828.702890143975,2.0
19877.957669745043,2.0
12927.623255700377,2.0
4117.947687747012,1.0
4675.4324332078395,1.0
-11494.150641721455,1.0
13097.202808114705,1.0
11815.609055106093,2.0
-6142.77080136294,1.0
5461.13634393603,2.0
14956.841484915327,2.0
9198.97884303946,2.0
10052.918209786774,2.0
-3617.2072404068754,1.0
20237.14304036454,2.0
1138.081416755641,1.0
16084.239112971514,2.0
22174.603614207947,2.0
13969.330011114476,2.0
-6964.681860496716,1.0
10724.141252185418,1.0
7166.945490955322,2.0
3738.459054991062,1.0
14051.970740384104,2.0
5529.312964990662,1.0
18548.81248692605,2.0
-3343.0542555229363,1.0
8875.456827906444,2.0
-6861.889705630139,1.0
16804.447021998447,2.0
2936.6189021497903,1.0
19351.373317494883,2.0
7199.924140330278,2.0
11192.484796702065,2.0
18123.933650503815,2.0
17320.31278329347,2.0
13970.514763571828,2.0
3068.8902386220107,1.0
-7011.641816957333,1.0
17625.280659180193,2.0
11834.852030940237,2.0
4398.918510839462,1.0
3090.8778885465113,1.0
5312.000517398939,2.0
15854.086894649476,2.0
15407.63471914025,2.0
12831.956435575605,2.0
10449.074192233687,2.0
-2464.5003844918724,1.0
-4936.881115672011,1.0
15234.44682946966,2.0
7944.592641037087,2.0
22729.050548261417,2.0
7542.777801591109,2.0
14137.565163494653,2.0
8664.812186253359,2.0
20490.37086969314,2.0
7791.965121792835,2.0
20047.294600779493,2.0
15943.496697247632,2.0
13242.93257870303,1.0
21782.383392634656,2.0
10191.05437583917,2.0
9025.409605538327,1.0
-8798.903598978279,1.0
13636.800189195901,2.0
16880.97750636766,2.0
13512.371019295399,2.0
12061.191609202244,2.0
1640.0113350456595,1.0
-3438.0695166790297,1.0
16539.625711856086,2.0
7829.814005731258,2.0
13701.37633502714,2.0
16900.38269691863,2.0
-8874.240652719065,1.0
-1470.1304767601,1.0
1064.6124506408264,1.0
3843.7109080475907,1.0
16335.575774977455,2.0
10363.942558215715,1.0
22859.901865731772,2.0
-3735.2527502042676,1.0
2531.852684607289,1.0
4681.102407821458,1.0
14938.94825016251,2.0
-6132.502661830671,1.0
-6063.925581552782,1.0
16751.56990344962,2.0
-5757.842406056718,1.0
-4733.589856242137,1.0
-9038.31862819193,1.0
18290.55598864971,2.0
1832.5386553238723,1.0
-3370.376740273239,1.0
15810.694793550756,1.0
7970.154189085032,2.0
-5005.293709129789,1.0
8371.02842997417,1.0
8551.64574242131,2.0
6932.711608586613,1.0
12390.303017722828,2.0
14162.661660117084,2.0
14614.405598027082,2.0
412.34107705913453,1.0
10114.104028559339,1.0
14672.613540655693,2.0
21159.6374222436,2.0
7899.247882994351,1.0
5435.384375255437,1.0
8438.540879642065,2.0
-7201.349227202486,1.0
22373.20698035598,2.0
-973.1305932770349,1.0
-258.0561356502112,1.0
17651.41612692595,2.0
15035.819208872592,2.0
5998.285466608809,1.0
13926.0796293726,2.0
22413.35926949605,2.0
3659.340143775497,1.0
10749.526178601513,2.0
3956.451352234073,1.0
22249.451342030654,2.0
2878.7694168462535,1.0
10944.995908424255,2.0
14283.115871611008,2.0
14805.28493840566,2.0
13819.386631711242,2.0
11697.009703807009,2.0
9192.952269993417,2.0
-2978.864859314558,1.0
6426.072698975089,1.0
-10381.208355219442,1.0
5028.497775284778,1.0
2798.107200588459,1.0
-2850.5119658731537,1.0
14320.883441457721,2.0
10604.640580560801,1.0
16597.450700024965,2.0
16354.598734932712,2.0
10848.446689513157,2.0
10912.923458678488,2.0
9484.074891182685,2.0
6989.617781524944,1.0
18763.573671403698,2.0
3574.7253462651797,1.0
6721.533526214245,2.0
20804.422606026154,2.0
-4812.774844743109,1.0
15158.533956887712,2.0
-4348.033092351391,1.0
13320.05992274172,1.0
6979.880121144636,2.0
14370.587386721074,2.0
10934.727686550166,2.0
-10030.868159212736,1.0
14076.937386222664,2.0
12216.183985633616,2.0
14337.421444300104,2.0
17343.864745306753,2.0
16855.224559027185,2.0
21876.287381623137,2.0
2085.3790550142417,1.0
12443.957973979577,2.0
10555.017994882199,2.0
-1538.8398398278132,1.0
-987.5356703909893,1.0
15168.952610200777,2.0
4680.428125225373,1.0
14489.405929648658,2.0
17324.162630180926,2.0
14294.85429213584,2.0
17189.188131263407,2.0
-9721.937027523478,1.0
15385.305613742752,2.0
4805.189431214056,1.0
7828.467242409416,2.0
13304.568929380184,2.0
15012.642504488433,2.0
14369.671941624249,2.0
13741.220745512444,2.0
305.90075590016613,1.0
8265.007243190768,2.0
-7064.685297727628,1.0
13722.991100384883,2.0
-3471.143911284172,1.0
9906.964474646631,2.0
5832.470288331646,2.0
12355.256065228954,2.0
9559.663186629547,1.0
18130.263243015223,2.0
-6021.283881792577,1.0
16681.39831831113,2.0
10531.760809216192,1.0
17224.506896856845,2.0
14931.643071455415,2.0
20344.42867283952,2.0
10482.260218630656,2.0
-305.75965262263344,1.0
6860.872543021875,2.0
12080.01225640543,2.0
16122.821066984157,2.0
14787.701648449485,2.0
20835.59052612426,2.0
-10878.870706468733,1.0
15602.35947693085,2.0
-11535.50052904589,1.0
13703.39220178009,2.0
6288.70252525992,2.0
11395.159456344154,2.0
19148.193805089646,2.0
16859.446251579702,2.0
16284.396568709342,2.0
269.35071836392035,1.0
-915.1729633407276,1.0
9563.726385926737,2.0
4149.913162731398,1.0
10094.47294746032,2.0
9939.283096849973,1.0
17628.66383355482,2.0
21745.720116558514,2.0
13279.647119705289,2.0
13254.166715814878,2.0
-3293.39149743452,1.0
12877.10628268061,2.0
4374.1871450713425,1.0
3246.8777322397877,1.0
9294.00363756852,2.0
18104.536465240642,2.0
21586.916947207872,2.0
15790.685355651502,2.0
8910.132019516685,2.0
1902.8927114197113,1.0
-6677.638199354956,1.0
18066.16948081422,2.0
16050.458039691901,2.0
9255.316520084278,2.0
6148.55248807673,1.0
-4475.104175093951,1.0
17647.18224121464,2.0
10570.864804830982,2.0
18580.099378461146,2.0
7913.344469149724,2.0
14266.855856221726,1.0
16460.749482271,2.0
9179.816912981518,2.0
15583.608428700427,2.0
11231.99965142067,1.0
5635.59798020874,1.0
6156.4151448883085,1.0
4452.701865903124,1.0
4790.147818044351,1.0
10715.081006734497,1.0
9690.761917332156,2.0
17264.30902903279,2.0
8610.640543572996,1.0
-3972.917006984857,1.0
13085.298896669003,2.0
13997.838123273646,2.0
16369.802833227413,2.0
6785.654254521356,2.0
-1378.0823445136966,1.0
15237.986913090874,2.0
10545.124316025967,1.0
1359.3776997423693,1.0
1862.0918274528676,1.0
6777.0178811720025,1.0
11411.164958417032,2.0
-6684.61186655472,1.0
7041.9374457951835,2.0
2621.1518625253093,1.0
15381.140427691074,2.0
-1934.520740561829,1.0
-68.36460553240113,1.0
7741.006113822538,2.0
17362.289409481207,2.0
-4982.6288595251335,1.0
-10394.511464448584,1.0
-711.6405226726565,1.0
6689.042042541735,1.0
12219.205575563568,2.0
16151.480805817862,2.0
9683.056831326227,2.0
-25.47304202282612,1.0
14139.305833978933,2.0
6250.908456308467,2.0
9615.316186929726,2.0
3017.70573201994,1.0
-2253.387459344482,1.0
7088.768736432678,2.0
16815.168422951763,2.0
15178.239238387854,2.0
14082.591385835243,2.0
14629.195548433056,2.0
14504.040996377276,2.0
13853.871212085038,1.0
20284.3557668468,2.0
5789.317789240689,1.0
-240.18088655693282,1.0
14169.616062817644,2.0
13455.136541854532,2.0
8625.714027740645,2.0
4159.515130667796,1.0
-2842.501451538723,1.0
14587.366763573653,2.0
10494.015378740583,1.0
13253.191757983514,2.0
19926.590102962127,2.0
1443.7485495792343,1.0
4229.0664143856775,1.0
6688.069542305109,2.0
-6405.964084207668,1.0
19046.33211020618,2.0
17264.587073803257,2.0
19539.54086855895,2.0
14669.910944957477,2.0
18512.805650655842,2.0
18237.089225995096,2.0
-2135.021218188359,1.0
11704.196842849218,2.0
7655.980178289048,2.0
10325.457311502245,2.0
18008.858585300306,2.0
12046.713388579386,2.0
12868.51212591062,2.0
14448.667856955519,2.0
4163.063897299926,2.0
18383.6001448326,2.0
17405.42105130674,2.0
20837.14148189367,2.0
16293.863527775935,2.0
12473.319986557783,2.0
10614.62233837633,2.0
18129.495581474213,2.0
10598.57666672345,1.0
8423.687768561284,1.0
-5693.3375963713015,1.0
15361.624040231134,2.0
564.6782974994476,1.0
22378.722831460458,2.0
-5201.3659414151125,1.0
13577.136312539144,2.0
15556.00828066997,2.0
2.744504672580206,1.0
19273.341861409874,2.0
-1624.138803111247,1.0
10008.58186828627,1.0
11240.46978246815,2.0
14897.492886504038,2.0
-4359.872112634287,1.0
