sal_4_lc2vs0_iate,age
-48209.89870082562,44.0
-60120.692053628925,44.0
-52853.67406294876,35.0
-42608.548460627295,33.0
-40132.15396453895,32.0
-33260.76639463841,35.0
-37111.684888297874,50.0
-29273.62925186026,41.0
-55667.51416082788,42.0
-38332.422265876434,45.0
-35681.313923131,49.0
-53287.885888467856,35.0
-57475.77139868676,48.0
-57015.52803808499,50.0
-49055.349933538775,40.0
-41385.69875800921,44.0
-53772.62222248055,45.0
-36820.07464685822,39.0
-40940.79612836364,35.0
-55960.07578136187,43.0
-32683.239722810562,45.0
-27948.76085311513,46.0
-53070.61288267889,49.0
-34309.63540569359,37.0
-41181.72661141936,35.0
-32950.63555006507,34.0
-40245.138895303164,36.0
-31192.418132771832,41.0
-41616.64765040414,41.0
-41377.991059488195,31.0
-62848.08221257478,45.0
-47564.35614752073,43.0
-53037.76222915432,31.0
-29221.379892955112,42.0
-39724.22087896541,47.0
-38898.11163767874,32.0
-58562.52168560731,40.0
-58941.70125389714,41.0
-42284.06263325778,36.0
-35668.67947284247,46.0
-31041.814877568584,41.0
-58991.124468811264,50.0
-58792.37008313186,45.0
-41631.87234752899,30.0
-35842.24458258529,39.0
-41891.20881339818,49.0
-55053.82243716665,45.0
-60856.31040915788,50.0
-42444.64691402629,43.0
-30858.999614536886,42.0
-40318.98443840466,39.0
-30427.41492617264,43.0
-28362.601981205757,44.0
-38221.10661149369,46.0
-58809.651445625794,48.0
-50902.60561134422,33.0
-42357.84281070084,42.0
-55941.81876476228,50.0
-31997.45378963175,38.0
-64717.775798823306,34.0
-58418.27833236145,49.0
-60186.80733633153,36.0
-44153.137535092035,35.0
-41493.17158879239,48.0
-31536.572089153633,35.0
-40207.02432968165,45.0
-35152.574783778095,31.0
-47104.32441971736,30.0
-30034.751165496906,33.0
-55211.196384902374,44.0
-46095.368004237214,48.0
-28670.01015339695,35.0
-53183.122377655105,30.0
-48298.51038375472,42.0
-34384.298121460015,36.0
-35822.52451189594,39.0
-28274.041867765485,47.0
-39312.273377397505,43.0
-32147.284935649455,49.0
-51719.6901932483,31.0
-52291.506564701886,34.0
-47045.10772020415,46.0
-41500.18906537585,47.0
-30449.616737931377,42.0
-40790.73778224728,39.0
-55372.401530079704,50.0
-47897.81614284977,36.0
-40196.69208117326,42.0
-58199.186892409685,44.0
-43626.6108160818,42.0
-64852.15794137567,46.0
-43239.854811957586,34.0
-30771.367948461855,48.0
-40220.55441207775,46.0
-42035.87686069045,37.0
-54918.544845770935,49.0
-29331.5023792748,38.0
-30962.16798448716,40.0
-45472.800380952634,30.0
-42086.56693456104,35.0
-52169.226814523354,47.0
-32202.674248717827,33.0
-39747.840776445024,35.0
-46308.34551685513,41.0
-40766.39881328867,42.0
-57487.57568615262,37.0
-44727.46955267918,33.0
-41796.34834726095,33.0
-39339.79657122983,48.0
-49997.072161520024,49.0
-48647.70324227595,50.0
-53421.01427070689,39.0
-30689.35094119703,41.0
-57097.45875661726,45.0
-36717.554931769904,42.0
-56809.28160539321,32.0
-50471.15113186186,32.0
-65588.94855758359,42.0
-46299.29299840157,39.0
-41078.60256529815,50.0
-38105.022469697076,42.0
-28613.250185756388,47.0
-35146.773751651155,49.0
-28721.651630359753,35.0
-32271.239598336742,30.0
-36060.11748819488,38.0
-39309.45234783266,48.0
-53831.87563498973,33.0
-40615.41401548038,40.0
-30698.27233462732,38.0
-49241.33368467829,49.0
-31064.68273936795,30.0
-57535.78636081416,47.0
-47594.077514432625,34.0
-38794.78284640704,46.0
-29947.96783228662,43.0
-42520.54971670527,50.0
-29854.64821933341,43.0
-62698.62277938816,49.0
-32717.700337279734,45.0
-53436.6263718675,33.0
-29365.608552057463,43.0
-50946.42237293795,31.0
-37881.05370094672,40.0
-38111.11323008292,50.0
-46722.59082088963,31.0
-51984.277372865356,46.0
-54568.45925915553,37.0
-57717.83778825219,50.0
-39945.0629654374,42.0
-56807.851113351775,45.0
-32137.509010287336,50.0
-40699.01710555279,50.0
-36849.174575105935,50.0
-55332.9522383919,37.0
-39448.24856524209,49.0
-59800.991346707946,47.0
-54557.30044329127,46.0
-35242.83100672737,32.0
-52280.21038523967,45.0
-51829.712850313124,38.0
-47116.12057754614,40.0
-39028.307233391926,39.0
-36307.604741173185,31.0
-34893.25375602408,45.0
-33098.39388350958,38.0
-52183.62076944361,39.0
-28988.898335099955,44.0
-53212.342949814134,43.0
-54901.2398524317,42.0
-29164.163041354015,47.0
-56286.772903909514,43.0
-49598.9257116534,40.0
-28892.802663737446,46.0
-43628.146909992865,36.0
-54553.07179641239,46.0
-33884.715581844765,35.0
-48863.664347957274,40.0
-52005.03666425255,32.0
-41460.30138183577,47.0
-37070.29592194788,48.0
-28711.169988075122,46.0
-30360.198253250826,41.0
-39308.44660634728,32.0
-57712.23600236485,47.0
-60058.76483438263,49.0
-31799.5124815367,45.0
-62331.813693029995,46.0
-45823.01017171881,30.0
-59774.96850267016,32.0
-43099.716794692584,41.0
-33291.27782207086,36.0
-28499.851373391553,44.0
-40897.07425523356,46.0
-40172.03506180154,49.0
-40015.98173833554,34.0
-47907.525934174766,33.0
-32716.27714968459,35.0
-61261.37174485566,37.0
-38002.41674988871,43.0
-62830.19354790912,34.0
-29506.396531326187,46.0
-56748.96390894838,45.0
-53536.81806650363,41.0
-38506.81162606761,49.0
-38222.82627786738,36.0
-57405.94880417225,48.0
-46117.88355154743,40.0
-40411.0076122333,33.0
-37545.72872296212,33.0
-50515.015275958096,36.0
-38128.710341402555,44.0
-59976.45420734244,39.0
-29262.044264820554,38.0
-55852.046634874816,46.0
-32480.51651642647,47.0
-36192.93889363139,49.0
-44403.12058051227,32.0
-31197.762121936034,38.0
-62063.30883837056,45.0
-40516.126074079104,49.0
-58772.46798808553,47.0
-49904.41463302888,33.0
-43771.477355601746,42.0
-36845.88041425131,39.0
-60487.57586180043,36.0
-55917.77462329353,48.0
-55640.71372281629,45.0
-29557.161124087303,44.0
-57065.26384130893,46.0
-56765.49964031542,49.0
-61834.86299539058,35.0
-57576.44302303785,35.0
-31966.425249709766,35.0
-32942.11581700925,33.0
-40323.58856844129,35.0
-45273.34172707087,32.0
-35368.39135171345,38.0
-40925.76794247952,30.0
-28527.049415250636,37.0
-39324.884731839935,41.0
-41624.73911768063,48.0
-57696.494999761904,35.0
-60560.709094805774,42.0
-56823.996478265515,45.0
-34334.56611511267,49.0
-33397.73604929031,32.0
-51950.92648451801,34.0
-45372.90987949469,31.0
-41836.28545614419,50.0
-66754.325207061,49.0
-61628.71139676675,46.0
-32807.20513454085,49.0
-34480.78745244909,41.0
-57080.23812685479,39.0
-39202.8170559337,37.0
-39571.20544829304,37.0
-49951.74715893161,32.0
-30100.897331118096,45.0
-42057.1854740764,47.0
-42837.70416045057,36.0
-54681.56922762553,30.0
-28090.114799035477,41.0
-42438.24568964615,36.0
-46620.351054721075,44.0
-29052.424224641756,32.0
-35627.274760681925,32.0
-41134.717188035385,30.0
-45378.4942773013,32.0
-63720.2747959584,48.0
-35007.60829939198,46.0
-41959.64259845807,30.0
-55995.379205297286,46.0
-35433.31423987117,49.0
-32026.961080713736,47.0
-59030.414250988135,40.0
-30871.275438194727,37.0
-41850.49012454605,38.0
-35252.65253508008,34.0
-33026.0229346932,33.0
-57860.475265143774,47.0
-51588.98782797577,42.0
-56133.56409062912,34.0
-46607.9564328093,43.0
-42246.28931822904,40.0
-55305.42599865718,50.0
-45711.319835665985,41.0
-30436.363863147686,39.0
-59666.09940353943,43.0
-56781.54611615407,44.0
-44916.84962866889,40.0
-29132.40943229369,37.0
-32733.509780276283,34.0
-41098.148410894515,47.0
-56783.7876008756,37.0
-60057.86041468923,37.0
-31052.95925177839,47.0
-38443.89840878986,41.0
-44127.94465102104,44.0
-42911.036133727845,38.0
-41419.393744259505,50.0
-29106.22405748845,48.0
-55731.201596053405,38.0
-33608.813153138115,40.0
-40430.228867026526,45.0
-60659.99867226392,35.0
-39256.36548232785,45.0
-44953.17902763747,48.0
-51611.29690486183,31.0
-50870.170881214624,31.0
-37424.32844144291,48.0
-38298.3460027535,42.0
-36911.408098941,44.0
-58340.68807913855,47.0
-46406.864408561916,33.0
-41502.94615896529,40.0
-45419.93444037286,46.0
-58613.06985604121,48.0
-45579.77116677533,30.0
-42585.04648918446,31.0
-57929.95280642412,45.0
-37792.39691360261,35.0
-59902.01130103544,35.0
-54271.682978326906,34.0
-55497.476642475885,46.0
-50535.7328337169,34.0
-60688.62589284798,38.0
-31040.397400852336,36.0
-45508.92177870663,38.0
-39018.881217586095,39.0
-44203.68643556158,40.0
-29691.292598434768,44.0
-44008.42203291494,32.0
-33287.60472631466,50.0
-32967.59774247206,31.0
-40421.732620960356,43.0
-54897.46457328409,45.0
-38833.7527704121,38.0
-43647.919497808245,42.0
-36670.79825237861,38.0
-34567.65830814112,36.0
-53276.09164873191,36.0
-34804.33933590587,32.0
-30827.050123173613,36.0
-29515.31480022581,46.0
-53167.28250266495,41.0
-34163.77394796619,36.0
-55047.747109940996,49.0
-48206.215612920685,33.0
-60543.959393054305,47.0
-44262.472225223944,36.0
-39541.509233,32.0
-45715.96007187407,44.0
-39371.98798803873,46.0
-48833.26971461811,40.0
-31441.568748933078,40.0
-29054.487653280372,35.0
-52390.44158919978,40.0
-58766.746718955925,46.0
-30724.266882042462,44.0
-57957.177951819205,47.0
-54120.93851099038,42.0
-28188.677550842076,48.0
-31015.834896338776,39.0
-43046.26837823541,50.0
-44986.985033066565,36.0
-46209.08130254185,36.0
-32616.16126582513,39.0
-59080.79207690769,37.0
-41339.41637510259,43.0
-59338.8196924409,39.0
-50805.452443290684,39.0
-37538.799590859824,36.0
-39240.82877227547,48.0
-53768.77079677024,35.0
-29564.363220100684,49.0
-30756.1670139026,33.0
-45211.822321090265,31.0
-51453.60499934022,46.0
-55730.206515369326,41.0
-31205.77265538768,42.0
-38234.07018270827,40.0
-61964.85102482408,42.0
-39035.578252136474,43.0
-43003.053304546236,44.0
-35071.02790208635,39.0
-52179.1584369584,46.0
-36491.66896047375,39.0
-41100.998417717696,33.0
-45617.50231887592,34.0
-29789.22657349421,34.0
-40176.858533117396,46.0
-49357.41011101158,43.0
-32132.129103157175,45.0
-52164.552698283434,42.0
-39758.11400243606,46.0
-57547.2505172751,50.0
-40056.45787754892,31.0
-33129.922608410096,39.0
-59146.191740507944,39.0
-55247.541283629835,37.0
-40827.94504393357,31.0
-47742.69170446771,38.0
-41340.33893400003,32.0
-43087.38310594586,41.0
-66693.7241081594,38.0
-36991.45915306554,38.0
-59023.81799357472,49.0
-43130.72309171863,46.0
-59066.92867614147,45.0
-39723.24306388934,37.0
-33649.711816955445,47.0
-40673.69891657977,40.0
-57454.45457641613,42.0
-39222.700395838896,40.0
-30742.82967851022,34.0
-61899.21663081972,36.0
-32326.37128924476,31.0
-40765.65134872066,50.0
-45361.62962285125,47.0
-33923.53670809614,36.0
-28047.464504426294,47.0
-52771.15439446875,48.0
-37588.161609522664,41.0
-35400.191072407804,45.0
-53802.77006411696,30.0
-56005.31633970587,42.0
-56628.24064432485,47.0
-65937.22242174787,46.0
-50553.78082923802,40.0
-41187.527740827245,38.0
-57129.79672056569,49.0
-31662.643744453293,50.0
-38330.882325154045,40.0
-29701.47171537971,31.0
-53697.87015939421,50.0
-57667.54510913365,41.0
-64536.48333512666,40.0
-52843.85000546995,46.0
-43873.48163787616,38.0
-39788.81865165914,44.0
-34610.16306661579,48.0
-37055.215120992776,36.0
-35121.2793790231,31.0
-41504.14588902125,49.0
-30397.50941195439,38.0
-36590.028888495166,50.0
-28797.950073554464,30.0
-40473.14649092505,42.0
-59072.642438097275,43.0
-55308.6964097288,41.0
-51581.88109542182,43.0
-56156.29855930393,31.0
-29126.381327774558,50.0
-28326.786295507376,39.0
-53809.67576789792,40.0
-29927.99344828012,37.0
-50125.11572522418,41.0
-53912.94884272647,31.0
-49565.8391680449,49.0
-36489.34195287035,44.0
-39378.792615728824,31.0
-63415.77725781505,49.0
-41259.97320711833,35.0
-55328.86433042124,34.0
-28521.47168009043,31.0
-40442.90928968838,48.0
-29851.054640893766,40.0
-36491.464715732654,43.0
-47023.83562335508,41.0
-57750.12235928091,34.0
-31932.166235589848,45.0
-37954.48402148099,47.0
-59271.61004140001,43.0
-52054.62870221777,35.0
-52738.14232135085,35.0
-60775.308582353144,36.0
-34205.182192045926,36.0
-42817.418628549785,35.0
-48791.22191885917,46.0
-53746.12630026258,49.0
-49520.188447657565,48.0
-40761.37839747332,42.0
-29685.056347261758,40.0
-43207.71324597806,39.0
-49905.570740066265,48.0
-60440.11771259841,44.0
-44736.63758432375,43.0
-34496.10667665215,39.0
-35423.7280918607,44.0
-40322.55473485872,48.0
-38607.9045932509,46.0
-28351.53793357343,40.0
-52935.258349485724,39.0
-54967.66643405836,34.0
-30825.55986595193,47.0
-36946.21316537159,44.0
-41016.20587232733,38.0
-58925.57068636118,43.0
-30711.41489688888,31.0
-34520.99224297088,49.0
-52763.52229949029,48.0
-39751.300301494586,39.0
-29443.182211270716,48.0
-53933.78487802371,34.0
-34026.38319985832,37.0
-33221.68861930636,45.0
-38501.25156334514,35.0
-57929.347229177394,48.0
-42608.80130176373,35.0
-46655.067595083514,32.0
-31591.7039459969,33.0
-50791.20763045893,48.0
-41007.791753130696,36.0
-56608.9048042159,34.0
-29573.9599063829,49.0
-62125.09546580825,42.0
-53637.8852900255,41.0
-29889.263507954096,44.0
-60956.21042175582,35.0
-31906.88212367711,33.0
-41407.15688390669,48.0
-56674.97019284264,39.0
-38324.56034192968,50.0
-48009.02052330325,33.0
-30806.43126670779,50.0
-59790.876145124275,38.0
-45993.29713138003,44.0
-42875.3810009087,30.0
-35242.74240254852,41.0
-43565.70515933245,42.0
-50973.42437425755,34.0
-53069.33592083698,40.0
-51676.59865255717,45.0
-40141.43675278137,48.0
-51268.8258240456,49.0
-49579.0941158978,47.0
-57451.1777304482,48.0
-34880.19431130287,41.0
-56806.54002695554,38.0
-30572.202026606697,43.0
-46027.728963820235,41.0
-40102.22153987351,36.0
-39900.02880623512,30.0
-55936.888824580325,38.0
-59895.1450929976,31.0
-52004.271159066266,35.0
-36194.8269335697,33.0
-55884.803976198105,32.0
-41134.336674011734,41.0
-57358.078210103115,34.0
-66589.86258003957,47.0
-38018.542696828656,31.0
-44122.88897974139,34.0
-39948.49425974963,46.0
-29734.282905642256,38.0
-37805.523412591356,40.0
-31344.473512957928,36.0
-50371.8340394518,32.0
-42913.72791507003,46.0
-43139.149022151294,32.0
-63708.5205732694,37.0
-45462.074870282464,50.0
-47979.209765494146,41.0
-32781.634880011814,39.0
-58227.38533312992,49.0
-37223.0455435467,34.0
-41033.53724917484,31.0
-59087.09559694253,45.0
-55049.58552158258,42.0
-56050.86908409381,34.0
-53417.3595493302,41.0
-43527.40716040362,44.0
-61726.18389199911,49.0
-41066.49817503076,39.0
-60249.066375769544,44.0
-50694.45935269697,46.0
-28913.93048164742,41.0
-61917.5529004297,45.0
-56508.92793311397,45.0
-31384.000843259448,37.0
-49382.29901327976,32.0
-33679.491496986986,44.0
-40584.10710385835,37.0
-42952.072714728754,43.0
-29368.52256907103,34.0
-40497.20638063621,35.0
-45004.62043679229,36.0
-63749.41894736567,45.0
-55451.33570070501,35.0
-36763.30518653858,50.0
-62143.98207738358,44.0
-49111.33514451137,31.0
-35073.3571679875,40.0
-36107.152847197896,48.0
-53296.75696810777,49.0
-50594.369276065525,43.0
-51169.656182125866,37.0
-29170.486462491215,49.0
-50124.50848581146,33.0
-40186.13912483021,35.0
-59683.01488054427,48.0
-48726.97955482462,44.0
-36239.74377038711,33.0
-48169.46410640242,44.0
-60613.17791902918,35.0
-53218.47652114906,41.0
-35407.32658030946,32.0
-61820.220820175426,49.0
-38312.296500735836,35.0
-53675.7598283759,39.0
-49176.71126097244,31.0
-48289.101507587526,34.0
-43528.00165888277,40.0
-40071.586001930846,33.0
-53502.8657349594,32.0
-41187.41275253931,50.0
-34315.273798245944,47.0
-55108.768216922275,44.0
-32401.405341896825,37.0
-45892.8201646768,41.0
-40016.82900854436,38.0
-32121.29838480807,43.0
-30126.25746951987,31.0
-47341.19887549723,41.0
-59652.908557681745,48.0
-40883.07871709214,43.0
-53562.82486496627,44.0
-40797.10518829076,44.0
-52154.88909742266,48.0
-56494.39288834846,34.0
-30635.92596386939,36.0
-37537.738726762735,50.0
-42483.91335403557,32.0
-46840.35462607346,40.0
-51372.96063499979,43.0
-30212.915099546695,49.0
-53770.18993324916,39.0
-39207.89877704154,43.0
-43271.91660490073,34.0
-56832.790340842956,36.0
-41797.69031310962,48.0
-43436.30348373722,34.0
-41627.97584887847,32.0
-29490.946863693993,34.0
-41534.49649598968,40.0
-54632.502137358206,50.0
-43145.06778374458,48.0
-37389.25682007543,31.0
-53400.66315258682,50.0
-33697.04293465409,45.0
-29397.23229068704,41.0
-54978.035525148596,40.0
-52572.02585152576,39.0
-40908.837039041915,30.0
-34230.3305029181,45.0
-28747.965254364943,31.0
-29118.42527523047,50.0
-43140.9170512594,50.0
-54253.705576167806,43.0
-56581.3799046943,42.0
-38387.30635387071,34.0
-46949.59852746104,44.0
-54677.52702455186,32.0
-44338.69243448746,39.0
-40603.722995725475,31.0
-39624.70047897477,49.0
-58321.749566218314,45.0
-34301.04533182493,42.0
-39691.04533718995,48.0
-43040.68673215159,45.0
-46971.13915120141,40.0
-41059.37118159945,45.0
-33353.71701788576,38.0
-49696.546236014794,30.0
-63556.711527498264,44.0
-51728.365448903656,42.0
-59503.56174445803,45.0
-30423.752202230295,40.0
-51693.04876111327,38.0
-41679.446490208255,37.0
-29606.190419605184,33.0
-32259.173206321677,33.0
-51494.10854485581,45.0
-36678.56099110478,39.0
-42086.97547198187,43.0
-60625.61531934881,39.0
-40051.23710588505,47.0
-33054.67463180513,37.0
-57322.127637479454,44.0
-56766.658514033465,37.0
-29071.108683862898,44.0
-28770.926827660187,49.0
-39860.875332527256,30.0
-52199.134516613434,46.0
-35008.16148813577,43.0
-55170.904359859414,43.0
-44344.42780296483,37.0
-52212.948830848734,46.0
-39613.57204307239,31.0
-65573.93970132215,41.0
-50351.84453178096,42.0
-28476.08382035247,33.0
-41606.758703882224,45.0
-55023.971247913,47.0
-35263.15808399294,46.0
-54091.80937999707,48.0
-52088.74385773166,50.0
-46453.18853366092,45.0
-32832.37314588807,43.0
-29790.749992889498,36.0
-48937.4090137796,45.0
-55360.63848707783,49.0
-36232.148473503294,42.0
-35390.468963087675,35.0
-31706.139607587513,46.0
-38799.54538799832,46.0
-38939.408550195934,35.0
-31963.53610980649,43.0
-29071.4192523096,45.0
-64084.24394799633,36.0
-32414.42955923161,47.0
-31235.9965840315,49.0
-63788.99480641638,47.0
-31308.069315378023,35.0
-41680.25725838177,32.0
-40735.937571399714,31.0
-31003.117307725784,31.0
-28723.971179181342,37.0
-35849.61218264835,35.0
-48547.60370423876,42.0
-31051.416311831472,33.0
-41074.69622101877,50.0
-60567.95506137071,36.0
-41004.94423199204,32.0
-35142.679668421086,32.0
-30866.351650262844,44.0
-43628.36556161013,34.0
-48569.71313991489,47.0
-50163.64949427806,32.0
-30040.550115686314,42.0
-42327.26610778708,30.0
-29390.90530932449,35.0
-28290.951430671077,40.0
